,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
189,André Burakovsky,LW,64,12,23,35,4.1,10,2,0,1,20,3,0,111,10.8,849,13:16,25,31,2,5,28.6,894167,360702.0
190,Andrew Cogliano,LW,82,16,19,35,4.2,13,0,3,2,18,0,1,178,9.0,1241,15:08,27,76,8,10,44.4,3000000,2740582.0
191,Brian Gionta,RW,82,15,20,35,3.0,11,3,1,3,15,4,1,149,10.1,1362,16:36,30,54,46,60,43.4,4250000,4153253.0
192,Mark Letestu,C,78,16,19,35,3.7,3,11,2,6,15,3,1,120,13.3,1111,14:14,34,71,452,444,50.4,1800000,1384417.0
193,Colton Parayko,D,81,4,31,35,6.7,0,4,0,2,24,6,1,188,2.1,1717,21:12,117,80,0,0,,858750,320676.0
194,Andrej Sekera,D,80,8,27,35,7.3,6,1,1,1,17,10,0,128,6.3,1719,21:29,166,55,0,0,,5500000,5565924.0
195,Colin Wilson,LW,70,12,23,35,3.8,6,6,0,0,22,1,0,113,10.6,1047,14:57,23,50,16,23,41.0,3937500,3800085.0
196,Patrik Berglund,C,82,23,11,34,3.9,19,4,0,5,7,4,0,153,15.0,1311,15:59,42,155,584,585,50.0,3700000,3531678.0
197,Sean Couturier,C,66,14,20,34,3.9,14,0,0,2,17,2,1,120,11.7,1217,18:27,35,41,587,479,55.1,4333333,4247431.0
198,Nick Holden,D,80,11,23,34,6.8,8,3,0,2,21,1,1,84,13.1,1649,20:37,88,164,0,1,0.0,1650000,1214897.0
199,Boone Jenner,C,82,18,16,34,4.1,16,0,2,4,15,1,0,211,8.5,1317,16:04,80,216,92,92,50.0,2900000,2627568.0
200,Kris Letang,D,41,5,29,34,4.5,3,2,0,2,16,12,1,122,4.1,1046,25:31,70,70,0,0,,7250000,7543664.0
201,Tobias Rieder,RW,80,16,18,34,3.0,13,2,1,1,13,4,1,155,10.3,1385,17:19,38,24,4,9,30.8,2225000,1864726.0
202,Jaccob Slavin,D,82,5,29,34,8.6,4,0,1,0,22,4,3,99,5.1,1922,23:26,161,35,0,0,,742500,189297.0
203,Brandon Sutter,C,81,17,17,34,2.7,13,4,0,1,13,4,0,160,10.6,1523,18:48,53,78,788,664,54.3,4375000,4294520.0
204,Tyler Toffoli,C,63,16,18,34,4.4,12,4,0,2,14,3,1,165,9.7,1045,16:35,4,54,2,3,40.0,3250000,3023116.0
205,Jason Chimera,LW,82,20,13,33,4.0,19,0,1,2,13,0,0,121,16.5,1071,13:04,30,149,16,18,47.1,2250000,1892979.0
206,Christian Dvorak,C,78,15,18,33,3.6,13,2,0,1,15,3,0,88,17.0,1218,15:37,56,72,471,535,46.8,839167,298544.0
207,Radek Faksa,C,80,12,21,33,2.4,12,0,0,0,19,2,0,132,9.1,1294,16:10,62,101,590,632,48.3,863333,325855.0
208,Jake Guentzel,C,40,16,17,33,4.4,15,1,0,0,15,2,0,81,19.8,635,15:53,18,61,8,8,50.0,734167,179880.0
209,Gabriel Landeskog,LW,72,18,15,33,2.7,12,5,1,2,14,1,0,169,10.7,1352,18:47,41,143,62,63,49.6,5571429,5646649.0
210,Dmitry Orlov,D,82,6,27,33,7.7,5,1,0,0,22,5,0,125,4.8,1602,19:32,94,122,0,0,,2570000,2254623.0
211,Jean-Gabriel Pageau,C,82,12,21,33,3.4,12,0,0,2,19,0,2,169,7.1,1323,16:08,79,161,558,460,54.8,900000,367294.0
212,Devin Shore,C,82,13,20,33,2.8,12,1,0,0,15,5,0,115,11.3,1159,14:08,71,44,221,249,47.0,870000,333390.0
213,Jacob Trouba,D,60,8,25,33,5.2,6,2,0,1,22,2,1,154,5.2,1498,24:58,118,107,0,0,,3308824,3089595.0
214,Ryan Dzingel,LW,81,14,18,32,3.5,12,1,1,1,16,2,0,123,11.4,1165,14:23,21,71,9,21,30.0,750000,197773.0
215,Markus Granlund,C,69,19,13,32,3.2,16,3,0,3,9,4,0,122,15.6,1194,17:19,11,32,40,61,39.6,900000,367294.0
216,Leo Komarov,C,82,14,18,32,2.8,9,4,1,1,11,6,1,114,12.3,1400,17:04,50,232,91,111,45.0,2950000,2684075.0
217,Dylan Larkin,C,80,17,15,32,2.3,11,5,1,1,13,2,0,178,9.6,1292,16:09,22,67,196,236,45.4,925000,395547.0
218,Matt Moulson,LW,81,14,18,32,3.5,3,11,0,2,11,7,0,134,10.4,940,11:36,18,37,1,3,25.0,5000000,5000856.0
219,Zack Smith,C,74,16,16,32,3.6,11,1,4,1,16,0,0,137,11.7,1212,16:23,38,140,317,292,52.1,1887500,1483304.0
220,Alexandre Burrows,LW,75,15,16,31,3.6,14,1,0,2,15,0,1,143,10.5,1099,14:39,34,68,5,9,35.7,4500000,4435787.0
221,Mike Cammalleri,LW,61,10,21,31,2.8,9,1,0,3,12,9,0,142,7.0,1059,17:21,14,44,17,11,60.7,5000000,5000856.0
222,Matt Cullen,C,72,13,18,31,2.9,9,2,2,2,16,2,0,93,14.0,1002,13:55,27,36,440,419,51.2,1000000,480308.0
223,Ryan Hartman,LW,76,19,12,31,4.2,18,1,0,4,12,0,0,170,11.2,970,12:46,30,121,25,37,40.3,863333,325855.0
224,Calle Järnkrok,C,81,15,16,31,2.9,12,2,1,1,12,2,2,134,11.2,1274,15:44,29,49,452,463,49.4,2000000,1610445.0
225,Andrew Ladd,LW,78,23,8,31,3.1,19,3,1,4,6,2,0,142,16.2,1262,16:11,54,112,4,6,40.0,5500000,5565924.0
226,Damon Severson,D,80,3,28,31,3.4,3,0,0,1,15,13,0,125,2.4,1628,20:21,72,79,0,0,,605833,34845.0
227,Jay Beagle,RW,81,13,17,30,3.5,12,0,1,4,15,0,2,100,13.0,1104,13:38,44,55,624,483,56.4,1750000,1327910.0
228,Dion Phaneuf,D,81,9,21,30,5.9,4,4,1,2,9,12,0,156,5.8,1866,23:02,156,132,0,0,,7000000,7261130.0
229,Ivan Provorov,D,82,6,24,30,5.7,6,0,0,1,19,5,0,161,3.7,1802,21:59,166,111,0,0,,894167,360702.0
230,Ryan Strome,RW,69,13,17,30,2.6,11,2,0,2,11,6,0,114,11.4,1008,14:36,21,59,147,197,42.7,2500000,2175513.0
231,Josh Anderson,RW,78,17,12,29,4.0,17,0,0,3,12,0,0,119,14.3,938,12:01,40,147,8,21,27.6,678333,116780.0
232,Andreas Athanasiou,C,64,18,11,29,3.6,17,1,0,3,8,3,0,120,15.0,862,13:28,21,30,37,46,44.6,628333,60273.0
233,Robby Fabbri,C,51,11,18,29,2.5,7,4,0,0,13,5,0,91,12.1,796,15:37,14,64,13,11,54.2,894167,360702.0
234,Brendan Gallagher,RW,64,10,19,29,3.0,9,1,0,2,17,2,0,187,5.3,966,15:06,15,69,30,44,40.5,3750000,3588184.0
235,Noah Hanifin,D,81,4,25,29,3.8,2,2,0,1,16,9,0,108,3.7,1452,17:55,73,57,0,0,,925000,395547.0
236,Chris Kunitz,LW,71,9,20,29,1.9,9,0,0,3,15,5,0,134,6.7,1101,15:31,28,216,3,10,23.1,3850000,3701198.0
237,Adam Lowry,C,82,15,14,29,2.4,10,5,0,1,9,4,1,122,12.3,1316,16:03,56,217,658,637,50.8,1125000,621575.0
238,Derek Ryan,C,67,11,18,29,2.6,6,4,1,3,14,4,0,73,15.1,998,14:53,37,33,391,316,55.3,600000,28253.0
239,Andrew Shaw,C,68,12,17,29,3.0,11,1,0,1,11,6,0,127,9.4,1034,15:12,38,147,239,199,54.6,3900000,3757705.0
240,Craig Smith,RW,78,12,17,29,3.0,10,2,0,1,16,1,0,155,7.7,1078,13:49,16,93,51,60,45.9,4250000,4153253.0
241,Joel Ward,RW,78,10,19,29,2.2,7,1,2,2,17,2,0,105,9.5,1244,15:57,56,61,222,233,48.8,3275000,3051369.0
242,Nathan Beaulieu,D,74,4,24,28,5.6,2,2,0,1,14,10,0,118,3.4,1442,19:29,102,65,0,0,,1000000,480308.0
243,Jason Demers,D,81,9,19,28,4.9,9,0,0,2,12,5,2,98,9.2,1588,19:37,90,106,0,1,0.0,4500000,4435787.0
244,Zach Hyman,C,82,10,18,28,1.8,6,0,4,3,18,0,0,156,6.4,1369,16:42,43,109,11,18,37.9,900000,367294.0
245,Jussi Jokinen,LW,69,11,17,28,1.9,6,4,1,2,11,6,0,118,9.3,1201,17:25,33,28,75,69,52.1,4000000,3870719.0
246,Travis Konecny,C,70,11,17,28,2.7,8,3,0,0,16,1,0,133,8.3,986,14:05,26,92,0,5,0.0,894167,360702.0
247,Artturi Lehkonen,LW,73,18,10,28,3.4,15,2,1,3,8,2,0,158,11.4,1012,13:52,25,72,2,2,50.0,839166,298543.0
248,Jake Muzzin,D,82,9,19,28,5.4,5,4,0,1,13,6,0,184,4.9,1828,22:18,122,162,0,0,,4000000,3870719.0
249,Vladislav Namestnikov,C,74,10,18,28,2.2,7,3,0,0,14,3,1,114,8.8,1094,14:47,31,72,209,271,43.5,1937500,1539811.0
250,Jeff Petry,D,80,8,20,28,6.0,6,2,0,1,15,5,0,172,4.7,1769,22:07,145,171,0,0,,5500000,5565924.0
251,Nick Ritchie,LW,77,14,14,28,3.2,13,1,0,3,13,1,0,149,9.4,1000,12:59,24,247,4,4,50.0,894167,360702.0
252,Bryan Rust,RW,57,15,13,28,3.3,15,0,0,1,12,0,1,110,13.6,777,13:38,29,101,2,3,40.0,640000,73458.0
253,Nick Schmaltz,LW,61,6,22,28,2.7,6,0,0,0,20,2,0,66,9.1,809,13:16,27,20,84,188,30.9,925000,395547.0
254,Antoine Vermette,C,72,9,19,28,2.0,4,5,0,1,13,6,0,88,10.2,1145,15:54,45,51,744,451,62.3,1750000,1327910.0
255,Marc-Édouard Vlasic,D,75,6,22,28,5.8,5,1,0,2,15,6,1,144,4.2,1593,21:14,144,18,0,0,,4250000,4153253.0
256,Shane Doan,RW,74,6,21,27,1.7,3,3,0,0,19,2,0,144,4.2,1114,15:03,22,101,94,105,47.2,3876134,3730733.0
257,Morgan Rielly,D,76,6,21,27,2.9,5,1,0,1,17,4,0,171,3.5,1685,22:10,120,46,0,0,,5000000,5000856.0
258,Antoine Roussel,LW,60,12,15,27,2.7,12,0,0,3,12,3,0,82,14.6,931,15:31,45,69,7,9,43.8,2000000,1610445.0
259,Mark Streit,D,68,6,21,27,3.9,5,1,0,2,9,12,0,114,5.3,1275,18:45,92,38,0,0,,5250000,5283390.0
260,Jimmy Vesey,LW,80,16,11,27,2.2,11,5,0,6,8,3,0,116,13.8,1091,13:38,37,64,2,5,28.6,925000,395547.0
261,Sam Bennett,C,81,13,13,26,1.6,9,4,0,0,12,0,1,122,10.7,1214,14:59,46,127,374,437,46.1,925000,395547.0
262,Ian Cole,D,81,5,21,26,5.6,5,0,0,1,20,1,0,89,5.6,1605,19:49,194,164,0,0,,2100000,1723458.0
263,Erik Haula,C,72,15,11,26,2.8,14,1,0,4,11,0,0,134,11.2,995,13:49,38,39,404,346,53.9,1000000,480308.0
264,Jonathan Huberdeau,LW,31,10,16,26,3.1,7,3,0,2,12,4,0,86,11.6,556,17:55,7,18,4,5,44.4,3250000,3023116.0
265,Paul Martin,D,81,4,22,26,5.8,4,0,0,1,22,0,0,57,7.0,1557,19:14,124,41,0,0,,4850000,4831335.0
266,Scott Wilson,LW,78,8,18,26,2.0,8,0,0,1,18,0,0,127,6.3,854,10:57,31,167,3,0,100.0,625000,56506.0
267,Brian Boyle,C,75,13,12,25,2.7,10,3,0,2,9,3,0,131,9.9,977,13:02,41,115,303,278,52.2,2000000,1610445.0
268,Jonas Brodin,D,68,3,22,25,4.1,1,2,0,2,17,5,0,85,3.5,1331,19:34,89,20,0,0,,4166667,4059075.0
269,Troy Brouwer,RW,74,13,12,25,1.7,7,5,1,2,5,6,1,86,15.1,1200,16:13,39,171,20,44,31.3,4500000,4435787.0
270,Casey Cizikas,C,59,8,17,25,2.6,8,0,0,1,16,1,0,82,9.8,821,13:54,58,144,420,426,49.6,3350000,3136130.0
271,Lars Eller,C,81,12,13,25,2.6,11,0,1,2,12,1,0,115,10.4,1126,13:54,30,71,416,467,47.1,3500000,3305650.0
272,Micheal Ferland,LW,76,15,10,25,2.9,13,2,0,1,8,2,0,106,14.2,879,11:34,26,149,3,4,42.9,825000,282534.0
273,William Karlsson,C,81,6,19,25,2.0,5,1,0,3,17,0,2,96,6.3,1084,13:23,24,35,435,525,45.3,1000000,480308.0
274,Jordan Martinook,LW,77,11,14,25,1.7,9,1,1,2,11,1,2,109,10.1,1207,15:41,68,50,460,577,44.4,612500,42380.0
275,Dominic Moore,C,82,11,14,25,2.6,8,0,3,1,13,0,1,96,11.5,1061,12:57,42,63,357,297,54.6,900000,367294.0
276,Mike Ribeiro,C,46,4,21,25,1.8,2,2,0,0,16,5,0,38,10.5,735,15:58,6,33,183,261,41.2,3500000,3305650.0
277,Bobby Ryan,RW,62,13,12,25,2.5,11,2,0,0,9,3,0,111,11.7,963,15:32,36,109,6,3,66.7,7250000,7543664.0
278,Daniel Winnik,LW,72,12,13,25,3.0,10,0,2,3,13,0,0,82,14.6,930,12:55,34,25,9,12,42.9,2250000,1892979.0
279,Sven Andrighetto,RW,46,7,17,24,2.5,5,2,0,0,15,2,0,68,10.3,643,13:58,22,40,7,3,70.0,650000,84760.0
280,Anthony Beauvillier,LW,66,9,15,24,2.2,9,0,0,2,14,1,0,101,8.9,859,13:01,26,81,123,174,41.4,894167,360702.0
281,Alex Chiasson,RW,81,12,12,24,1.9,11,0,1,1,10,2,0,104,11.5,1084,13:23,18,74,7,22,24.1,800000,254280.0
282,Loui Eriksson,LW,65,11,13,24,1.8,6,5,0,1,10,2,1,132,8.3,1214,18:41,26,11,0,1,0.0,6000000,6130993.0
283,Zack Kassian,RW,79,7,17,24,2.0,7,0,0,0,17,0,0,110,6.4,972,12:18,16,201,4,7,36.4,1500000,1045376.0
284,Trevor Lewis,C,82,12,12,24,2.2,11,1,0,3,11,1,0,145,8.3,1170,14:16,30,174,44,66,40.0,2000000,1610445.0
285,Brett Ritchie,RW,78,16,8,24,3.1,15,1,0,2,7,1,0,167,9.6,1006,12:54,23,153,1,1,50.0,875000,339041.0
286,Colton Sceviour,C,80,9,15,24,1.3,5,1,3,1,12,2,1,172,5.2,1171,14:38,64,108,31,27,53.4,950000,423801.0
287,Troy Stecher,D,71,3,21,24,3.7,2,1,0,0,14,7,0,125,2.4,1419,19:59,66,51,0,0,,925000,395547.0
288,Sami Vatanen,D,71,3,21,24,4.9,1,2,0,0,9,12,0,117,2.6,1538,21:40,128,75,0,0,,4875000,4859589.0
289,Pavel Zacha,C,70,8,16,24,1.5,3,5,0,2,8,8,0,83,9.6,1002,14:18,24,54,183,271,40.3,894167,360702.0
290,Johnny Boychuk,D,66,6,17,23,4.8,4,1,1,2,13,3,1,155,3.9,1368,20:44,133,160,1,0,100.0,6000000,6130993.0
291,Brett Connolly,RW,66,15,8,23,3.7,14,1,0,3,8,0,0,81,18.5,706,10:41,12,89,4,10,28.6,850000,310787.0
292,Mattias Ekholm,D,82,3,20,23,4.6,3,0,0,1,16,3,1,120,2.5,1924,23:28,108,61,0,0,,3750000,3588184.0
293,Marcus Foligno,LW,80,13,10,23,2.1,12,0,1,0,10,0,0,97,13.4,1238,15:28,57,279,1,4,20.0,2250000,1892979.0
294,Mikhail Grigorenko,C,75,10,13,23,1.6,10,0,0,0,9,4,0,85,11.8,1057,14:05,26,27,111,81,57.8,1300000,819349.0
295,Radko Gudas,D,67,6,17,23,5.5,6,0,0,0,16,1,0,113,5.3,1293,19:18,124,280,0,0,,3350000,3136130.0
296,Jack Johnson,D,82,5,18,23,6.3,4,1,0,1,16,1,1,116,4.3,1789,21:49,134,94,1,0,100.0,4357143,4274339.0
297,Nikolai Kulemin,LW,72,12,11,23,2.2,10,1,1,4,9,1,1,74,16.2,995,13:49,45,78,14,13,51.9,4187500,4082619.0
298,Tom Pyatt,LW,82,9,14,23,1.8,9,0,0,1,12,0,2,95,9.5,1281,15:38,89,46,21,28,42.9,800000,254280.0
299,David Savard,D,74,6,17,23,7.1,6,0,0,0,15,0,2,135,4.4,1616,21:50,126,127,0,0,,4250000,4153253.0
300,Matt Stajan,C,81,6,17,23,1.6,6,0,0,3,15,0,2,59,10.2,1027,12:41,39,60,385,383,50.1,3125000,2881849.0
301,Chris Tierney,C,80,11,12,23,1.9,9,1,1,2,11,0,1,90,12.2,1168,14:36,44,50,399,424,48.5,711667,154452.0
302,Nic Dowd,C,70,6,16,22,1.3,5,1,0,2,9,7,0,78,7.7,872,12:27,35,145,338,369,47.8,640000,73458.0
303,Carl Hagelin,LW,61,6,16,22,1.5,6,0,0,2,15,0,1,128,4.7,945,15:29,24,66,3,3,50.0,4000000,3870719.0
304,Melker Karlsson,C,67,11,11,22,2.6,9,0,2,1,11,0,0,73,15.1,858,12:48,59,67,1,5,16.7,1650000,1214897.0
305,Jori Lehterä,C,64,7,15,22,1.4,7,0,0,1,12,3,0,67,10.4,971,15:11,29,64,409,423,49.2,4700000,4661815.0
306,John Moore,D,63,12,10,22,4.8,11,1,0,1,8,2,0,102,11.8,1196,18:59,61,68,0,0,,1666667,1233733.0
307,Dennis Seidenberg,D,73,5,17,22,5.8,5,0,0,0,17,0,0,89,5.6,1418,19:26,146,154,0,0,,1000000,480308.0
308,Anton Strålman,D,73,5,17,22,4.8,4,1,0,0,11,6,0,130,3.8,1672,22:54,96,106,0,0,,4500000,4435787.0
309,Justin Abdelkader,LW,64,7,14,21,0.7,2,5,0,1,11,2,1,104,6.7,1066,16:40,27,144,5,12,29.4,4250000,4153253.0
310,Alexander Edler,D,68,6,15,21,3.6,4,2,0,0,13,2,0,138,4.3,1653,24:19,138,106,2,1,66.7,5000000,5000856.0
311,Aaron Ekblad,D,68,10,11,21,3.4,5,4,1,2,7,4,0,225,4.4,1459,21:28,62,88,0,0,,925000,395547.0
312,Jesper Fast,RW,68,6,15,21,1.5,6,0,0,1,15,0,0,56,10.7,938,13:48,44,99,17,27,38.6,950000,423801.0
313,Marián Gáborík,RW,56,10,11,21,2.2,7,3,0,3,9,2,0,123,8.1,828,14:47,15,21,0,1,0.0,4875000,4859589.0
314,Brendan Perlini,LW,57,14,7,21,2.3,11,3,0,2,5,2,0,92,15.2,846,14:50,15,42,1,1,50.0,863333,325855.0
315,Drew Stafford,RW,58,8,13,21,2.1,5,3,0,3,12,1,0,109,7.3,789,13:36,3,62,7,15,31.8,4350000,4266267.0
316,Chris Stewart,RW,79,13,8,21,2.3,13,0,0,0,6,2,0,82,15.9,821,10:23,19,85,2,9,18.2,1150000,649828.0
317,Pavel Buchnevich,RW,41,8,12,20,2.3,7,1,0,0,10,2,0,55,14.5,544,13:16,8,17,1,6,14.3,925000,395547.0
318,Jakob Chychrun,D,68,7,13,20,3.0,6,1,0,0,12,1,0,86,8.1,1133,16:40,99,109,0,0,,925000,395547.0
319,Cal Clutterbuck,RW,66,5,15,20,1.2,5,0,0,1,14,1,0,115,4.3,924,14:00,25,222,3,5,37.5,2750000,2458047.0
320,Blake Comeau,LW,77,8,12,20,0.7,5,2,1,1,12,0,0,103,7.8,1154,14:59,22,129,114,132,46.3,2400000,2062500.0
321,Jannik Hansen,RW,43,8,12,20,2.2,8,0,0,1,12,0,0,73,11.0,690,16:03,15,43,0,1,0.0,2500000,2175513.0
322,Thomas Hickey,D,76,4,16,20,3.2,4,0,0,2,13,3,0,87,4.6,1331,17:31,103,89,0,0,,2200000,1836472.0
323,Lauri Korpikoski,LW,69,8,12,20,1.8,8,0,0,0,11,0,1,108,7.4,856,12:24,36,37,0,7,0.0,1000000,480308.0
324,Kevin Labanc,RW,55,8,12,20,2.3,8,0,0,2,10,2,0,70,11.4,752,13:41,14,19,2,2,50.0,717500,161044.0
325,Oscar Lindberg,C,65,8,12,20,1.8,8,0,0,1,11,1,0,86,9.3,704,10:50,36,94,299,276,52.0,650000,84760.0
326,Hampus Lindholm,D,66,6,14,20,5.6,5,1,0,2,10,4,0,94,6.4,1482,22:27,94,98,2,0,100.0,5713415,5807112.0
327,Jake McCabe,D,76,3,17,20,4.0,2,1,0,1,14,3,0,79,3.8,1574,20:42,114,73,0,0,,1600000,1158390.0
328,Brett Pesce,D,82,2,18,20,6.5,2,0,0,0,16,2,0,109,1.8,1739,21:12,148,57,0,0,,809167,264640.0
329,Steven Stamkos,C,17,9,11,20,2.8,6,3,0,1,7,4,0,58,15.5,304,17:52,3,21,106,92,53.5,8500000,8956335.0
330,Joel Armia,RW,57,10,9,19,1.2,6,0,4,1,7,2,0,111,9.0,863,15:08,30,68,3,4,42.9,925000,395547.0
331,Beau Bennett,RW,65,8,11,19,1.7,7,1,0,1,10,1,0,101,7.9,881,13:33,13,76,3,13,18.8,725000,169520.0
332,Trevor Daley,D,56,5,14,19,3.2,4,1,0,0,10,3,1,84,6.0,1141,20:23,83,29,0,0,,3300000,3079623.0
333,Cody Franson,D,68,3,16,19,3.6,2,1,0,0,15,1,0,93,3.2,1257,18:29,68,87,0,0,,3325000,3107876.0
334,Matt Hunwick,D,72,1,18,19,3.6,1,0,0,0,18,0,0,73,1.4,1294,17:59,90,91,0,0,,1200000,706335.0
335,Ben Hutton,D,71,5,14,19,2.9,3,2,0,1,5,9,0,130,3.8,1455,20:30,106,46,0,0,,896250,363056.0
336,Adam Larsson,D,79,4,15,19,5.5,4,0,0,0,15,0,0,85,4.7,1592,20:09,160,253,0,0,,4166666,4059074.0
337,Matt Read,RW,63,10,9,19,2.0,7,2,1,2,9,0,0,92,10.9,869,13:48,32,95,5,10,33.3,3625000,3446917.0
338,Tom Wilson,RW,82,7,12,19,1.3,7,0,0,0,12,0,0,95,7.4,1060,12:56,44,239,3,7,30.0,2000000,1610445.0
339,Rene Bourque,RW,65,12,6,18,1.2,10,2,0,2,6,0,0,111,10.8,906,13:57,26,75,0,5,0.0,650000,84760.0
340,Drake Caggiula,LW,60,7,11,18,1.6,5,2,0,2,7,3,1,93,7.5,794,13:14,19,97,117,167,41.2,925000,395547.0
341,Derek Forbort,D,82,2,16,18,5.6,2,0,0,0,15,0,1,100,2.0,1650,20:07,159,180,1,0,100.0,650000,84760.0
342,Niklas Hjalmarsson,D,73,5,13,18,4.4,5,0,0,0,12,0,1,61,8.2,1569,21:30,181,23,0,0,,4100000,3983732.0
343,Esa Lindell,D,73,6,12,18,4.2,6,0,0,2,10,2,0,99,6.1,1597,21:52,119,93,0,1,0.0,745833,193064.0
344,Andrew MacDonald,D,73,2,16,18,3.7,2,0,0,0,15,0,1,65,3.1,1468,20:06,151,39,0,0,,5000000,5000856.0
345,Brandon Pirri,RW,60,8,10,18,1.1,3,5,0,3,6,4,0,96,8.3,737,12:17,20,41,140,103,57.6,1100000,593321.0
346,Shane Prince,LW,50,5,13,18,1.0,4,1,0,2,11,2,0,71,7.0,649,12:58,12,36,4,3,57.1,850000,310787.0
347,Alan Quine,C,61,5,13,18,1.1,3,2,0,1,12,1,0,82,6.1,764,12:31,29,77,264,286,48.0,612500,42380.0
348,David Schlemko,D,62,2,16,18,3.7,1,1,0,1,14,2,0,118,1.7,1038,16:45,112,35,0,0,,2100000,1723458.0
349,Patrick Sharp,LW,48,8,10,18,0.6,6,1,1,0,10,0,0,146,5.5,765,15:57,24,24,29,32,47.5,5900000,6017979.0
350,Scottie Upshall,RW,73,10,8,18,1.8,8,0,2,1,8,0,0,85,11.8,802,10:59,21,99,3,9,25.0,900000,367294.0
351,Frank Vatrano,C,44,10,8,18,2.2,6,4,0,1,7,1,0,116,8.6,593,13:29,16,51,2,5,28.6,792500,245804.0
352,Dennis Wideman,D,57,5,13,18,3.2,3,2,0,1,10,3,0,87,5.7,1153,20:14,74,61,0,0,,5250000,5283390.0
353,Jordie Benn,D,71,4,13,17,2.8,4,0,0,1,10,2,1,68,5.9,1298,18:17,144,64,0,0,,1100000,593321.0
354,Brian Campbell,D,80,5,12,17,4.3,3,2,0,1,9,3,0,74,6.8,1474,18:26,83,43,0,0,,1500000,1045376.0
355,Cody Ceci,D,79,2,15,17,3.2,2,0,0,0,12,1,2,143,1.4,1833,23:12,159,111,1,0,100.0,2800000,2514554.0
356,Andrew Copp,C,64,9,8,17,1.7,8,0,1,1,8,0,0,77,11.7,790,12:21,28,87,95,97,49.5,925000,395547.0
357,Joonas Donskoi,RW,61,6,11,17,1.0,5,1,0,0,8,3,0,95,6.3,842,13:49,27,27,8,8,50.0,925000,395547.0
358,Ron Hainsey,D,72,4,13,17,3.2,3,0,1,1,11,0,2,71,5.6,1586,22:02,120,93,0,0,,2833333,2552225.0
359,Darren Helm,C,50,8,9,17,1.4,6,2,0,1,6,2,1,98,8.2,768,15:22,18,71,216,204,51.4,3850000,3701198.0
360,Erik Johnson,D,46,2,15,17,2.9,2,0,0,1,9,6,0,96,2.1,1016,22:05,98,87,0,0,,6000000,6130993.0
361,Marcus Krüger,C,70,5,12,17,0.9,5,0,0,0,12,0,0,83,6.0,981,14:01,62,31,357,370,49.1,3083333,2834759.0
362,Josh Manson,D,82,5,12,17,5.3,4,0,1,1,11,0,1,88,5.7,1527,18:38,79,227,0,0,,825000,282534.0
363,Jamie McGinn,LW,72,9,8,17,0.4,9,0,0,2,6,2,0,116,7.8,948,13:10,18,116,1,2,33.3,3333333,3117294.0
364,Torrey Mitchell,C,78,8,9,17,1.3,8,0,0,1,9,0,0,68,11.8,983,12:36,56,47,410,342,54.5,1200000,706335.0
365,Connor Murphy,D,77,2,15,17,2.5,1,0,1,1,15,0,0,81,2.5,1477,19:11,119,201,0,0,,3850000,3701198.0
366,Riley Nash,C,81,7,10,17,1.0,6,0,1,2,8,0,2,125,5.6,1118,13:48,36,67,276,286,49.1,900000,367294.0
367,Nikita Nesterov,D,48,4,13,17,3.1,3,1,0,0,12,1,0,63,6.3,782,16:17,21,84,0,0,,725000,169520.0
368,Mark Pysyk,D,82,4,13,17,4.3,4,0,0,0,13,0,0,86,4.7,1522,18:34,99,72,0,1,0.0,1125000,621575.0
369,Nate Schmidt,D,60,3,14,17,4.5,3,0,0,0,13,0,1,60,5.0,929,15:29,37,51,0,0,,812500,268407.0
370,Nick Shore,C,70,6,11,17,1.3,5,0,1,1,11,0,0,79,7.6,895,12:47,22,58,362,359,50.2,600000,28253.0
371,Austin Watson,LW,77,5,12,17,1.4,5,0,0,0,11,0,1,90,5.6,957,12:26,66,143,17,25,40.5,575000,0.0
372,Chris Wideman,D,76,5,12,17,4.2,4,1,0,1,8,4,0,123,4.1,1061,13:58,68,68,0,0,,800000,254280.0
373,Miles Wood,LW,60,8,9,17,0.9,6,2,0,0,7,2,0,105,7.6,771,12:51,26,68,1,1,50.0,925000,395547.0
374,Alexander Burmistrov,C,49,5,11,16,0.9,1,4,0,0,9,1,1,45,11.1,654,13:21,19,60,178,259,40.7,1550000,1101883.0
375,Brandon Carlo,D,82,6,10,16,5.2,5,0,1,0,10,0,0,88,6.8,1707,20:49,115,87,0,0,,789167,242038.0
376,Nick Cousins,C,60,6,10,16,1.1,5,1,0,0,9,1,0,99,6.1,720,12:00,24,61,89,128,41.0,840000,299486.0
377,Adam Cracknell,RW,69,10,6,16,1.9,9,0,1,2,6,0,0,87,11.5,722,10:28,37,91,135,160,45.8,600000,28253.0
378,Deryk Engelland,D,81,4,12,16,3.9,4,0,0,2,12,0,0,107,3.7,1485,18:20,134,135,1,0,100.0,2916667,2646404.0
379,Kevin Fiala,LW,54,11,5,16,1.8,11,0,0,1,5,0,0,114,9.6,730,13:31,14,44,0,0,,863333,325855.0
380,Zemgus Girgensons,C,75,7,9,16,0.8,7,0,0,0,9,0,0,112,6.3,987,13:10,26,120,273,306,47.2,1150000,649828.0
