,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
424,Jeff Halpern,C,69,5,7,12,0.3,5,0,0,1,7,0,0,45,11.1,710,10:17,33.0,65,296.0,266.0,52.7,600000,96228.0
425,Scott Hannan,D,56,3,9,12,2.6,3,0,0,0,8,0,1,52,5.8,995,17:46,73.0,29,0.0,0.0,,1000000,609447.0
426,Philip Larsen,D,30,3,9,12,1.9,2,1,0,0,4,4,1,47,6.4,515,17:10,31.0,44,0.0,0.0,,1025000,641524.0
427,Willie Mitchell,D,76,1,11,12,4.7,1,0,0,0,9,2,0,73,1.4,1545,20:20,128.0,102,0.0,0.0,,3500000,3817068.0
428,Travis Moen,LW,65,2,10,12,0.5,2,0,0,0,9,0,1,56,3.6,749,11:32,54.0,92,7.0,1.0,87.5,1850000,1700038.0
429,Ryan Murphy,D,48,2,10,12,1.8,1,1,0,0,8,2,0,81,2.5,878,18:17,58.0,22,0.0,0.0,,863333,434097.0
430,Dylan Olsen,D,44,3,9,12,2.0,3,0,0,0,8,1,0,60,5.0,679,15:26,55.0,116,0.0,0.0,,738333,273716.0
431,Magnus Pääjärvi,LW,55,6,6,12,0.8,6,0,0,1,6,0,0,60,10.0,564,10:15,24.0,26,2.0,4.0,33.3,1200000,866057.0
432,Colton Sceviour,RW,26,8,4,12,1.4,6,2,0,2,4,0,0,69,11.6,387,14:53,15.0,19,15.0,24.0,38.5,600000,96228.0
433,Luke Schenn,D,79,4,8,12,2.7,4,0,0,0,7,0,1,78,5.1,1307,16:32,113.0,260,0.0,0.0,,3600000,3945373.0
434,Craig Adams,RW,82,5,6,11,-0.6,5,0,0,0,6,0,0,73,6.8,1022,12:28,59.0,190,61.0,78.0,43.9,700000,224533.0
435,Sven Baertschi,LW,26,2,9,11,0.7,1,1,0,0,6,3,0,30,6.7,367,14:07,19.0,22,0.0,0.0,,894167,473659.0
436,Zach Bogosian,D,55,3,8,11,2.8,3,0,0,0,7,1,0,134,2.2,1260,22:55,75.0,94,0.0,0.0,,5142857,5924933.0
437,Patrick Bordeleau,LW,82,6,5,11,0.7,6,0,0,1,5,0,0,37,16.2,565,6:53,14.0,178,1.0,2.0,33.3,1000000,609447.0
438,David Clarkson,RW,60,5,6,11,-0.4,4,1,0,1,5,1,0,102,4.9,906,15:06,35.0,159,8.0,13.0,38.1,5250000,6062402.0
439,Ian Cole,D,46,3,8,11,3.5,3,0,0,0,6,2,0,45,6.7,694,15:05,68.0,24,0.0,0.0,,825000,384914.0
440,Jonathan Ericsson,D,48,1,10,11,2.4,1,0,0,0,9,0,1,66,1.5,1020,21:15,46.0,91,0.0,0.0,,3250000,3496306.0
441,Emerson Etem,LW,29,7,4,11,1.4,5,1,1,2,4,0,0,44,15.9,371,12:47,13.0,50,0.0,1.0,0.0,870000,442651.0
442,Mark Fayne,D,72,4,7,11,3.2,3,0,1,0,7,0,0,88,4.5,1318,18:19,83.0,77,0.0,0.0,,1300000,994362.0
443,Stephen Gionta,RW,66,4,7,11,0.2,3,0,1,1,7,0,0,89,4.5,822,12:28,25.0,113,238.0,343.0,41.0,562500,48114.0
444,Eric Gryba,D,57,2,9,11,2.7,2,0,0,0,8,0,1,57,3.5,999,17:31,60.0,161,0.0,0.0,,562500,48114.0
445,Peter Holland,C,43,6,5,11,1.1,5,1,0,0,5,0,0,43,14.0,488,11:21,22.0,46,182.0,213.0,46.1,870000,442651.0
446,Trevor Lewis,C,73,6,5,11,0.4,5,0,1,2,5,0,0,111,5.4,968,13:15,36.0,145,127.0,135.0,48.5,1325000,1026438.0
447,Jeremy Morin,LW,24,5,6,11,1.6,5,0,0,0,6,0,0,46,10.9,220,9:10,2.0,20,4.0,2.0,66.7,735000,269440.0
448,Dmitry Orlov,D,54,3,8,11,2.4,3,0,0,0,7,1,0,59,5.1,1058,19:36,62.0,75,0.0,0.0,,690000,211702.0
449,Peter Regin,C,61,4,7,11,0.2,4,0,0,0,4,1,2,69,5.8,698,11:26,19.0,43,176.0,220.0,44.4,750000,288685.0
450,Ryan Spooner,C,23,0,11,11,0.7,0,0,0,0,5,6,0,42,0.0,295,12:49,6.0,10,59.0,86.0,40.7,760000,301516.0
451,Brad Stuart,D,61,3,8,11,2.9,3,0,0,3,8,0,0,64,4.7,1169,19:10,114.0,122,0.0,0.0,,3600000,3945373.0
452,Alex Tanguay,LW,16,4,7,11,1.4,3,0,1,2,5,2,0,24,16.7,276,17:17,8.0,8,1.0,2.0,33.3,3500000,3817068.0
453,Chris Thorburn,RW,55,2,9,11,0.6,2,0,0,1,9,0,0,26,7.7,492,8:57,34.0,108,20.0,13.0,60.6,866667,438375.0
454,Corey Tropp,RW,53,2,9,11,0.8,2,0,0,0,9,0,0,35,5.7,474,8:56,27.0,111,0.0,1.0,0.0,577500,67360.0
455,Bryan Allen,D,68,0,10,10,2.9,0,0,0,0,9,0,1,60,0.0,1193,17:33,118.0,121,0.0,0.0,,3500000,3817068.0
456,Mark Barberio,D,49,5,5,10,3.0,4,1,0,0,5,0,0,54,9.3,714,14:35,38.0,28,0.0,0.0,,605000,102643.0
457,Troy Bodie,RW,47,3,7,10,1.0,3,0,0,0,7,0,0,50,6.0,405,8:37,19.0,64,2.0,5.0,28.6,600000,96228.0
458,Robert Bortuzzo,D,54,0,10,10,1.8,0,0,0,0,9,0,1,50,0.0,836,15:29,73.0,137,0.0,1.0,0.0,600000,96228.0
459,Ryan Carter,C,62,7,3,10,0.6,7,0,0,2,2,0,1,69,10.1,702,11:20,24.0,72,16.0,20.0,44.4,775000,320762.0
460,Joe Corvo,D,25,3,7,10,1.1,3,0,0,0,5,2,0,54,5.6,438,17:31,24.0,15,0.0,0.0,,900000,481143.0
461,B.J. Crombeen,RW,55,3,7,10,0.3,3,0,0,1,6,0,1,60,5.0,559,10:10,15.0,57,3.0,5.0,37.5,1150000,801905.0
462,Matt Halischuk,RW,46,5,5,10,0.6,5,0,0,1,5,0,0,56,8.9,521,11:20,27.0,19,2.0,2.0,50.0,650000,160381.0
463,Jay McClement,C,81,4,6,10,-0.9,4,0,0,1,5,0,1,67,6.0,1196,14:46,57.0,141,676.0,584.0,53.7,1500000,1250972.0
464,Torrey Mitchell,C,67,2,8,10,0.1,2,0,0,0,8,0,0,56,3.6,729,10:53,25.0,60,12.0,19.0,38.7,1900000,1764191.0
465,Jordan Nolan,C,64,6,4,10,0.9,6,0,0,1,4,0,0,58,10.3,576,9:00,11.0,100,1.0,3.0,25.0,700000,224533.0
466,Dennis Seidenberg,D,34,1,9,10,2.4,1,0,0,0,9,0,0,53,1.9,742,21:50,66.0,61,0.0,0.0,,3250000,3496306.0
467,Devante Smith-Pelly,RW,19,2,8,10,1.1,2,0,0,0,8,0,0,23,8.7,240,12:39,13.0,50,0.0,4.0,0.0,720000,250194.0
468,Yannick Weber,D,49,6,4,10,2.0,3,3,0,2,2,2,0,70,8.6,584,11:55,37.0,39,0.0,0.0,,650000,160381.0
469,Tom Wilson,RW,82,3,7,10,0.4,2,1,0,0,7,0,0,63,4.8,651,7:56,13.0,197,0.0,3.0,0.0,894167,473659.0
470,Keith Ballard,D,45,2,7,9,1.3,2,0,0,0,5,2,0,29,6.9,612,13:37,37.0,58,0.0,0.0,,1500000,1250972.0
471,Jay Beagle,C,62,4,5,9,-0.1,4,0,0,0,5,0,0,60,6.7,697,11:15,32.0,93,296.0,277.0,51.7,900000,481143.0
472,Pierre-Marc Bouchard,C,28,4,5,9,0.4,3,1,0,1,5,0,0,51,7.8,391,13:57,6.0,7,3.0,2.0,60.0,2000000,1892496.0
473,Cody Ceci,D,49,3,6,9,1.4,3,0,0,2,6,0,0,82,3.7,843,17:12,49.0,45,0.0,0.0,,894167,473659.0
474,Mattias Ekholm,D,62,1,8,9,1.4,1,0,0,0,7,0,1,58,1.7,1043,16:49,55.0,42,0.0,0.0,,900000,481143.0
475,Erik Gudbranson,D,65,3,6,9,1.7,3,0,0,0,5,1,0,92,3.3,1169,17:59,91.0,158,0.0,0.0,,900000,481143.0
476,Nate Guenin,D,68,1,8,9,1.9,1,0,0,0,8,0,0,52,1.9,1175,17:17,128.0,119,0.0,0.0,,600000,96228.0
477,Adam Hall,RW,80,4,5,9,-0.6,2,0,2,0,5,0,0,61,6.6,787,9:50,46.0,77,314.0,213.0,59.6,600000,96228.0
478,Calle Järnkrok,C,12,2,7,9,1.2,2,0,0,0,6,1,0,13,15.4,169,14:04,4.0,2,58.0,89.0,39.5,715000,243779.0
479,Kevin Klein,D,77,2,7,9,2.0,2,0,0,0,7,0,0,73,2.7,1335,17:20,137.0,111,0.0,0.0,,2900000,3047239.0
480,Evgeny Kuznetsov,C,17,3,6,9,0.9,2,0,1,0,4,2,0,22,13.6,229,13:28,2.0,7,5.0,22.0,18.5,900000,481143.0
481,John-Michael Liles,D,41,2,7,9,2.5,1,1,0,0,4,3,0,56,3.6,806,19:39,80.0,50,1.0,0.0,100.0,3875000,4298211.0
482,Jayson Megna,C,36,5,4,9,1.0,5,0,0,2,4,0,0,36,13.9,377,10:29,13.0,47,2.0,8.0,20.0,925000,513219.0
483,David Schlemko,D,48,1,8,9,2.1,1,0,0,0,5,3,0,61,1.6,787,16:24,79.0,61,0.0,0.0,,1187500,850019.0
484,Tom Sestito,LW,77,5,4,9,0.2,4,1,0,0,4,0,0,31,16.1,497,6:27,12.0,121,3.0,8.0,27.3,750000,288685.0
485,Trevor Smith,C,28,4,5,9,0.8,4,0,0,2,4,1,0,24,16.7,290,10:22,16.0,45,115.0,143.0,44.6,550000,32076.0
486,Brian Strait,D,47,3,6,9,0.8,3,0,0,0,5,0,1,40,7.5,844,17:57,86.0,65,0.0,0.0,,775000,320762.0
487,Mike Weber,D,68,1,8,9,0.7,1,0,0,0,7,0,1,47,2.1,1212,17:49,161.0,208,0.0,0.0,,1666667,1464813.0
488,Brett Bellemore,D,64,2,6,8,2.2,2,0,0,0,6,0,0,54,3.7,1118,17:28,98.0,169,0.0,0.0,,600000,96228.0
489,Paul Bissonnette,LW,39,2,6,8,1.1,2,0,0,0,6,0,0,25,8.0,185,4:45,4.0,51,1.0,2.0,33.3,737500,272647.0
490,Daniel Cleary,RW,52,4,4,8,-0.4,4,0,0,1,3,0,1,64,6.3,723,13:54,17.0,51,12.0,10.0,54.5,1750000,1571734.0
491,Kyle Clifford,LW,71,3,5,8,0.4,3,0,0,0,5,0,0,74,4.1,721,10:10,13.0,189,6.0,6.0,50.0,1075000,705676.0
492,Kevin Connauton,D,36,1,7,8,0.9,1,0,0,0,5,2,0,56,1.8,552,15:20,29.0,43,0.0,0.0,,683333,203148.0
493,Derek Dorsett,RW,51,4,4,8,0.4,4,0,0,0,4,0,0,67,6.0,562,11:02,27.0,102,0.0,3.0,0.0,1633333,1422044.0
494,Tim Kennedy,LW,37,2,6,8,0.4,2,0,0,0,6,0,0,42,4.8,435,11:46,21.0,62,18.0,31.0,36.7,700000,224533.0
495,Brian McGrattan,RW,76,4,4,8,0.4,4,0,0,0,4,0,0,79,5.1,511,6:43,23.0,82,2.0,1.0,66.7,750000,288685.0
496,Connor Murphy,D,30,1,7,8,2.0,1,0,0,1,7,0,0,30,3.3,539,17:59,38.0,44,0.0,0.0,,863333,434097.0
497,Nate Prosser,D,53,2,6,8,2.1,2,0,0,2,4,1,1,30,6.7,770,14:32,83.0,22,0.0,0.0,,825000,384914.0
498,Ryan Reaves,RW,63,2,6,8,0.2,2,0,0,0,6,0,0,25,8.0,537,8:31,12.0,211,6.0,2.0,75.0,600000,96228.0
499,Michal Rozsíval,D,42,1,7,8,1.8,1,0,0,0,7,0,0,39,2.6,699,16:39,43.0,67,0.0,0.0,,2200000,2149105.0
500,Mark Stone,RW,19,4,4,8,1.0,3,1,0,0,4,0,0,36,11.1,275,14:29,7.0,10,1.0,0.0,100.0,603333,100505.0
501,Shawn Thornton,LW,64,5,3,8,0.5,5,0,0,1,3,0,0,93,5.4,563,8:48,19.0,111,3.0,6.0,33.3,1100000,737752.0
502,Vincent Trocheck,C,20,5,3,8,0.4,3,1,1,0,3,0,0,38,13.2,378,18:53,11.0,39,166.0,182.0,47.7,661667,175350.0
503,Anton Volchenkov,D,56,0,8,8,2.5,0,0,0,0,7,0,1,42,0.0,940,16:47,91.0,129,0.0,0.0,,4250000,4779354.0
504,Beau Bennett,RW,21,3,4,7,0.6,3,0,0,1,4,0,0,27,11.1,291,13:51,7.0,32,2.0,0.0,100.0,900000,481143.0
505,Reid Boucher,C,23,2,5,7,0.7,2,0,0,0,5,0,0,27,7.4,261,11:21,5.0,17,1.0,2.0,33.3,692500,214910.0
506,Rich Clune,LW,58,3,4,7,0.0,3,0,0,1,4,0,0,29,10.3,491,8:27,9.0,132,0.0,0.0,,537500,16038.0
507,Zac Dalpe,C,55,4,3,7,0.4,3,1,0,0,3,0,0,52,7.7,392,7:08,9.0,36,106.0,125.0,45.9,550000,32076.0
508,Matt Frattin,RW,44,2,5,7,0.0,1,1,0,0,4,1,0,61,3.3,529,12:01,11.0,85,2.0,2.0,50.0,875000,449066.0
509,Luke Glendening,C,56,1,6,7,-0.8,1,0,0,0,6,0,0,54,1.9,779,13:55,38.0,92,329.0,349.0,48.5,575000,64152.0
510,Matt Hendricks,C,77,5,2,7,-0.7,4,0,1,1,2,0,0,102,4.9,981,12:44,59.0,180,34.0,29.0,54.0,1850000,1700038.0
511,Cody McCormick,C,43,2,5,7,0.2,2,0,0,0,5,0,0,26,7.7,383,8:55,21.0,76,89.0,109.0,44.9,1200000,866057.0
512,Eric O'Dell,C,30,3,4,7,0.5,3,0,0,1,4,0,0,17,17.6,291,9:41,12.0,31,78.0,78.0,50.0,630000,134720.0
513,Tanner Pearson,LW,25,3,4,7,0.8,2,1,0,1,4,0,0,31,9.7,270,10:49,9.0,35,1.0,1.0,50.0,735833,270508.0
514,Tom Pyatt,C,27,3,4,7,0.5,3,0,0,1,4,0,0,27,11.1,309,11:28,20.0,11,101.0,92.0,52.3,600000,96228.0
515,Mark Pysyk,D,44,1,6,7,1.5,1,0,0,1,4,2,0,51,2.0,863,19:37,57.0,37,0.0,0.0,,900000,481143.0
516,Drew Shore,C,24,5,2,7,0.8,3,1,1,1,2,0,0,23,21.7,288,12:00,5.0,23,86.0,122.0,41.3,900000,481143.0
517,Kevin Westgarth,RW,48,4,3,7,0.6,4,0,0,1,3,0,0,31,12.9,312,6:30,10.0,45,1.0,4.0,20.0,725000,256609.0
518,Victor Bartley,D,50,1,5,6,1.5,1,0,0,0,5,0,0,21,4.8,768,15:22,79.0,81,0.0,0.0,,666667,181765.0
519,Francis Bouillon,D,52,2,4,6,1.6,2,0,0,1,3,1,0,34,5.9,920,17:41,70.0,80,0.0,0.0,,1500000,1250972.0
520,Connor Carrick,D,34,1,5,6,0.5,1,0,0,0,5,0,0,26,3.8,543,15:58,56.0,25,0.0,0.0,,636667,143274.0
521,Keaton Ellerby,D,51,2,4,6,1.8,1,1,0,1,4,0,0,33,6.1,709,13:55,46.0,76,0.0,0.0,,735000,269440.0
522,Matt Ellis,LW,50,4,2,6,0.3,4,0,0,0,2,0,0,70,5.7,474,9:28,24.0,37,69.0,97.0,41.6,550000,32076.0
523,Tim Gleason,D,56,1,5,6,-0.3,1,0,0,0,5,0,0,43,2.3,931,16:38,88.0,156,0.0,0.0,,4000000,4458592.0
524,Matt Greene,D,38,2,4,6,2.2,2,0,0,0,4,0,0,38,5.3,604,15:53,59.0,118,0.0,1.0,0.0,2950000,3111391.0
525,Mike Hoffman,C,25,3,3,6,0.3,2,1,0,0,1,2,0,61,4.9,330,13:11,7.0,18,6.0,3.0,66.7,660000,173211.0
526,Quinton Howden,C,16,4,2,6,0.8,3,0,1,0,2,0,0,23,17.4,220,13:43,11.0,32,2.0,6.0,25.0,870000,442651.0
527,Nicklas Jensen,LW,17,3,3,6,0.6,3,0,0,1,2,1,0,30,10.0,266,15:38,6.0,7,0.0,1.0,0.0,863333,434097.0
528,Ryan Jones,LW,52,2,4,6,0.1,2,0,0,1,4,0,0,59,3.4,512,9:50,21.0,74,2.0,4.0,33.3,1500000,1250972.0
529,Brian Lashoff,D,75,1,5,6,1.5,1,0,0,0,5,0,0,38,2.6,1082,14:26,93.0,65,0.0,0.0,,725000,256609.0
530,Jordan Leopold,D,27,1,5,6,1.3,1,0,0,0,3,2,0,40,2.5,421,15:36,24.0,8,0.0,0.0,,2250000,2213258.0
531,Brandon McMillan,LW,22,2,4,6,0.4,2,0,0,0,4,0,0,35,5.7,277,12:35,7.0,50,7.0,7.0,50.0,709500,236722.0
532,Adam McQuaid,D,30,1,5,6,2.0,1,0,0,0,5,0,0,25,4.0,481,16:03,42.0,54,0.0,0.0,,1566667,1336508.0
533,J.T. Miller,C,30,3,3,6,0.2,3,0,0,0,1,2,0,46,6.5,344,11:27,17.0,44,26.0,25.0,51.0,894167,473659.0
534,Kevan Miller,D,47,1,5,6,2.8,1,0,0,1,5,0,0,41,2.4,821,17:28,85.0,103,0.0,0.0,,550000,32076.0
535,Adam Pardy,D,60,0,6,6,1.7,0,0,0,0,6,0,0,47,0.0,865,14:25,55.0,77,0.0,0.0,,600000,96228.0
536,Dalton Prout,D,49,2,4,6,1.1,2,0,0,0,4,0,0,56,3.6,843,17:12,65.0,99,0.0,1.0,0.0,666667,181765.0
537,Luca Sbisa,D,30,1,5,6,0.8,1,0,0,0,5,0,0,30,3.3,512,17:03,38.0,83,0.0,0.0,,2175000,2117029.0
538,Nate Schmidt,D,29,2,4,6,1.7,2,0,0,0,4,0,0,41,4.9,542,18:42,35.0,18,0.0,0.0,,925000,513219.0
539,Jordan Schroeder,C,25,3,3,6,0.3,3,0,0,0,2,1,0,25,12.0,300,12:01,8.0,20,112.0,132.0,45.9,600000,96228.0
540,Eric Tangradi,LW,55,3,3,6,-0.1,3,0,0,0,3,0,0,52,5.8,475,8:39,17.0,105,3.0,0.0,100.0,675000,192457.0
541,Ryan White,C,52,2,4,6,-0.2,2,0,0,1,4,0,0,51,3.9,504,9:41,37.0,88,197.0,191.0,50.8,700000,224533.0
542,Ryan Wilson,D,28,0,6,6,0.9,0,0,0,0,6,0,0,23,0.0,411,14:40,17.0,53,0.0,1.0,0.0,2250000,2213258.0
543,Will Acton,C,30,3,2,5,0.4,3,0,0,1,2,0,0,18,16.7,244,8:08,14.0,37,98.0,97.0,50.3,680000,198872.0
544,Mike Brown,RW,56,2,3,5,-0.3,2,0,0,0,3,0,0,45,4.4,400,7:09,15.0,146,2.0,1.0,66.7,736667,271578.0
545,Daniel Carcillo,LW,57,4,1,5,0.2,4,0,0,2,1,0,0,44,9.1,529,9:17,21.0,112,1.0,0.0,100.0,825000,384914.0
546,Chris Conner,RW,19,4,1,5,0.5,4,0,0,0,1,0,0,17,23.5,224,11:46,10.0,21,0.0,1.0,0.0,550000,32076.0
547,Simon Despres,D,34,0,5,5,1.6,0,0,0,0,4,1,0,41,0.0,569,16:45,46.0,72,0.0,0.0,,840000,404160.0
548,Patrick Eaves,RW,30,2,3,5,-0.1,1,1,0,0,1,2,0,53,3.8,338,11:16,5.0,43,7.0,8.0,46.7,1200000,866057.0
549,Mark Fistric,D,34,1,4,5,1.4,1,0,0,0,4,1,0,22,4.5,524,15:24,46.0,145,0.0,0.0,,900000,481143.0
550,Filip Forsberg,C,13,1,4,5,0.1,0,1,0,0,1,3,0,20,5.0,148,11:24,2.0,6,0.0,0.0,,894167,473659.0
551,Tim Jackman,RW,36,4,1,5,0.4,4,0,0,0,1,0,0,46,8.7,256,7:06,4.0,69,2.0,1.0,66.7,612500,112266.0
552,Jesse Joensuu,LW,42,3,2,5,-0.4,2,1,0,1,2,0,0,41,7.3,392,9:19,18.0,63,0.0,5.0,0.0,950000,545295.0
553,Ed Jovanovski,D,37,1,4,5,0.6,1,0,0,0,2,1,1,44,2.3,598,16:10,42.0,34,0.0,0.0,,4125000,4618973.0
554,Bracken Kearns,LW,25,3,2,5,0.2,2,1,0,0,2,0,0,37,8.1,330,13:12,16.0,45,30.0,41.0,42.3,550000,32076.0
555,Brad Malone,C,32,3,2,5,0.3,3,0,0,0,2,0,0,16,18.8,217,6:46,5.0,79,45.0,51.0,46.9,735000,269440.0
556,Tye McGinn,LW,18,4,1,5,0.6,4,0,0,0,1,0,0,16,25.0,201,11:11,7.0,26,0.0,0.0,,775000,320762.0
557,Anthony Peluso,RW,53,2,3,5,0.0,2,0,0,0,3,0,0,24,8.3,306,5:46,3.0,85,1.0,2.0,33.3,562500,48114.0
558,Corey Potter,D,19,0,5,5,0.7,0,0,0,0,3,2,0,17,0.0,262,13:46,18.0,20,0.0,0.0,,775000,320762.0
559,Nick Schultz,D,69,0,5,5,0.6,0,0,0,0,4,0,1,35,0.0,1126,16:19,132.0,73,0.0,0.0,,3500000,3817068.0
560,Clayton Stoner,D,63,1,4,5,1.0,1,0,0,0,4,0,0,48,2.1,840,13:20,65.0,99,0.0,0.0,,1050000,673600.0
561,Raffi Torres,LW,5,3,2,5,1.0,3,0,0,0,2,0,0,9,33.3,52,10:22,2.0,9,2.0,2.0,50.0,2000000,1892496.0
562,Linden Vey,RW,18,0,5,5,0.2,0,0,0,0,3,1,1,8,0.0,218,12:08,1.0,2,55.0,69.0,44.4,790000,340007.0
563,Jason Zucker,LW,21,4,1,5,0.6,3,1,0,1,0,1,0,40,10.0,273,12:59,11.0,16,0.0,0.0,,771667,316485.0
564,Krys Barch,LW,55,0,4,4,-0.6,0,0,0,0,4,0,0,19,0.0,329,5:59,6.0,64,1.0,0.0,100.0,750000,288685.0
565,Eric Boulton,LW,23,2,2,4,0.4,2,0,0,0,2,0,0,21,9.5,147,6:25,6.0,32,0.0,0.0,,550000,32076.0
566,Zach Boychuk,LW,11,1,3,4,0.5,1,0,0,0,3,0,0,15,6.7,112,10:12,2.0,17,0.0,1.0,0.0,550000,32076.0
567,Carlo Colaiacovo,D,25,1,3,4,0.6,1,0,0,0,2,1,0,18,5.6,379,15:09,26.0,29,0.0,0.0,,750000,288685.0
568,John Erskine,D,37,1,3,4,0.6,1,0,0,0,3,0,0,38,2.6,577,15:36,66.0,64,0.0,0.0,,1962500,1844381.0
569,Luke Gazdic,LW,67,2,2,4,-0.3,2,0,0,0,2,0,0,30,6.7,389,5:48,22.0,103,3.0,0.0,100.0,635000,141135.0
570,Peter Harrold,D,33,0,4,4,1.2,0,0,0,0,4,0,0,32,0.0,616,18:40,29.0,17,0.0,0.0,,800000,352838.0
571,Dustin Jeffrey,C,34,2,2,4,-0.1,2,0,0,0,2,0,0,30,6.7,325,9:34,4.0,6,50.0,57.0,46.7,625000,128304.0
572,Rostislav Klesla,D,25,1,3,4,0.7,1,0,0,0,3,0,0,22,4.5,388,15:31,25.0,41,0.0,0.0,,2975000,3143468.0
573,Mike Komisarek,D,32,0,4,4,0.5,0,0,0,0,4,0,0,20,0.0,374,11:42,27.0,70,0.0,0.0,,700000,224533.0
574,Johan Larsson,LW,28,0,4,4,0.0,0,0,0,0,4,0,0,21,0.0,377,13:27,19.0,52,135.0,150.0,47.4,763333,305792.0
575,Michael Latta,C,17,1,3,4,0.3,1,0,0,0,3,0,0,6,16.7,131,7:43,2.0,14,60.0,55.0,52.2,586667,79121.0
576,Rickard Rakell,C,18,0,4,4,-0.1,0,0,0,0,4,0,0,22,0.0,211,11:43,4.0,21,95.0,99.0,49.0,894167,473659.0
577,Zac Rinaldo,C,67,2,2,4,-0.8,2,0,0,1,2,0,0,54,3.7,516,7:42,12.0,231,2.0,1.0,66.7,750000,288685.0
578,Rasmus Ristolainen,D,34,2,2,4,0.5,2,0,0,0,2,0,0,52,3.8,650,19:07,32.0,66,0.0,1.0,0.0,925000,513219.0
579,Bryce Salvador,D,40,1,3,4,1.6,1,0,0,0,3,0,0,24,4.2,812,20:18,50.0,47,0.0,0.0,,3166667,3389386.0
580,Rob Scuderi,D,53,0,4,4,0.9,0,0,0,0,4,0,0,28,0.0,1003,18:55,90.0,18,0.0,0.0,,3375000,3656687.0
581,Colton Sissons,C,17,1,3,4,0.3,1,0,0,0,3,0,0,13,7.7,181,10:37,9.0,9,70.0,74.0,48.6,635000,141135.0
582,Jack Skille,RW,16,4,0,4,0.8,4,0,0,1,0,0,0,23,17.4,139,8:40,4.0,18,1.0,0.0,100.0,675000,192457.0
583,Stephen Weiss,C,26,2,2,4,-0.2,2,0,0,1,1,0,1,28,7.1,384,14:46,10.0,4,184.0,173.0,51.5,4900000,5613335.0
584,Tyler Wotherspoon,D,14,0,4,4,0.4,0,0,0,0,4,0,0,3,0.0,188,13:27,17.0,8,0.0,0.0,,925000,513219.0
585,Darren Archibald,RW,16,1,2,3,0.3,1,0,0,0,2,0,0,11,9.1,125,7:48,9.0,30,0.0,1.0,0.0,660000,173211.0
586,Carter Ashton,RW,32,0,3,3,0.0,0,0,0,0,3,0,0,23,0.0,201,6:16,7.0,46,12.0,11.0,52.2,840000,404160.0
587,Chad Billins,D,10,0,3,3,0.2,0,0,0,0,3,0,0,3,0.0,122,12:13,9.0,0,0.0,0.0,,925000,513219.0
588,Matt Carkner,D,53,0,3,3,0.0,0,0,0,0,3,0,0,50,0.0,635,11:59,59.0,58,0.0,0.0,,1500000,1250972.0
589,Jordan Caron,RW,35,1,2,3,-0.7,1,0,0,0,2,0,0,52,1.9,382,10:55,9.0,47,1.0,3.0,25.0,640000,147550.0
590,Patrice Cormier,C,9,0,3,3,0.3,0,0,0,0,3,0,0,4,0.0,63,6:58,3.0,20,26.0,20.0,56.5,575000,64152.0
591,Jerry D'Amigo,RW,22,1,2,3,0.1,1,0,0,0,2,0,0,12,8.3,177,8:03,4.0,23,1.0,3.0,25.0,870000,442651.0
592,Markus Granlund,C,7,2,1,3,0.5,1,0,1,0,1,0,0,9,22.2,85,12:05,1.0,3,28.0,26.0,51.9,767500,311139.0
593,Mikhail Grigorenko,C,18,2,1,3,0.2,2,0,0,0,0,1,0,20,10.0,206,11:26,5.0,6,53.0,50.0,51.5,925000,513219.0
594,Cam Janssen,RW,24,3,0,3,0.6,3,0,0,0,0,0,0,11,27.3,118,4:55,3.0,32,0.0,0.0,,550000,32076.0
595,Jacob Josefson,C,27,1,2,3,0.1,0,0,1,0,2,0,0,21,4.8,274,10:08,4.0,15,83.0,85.0,49.4,725000,256609.0
596,Oscar Klefbom,D,17,1,2,3,0.2,1,0,0,0,2,0,0,14,7.1,269,15:48,25.0,6,0.0,0.0,,894167,473659.0
597,Adam Larsson,D,26,1,2,3,1.0,1,0,0,1,2,0,0,20,5.0,462,17:47,37.0,41,0.0,0.0,,925000,513219.0
598,Aaron Ness,D,20,1,2,3,-0.4,1,0,0,0,2,0,0,23,4.3,296,14:48,26.0,14,0.0,0.0,,791667,342146.0
599,Joakim Nordström,C,16,1,2,3,0.0,1,0,0,0,2,0,0,26,3.8,187,11:41,7.0,17,10.0,17.0,37.0,616667,117613.0
600,Shane O'Brien,D,45,0,3,3,0.3,0,0,0,0,3,0,0,16,0.0,507,11:16,38.0,56,0.0,0.0,,2000000,1892496.0
601,Paul Postma,D,20,1,2,3,0.8,1,0,0,1,2,0,0,19,5.3,323,16:08,29.0,20,0.0,0.0,,712500,240571.0
602,Zach Redmond,D,10,1,2,3,0.7,1,0,0,0,2,0,0,10,10.0,153,15:20,11.0,7,0.0,0.0,,715000,243779.0
603,Mikael Samuelsson,RW,26,1,2,3,-0.2,1,0,0,0,0,2,0,36,2.8,269,10:21,3.0,13,0.0,2.0,0.0,3000000,3175544.0
604,Tim Sestito,LW,16,0,3,3,0.2,0,0,0,0,3,0,0,13,0.0,146,9:06,9.0,24,20.0,27.0,42.6,562500,48114.0
