Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
348,Jake McCabe,29,TOT,D,76,3,22,25,19,56,5.9,3,0,0,1,22,0,0,96,3.1,1480,19:29,151,163,0,0,,mccabja01
349,Vladislav Namestnikov,30,TOT,C,77,8,17,25,5,35,1.7,7,1,0,0,15,2,0,108,7.4,972,12:37,39,108,77,128,37.6,namesvl01
350,Jamie Oleksiak,30,SEA,D,75,9,16,25,13,72,4.8,9,0,0,2,16,0,0,76,11.8,1444,19:15,115,126,0,0,,oleksja01
351,Juuso Pärssinen,21,NSH,C,45,6,19,25,-1,15,2.0,5,1,0,3,12,7,0,49,12.2,645,14:20,18,76,156,155,50.2,parssju01
352,Corey Perry,37,TBL,RW,81,12,13,25,-28,95,0.9,6,6,0,3,7,6,0,116,10.3,937,11:34,25,48,0,0,,perryco01
353,Ryan Suter,38,DAL,D,82,3,22,25,0,26,4.4,3,0,0,1,17,4,1,92,3.3,1671,20:23,115,81,0,0,,suterry01
354,Jimmy Vesey,29,NYR,LW,81,11,14,25,13,20,2.1,10,0,1,4,14,0,0,123,8.9,1102,13:37,40,98,4,14,22.2,veseyji02
355,Kailer Yamamoto,24,EDM,RW,58,10,15,25,12,24,1.9,9,0,1,3,14,0,1,97,10.3,962,16:35,24,77,6,7,46.2,yamamka01
356,Matt Benning,28,SJS,D,77,1,23,24,-18,26,2.7,1,0,0,0,21,1,1,58,1.7,1523,19:47,125,102,0,0,,bennima01
357,Adam Boqvist,22,CBJ,D,46,5,19,24,-12,8,3.0,5,0,0,1,10,9,0,68,7.4,857,18:38,47,23,0,0,,boqviad01
358,Bowen Byram,21,COL,D,42,10,14,24,7,38,4.5,7,2,1,1,10,4,0,65,15.4,919,21:53,54,82,0,0,,byrambo01
359,Mark Giordano,39,TOR,D,78,4,20,24,27,53,5.9,3,0,1,1,20,0,0,107,3.7,1478,18:57,147,60,0,0,,giordma01
360,Esa Lindell,28,DAL,D,82,8,16,24,29,10,6.8,8,0,0,2,14,0,2,116,6.9,1633,19:55,147,87,0,0,,lindees01
361,Scott Mayfield,30,NYI,D,82,6,18,24,8,83,5.3,6,0,0,1,18,0,0,119,5.0,1724,21:02,168,107,0,0,,mayfisc01
362,Matthew Nieto,30,TOT,LW,81,12,12,24,-15,16,1.2,12,0,0,2,11,1,0,115,10.4,1096,13:31,32,43,9,9,50.0,nietoma01
363,Marcus Pettersson,26,PIT,D,68,1,23,24,4,58,3.9,1,0,0,0,23,0,0,96,1.0,1400,20:35,131,133,0,0,,pettema01
364,Eric Robinson,27,CBJ,LW,72,12,12,24,-21,6,1.3,12,0,0,1,10,0,2,98,12.2,1004,13:57,32,124,3,12,20.0,robiner01
365,Pius Suter,26,DET,F,79,14,10,24,-3,6,1.8,12,0,2,1,10,0,0,106,13.2,1111,14:04,37,39,214,243,46.8,suterpi01
366,Yakov Trenin,26,NSH,C,77,12,12,24,-7,47,1.5,10,0,2,2,10,2,0,140,8.6,1166,15:09,30,167,14,22,38.9,treniya01
367,Noel Acciari,31,TOT,C,77,14,9,23,-4,21,1.5,14,0,0,2,7,0,2,102,13.7,1102,14:19,81,244,337,289,53.8,acciano01
368,Sebastian Aho,26,NYI,D,71,5,18,23,9,22,4.6,5,0,0,0,16,2,0,89,5.6,1191,16:46,69,38,0,0,,ahose02
369,Derick Brassard,35,OTT,C,62,13,10,23,3,30,2.5,8,5,0,4,5,5,0,92,14.1,755,12:11,10,90,143,143,50.0,brassde01
370,Connor Clifton,27,BOS,D,78,5,18,23,20,60,5.1,4,0,1,0,18,0,0,93,5.4,1393,17:51,120,208,0,0,,cliftco01
371,Brenden Dillon,32,WPG,D,82,2,21,23,2,76,4.7,2,0,0,0,20,0,1,83,2.4,1606,19:35,108,198,0,0,,dillobr01
372,Lars Eller,33,TOT,C,84,10,13,23,3,46,1.4,9,0,1,1,13,0,0,140,7.1,1243,14:48,42,93,549,474,53.7,ellerla01
373,Dakota Joshua,26,VAN,C,79,11,12,23,-16,60,1.0,9,1,1,2,12,0,0,71,15.5,910,11:31,30,222,23,20,53.5,joshuda01
374,Nick Leddy,31,STL,D,78,2,21,23,4,20,3.5,2,0,0,1,21,0,0,79,2.5,1648,21:07,96,43,0,0,,leddyni01
375,Olli Määttä,28,DET,D,78,6,17,23,-9,14,3.9,6,0,0,0,17,0,0,62,9.7,1459,18:42,128,78,0,0,,maattol01
376,Ryan McLeod,23,EDM,C,57,11,12,23,4,18,1.9,9,0,2,0,11,0,1,78,14.1,809,14:11,20,40,288,310,48.2,mcleory01
377,Ondřej Palát,31,NJD,LW,49,8,15,23,5,6,1.8,7,1,0,1,13,2,0,79,10.1,761,15:32,44,70,0,9,0.0,palaton01
378,Travis Sanheim,26,PHI,D,81,7,16,23,-5,40,4.4,6,0,1,1,15,1,0,111,6.3,1653,20:24,137,61,0,0,,sanhetr01
379,Trevor van Riemsdyk,31,WSH,D,75,7,16,23,10,15,5.1,7,0,0,0,15,1,0,97,7.2,1430,19:04,160,21,0,0,,vanritr01
380,Fabian Zetterlund,23,TOT,W,67,6,17,23,-6,14,1.1,5,1,0,1,15,2,0,118,5.1,888,13:15,20,53,7,10,41.2,zettefa01
381,Emil Bemström,23,CBJ,C,55,7,15,22,-11,6,1.4,4,3,0,0,12,3,0,95,7.4,666,12:07,21,16,7,10,41.2,bemstem01
382,Quinton Byfield,20,LAK,C,53,3,19,22,13,30,1.6,2,1,0,0,19,0,0,74,4.1,745,14:04,16,53,51,57,47.2,byfiequ01
383,Oliver Ekman-Larsson,31,VAN,D,54,2,20,22,-24,22,1.2,2,0,0,0,15,4,1,90,2.2,1090,20:11,43,58,0,0,,ekmanol01
384,Garnet Hathaway,31,TOT,RW,84,13,9,22,5,69,2.0,13,0,0,3,8,0,1,88,14.8,991,11:48,83,268,3,10,23.1,hathaga01
385,Danton Heinen,27,PIT,C,65,8,14,22,-5,12,1.5,7,1,0,0,13,1,0,96,8.3,699,10:45,26,76,2,3,40.0,heineda01
386,Alexander Romanov,23,NYI,D,76,2,20,22,13,43,4.8,2,0,0,0,19,0,1,100,2.0,1478,19:27,129,198,0,0,,romanal01
387,Luke Schenn,33,TOT,D,70,4,18,22,8,84,3.8,4,0,0,0,16,0,2,81,4.9,1145,16:21,98,318,0,0,,schenlu01
388,Paul Stastny,37,CAR,C,73,9,13,22,4,16,1.9,7,2,0,3,11,2,0,80,11.3,867,11:52,18,21,280,206,57.6,stastpa01
389,Tom Wilson,28,WSH,RW,33,13,9,22,-13,78,2.0,9,4,0,1,8,1,0,82,15.9,581,17:37,30,97,5,10,33.3,wilsoto01
390,Nicklas Bäckström,35,WSH,C,39,7,14,21,-25,14,0.8,1,6,0,0,9,5,0,59,11.9,658,16:53,23,24,259,255,50.4,backsni02
391,Morgan Barron,24,WPG,C,70,8,13,21,4,31,1.5,7,0,1,2,10,1,2,112,7.1,928,13:15,44,118,13,16,44.8,barromo01
392,Jesper Boqvist,24,NJD,C,70,10,11,21,8,2,1.8,10,0,0,2,11,0,0,67,14.9,812,11:36,20,50,66,133,33.2,boqvije01
393,Casey Cizikas,31,NYI,C,81,6,15,21,0,54,0.8,6,0,0,0,13,0,2,111,5.4,1177,14:32,58,188,501,438,53.4,cizikca01
394,Marcus Foligno,31,MIN,LW,65,7,14,21,-6,97,1.1,7,0,0,0,11,3,0,83,8.4,974,14:59,40,237,7,7,50.0,foligma01
395,Travis Hamonic,32,OTT,D,75,6,15,21,-5,71,3.7,6,0,0,1,11,1,3,136,4.4,1392,18:34,143,109,0,0,,hamontr01
396,Pierre-Olivier Joseph,23,PIT,D,75,5,16,21,8,44,4.1,4,1,0,1,14,2,0,108,4.6,1144,15:15,36,88,0,0,,joseppi01
397,Klim Kostin,23,EDM,C,57,11,10,21,12,66,2.4,11,0,0,2,10,0,0,56,19.6,573,10:04,15,157,4,6,40.0,kostikl01
398,Denis Malgin,26,TOT,C,65,13,8,21,4,8,2.2,13,0,0,1,7,1,0,112,11.6,710,10:55,18,68,4,6,40.0,malgide01
399,Colin Miller,30,DAL,D,79,6,15,21,23,37,5.6,5,1,0,3,15,0,0,106,5.7,1325,16:46,70,108,0,0,,milleco02
400,Adam Pelech,28,NYI,D,61,6,15,21,15,36,5.1,6,0,0,0,14,0,1,97,6.2,1321,21:39,110,77,0,0,,pelecad01
401,Jonas Siegenthaler,25,NJD,D,80,4,17,21,27,44,5.4,3,1,0,1,17,0,0,84,4.8,1612,20:09,151,101,0,0,,siegejo01
402,Nikita Zadorov,27,CGY,D,82,14,7,21,10,80,5.6,14,0,0,2,6,1,0,130,10.8,1532,18:41,75,174,0,0,,zadorni01
403,Michael Anderson,23,LAK,D,77,5,15,20,20,40,5.2,4,1,0,1,14,0,1,90,5.6,1668,21:40,129,162,0,0,,andermi02
404,William Borgen,26,SEA,D,82,3,17,20,11,47,3.6,3,0,0,1,17,0,0,76,3.9,1342,16:22,89,203,0,0,,borgewi01
405,Radek Faksa,29,DAL,C,81,11,9,20,9,39,1.5,10,0,1,3,8,0,1,88,12.5,1111,13:43,69,89,309,243,56.0,faksara01
406,Rafaël Harvey-Pinard,24,MTL,LW,34,14,6,20,7,10,2.5,9,4,1,1,6,0,0,58,24.1,586,17:14,56,57,0,1,0.0,harvera01
407,Brett Kulak,29,EDM,D,82,3,17,20,11,41,3.4,3,0,0,0,14,0,3,114,2.6,1436,17:31,106,105,0,0,,kulakbr01
408,Sean Kuraly,30,CBJ,C,71,11,9,20,-28,68,0.4,9,1,1,0,8,0,1,100,11.0,1070,15:04,46,187,567,575,49.6,kuralse01
409,Trevor Lewis,36,CGY,C,82,9,11,20,-7,18,0.9,7,1,1,1,11,0,0,144,6.3,994,12:07,33,158,131,178,42.4,lewistr01
410,Ryan Lomberg,28,FLA,LW,82,12,8,20,-1,88,1.3,12,0,0,1,8,0,0,134,9.0,927,11:19,24,149,15,15,50.0,lombery01
411,Ryan McDonagh,33,NSH,D,71,2,18,20,12,22,5.0,2,0,0,1,18,0,0,78,2.6,1529,21:32,165,63,0,0,,mcdonry01
412,Nicklaus Perbix,24,TBL,D,69,5,15,20,11,22,4.0,5,0,0,2,15,0,0,111,4.5,1062,15:24,65,73,0,0,,perbini01
413,Rasmus Ristolainen,28,PHI,D,74,3,17,20,-4,32,3.5,1,1,1,0,11,4,2,86,3.5,1408,19:01,142,162,0,0,,ristora01
414,Adam Ružička,23,CGY,C,44,6,14,20,-1,8,1.6,4,2,0,2,10,4,0,64,9.4,509,11:35,8,28,83,91,47.7,ruzicad01
415,Derek Ryan,36,EDM,C,80,13,7,20,11,28,1.8,11,0,2,0,6,0,1,92,14.1,893,11:10,42,54,217,217,50.0,ryande01
416,David Savard,32,MTL,D,62,3,17,20,-14,40,2.3,3,0,0,1,16,0,1,63,4.8,1388,22:23,176,61,0,0,,savarda01
417,Joe Veleno,23,DET,C,81,9,11,20,-12,30,0.8,8,1,0,1,8,3,0,85,10.6,1035,12:47,44,152,277,374,42.5,velenjo01
418,Cameron York,22,PHI,D,54,2,18,20,-1,18,3.2,2,0,0,0,14,3,1,42,4.8,1061,19:39,69,44,0,0,,yorkca01
419,Nick Bonino,34,TOT,C,62,10,9,19,-5,28,1.1,10,0,0,0,8,1,0,91,11.0,987,15:55,79,19,217,233,48.2,boninni01
420,Ben Chiarot,31,DET,D,76,5,14,19,-31,51,2.0,5,0,0,0,14,0,0,110,4.5,1566,20:37,163,147,0,0,,chiarbe01
421,Andrew Cogliano,35,COL,LW,79,10,9,19,6,44,1.3,10,0,0,0,7,0,2,85,11.8,997,12:37,54,55,33,37,47.1,coglian01
422,Max Comtois,24,ANA,LW,64,9,10,19,-20,76,0.5,9,0,0,0,8,2,0,89,10.1,884,13:49,27,81,23,21,52.3,comtoma01
423,Jake Evans,26,MTL,C,54,2,17,19,-5,28,0.5,1,1,0,0,15,0,2,55,3.6,782,14:29,41,27,338,312,52.0,evansja02
424,Hudson Fasching,27,NYI,RW,49,10,9,19,10,10,2.3,10,0,0,1,8,1,0,61,16.4,612,12:29,22,45,2,8,20.0,faschhu01
425,Vladislav Gavrikov,27,TOT,D,72,6,13,19,4,38,4.5,5,0,1,2,12,0,1,89,6.7,1582,21:58,115,74,0,0,,gavrivl01
426,Carl Grundström,25,LAK,RW,57,12,7,19,-4,16,1.8,11,1,0,2,7,0,0,90,13.3,613,10:45,17,144,4,5,44.4,grundca01
427,Max Jones,24,ANA,LW,69,9,10,19,-21,77,0.4,9,0,0,2,10,0,0,107,8.4,877,12:43,18,110,10,12,45.5,jonesma03
428,Steven Lorentz,26,SJS,C,80,10,9,19,-18,16,0.7,8,1,1,0,8,0,1,111,9.0,947,11:50,46,133,262,285,47.9,lorenst01
429,Milan Lucic,34,CGY,LW,77,7,12,19,-13,43,0.6,7,0,0,0,12,0,0,73,9.6,871,11:18,15,168,17,22,43.6,lucicmi01
430,Matt Martin,33,NYI,LW,81,7,12,19,4,63,1.3,7,0,0,1,12,0,0,82,8.5,903,11:09,43,295,9,18,33.3,martima02
431,Brock McGinn,28,TOT,LW,75,12,7,19,-6,21,1.1,10,0,2,3,7,0,0,91,13.2,978,13:02,43,84,4,10,28.6,mcginbr01
432,Tyler Motte,27,TOT,C,62,8,11,19,3,6,1.5,7,0,1,1,11,0,0,109,7.3,780,12:34,60,118,21,30,41.2,mottety01
433,Nate Schmidt,31,WPG,D,71,7,12,19,15,8,5.3,4,3,0,0,10,2,0,101,6.9,1311,18:28,85,45,0,0,,schmina01
434,Alexey Toropchenko,23,STL,RW,69,10,9,19,6,12,1.6,9,0,1,0,9,0,0,86,11.6,833,12:05,46,122,2,6,25.0,toropal01
435,Erik Brännström,23,OTT,D,74,2,16,18,5,38,3.6,2,0,0,0,15,1,0,74,2.7,1192,16:07,103,49,0,0,,branner01
436,Paul Cotter,23,VEG,C,55,13,5,18,-5,15,1.6,13,0,0,1,5,0,0,76,17.1,705,12:50,17,168,11,13,45.8,cottepa01
437,Connor Dewar,23,MIN,C,81,6,12,18,-5,50,0.8,3,0,3,0,11,0,1,87,6.9,888,10:58,50,124,222,281,44.1,dewarco01
438,Adam Erne,27,DET,LW,61,8,10,18,-12,21,0.8,8,0,0,2,9,0,1,55,14.5,816,13:23,55,160,12,14,46.2,ernead01
439,Zemgus Girgensons,29,BUF,C,80,10,8,18,-5,14,0.6,10,0,0,0,7,1,0,114,8.8,1038,12:59,49,96,94,113,45.4,girgeze01
440,Derek Grant,32,ANA,C,46,5,13,18,-4,26,0.9,5,0,0,0,11,2,0,72,6.9,683,14:51,26,36,272,221,55.2,grantde01
441,Kaiden Guhle,21,MTL,D,44,4,14,18,-19,27,1.4,4,0,0,0,14,0,0,48,8.3,903,20:31,77,84,0,0,,guhleka01
442,Justin Holl,31,TOR,D,80,2,16,18,15,39,4.4,2,0,0,1,16,0,0,60,3.3,1619,20:14,139,151,0,0,,hollju01
443,Tanner Jeannot,25,TOT,F,76,6,12,18,-7,107,0.4,6,0,0,1,11,0,1,107,5.6,1083,14:15,62,290,10,13,43.5,jeannta01
444,Mathieu Joseph,25,OTT,RW,56,3,15,18,5,36,1.0,0,1,2,0,12,2,1,66,4.5,785,14:01,28,80,3,6,33.3,josepma01
445,Keegan Kolesar,25,VEG,RW,74,8,10,18,6,68,1.3,8,0,0,0,10,0,0,63,12.7,849,11:28,31,279,8,16,33.3,koleske01
446,Timothy Liljegren,23,TOR,D,67,6,12,18,24,30,5.1,5,0,1,0,10,1,1,84,7.1,1200,17:55,93,107,0,0,,liljeti01
447,Ryan Lindgren,24,NYR,D,63,1,17,18,29,45,5.1,0,0,1,0,16,0,1,75,1.3,1187,18:50,92,68,0,0,,lindgry01
448,John Marino,25,NJD,D,64,4,14,18,21,20,4.5,4,0,0,0,13,0,1,67,6.0,1349,21:04,81,44,0,0,,marinjo01
449,Tomáš Nosek,30,BOS,C,66,7,11,18,9,48,1.3,5,0,2,1,11,0,0,69,10.1,828,12:33,31,69,354,243,59.3,nosekto01
450,Calle Rosén,28,STL,D,49,8,10,18,19,8,4.3,8,0,0,2,10,0,0,62,12.9,764,15:36,51,16,0,0,,rosenca01
451,Braden Schneider,21,NYR,D,81,5,13,18,9,16,4.1,5,0,0,1,13,0,0,79,6.3,1273,15:43,130,147,0,0,,schnebr01
452,Philip Tomasino,21,NSH,C,31,5,13,18,5,6,1.7,1,4,0,0,11,2,0,54,9.3,483,15:36,16,28,10,8,55.6,tomasph01
453,Marc-Édouard Vlasic,35,SJS,D,78,1,17,18,-14,16,2.3,1,0,0,0,17,0,0,67,1.5,1363,17:28,116,45,0,0,,vlasima01
454,Jake Walman,26,DET,D,63,9,9,18,10,45,4.9,9,0,0,2,7,2,0,140,6.4,1242,19:43,121,47,0,0,,walmaja01
455,Ian Cole,33,TBL,D,78,3,14,17,13,61,4.0,3,0,0,0,14,0,0,109,2.8,1512,19:23,123,117,0,0,,coleia01
456,Sheldon Dries,28,VAN,C,63,11,6,17,-9,29,1.0,6,4,1,0,5,1,0,94,11.7,726,11:32,40,84,235,236,49.9,driessh01
457,Noah Gregor,24,SJS,C,57,10,7,17,-9,32,1.1,10,0,0,1,6,0,1,119,8.4,740,12:58,34,97,7,16,30.4,gregono01
458,Radko Gudas,32,FLA,D,72,2,15,17,14,79,3.3,2,0,0,0,15,0,0,110,1.8,1250,17:22,124,312,0,0,,gudasra01
459,Denis Gurianov,25,TOT,RW,66,7,10,17,-9,10,0.5,6,1,0,0,8,2,0,116,6.0,871,13:12,27,43,0,1,0.0,guriade01
460,Nicolas Hague,24,VEG,D,81,3,14,17,7,51,3.6,3,0,0,1,14,0,0,103,2.9,1465,18:05,133,117,0,0,,hagueni01
461,Jordan Harris,22,MTL,D,65,4,13,17,-3,26,2.7,4,0,0,0,12,1,0,70,5.7,1212,18:39,98,53,0,0,,harrijo01
462,Brayden McNabb,32,VEG,D,82,1,16,17,17,51,4.2,1,0,0,0,14,0,2,89,1.1,1627,19:51,197,201,0,0,,mcnabbr01
463,Sean Monahan,28,MTL,C,25,6,11,17,-5,16,1.3,5,1,0,0,8,3,0,55,10.9,434,17:22,8,10,177,144,55.1,monahse01
464,Tyler Myers,32,VAN,D,78,1,16,17,-16,76,1.6,1,0,0,0,15,0,1,100,1.0,1631,20:54,144,93,0,0,,myersty01
465,Mason Shaw,24,MIN,C,59,7,10,17,-1,79,1.3,7,0,0,0,8,0,2,92,7.6,666,11:17,27,87,15,13,53.6,shawma01
466,Cole Smith,27,NSH,F,69,4,13,17,-3,60,0.6,4,0,0,1,11,0,2,64,6.3,879,12:45,25,198,0,5,0.0,smithco02
467,Nils Åman,22,VAN,C,68,4,12,16,-12,18,-0.1,4,0,0,1,10,0,2,50,8.0,864,12:42,41,44,181,293,38.2,amanni01
468,Mason Appleton,27,WPG,C,41,5,11,16,2,8,1.1,4,1,0,0,11,0,0,71,7.0,657,16:01,11,47,2,8,20.0,applema01
469,Ethan Bear,25,VAN,D,61,3,13,16,6,25,2.9,3,0,0,1,12,0,1,75,4.0,1130,18:32,82,39,0,0,,bearet01
470,Teddy Blueger,28,TOT,C,63,4,12,16,-9,30,0.2,4,0,0,1,11,0,1,85,4.7,813,12:55,47,71,299,276,52.0,bluegte01
471,Brandon Carlo,26,BOS,D,75,3,13,16,44,38,6.0,3,0,0,0,11,0,2,94,3.2,1412,18:50,116,128,0,0,,carlobr01
472,Erik Černák,25,TBL,D,70,2,14,16,8,53,3.3,1,0,1,0,13,0,1,87,2.3,1347,19:14,100,209,0,0,,cernaer01
473,Robby Fabbri,27,DET,C,28,7,9,16,-1,22,1.5,4,3,0,3,4,5,0,35,20.0,448,16:00,15,49,10,16,38.5,fabbrro01
474,Martin Fehérváry,23,WSH,D,67,6,10,16,-11,31,2.8,6,0,0,1,10,0,0,91,6.6,1340,20:00,128,217,0,0,,feherma01
475,Jani Hakanpää,30,DAL,D,82,6,10,16,18,60,5.0,6,0,0,1,10,0,0,86,7.0,1585,19:20,128,224,0,0,,hakanja01
476,Nick Holden,35,OTT,D,65,2,14,16,0,10,2.9,2,0,0,0,13,0,1,73,2.7,1086,16:42,69,79,0,0,,holdeni01
477,Caleb Jones,25,CHI,D,73,4,12,16,-19,40,2.5,3,1,0,1,9,3,0,86,4.7,1402,19:13,118,116,0,0,,jonesca01
478,Boris Katchouk,24,CHI,LW,58,5,11,16,-10,27,0.8,5,0,0,2,10,0,1,68,7.4,701,12:05,15,85,3,12,20.0,katchbo01
479,Dmitry Kulikov,32,TOT,D,67,3,13,16,-13,34,2.2,3,0,0,0,13,0,0,84,3.6,1305,19:28,108,96,0,0,,kulikdm01
480,Josh Leivo,29,STL,LW,51,4,12,16,0,25,0.9,4,0,0,0,12,0,0,91,4.4,606,11:53,13,55,3,4,42.9,leivojo01
481,Nils Lundkvist,22,DAL,D,60,6,10,16,-5,26,2.7,5,1,0,2,8,2,0,94,6.4,979,16:19,67,49,0,0,,lundkni01
482,Josh Mahura,24,FLA,D,82,4,12,16,17,48,3.6,4,0,0,1,12,0,0,78,5.1,1151,14:02,70,101,0,0,,mahurjo01
483,Tyler Pitlick,31,STL,C,61,7,9,16,-1,14,1.1,7,0,0,0,9,0,0,54,13.0,615,10:05,29,103,2,2,50.0,pitlity01
484,Jesse Puljujärvi,24,TOT,RW,75,5,11,16,-13,32,-0.1,5,0,0,1,11,0,0,125,4.0,917,12:14,26,139,0,2,0.0,puljuje01
485,Craig Smith,33,TOT,C,64,9,7,16,5,18,1.4,9,0,0,2,6,1,0,104,8.7,704,11:00,21,48,2,7,22.2,smithcr01
486,Carson Soucy,28,SEA,D,78,3,13,16,18,68,3.7,3,0,0,0,11,0,2,87,3.4,1271,16:18,96,143,0,0,,soucyca01
487,Jakub Vrána,26,TOT,LW,25,11,5,16,3,10,2.1,7,4,0,2,5,0,0,63,17.5,364,14:33,6,14,2,5,28.6,vranaja01
488,Oliver Wahlstrom,22,NYI,RW,35,7,9,16,5,32,1.8,6,1,0,1,9,0,0,70,10.0,426,12:10,15,50,7,13,35.0,wahlsol01
489,Jesse Ylönen,23,MTL,RW,37,6,10,16,-11,0,0.9,5,1,0,1,10,0,0,43,14.0,498,13:27,28,14,3,3,50.0,yloneje01
490,Wade Allison,25,PHI,RW,60,9,6,15,-3,36,1.0,9,0,0,2,6,0,0,89,10.1,774,12:54,62,190,1,5,16.7,alliswa01
491,Justin Barron,21,MTL,D,39,4,11,15,-2,20,2.2,2,1,1,1,10,1,0,40,10.0,636,16:18,38,49,0,0,,barroju01
492,Nathan Bastian,25,NJD,RW,43,6,9,15,7,31,1.3,6,0,0,1,9,0,0,62,9.7,535,12:26,38,99,11,26,29.7,bastina01
493,Cody Ceci,29,EDM,D,80,1,14,15,11,24,2.7,1,0,0,0,14,0,0,88,1.1,1611,20:08,110,139,0,0,,cecico01
494,Luke Evangelista,20,NSH,RW,24,7,8,15,7,6,1.8,7,0,0,1,6,2,0,54,13.0,398,16:34,6,9,0,0,,evanglu01
495,Michael Eyssimont,26,TOT,C,54,5,10,15,3,63,1.0,5,0,0,0,10,0,0,124,4.0,662,12:15,19,107,12,22,35.3,eyssimi01
496,Dylan Guenther,19,ARI,RW,33,6,9,15,-7,10,1.0,2,4,0,1,7,2,0,53,11.3,433,13:07,11,18,2,2,50.0,guentdy01
497,Johnathan Kovacevic,25,MTL,D,77,3,12,15,3,39,3.0,3,0,0,0,12,0,0,92,3.3,1341,17:25,86,93,0,0,,kovacjo01
498,Rasmus Kupari,22,LAK,C,66,3,12,15,-5,12,0.4,3,0,0,0,11,0,1,53,5.7,666,10:06,34,80,220,183,54.6,kuparra01
499,Oskar Lindblom,26,SJS,LW,73,6,9,15,-16,18,0.3,6,0,0,0,8,1,0,75,8.0,772,10:34,24,64,9,10,47.4,lindbos01
500,Jacob Middleton,27,MIN,D,79,3,12,15,15,72,4.8,3,0,0,0,11,0,1,79,3.8,1504,19:02,155,115,0,0,,middlja01
501,Mathieu Olivier,25,CBJ,F,66,5,10,15,-20,81,0.1,5,0,0,1,10,0,0,75,6.7,768,11:38,58,178,2,13,13.3,olivima01
502,Michael Pezzetta,24,MTL,C,63,7,8,15,-4,77,1.0,7,0,0,0,7,1,0,70,10.0,587,9:19,28,239,8,12,40.0,pezzemi01
503,Rem Pitlick,25,MTL,C,46,6,9,15,-15,22,0.5,5,1,0,1,8,0,1,30,20.0,594,12:55,18,23,25,33,43.1,pitlire01
504,Aliaksei Protas,22,WSH,C,58,4,11,15,-8,12,0.5,4,0,0,0,11,0,0,83,4.8,668,11:31,15,39,21,43,32.8,protaal01
505,Ryan Reaves,36,TOT,RW,73,5,10,15,-6,43,0.7,5,0,0,0,10,0,0,48,10.4,680,9:19,24,196,4,11,26.7,reavery01
506,Lukas Reichel,20,CHI,LW,23,7,8,15,-8,6,1.4,7,0,0,0,5,3,0,42,16.7,376,16:22,15,7,5,8,38.5,reichlu01
507,Marc Staal,36,FLA,D,82,3,12,15,10,43,3.0,3,0,0,0,12,0,0,55,5.5,1492,18:12,122,152,0,0,,staalma01
508,Colin White,26,FLA,C,68,8,7,15,0,12,1.0,8,0,0,0,7,0,0,64,12.5,655,9:38,29,61,84,111,43.1,whiteco02
509,Joel Armia,29,MTL,RW,43,7,7,14,-7,22,0.7,6,0,1,0,6,1,0,69,10.1,643,14:57,25,37,3,6,33.3,armiajo01
510,Zach Aston-Reese,28,TOR,C,77,10,4,14,-6,25,0.7,10,0,0,2,4,0,0,89,11.2,841,10:56,43,163,7,7,50.0,astonza01
511,Gavin Bayreuther,28,CBJ,D,51,2,12,14,-18,23,1.2,2,0,0,0,11,1,0,61,3.3,813,15:57,71,54,0,0,,bayrega01
512,Alex Belzile,31,MTL,F,31,6,8,14,0,13,1.3,6,0,0,0,8,0,0,40,15.0,376,12:08,22,27,96,109,46.8,belzial01
513,Nick Blankenburg,24,CBJ,D,36,4,10,14,-16,16,1.4,4,0,0,1,6,4,0,50,8.0,690,19:10,49,61,0,0,,blankni01
514,T.J. Brodie,32,TOR,D,58,2,12,14,10,14,3.3,2,0,0,0,11,0,1,58,3.4,1231,21:13,111,47,0,0,,broditj01
515,Jonas Brodin,29,MIN,D,60,3,11,14,13,30,4.4,3,0,0,0,9,0,2,90,3.3,1372,22:52,130,50,0,0,,brodijo01
516,Jalen Chatfield,26,CAR,D,78,6,8,14,23,35,5.0,5,0,1,2,7,0,1,93,6.5,1102,14:07,63,78,0,0,,chatfja01
517,Mathew Dumba,28,MIN,D,79,4,10,14,-8,81,3.3,4,0,0,2,10,0,0,99,4.0,1681,21:17,116,104,0,0,,dumbama01
518,Liam Foudy,22,CBJ,C,62,7,7,14,-26,8,0.0,7,0,0,0,7,0,0,67,10.4,752,12:08,18,60,3,6,33.3,foudyli01
519,Sam Gagner,33,WPG,C,48,8,6,14,-4,13,1.1,7,1,0,2,4,2,0,78,10.3,584,12:10,14,16,14,32,30.4,gagnesa01
520,Brendan Gallagher,30,MTL,RW,37,8,6,14,-5,45,1.0,8,0,0,2,4,2,0,93,8.6,528,14:17,13,18,6,11,35.3,gallabr01
521,Julien Gauthier,25,TOT,RW,57,9,5,14,-6,6,1.2,9,0,0,0,5,0,0,53,17.0,492,8:38,13,105,3,5,37.5,gauthju01
522,Axel Jonsson-Fjällby,24,WPG,LW,50,6,8,14,-1,8,1.1,6,0,0,2,7,0,1,54,11.1,523,10:27,18,43,1,4,20.0,jonssax01
523,Jujhar Khaira,28,CHI,LW,51,6,8,14,-11,31,0.6,4,1,1,0,7,1,0,59,10.2,708,13:53,40,108,154,164,48.4,khairju01
524,Isac Lundeström,23,ANA,C,61,4,10,14,-13,2,-0.2,3,0,1,0,10,0,0,60,6.7,874,14:20,43,20,286,316,47.5,lundeis01
