Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
348,Tim Brent,26,TOR,C,79,8,12,20,-4,33,1.3,7,0,1,1,7,4,1,60,13.3,920,11:39,58,104,410,378,52.0,brentti01
349,Alexander Burmistrov,19,ATL,C,74,6,14,20,-12,27,0.6,6,0,0,2,13,0,1,92,6.5,978,13:13,22,62,282,401,41.3,burmial01
350,Matt Calvert,21,CBJ,LW,42,11,9,20,3,12,2.6,8,3,0,1,8,1,0,50,22.0,466,11:06,8,51,3,6,33.3,calvema01
351,Patrick Eaves,26,DET,RW,63,13,7,20,-2,14,2.0,10,2,1,1,7,0,0,108,12.0,800,12:42,27,106,3,7,30.0,eavespa01
352,Eric Fehr,25,WSH,RW,52,10,10,20,0,16,2.2,7,3,0,1,6,4,0,120,8.3,655,12:35,20,32,0,1,0.0,fehrer01
353,Carl Gunnarsson,24,TOR,D,68,4,16,20,-2,14,3.7,3,1,0,1,13,3,0,69,5.8,1240,18:15,120,63,0,0,,gunnaca01
354,Jan Hejda,32,CBJ,D,77,5,15,20,-6,28,3.6,5,0,0,0,14,0,1,79,6.3,1626,21:07,158,152,1,0,100.0,hejdaja01
355,Jay McClement,27,TOT,C,80,7,13,20,-21,30,-0.4,6,1,0,1,12,0,1,127,5.5,1335,16:42,63,75,595,557,51.6,mccleja01
356,Cody McCormick,27,BUF,C,81,8,12,20,2,142,1.5,8,0,0,1,11,1,0,104,7.7,887,10:57,60,108,132,184,41.8,mccorco01
357,Kyle Okposo,22,NYI,RW,38,5,15,20,3,40,1.8,5,0,0,2,10,5,0,72,6.9,630,16:35,16,31,36,51,41.4,okposky01
358,Samuel Påhlsson,33,CBJ,C,82,7,13,20,-13,30,0.1,6,0,1,1,13,0,0,108,6.5,1258,15:20,49,162,675,623,52.0,pahlssa01
359,Brad Stuart,31,DET,D,67,3,17,20,4,40,3.7,2,1,0,1,15,1,1,81,3.7,1442,21:32,114,131,0,0,,stuarbr02
360,Shawn Thornton,33,BOS,RW,79,10,10,20,8,122,2.1,10,0,0,2,10,0,0,151,6.6,796,10:05,18,141,17,14,54.8,thornsh01
361,Justin Abdelkader,23,DET,LW,74,7,12,19,15,61,1.7,7,0,0,1,11,0,1,129,5.4,910,12:18,39,188,227,203,52.8,abdelju01
362,Grant Clitsome,25,CBJ,D,31,4,15,19,2,16,3.2,2,2,0,0,7,8,0,50,8.0,659,21:16,29,67,0,0,,clitsgr01
363,J.P. Dumont,32,NSH,RW,70,10,9,19,2,16,1.9,9,1,0,2,6,3,0,89,11.2,783,11:11,8,45,1,1,50.0,dumonjp01
364,Ron Hainsey,29,ATL,D,82,3,16,19,3,24,3.9,3,0,0,2,14,1,1,83,3.6,1483,18:05,168,49,0,0,,hainsro01
365,Zbyněk Michálek,28,PIT,D,73,5,14,19,0,30,4.4,4,1,0,2,11,3,0,104,4.8,1594,21:50,149,56,0,0,,michazb01
366,Rob Niedermayer,36,BUF,C,71,5,14,19,-8,22,0.7,5,0,0,1,14,0,0,80,6.3,906,12:46,21,37,129,147,46.7,niedero01
367,Brad Richardson,25,LAK,RW,68,7,12,19,-13,47,1.1,6,0,1,1,12,0,0,103,6.8,800,11:46,11,84,92,89,50.8,richabr02
368,Jack Skille,23,TOT,RW,62,8,11,19,-9,29,1.3,7,1,0,1,11,0,0,154,5.2,739,11:55,20,134,3,7,30.0,skillja01
369,Chris Thorburn,27,ATL,C,82,9,10,19,-4,77,0.9,7,2,0,0,9,1,0,114,7.9,1131,13:48,71,128,125,126,49.8,thorbch01
370,David Clarkson,26,NJD,RW,82,12,6,18,-20,116,1.1,11,1,0,1,5,1,0,192,6.3,1117,13:37,19,170,19,26,42.2,clarkda03
371,Patrick Dwyer,27,CAR,RW,80,8,10,18,-6,12,0.8,7,0,1,2,9,1,0,104,7.7,1006,12:35,62,163,80,154,34.2,dwyerpa01
372,Jason Garrison,26,FLA,D,73,5,13,18,-2,26,4.5,5,0,0,3,10,3,0,116,4.3,1627,22:18,127,136,0,0,,garrija01
373,Adam Hall,30,TBL,RW,82,7,11,18,-12,32,0.1,7,0,0,1,11,0,0,167,4.2,1218,14:51,59,152,360,295,55.0,hallad01
374,Kevin Klein,26,NSH,D,81,2,16,18,9,24,5.0,2,0,0,0,15,0,1,99,2.0,1684,20:48,173,128,0,0,,kleinke01
375,Tom Kostopoulos,32,TOT,RW,76,8,10,18,-4,74,1.0,6,2,0,0,9,1,0,79,10.1,938,12:20,40,119,18,49,26.9,kostoto01
376,Drew Miller,26,DET,LW,67,10,8,18,-2,13,1.4,9,0,1,2,8,0,0,85,11.8,787,11:45,58,84,4,13,23.5,milledr01
377,Sean O'Donnell,39,PHI,D,81,1,17,18,8,87,3.2,1,0,0,0,16,0,1,34,2.9,1259,15:33,76,53,0,0,,odonnse01
378,Cal O'Reilly,24,NSH,C,38,6,12,18,4,2,1.7,5,1,0,1,9,3,0,44,13.6,642,16:54,13,5,231,266,46.5,oreilca01
379,Anton Strålman,24,CBJ,D,51,1,17,18,-11,22,2.0,0,1,0,1,8,9,0,80,1.3,1006,19:44,46,39,0,0,,stralan01
380,Jordin Tootoo,27,NSH,RW,54,8,10,18,8,61,2.1,8,0,0,1,10,0,0,85,9.4,641,11:53,17,95,2,1,66.7,tootojo01
381,Marc-Édouard Vlasic,23,SJS,D,80,4,14,18,14,18,5.0,4,0,0,2,13,1,0,116,3.4,1669,20:52,147,50,0,0,,vlasima01
382,Bryan Allen,30,TOT,D,72,4,13,17,-1,82,3.8,4,0,0,1,13,0,0,58,6.9,1319,18:19,103,118,0,0,,allenbr01
383,François Beauchemin,30,TOT,D,81,5,12,17,-8,32,3.6,4,1,0,0,10,2,0,106,4.7,1869,23:04,182,122,0,1,0.0,beaucfr01
384,Zach Bogosian,20,ATL,D,71,5,12,17,-27,29,1.5,5,0,0,1,8,4,0,155,3.2,1591,22:24,89,111,0,0,,bogosza01
385,Evgenii Dadonov,21,FLA,RW,36,8,9,17,0,14,1.9,7,1,0,0,9,0,0,60,13.3,513,14:15,11,45,1,4,20.0,dadonev01
386,Derek Dorsett,24,CBJ,RW,76,4,13,17,-15,184,-0.2,4,0,0,0,10,0,3,112,3.6,1004,13:13,37,195,19,32,37.3,dorsede01
387,Philippe Dupuis,25,COL,C,74,6,11,17,-4,40,1.0,5,0,1,0,10,0,1,101,5.9,674,9:07,28,128,153,178,46.2,dupuiph01
388,Ben Eager,27,TOT,LW,68,7,10,17,4,120,1.5,7,0,0,1,10,0,0,84,8.3,723,10:38,28,87,0,2,0.0,eagerbe01
389,Lars Eller,21,MTL,C,77,7,10,17,-4,48,1.1,7,0,0,2,10,0,0,79,8.9,858,11:08,22,85,183,248,42.5,ellerla01
390,Milan Jurčina,27,NYI,D,46,4,13,17,-4,30,2.8,2,1,1,0,8,4,1,76,5.3,831,18:04,93,125,0,1,0.0,jurcimi01
391,Ben Lovejoy,26,PIT,D,47,3,14,17,11,48,3.9,3,0,0,0,12,1,1,60,5.0,705,15:00,60,44,0,0,,lovejbe01
392,Johnny Oduya,29,ATL,D,82,2,15,17,-15,22,2.3,2,0,0,0,11,4,0,90,2.2,1699,20:43,148,64,0,0,,oduyajo01
393,Rostislav Olesz,25,FLA,C,44,6,11,17,-1,8,1.5,5,1,0,1,11,0,0,71,8.5,611,13:53,19,68,2,8,20.0,oleszro01
394,Nick Palmieri,21,NJD,RW,43,9,8,17,9,6,2.5,8,1,0,2,7,1,0,66,13.6,616,14:20,8,36,2,0,100.0,palmini01
395,Darroll Powe,25,PHI,C,81,7,10,17,-6,41,0.3,5,0,2,2,9,0,1,87,8.0,995,12:17,60,196,66,68,49.3,poweda01
396,Robyn Regehr,30,CGY,D,79,2,15,17,2,58,3.6,1,1,0,0,13,1,1,72,2.8,1697,21:29,142,180,0,0,,regehro01
397,Peter Regin,24,OTT,C,55,3,14,17,-4,12,1.0,3,0,0,1,12,2,0,87,3.4,736,13:23,20,30,132,184,41.8,reginpe01
398,Mike Rupp,31,PIT,C,81,9,8,17,-4,124,1.3,9,0,0,1,7,1,0,81,11.1,814,10:03,17,181,82,80,50.6,ruppmi01
399,Cory Sarich,32,CGY,D,76,4,13,17,11,75,4.3,4,0,0,1,13,0,0,75,5.3,1359,17:53,109,175,0,1,0.0,saricco01
400,Nick Schultz,28,MIN,D,74,3,14,17,-4,38,3.8,3,0,0,0,12,1,1,46,6.5,1496,20:13,132,78,1,0,100.0,schulni01
401,Jeff Tambellini,26,VAN,LW,62,9,8,17,10,18,1.9,8,1,0,0,5,3,0,114,7.9,731,11:47,21,113,19,16,54.3,tambeje01
402,Mike Weber,23,BUF,D,58,4,13,17,13,69,4.1,4,0,0,0,13,0,0,53,7.5,980,16:54,99,158,0,0,,webermi01
403,Johnny Boychuk,27,BOS,D,69,3,13,16,15,45,3.9,2,1,0,1,12,1,0,154,1.9,1415,20:30,115,117,0,0,,boychjo01
404,Eric Brewer,31,TOT,D,76,9,7,16,6,81,4.7,9,0,0,1,7,0,0,110,8.2,1675,22:03,120,145,0,0,,breweer01
405,Braydon Coburn,25,PHI,D,82,2,14,16,15,53,3.8,2,0,0,0,13,0,1,114,1.8,1728,21:04,133,177,0,0,,coburbr01
406,Chris Conner,27,PIT,RW,60,7,9,16,5,10,1.5,7,0,0,3,9,0,0,91,7.7,709,11:49,20,50,1,3,25.0,connech01
407,Alex Frolov,28,NYR,LW,43,7,9,16,4,8,1.7,7,0,0,2,8,1,0,78,9.0,620,14:26,15,39,1,6,14.3,froloal01
408,Tim Gleason,28,CAR,D,82,2,14,16,-11,85,2.5,2,0,0,0,12,1,1,84,2.4,1719,20:58,138,215,0,0,,gleasti01
409,Mike Grier,36,BUF,RW,73,5,11,16,0,12,0.4,5,0,0,0,11,0,0,107,4.7,1051,14:24,48,112,10,21,32.3,griermi01
410,Chuck Kobasew,28,MIN,RW,63,9,7,16,-6,19,1.3,9,0,0,1,7,0,0,74,12.2,746,11:50,20,31,6,7,46.2,kobasch01
411,Filip Kuba,34,OTT,D,64,2,14,16,-26,16,1.9,2,0,0,1,6,7,1,76,2.6,1327,20:44,104,23,0,0,,kubafi01
412,Sami Lepistö,26,TOT,D,70,4,12,16,10,55,3.8,4,0,0,0,12,0,0,56,7.1,1229,17:33,90,72,1,0,100.0,lepissa01
413,Radek Martínek,34,NYI,D,64,3,13,16,-5,35,2.9,2,1,0,0,13,0,0,97,3.1,1334,20:51,128,69,0,0,,martira01
414,Alec Martinez,23,LAK,D,60,5,11,16,11,18,4.6,4,1,0,0,7,4,0,74,6.8,917,15:17,73,69,0,0,,martial01
415,Shawn Matthias,22,FLA,C,51,6,10,16,0,16,1.4,6,0,0,0,8,2,0,90,6.7,604,11:50,20,60,188,182,50.8,matthsh01
416,Travis Moen,28,MTL,LW,79,6,10,16,-4,96,0.6,5,0,1,0,10,0,0,99,6.1,1042,13:11,42,129,8,14,36.4,moentr01
417,Derek Morris,32,PHX,D,77,5,11,16,-2,58,3.1,4,1,0,1,10,0,1,83,6.0,1622,21:04,136,117,2,1,66.7,morride01
418,Chris Neil,31,OTT,RW,80,6,10,16,-14,210,0.3,6,0,0,2,10,0,0,105,5.7,1021,12:46,21,258,3,3,50.0,neilch01
419,Fernando Pisani,34,CHI,RW,60,7,9,16,0,10,1.1,6,1,0,1,9,0,0,72,9.7,754,12:34,21,69,34,32,51.5,pisanfe01
420,Jaroslav Špaček,36,MTL,D,59,1,15,16,9,45,4.1,1,0,0,0,11,3,1,65,1.5,1135,19:15,90,61,0,0,,spaceja01
421,Marco Sturm,32,TOT,LW,35,5,11,16,6,23,1.8,4,1,0,1,8,2,1,57,8.8,498,14:14,6,23,6,9,40.0,sturmma01
422,Henrik Tallinder,32,NJD,D,82,5,11,16,-6,40,5.2,4,0,1,2,9,2,0,102,4.9,1848,22:32,74,67,0,0,,tallihe01
423,Ryan Wilson,23,COL,D,67,3,13,16,-8,68,2.3,2,1,0,0,12,1,0,62,4.8,1327,19:48,110,135,0,0,,wilsory01
424,Brad Winchester,29,TOT,LW,76,10,6,16,-18,114,0.7,7,3,0,1,5,1,0,90,11.1,797,10:29,18,171,2,6,25.0,winchbr01
425,Craig Adams,33,PIT,RW,80,4,11,15,-5,76,0.2,2,0,2,1,9,0,2,90,4.4,975,12:11,64,171,194,271,41.7,adamscr01
426,Steve Bernier,25,FLA,RW,68,5,10,15,-14,21,0.2,2,3,0,0,10,0,0,97,5.2,886,13:02,35,112,4,13,23.5,bernist01
427,Chris Clark,34,CBJ,RW,53,5,10,15,-3,38,0.6,3,2,0,0,9,0,1,83,6.0,776,14:39,9,89,3,13,18.8,clarkch01
428,Joey Crabb,27,TOR,RW,48,3,12,15,-1,24,0.8,2,0,1,2,12,0,0,51,5.9,623,12:59,20,99,5,17,22.7,crabbjo01
429,Jonathan Ericsson,26,DET,D,74,3,12,15,8,87,3.5,2,1,0,0,12,0,0,89,3.4,1394,18:50,37,107,0,0,,ericsjo01
430,Andrew Ference,31,BOS,D,70,3,12,15,22,60,4.3,3,0,0,0,10,1,1,78,3.8,1259,17:59,82,74,0,0,,ferenan01
431,T.J. Galiardi,22,COL,LW,35,7,8,15,-6,12,1.1,7,0,0,1,6,2,0,62,11.3,567,16:12,19,41,62,72,46.3,galiatj01
432,Adam McQuaid,24,BOS,D,67,3,12,15,30,96,4.9,3,0,0,0,12,0,0,46,6.5,996,14:52,131,102,0,0,,mcquaad01
433,Marc Methot,25,CBJ,D,74,0,15,15,2,58,3.0,0,0,0,0,14,0,1,58,0.0,1472,19:53,98,176,0,0,,methoma01
434,Mike Modano*,40,DET,C,40,4,11,15,-4,8,0.9,3,1,0,0,6,5,0,79,5.1,498,12:27,10,7,133,141,48.5,modanmi01
435,Alexei Ponikarovsky,30,LAK,LW,61,5,10,15,1,36,1.0,4,1,0,1,8,2,0,94,5.3,769,12:36,28,139,1,4,20.0,ponikal01
436,Michael Sauer,23,NYR,D,76,3,12,15,20,75,5.2,2,1,0,2,12,0,0,54,5.6,1331,17:31,96,78,0,0,,sauermi01
437,Rob Scuderi,32,LAK,D,82,2,13,15,1,16,4.4,2,0,0,1,13,0,0,46,4.3,1664,20:17,122,64,0,0,,scudero01
438,Dana Tyrell,21,TBL,C,78,6,9,15,-5,12,0.5,6,0,0,1,9,0,0,73,8.2,940,12:03,33,47,5,6,45.5,tyrelda01
439,Adam Burish,28,DAL,C,63,8,6,14,2,91,1.0,8,0,0,1,6,0,0,89,9.0,904,14:21,70,77,255,222,53.5,burisad01
440,Mikkel Bødker,21,PHX,LW,34,4,10,14,11,8,1.7,4,0,0,0,8,2,0,39,10.3,371,10:54,6,42,3,2,60.0,boedkmi01
441,Kyle Clifford,20,LAK,LW,76,7,7,14,-10,141,0.8,7,0,0,0,7,0,0,69,10.1,722,9:30,17,138,8,7,53.3,cliffky01
442,B.J. Crombeen,25,STL,RW,80,7,7,14,-18,154,-0.3,6,0,1,0,7,0,0,113,6.2,1024,12:48,15,93,19,45,29.7,crombbj01
443,Mark Fayne,23,NJD,D,57,4,10,14,10,27,4.7,4,0,0,0,6,4,0,77,5.2,1017,17:50,39,51,0,0,,faynema01
444,Ed Jovanovski,34,PHX,D,50,5,9,14,4,39,3.0,4,1,0,1,7,1,1,73,6.8,1024,20:29,91,87,0,0,,jovaned01
445,Matt Martin,21,NYI,LW,68,5,9,14,-13,147,0.3,5,0,0,1,8,0,1,60,8.3,745,10:57,47,294,10,17,37.0,martima02
446,Jamal Mayers,36,SJS,RW,78,3,11,14,3,124,0.7,3,0,0,0,11,0,0,62,4.8,693,8:53,19,105,53,45,54.1,mayerja01
447,Douglas Murray,30,SJS,D,73,1,13,14,5,44,3.3,1,0,0,0,12,1,0,102,1.0,1432,19:37,140,203,0,0,,murrado01
448,Mathieu Perreault,23,WSH,C,35,7,7,14,-3,20,1.5,6,1,0,1,5,2,0,41,17.1,416,11:53,8,13,133,156,46.0,perrema01
449,David Schlemko,23,PHX,D,43,4,10,14,8,24,3.0,4,0,0,0,5,5,0,47,8.5,690,16:02,57,56,0,0,,schleda01
450,Nick Spaling,22,NSH,C,74,8,6,14,-10,20,0.2,7,1,0,2,6,0,0,75,10.7,1031,13:56,33,37,253,244,50.9,spalini01
451,Jim Vandermeer,30,EDM,D,62,2,12,14,-15,74,1.6,2,0,0,0,9,2,1,57,3.5,1128,18:12,78,122,0,0,,vandeji01
452,Darryl Boyce,26,TOR,C,46,5,8,13,8,33,1.4,5,0,0,1,8,0,0,27,18.5,524,11:23,19,68,212,245,46.4,boyceda01
453,Colin Greening,24,OTT,C,24,6,7,13,2,10,1.7,6,0,0,2,7,0,0,57,10.5,362,15:05,9,56,11,13,45.8,greenco01
454,Matt Hunwick,25,TOT,D,73,1,12,13,-15,25,1.1,1,0,0,0,9,3,0,100,1.0,1351,18:31,71,65,0,0,,hunwima01
455,Barret Jackman,29,STL,D,60,0,13,13,3,57,2.7,0,0,0,0,10,0,3,65,0.0,1248,20:48,114,78,0,0,,jackmba01
456,Randy Jones,29,TBL,D,61,1,12,13,-4,15,2.2,1,0,0,0,12,0,0,52,1.9,1041,17:03,104,42,0,0,,jonesra01
457,Trevor Lewis,24,LAK,C,72,3,10,13,-11,6,0.0,3,0,0,2,10,0,0,105,2.9,827,11:29,25,102,151,234,39.2,lewistr01
458,Brooks Orpik,30,PIT,D,63,1,12,13,12,66,4.0,1,0,0,0,9,0,3,56,1.8,1316,20:53,94,194,1,0,100.0,orpikbr01
459,Daniel Paille,26,BOS,LW,43,6,7,13,3,28,1.3,5,0,1,0,7,0,0,48,12.5,486,11:18,17,24,0,0,,paillda01
460,Theo Peckham,23,EDM,D,71,3,10,13,-5,198,2.6,3,0,0,0,10,0,0,41,7.3,1320,18:36,123,196,0,0,,peckhth01
461,Dan Sexton,23,ANA,RW,47,4,9,13,-6,4,0.6,3,1,0,0,9,0,0,78,5.1,545,11:35,20,29,1,3,25.0,sextoda01
462,Jerred Smithson,31,NSH,C,82,5,8,13,-6,34,-0.4,5,0,0,0,8,0,0,73,6.8,1218,14:51,64,162,578,428,57.5,smithje01
463,Mike Weaver,32,FLA,D,82,2,11,13,1,34,4.0,2,0,0,1,10,1,0,53,3.8,1706,20:48,132,98,0,0,,weavemi01
464,Kyle Wellwood,27,SJS,C,35,5,8,13,10,0,1.5,5,0,0,0,7,1,0,50,10.0,479,13:41,7,8,65,67,49.2,wellwky01
465,Jesse Winchester,27,OTT,C,72,4,9,13,-9,42,0.3,4,0,0,0,9,0,0,118,3.4,780,10:50,27,101,303,242,55.6,winchje01
466,Karl Alzner,22,WSH,D,82,2,10,12,14,24,4.6,2,0,0,0,10,0,0,64,3.1,1641,20:01,130,98,0,0,,alzneka01
467,Blair Betts,30,PHI,C,75,5,7,12,-3,8,0.1,4,0,1,2,6,0,1,51,9.8,784,10:27,72,82,411,406,50.3,bettsbl01
468,Jared Boll,24,CBJ,RW,73,7,5,12,-2,182,0.9,7,0,0,2,5,0,0,66,10.6,560,7:40,18,144,0,6,0.0,bollja01
469,Keaton Ellerby,22,FLA,D,54,2,10,12,-15,22,1.4,2,0,0,0,9,1,0,56,3.6,869,16:06,68,74,0,0,,ellerke01
470,Matt Halischuk,22,NSH,RW,27,4,8,12,5,2,1.5,4,0,0,1,8,0,0,29,13.8,273,10:08,9,6,0,4,0.0,halisma01
471,Dustin Jeffrey,22,PIT,C,25,7,5,12,5,4,1.8,6,1,0,1,5,0,0,39,17.9,324,12:58,10,14,109,138,44.1,jeffrdu01
472,Nazem Kadri,20,TOR,C,29,3,9,12,-3,8,0.7,3,0,0,0,7,2,0,51,5.9,457,15:47,6,16,49,72,40.5,kadrina01
473,Maxim Lapierre,25,TOT,C,78,6,6,12,-14,80,-0.2,6,0,0,0,6,0,0,129,4.7,907,11:38,23,194,173,167,50.9,lapiema01
474,Mike Lundin,26,TBL,D,69,1,11,12,-3,12,2.5,1,0,0,0,11,0,0,55,1.8,1408,20:24,108,25,0,0,,lundimi01
475,Eric Nystrom,27,MIN,LW,82,4,8,12,-16,30,-0.7,3,1,0,0,8,0,0,83,4.8,1091,13:19,31,169,45,86,34.4,nystrer01
476,Roman Polák,24,STL,D,55,3,9,12,-4,33,2.2,3,0,0,1,9,0,0,54,5.6,1098,19:57,78,110,0,1,0.0,polakro01
477,Jarkko Ruutu,35,TOT,LW,73,3,9,12,-2,97,0.3,3,0,0,1,8,0,1,66,4.5,830,11:22,29,131,8,12,40.0,ruutuja01
478,Jim Slater,28,ATL,C,36,5,7,12,4,19,1.4,5,0,0,1,7,0,0,53,9.4,381,10:35,16,59,183,111,62.2,slateji01
479,Jared Spurgeon,21,MIN,D,53,4,8,12,-1,2,2.7,2,2,0,1,4,4,0,38,10.5,799,15:04,45,37,0,0,,spurgja01
480,David Steckel,28,TOT,C,75,6,6,12,-6,26,0.3,5,0,1,1,6,0,0,79,7.6,891,11:53,49,103,498,305,62.0,steckda01
481,Jiří Tlustý,22,CAR,C,57,6,6,12,1,14,1.0,6,0,0,0,6,0,0,53,11.3,562,9:52,19,36,2,13,13.3,tlustji01
482,Arron Asham,32,PIT,RW,44,5,6,11,0,46,1.0,5,0,0,0,6,0,0,60,8.3,420,9:33,16,107,3,6,33.3,ashamar01
483,Matt Bradley,32,WSH,RW,61,4,7,11,-3,68,0.5,4,0,0,0,7,0,0,58,6.9,640,10:29,15,156,4,6,40.0,bradlma01
484,Justin Braun,23,SJS,D,28,2,9,11,-1,2,1.7,0,2,0,0,9,0,0,44,4.5,462,16:30,21,27,0,0,,braunju01
485,Erik Condra,24,OTT,RW,26,6,5,11,-1,12,1.2,5,1,0,2,4,0,1,48,12.5,413,15:52,21,4,2,2,50.0,condrer01
486,Michael Del Zotto,20,NYR,D,47,2,9,11,-5,20,2.1,0,2,0,0,4,5,0,58,3.4,916,19:29,72,92,0,0,,delzomi01
487,Kris Draper,39,DET,C,47,6,5,11,1,12,0.9,6,0,0,1,5,0,0,57,10.5,491,10:27,11,45,95,73,56.5,drapekr01
488,Oliver Ekman-Larsson,19,PHX,D,48,1,10,11,3,24,2.0,1,0,0,0,8,2,0,50,2.0,722,15:02,31,41,0,0,,ekmanol01
489,John Erskine,30,WSH,D,73,4,7,11,1,94,3.0,4,0,0,1,7,0,0,58,6.9,1083,14:50,120,165,0,0,,erskijo01
490,Matt Gilroy,26,NYR,D,58,3,8,11,5,14,2.9,3,0,0,1,7,1,0,75,4.0,822,14:11,62,39,0,0,,gilroma01
491,Matt Greene,27,LAK,D,71,2,9,11,3,70,3.5,2,0,0,1,9,0,0,50,4.0,1205,16:59,105,243,0,0,,greenma01
492,Scott Hannan,32,TOT,D,78,1,10,11,4,34,3.2,1,0,0,0,9,0,1,56,1.8,1543,19:47,122,84,0,0,,hannasc01
493,Rostislav Klesla,28,TOT,D,61,4,7,11,4,38,2.9,4,0,0,0,7,0,0,67,6.0,1164,19:04,131,61,1,0,100.0,kleslro01
494,Luca Sbisa,21,ANA,D,68,2,9,11,-11,43,1.6,1,1,0,0,7,0,2,76,2.6,1142,16:48,85,170,0,0,,sbisalu01
495,Yannick Weber,22,MTL,D,41,1,10,11,0,14,2.2,1,0,0,0,5,5,0,63,1.6,679,16:34,33,44,0,0,,weberya01
496,Kyle Wilson,26,CBJ,C,32,4,7,11,-3,12,0.9,4,0,0,0,7,0,0,38,10.5,340,10:38,8,21,63,70,47.4,wilsoky01
497,Jeff Woywitka,27,DAL,D,63,2,9,11,5,24,2.9,1,1,0,0,8,1,0,72,2.8,1131,17:57,97,43,0,0,,woywije01
498,Matt Beleskey,22,ANA,LW,35,3,7,10,-10,36,0.2,3,0,0,0,6,0,1,58,5.2,454,12:59,20,64,3,5,37.5,belesma01
499,Francis Bouillon,35,NSH,D,44,1,9,10,-3,27,2.0,1,0,0,0,7,2,0,47,2.1,890,20:14,51,133,0,0,,bouilfr01
500,Eric Boulton,34,ATL,LW,69,6,4,10,1,87,0.7,6,0,0,1,4,0,0,51,11.8,618,8:57,19,92,0,3,0.0,boulter01
501,Deryk Engelland,28,PIT,D,63,3,7,10,-5,123,1.9,3,0,0,0,7,0,0,49,6.1,840,13:20,54,122,0,0,,engelde01
502,Tanner Glass,27,VAN,LW,73,3,7,10,-5,72,0.0,3,0,0,1,7,0,0,45,6.7,652,8:56,29,130,25,37,40.3,glassta01
503,Nicklas Grossmann,26,DAL,D,59,1,9,10,7,35,2.8,1,0,0,0,9,0,0,38,2.6,1074,18:12,78,161,0,0,,grossni01
504,Jay Harrison,28,CAR,D,72,3,7,10,5,72,2.8,3,0,0,0,7,0,0,49,6.1,1100,15:16,100,110,0,0,,harrija01
505,Niklas Hjalmarsson,23,CHI,D,80,3,7,10,13,39,3.6,3,0,0,0,7,0,0,64,4.7,1478,18:29,166,46,0,0,,hjalmni01
506,Kent Huskins,31,SJS,D,50,2,8,10,8,12,2.7,2,0,0,0,8,0,0,38,5.3,831,16:37,58,18,0,0,,huskike01
507,Jacob Josefson,19,NJD,C,28,3,7,10,5,6,1.2,3,0,0,1,4,3,0,31,9.7,371,13:14,8,8,95,107,47.0,josefja01
508,Steven Kampfer,22,BOS,D,38,5,5,10,9,12,2.7,5,0,0,1,2,3,0,57,8.8,674,17:44,56,41,0,0,,kampfst01
509,Mike Komisarek,29,TOR,D,75,1,9,10,-8,86,1.6,1,0,0,0,9,0,0,48,2.1,1022,13:38,117,146,0,0,,komismi01
510,Greg Mauldin,28,COL,C,29,5,5,10,5,8,1.3,3,0,2,1,5,0,0,46,10.9,306,10:33,11,56,2,5,28.6,mauldgr01
511,Willie Mitchell,33,LAK,D,57,5,5,10,4,21,3.8,4,0,1,1,5,0,0,59,8.5,1243,21:49,85,35,0,0,,mitchwi01
512,Fredrik Modin,36,TOT,LW,40,7,3,10,-14,14,0.5,6,0,1,0,3,0,0,54,13.0,464,11:36,22,19,8,12,40.0,modinfr01
513,Matt Niskanen,24,TOT,D,63,1,9,10,-3,50,2.0,1,0,0,0,4,5,0,77,1.3,1041,16:32,66,122,0,0,,niskama01
514,Ryan O'Byrne,26,TOT,D,67,0,10,10,-7,75,1.4,0,0,0,0,10,0,0,45,0.0,1351,20:09,131,179,0,0,,obyrnry01
515,Rod Pelley,26,NJD,C,74,3,7,10,-9,27,0.0,2,1,0,0,7,0,0,88,3.4,874,11:48,36,113,169,151,52.8,pellero02
516,Liam Reddox,25,EDM,LW,44,1,9,10,-8,20,-0.3,1,0,0,0,8,0,1,85,1.2,660,15:00,24,76,41,83,33.1,reddoli01
517,Steve Reinprecht,34,FLA,C,29,4,6,10,-2,6,0.9,3,1,0,1,6,0,0,31,12.9,341,11:46,14,20,89,83,51.7,reinpst01
518,Ruslan Salei,36,DET,D,75,2,8,10,0,48,2.1,2,0,0,0,8,0,0,75,2.7,1347,17:58,109,117,0,0,,saleiru01
519,Marc Savard,33,BOS,C,25,2,8,10,-7,29,0.2,2,0,0,1,4,4,0,50,4.0,395,15:48,4,5,167,161,50.9,savarma01
520,Jeff Schultz,24,WSH,D,72,1,9,10,6,12,3.4,1,0,0,1,7,0,2,34,2.9,1424,19:47,135,52,0,0,,schulje02
521,Brandon Segal,27,DAL,RW,46,5,5,10,0,41,1.0,5,0,0,1,5,0,0,40,12.5,381,8:17,8,91,2,2,50.0,segalbr01
522,Ladislav Šmíd,24,EDM,D,78,0,10,10,-10,85,1.8,0,0,0,0,9,1,0,48,0.0,1582,20:17,118,145,0,0,,smidla01
523,Steve Staios,37,CGY,D,39,3,7,10,6,24,2.4,2,0,1,0,7,0,0,23,13.0,574,14:43,48,42,1,0,100.0,staiost01
