,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
383,Nicolas Aubé-Kubel,RW,36,7,8,15,1.6,5,2,0,1,7,1,0,48,14.6,406,11:17,16,82,1,2,33.3,700000,0.0
384,Brian Boyle,C,39,6,9,15,1.0,5,1,0,1,9,0,0,56,10.7,483,12:23,34,65,197,179,52.4,940000,242944.0
385,Drake Caggiula,LW,40,9,6,15,1.5,8,1,0,0,5,0,1,56,16.1,473,11:49,16,81,4,10,28.6,1500000,809815.0
386,Ryan Carpenter,C,69,3,12,15,-0.1,2,0,1,0,10,0,2,80,3.8,971,14:04,48,117,263,347,43.1,1000000,303680.0
387,Nic Dowd,C,56,7,8,15,1.5,4,0,3,1,8,0,0,52,13.5,607,10:50,26,117,274,277,49.7,750000,50613.0
388,Jonathan Drouin,LW,27,7,8,15,1.4,6,1,0,1,5,3,0,51,13.7,424,15:42,5,25,4,8,33.3,5500000,4858895.0
389,Cody Eakin,C,49,5,10,15,0.7,5,0,0,1,9,1,0,61,8.2,714,14:35,16,49,311,330,48.5,3850000,3188650.0
390,Pierre Engvall,LW,48,8,7,15,1.4,7,0,1,3,6,0,1,72,11.1,573,11:56,10,29,41,64,39.0,925000,227760.0
391,Radko Gudas,D,63,2,13,15,3.2,2,0,0,1,13,0,0,90,2.2,1054,16:44,75,164,0,0,,3350000,2682515.0
392,Henri Jokiharju,D,69,4,11,15,2.6,3,1,0,0,10,1,0,78,5.1,1188,17:13,63,74,0,0,,925000,227760.0
393,Mathieu Perreault,C,49,7,8,15,0.8,5,2,0,0,8,0,0,71,9.9,642,13:06,19,69,13,6,68.4,4125000,3467024.0
394,Ryan Reaves,RW,71,8,7,15,0.9,8,0,0,1,7,0,0,61,13.1,720,10:09,24,316,24,28,46.2,2775000,2100460.0
395,Riley Sheahan,C,66,8,7,15,0.6,7,0,1,1,6,0,1,70,11.4,844,12:48,33,26,409,425,49.0,900000,202453.0
396,Colton Sissons,C,57,9,6,15,0.9,8,0,1,2,6,0,0,52,17.3,817,14:20,41,84,283,269,51.3,2857143,2183611.0
397,Troy Terry,C,47,4,11,15,0.7,4,0,0,0,9,2,0,73,5.5,682,14:31,9,3,3,5,37.5,925000,227760.0
398,Nate Thompson,C,70,4,11,15,0.4,4,0,0,1,10,0,1,67,6.0,895,12:47,50,118,433,354,55.0,1000000,303680.0
399,Marc-Édouard Vlasic,D,70,5,10,15,3.4,4,0,1,1,10,0,0,74,6.8,1421,20:18,97,37,0,0,,7000000,6377300.0
400,Jordan Weal,C,49,8,7,15,1.0,6,2,0,2,4,3,0,86,9.3,667,13:37,21,32,96,97,49.7,1400000,708588.0
401,Filip Zadina,RW,28,8,7,15,1.3,4,4,0,1,4,3,0,60,13.3,425,15:10,10,11,1,0,100.0,894167,196549.0
402,Casey Cizikas,C,48,10,4,14,1.8,7,0,3,1,2,0,2,67,14.9,686,14:18,39,133,368,320,53.5,3350000,2682515.0
403,Andrew Cogliano,LW,68,3,11,14,0.6,3,0,0,0,11,0,0,68,4.4,848,12:28,31,86,17,20,45.9,3250000,2581288.0
404,Brenden Dillon,D,69,1,13,14,3.1,1,0,0,0,12,0,1,58,1.7,1343,19:27,74,194,0,0,,3270000,2601533.0
405,Haydn Fleury,D,45,4,10,14,2.2,4,0,0,0,9,0,1,65,6.2,615,13:40,45,48,0,0,,850000,151840.0
406,Michael Frolík,LW,57,6,8,14,0.5,4,0,2,1,7,0,1,70,8.6,709,12:26,22,32,6,15,28.6,4300000,3644171.0
407,Andy Greene,D,63,2,12,14,3.2,2,0,0,0,9,1,2,60,3.3,1231,19:33,155,30,0,0,,5000000,4352760.0
408,Nick Holden,D,61,6,8,14,2.8,5,1,0,0,7,0,1,101,5.9,1150,18:51,74,129,0,0,,2200000,1518404.0
409,Leo Komarov,C,48,4,10,14,0.9,4,0,0,1,9,0,1,46,8.7,605,12:36,29,123,34,52,39.5,3000000,2328220.0
410,Ryan Lindgren,D,60,1,13,14,3.2,1,0,0,0,13,0,0,47,2.1,994,16:34,70,94,0,0,,925000,227760.0
411,Riley Nash,C,64,5,9,14,1.1,4,0,1,1,9,0,0,64,7.8,758,11:51,36,68,245,267,47.9,2750000,2075153.0
412,Nikolai Prokhorkin,LW,43,4,10,14,0.8,4,0,0,1,7,3,0,63,6.3,520,12:06,7,38,101,111,47.6,925000,227760.0
413,Carson Soucy,D,55,7,7,14,4.0,6,0,1,1,7,0,0,61,11.5,860,15:38,50,69,0,0,,750000,50613.0
414,Austin Watson,LW,53,6,8,14,0.6,6,0,0,1,6,0,2,50,12.0,616,11:37,48,131,6,6,50.0,1100000,404907.0
415,Zach Aston-Reese,C,57,6,7,13,0.8,5,0,1,0,7,0,0,98,6.1,822,14:26,30,136,7,16,30.4,1000000,303680.0
416,Adam Boqvist,D,41,4,9,13,2.0,4,0,0,1,7,2,0,50,8.0,665,16:13,43,33,0,0,,894167,196549.0
417,Nicolas Deslauriers,LW,59,7,6,13,1.1,7,0,0,1,6,0,0,64,10.9,577,9:47,32,137,0,0,,950000,253067.0
418,Loui Eriksson,LW,49,6,7,13,0.8,6,0,0,0,7,0,0,59,10.2,606,12:22,15,10,2,0,100.0,6000000,5365030.0
419,Sam Gagner,C,42,6,7,13,0.7,4,2,0,0,6,1,0,79,7.6,561,13:21,10,22,45,57,44.1,3150000,2480061.0
420,Robert Hägg,D,49,3,10,13,3.3,2,1,0,0,10,0,0,38,7.9,764,15:36,79,136,0,0,,1150000,455521.0
421,Sam Lafferty,C,50,6,7,13,1.3,6,0,0,1,7,0,0,56,10.7,481,9:37,17,95,117,119,49.6,767500,68328.0
422,Jordan Martinook,LW,45,2,11,13,0.6,2,0,0,1,9,0,2,44,4.5,507,11:16,23,72,66,62,51.6,2000000,1315950.0
423,Scott Mayfield,D,67,5,8,13,3.9,5,0,0,1,6,0,2,98,5.1,1336,19:57,117,93,0,0,,1450000,759202.0
424,Jake McCabe,D,66,3,10,13,2.0,2,0,1,1,10,0,0,75,4.0,1223,18:32,90,91,0,0,,2850000,2176380.0
425,Jordan Oesterle,D,58,3,10,13,2.2,3,0,0,0,8,2,0,69,4.3,987,17:01,88,48,0,0,,1400000,708588.0
426,Victor Rask,C,43,5,8,13,1.3,5,0,0,2,8,0,0,38,13.2,451,10:29,8,26,120,152,44.1,4000000,3340490.0
427,Antoine Roussel,LW,41,7,6,13,1.2,6,1,0,1,5,1,0,55,12.7,485,11:50,14,44,6,6,50.0,3000000,2328220.0
428,Marco Scandella,D,62,4,9,13,3.8,4,0,0,0,9,0,0,77,5.2,1090,17:35,60,78,0,0,,4000000,3340490.0
429,Alexandre Texier,C,36,6,7,13,1.4,6,0,0,1,6,1,0,49,12.2,459,12:45,7,20,22,41,34.9,897500,199923.0
430,Carter Verhaeghe,C,52,9,4,13,0.9,8,1,0,1,4,0,0,57,15.8,487,9:22,8,29,14,17,45.2,700000,0.0
431,Nikita Zadorov,D,64,4,9,13,2.7,4,0,0,0,9,0,0,65,6.2,1137,17:46,66,175,0,0,,3200000,2530674.0
432,Sam Bennett,C,52,8,4,12,1.0,8,0,0,0,3,1,0,82,9.8,651,12:31,13,101,89,83,51.7,2550000,1872699.0
433,Cody Glass,C,39,5,7,12,0.6,4,1,0,1,2,5,0,51,9.8,521,13:22,6,15,60,83,42.0,863333,165337.0
434,Shayne Gostisbehere,D,42,5,7,12,2.0,4,1,0,1,3,4,0,73,6.8,768,18:18,37,14,0,0,,4500000,3846625.0
435,Ron Hainsey,D,64,1,11,12,3.1,1,0,0,1,8,0,3,43,2.3,1324,20:41,102,51,0,0,,3500000,2834355.0
436,Travis Hamonic,D,50,3,9,12,2.5,3,0,0,0,9,0,0,83,3.6,1060,21:12,110,39,0,0,,3857143,3195880.0
437,Max Jones,LW,59,8,4,12,0.5,7,0,1,0,3,1,0,102,7.8,842,14:16,18,82,11,16,40.7,863333,165337.0
438,Melker Karlsson,C,61,6,6,12,0.5,6,0,0,0,6,0,0,56,10.7,748,12:16,39,38,14,17,45.2,2000000,1315950.0
439,Trevor Lewis,C,56,6,6,12,0.6,6,0,0,1,6,0,0,92,6.5,666,11:54,22,68,45,71,38.8,2000000,1315950.0
440,Denis Malgin,C,44,4,8,12,0.3,3,1,0,0,7,0,1,50,8.0,528,11:59,16,35,65,98,39.9,750000,50613.0
441,Ryan McDonagh,D,50,1,11,12,2.4,1,0,0,0,10,0,1,50,2.0,1035,20:42,101,36,0,0,,6750000,6124233.0
442,Eric Robinson,LW,50,7,5,12,1.6,7,0,0,3,5,0,0,69,10.1,548,10:57,15,79,4,7,36.4,874125,176261.0
443,Justin Schultz,D,46,3,9,12,1.3,3,0,0,0,3,6,0,86,3.5,914,19:53,50,36,0,0,,5500000,4858895.0
444,Devin Shore,C,45,5,7,12,0.6,5,0,0,1,5,2,0,50,10.0,524,11:39,14,52,47,53,47.0,2300000,1619631.0
445,Nikita Zaitsev,D,58,1,11,12,1.7,1,0,0,0,11,0,0,64,1.6,1285,22:09,121,108,0,0,,4500000,3846625.0
446,Johnny Boychuk,D,64,2,9,11,1.7,1,1,0,0,9,0,0,96,2.1,1106,17:17,128,135,0,0,,6000000,5365030.0
447,Jason Demers,D,50,0,11,11,2.8,0,0,0,0,10,0,1,53,0.0,1025,20:30,70,76,0,0,,4500000,3846625.0
448,Travis Dermott,D,56,4,7,11,2.9,4,0,0,1,7,0,0,65,6.2,969,17:19,58,76,0,0,,863333,165337.0
449,Dante Fabbro,D,64,5,6,11,1.7,4,1,0,0,6,0,0,92,5.4,1218,19:02,85,54,0,0,,925000,227760.0
450,Mario Ferraro,D,61,2,9,11,1.6,2,0,0,0,8,0,1,63,3.2,969,15:53,58,120,0,0,,925000,227760.0
451,Dylan Gambrell,C,50,5,6,11,0.5,5,0,0,1,5,1,0,43,11.6,598,11:57,29,40,170,200,45.9,700000,0.0
452,Michael Grabner,RW,46,8,3,11,1.0,7,0,1,0,3,0,0,61,13.1,569,12:22,12,21,0,4,0.0,3350000,2682515.0
453,Mike Green,D,50,3,8,11,0.5,2,1,0,1,5,3,0,76,3.9,1044,20:53,66,61,0,0,,5375000,4732361.0
454,Nicolas Hague,D,38,1,10,11,1.7,0,1,0,0,7,3,0,54,1.9,611,16:05,26,69,0,0,,791667,92791.0
455,Jack Johnson,D,67,3,8,11,2.5,2,0,1,0,8,0,0,63,4.8,1304,19:28,97,183,0,0,,3250000,2581288.0
456,Jacob Larsson,D,60,2,9,11,1.7,2,0,0,0,9,0,0,58,3.4,969,16:09,57,34,0,0,,894166,196548.0
457,Brendan Leipsic,LW,61,3,8,11,0.5,3,0,0,1,7,1,0,49,6.1,559,9:10,20,57,9,12,42.9,700000,0.0
458,Victor Mete,D,51,4,7,11,2.6,4,0,0,1,6,1,0,57,7.0,816,16:00,60,20,0,0,,748333,48926.0
459,Colin Miller,D,51,1,10,11,1.4,1,0,0,1,7,3,0,79,1.3,874,17:08,40,87,0,0,,3875000,3213957.0
460,Brad Richardson,C,59,6,5,11,0.6,5,0,1,3,4,0,1,76,7.9,805,13:39,44,77,355,303,54.0,1250000,556748.0
461,David Savard,D,68,0,11,11,2.9,0,0,0,0,9,2,0,97,0.0,1407,20:41,163,129,0,0,,4250000,3593558.0
462,Zack Smith,C,50,4,7,11,0.6,3,0,1,1,6,0,1,43,9.3,589,11:47,18,112,88,102,46.3,3250000,2581288.0
463,Marc Staal,D,52,2,9,11,2.1,2,0,0,0,9,0,0,46,4.3,917,17:39,76,69,0,0,,5700000,5061349.0
464,Dominic Toninato,C,46,4,7,11,0.7,4,0,0,0,7,0,0,38,10.5,513,11:09,28,57,128,144,47.1,775000,75920.0
465,Austin Wagner,LW,65,6,5,11,0.4,6,0,0,0,5,0,0,124,4.8,763,11:45,19,145,3,6,33.3,759167,59892.0
466,Justin Williams,RW,20,8,3,11,1.5,6,2,0,2,2,1,0,60,13.3,272,13:37,7,20,3,7,30.0,700000,0.0
467,Drake Batherson,C,23,3,7,10,0.3,2,1,0,0,2,5,0,32,9.4,358,15:34,11,51,4,3,57.1,736666,37115.0
468,Colin Blackwell,C,27,3,7,10,1.1,3,0,0,0,7,0,0,31,9.7,296,10:57,23,43,37,29,56.1,675000,-25306.0
469,Travis Boyd,C,24,3,7,10,1.1,3,0,0,0,6,1,0,26,11.5,282,11:45,9,14,50,69,42.0,800000,101226.0
470,Paul Byron,C,29,4,6,10,0.9,3,0,1,0,6,0,0,29,13.8,415,14:20,18,42,1,5,16.7,3400000,2733128.0
471,Dylan DeMelo,D,59,0,10,10,2.2,0,0,0,0,8,0,2,74,0.0,1188,20:09,77,105,0,0,,900000,202453.0
472,Nathan Gerbe,C,30,4,6,10,0.6,4,0,0,0,6,0,0,55,7.3,413,13:45,8,46,6,6,50.0,675000,-25306.0
473,Jayce Hawryluk,C,26,3,7,10,0.9,3,0,0,0,7,0,0,26,11.5,288,11:06,9,65,4,8,33.3,874125,176261.0
474,Jujhar Khaira,LW,64,6,4,10,-0.3,6,0,0,1,4,0,0,69,8.7,802,12:32,30,136,34,32,51.5,1200000,506134.0
475,Slater Koekkoek,D,42,1,9,10,1.9,1,0,0,1,9,0,0,47,2.1,704,16:45,58,64,0,0,,925000,227760.0
476,Dmitry Kulikov,D,51,2,8,10,1.8,2,0,0,1,8,0,0,54,3.7,1021,20:01,77,104,0,0,,4333333,3677913.0
477,Curtis Lazar,C,38,5,5,10,0.7,5,0,0,0,4,0,1,33,15.2,450,11:50,24,70,185,176,51.2,700000,0.0
478,Adam Lowry,LW,49,4,6,10,0.0,3,0,1,1,5,0,1,68,5.9,733,14:58,22,137,349,300,53.8,2916667,2243865.0
479,Mackenzie MacEachern,LW,51,7,3,10,1.1,7,0,0,2,3,0,0,63,11.1,457,8:57,13,82,1,3,25.0,750000,50613.0
480,Trevor Moore,LW,42,6,4,10,0.5,6,0,0,0,3,0,1,60,10.0,542,12:54,17,60,4,10,28.6,775000,75920.0
481,Jamie Oleksiak,D,69,3,7,10,2.4,3,0,0,1,7,0,0,76,3.9,1091,15:49,59,153,0,0,,2137500,1455138.0
482,Tobias Rieder,C,55,4,6,10,0.0,3,0,1,0,5,0,1,77,5.2,610,11:05,26,30,11,42,20.8,700000,0.0
483,Evan Rodrigues,C,45,6,4,10,0.5,5,1,0,1,4,0,0,75,8.0,508,11:17,15,24,121,136,47.1,2000000,1315950.0
484,Nicolas Roy,C,28,5,5,10,1.1,4,1,0,1,5,0,0,42,11.9,320,11:26,7,39,93,100,48.2,720000,20245.0
485,Luca Sbisa,D,44,2,8,10,2.0,2,0,0,0,8,0,0,49,4.1,789,17:56,71,91,0,0,,750000,50613.0
486,Andrew Shaw,C,26,3,7,10,0.5,2,1,0,0,6,1,0,46,6.5,376,14:27,9,74,42,51,45.2,3900000,3239263.0
487,Kevin Stenlund,C,32,6,4,10,1.1,3,3,0,1,2,2,0,57,10.5,447,13:59,22,19,52,77,40.3,864167,166181.0
488,Vladimir Tarasenko,RW,10,3,7,10,1.0,2,1,0,0,5,2,0,26,11.5,162,16:11,7,17,0,0,,7500000,6883435.0
489,Chris Wagner,C,67,6,4,10,0.0,5,0,1,0,4,0,0,78,7.7,834,12:26,31,192,115,134,46.2,1250000,556748.0
490,Jay Bouwmeester,D,56,1,8,9,2.4,1,0,0,0,7,0,1,53,1.9,1208,21:34,68,42,0,0,,3250000,2581288.0
491,Taylor Fedun,D,27,2,7,9,1.9,2,0,0,0,7,0,0,40,5.0,371,13:45,19,16,0,0,,737500,37960.0
492,Christian Fischer,RW,56,6,3,9,0.7,6,0,0,1,3,0,0,83,7.2,617,11:01,22,140,3,8,27.3,821666,123158.0
493,Luke Glendening,C,60,6,3,9,-0.8,5,0,1,1,3,0,0,76,7.9,921,15:21,68,147,393,307,56.1,1800000,1113496.0
494,Erik Gudbranson,D,51,4,5,9,2.4,4,0,0,0,4,0,1,78,5.1,988,19:22,58,89,0,0,,4000000,3340490.0
495,Caleb Jones,D,43,4,5,9,1.9,4,0,0,1,4,1,0,38,10.5,608,14:08,46,33,0,0,,720000,20245.0
496,Jordan Kyrou,C,28,4,5,9,0.9,4,0,0,0,4,1,0,39,10.3,305,10:54,8,8,2,3,40.0,758333,59048.0
497,Josh Manson,D,50,1,8,9,1.3,1,0,0,0,7,0,1,64,1.6,1032,20:38,65,113,0,0,,4100000,3441717.0
498,Greg McKegg,C,53,5,4,9,0.4,4,0,1,0,3,0,1,40,12.5,507,9:34,24,69,104,107,49.3,750000,50613.0
499,Brayden McNabb,D,71,2,7,9,2.2,1,0,1,0,7,0,0,73,2.7,1421,20:01,133,201,0,0,,2500000,1822085.0
500,Casey Mittelstadt,C,31,4,5,9,0.5,3,1,0,1,4,1,0,34,11.8,396,12:46,8,11,86,99,46.5,925000,227760.0
501,Ryan Murray,D,27,2,7,9,1.2,2,0,0,0,5,2,0,32,6.3,539,19:57,50,12,0,0,,4600000,3947852.0
502,Patrik Nemeth,D,64,1,8,9,2.5,1,0,0,1,7,0,1,89,1.1,1410,22:02,92,80,0,0,,3000000,2328220.0
503,Frans Nielsen,C,60,4,5,9,-0.2,3,0,1,0,2,2,1,86,4.7,821,13:41,35,44,210,246,46.1,5250000,4605828.0
504,Stefan Noesen,RW,40,7,2,9,0.9,6,1,0,2,2,0,0,67,10.4,461,11:32,17,74,7,11,38.9,700000,0.0
505,Markus Nutivaara,D,37,3,6,9,2.2,3,0,0,0,5,1,0,47,6.4,589,15:55,33,35,0,0,,2700000,2024539.0
506,Joakim Nygård,F,33,3,6,9,0.7,2,1,0,0,6,0,0,39,7.7,353,10:41,8,18,3,3,50.0,925000,227760.0
507,Adam Pelech,D,38,1,8,9,2.2,1,0,0,0,6,0,2,49,2.0,803,21:08,83,81,0,0,,1600000,911042.0
508,Kevin Rooney,C,49,4,5,9,0.8,2,0,2,0,4,0,1,59,6.8,575,11:44,32,64,175,197,47.0,700000,0.0
509,Kris Russell,D,55,0,9,9,1.9,0,0,0,0,8,0,1,45,0.0,923,16:47,101,71,0,0,,4000000,3340490.0
510,Jonas Siegenthaler,D,64,2,7,9,2.3,2,0,0,1,7,0,0,49,4.1,1007,15:44,105,51,0,0,,714166,14339.0
511,Dmytro Timashov,LW,44,4,5,9,0.7,4,0,0,1,5,0,0,37,10.8,375,8:32,11,93,0,0,,694444,-5624.0
512,Mason Appleton,C,46,5,3,8,0.1,4,0,1,0,3,0,0,55,9.1,513,11:10,12,20,5,8,38.5,741667,42178.0
513,Jay Beagle,RW,55,2,6,8,-0.5,1,0,1,1,5,0,1,49,4.1,691,12:34,42,69,401,277,59.1,3000000,2328220.0
514,Nathan Beaulieu,D,38,1,7,8,2.6,1,0,0,1,7,0,0,38,2.6,646,17:00,47,62,0,0,,1000000,303680.0
515,Anthony Bitetto,D,51,0,8,8,1.7,0,0,0,0,7,0,1,54,0.0,773,15:10,50,145,0,0,,700000,0.0
516,Logan Brown,C,23,1,7,8,0.5,0,1,0,1,5,2,0,23,4.3,270,11:45,11,13,55,79,41.0,863333,165337.0
517,Cody Ceci,D,56,1,7,8,1.9,1,0,0,1,7,0,0,48,2.1,1150,20:32,79,92,0,0,,4500000,3846625.0
518,Dennis Cholowski,D,36,2,6,8,0.1,1,1,0,1,2,4,0,51,3.9,692,19:13,35,15,0,0,,894166,196548.0
519,Brian Dumoulin,D,28,1,7,8,2.7,0,0,1,0,6,1,0,35,2.9,590,21:03,35,44,0,0,,4100000,3441717.0
520,Martin Frk,RW,17,6,2,8,1.0,5,1,0,1,2,0,0,26,23.1,235,13:50,3,14,0,0,,700000,0.0
521,Brendan Guhle,D,30,4,4,8,1.6,4,0,0,1,4,0,0,39,10.3,512,17:04,43,21,0,0,,697500,-2530.0
522,Dan Hamhuis,D,60,0,8,8,1.7,0,0,0,0,8,0,0,44,0.0,871,14:31,53,64,0,0,,1250000,556748.0
523,Scott Harrington,D,39,1,7,8,1.5,1,0,0,0,7,0,0,37,2.7,544,13:57,48,46,0,0,,1633333,944784.0
524,Nick Jensen,D,68,0,8,8,1.3,0,0,0,0,7,1,0,61,0.0,1212,17:49,71,59,0,0,,2500000,1822085.0
525,Vladislav Kamenev,LW,38,1,7,8,0.2,1,0,0,1,5,2,0,32,3.1,341,8:59,16,34,57,50,53.3,750000,50613.0
526,Jesperi Kotkaniemi,C,36,6,2,8,0.2,5,1,0,0,1,1,0,55,10.9,468,13:00,16,51,125,167,42.8,925000,227760.0
527,Kurtis MacDermid,D,45,3,5,8,1.3,3,0,0,0,4,0,1,51,5.9,617,13:43,43,95,0,0,,675000,-25306.0
528,Matt Martin,LW,55,5,3,8,0.4,5,0,0,2,3,0,0,49,10.2,573,10:25,24,242,3,4,42.9,2500000,1822085.0
529,Tyler Motte,C,34,4,4,8,0.0,4,0,0,0,4,0,0,38,10.5,446,13:07,37,118,8,11,42.1,975000,278374.0
530,Bobby Ryan,LW,24,5,3,8,0.9,5,0,0,0,3,0,0,43,11.6,324,13:31,13,41,3,2,60.0,7250000,6630368.0
531,Rasmus Sandin,D,28,1,7,8,0.5,1,0,0,1,5,2,0,22,4.5,401,14:19,22,33,0,0,,894167,196549.0
532,Andrej Sekera,D,57,2,6,8,3.2,1,0,1,0,6,0,0,63,3.2,1026,18:00,75,34,0,0,,1500000,809815.0
533,Brendan Smith,D,62,3,5,8,0.5,2,0,1,0,4,0,1,45,6.7,688,11:06,41,90,1,0,100.0,4350000,3694785.0
534,Jordie Benn,D,44,1,6,7,0.8,1,0,0,1,6,0,0,58,1.7,717,16:17,62,45,0,0,,2000000,1315950.0
535,Zach Bogosian,D,27,1,6,7,1.2,1,0,0,0,5,0,1,29,3.4,449,16:38,27,30,0,0,,5142857,4497370.0
537,Cal Clutterbuck,RW,37,3,4,7,0.5,2,0,1,0,3,0,1,35,8.6,497,13:25,38,127,4,5,44.4,3500000,2834355.0
538,Trevor Daley,D,43,0,7,7,0.1,0,0,0,0,5,2,0,37,0.0,673,15:39,44,9,0,0,,3166666,2496931.0
539,Noah Dobson,D,34,1,6,7,1.2,1,0,0,0,5,1,0,37,2.7,451,13:17,31,25,0,0,,894167,196549.0
540,Morgan Frost,C,20,2,5,7,0.3,1,0,1,0,5,0,0,31,6.5,274,13:41,4,4,44,49,47.3,863333,165337.0
541,Carl Gunnarsson,D,36,2,5,7,2.0,2,0,0,0,4,0,1,31,6.5,568,15:47,51,27,0,0,,1750000,1062883.0
542,Jansen Harkins,C,29,2,5,7,0.3,2,0,0,0,5,0,0,29,6.9,308,10:37,10,8,0,5,0.0,767500,68328.0
543,Taro Hirose,LW,26,2,5,7,0.0,2,0,0,0,0,5,0,21,9.5,326,12:33,16,13,0,5,0.0,925000,227760.0
544,Mark Jankowski,C,56,5,2,7,-0.2,5,0,0,0,2,0,0,38,13.2,621,11:06,33,14,191,235,44.8,1675000,986963.0
545,Mathieu Joseph,RW,37,4,3,7,0.2,4,0,0,0,2,0,1,35,11.4,426,11:31,10,47,4,10,28.6,728333,28680.0
546,Joel Kellman,F,31,3,4,7,0.5,3,0,0,1,3,0,1,31,9.7,359,11:35,18,28,112,126,47.1,925000,227760.0
547,Brett Kulak,D,56,0,7,7,1.4,0,0,0,0,7,0,0,101,0.0,960,17:08,50,59,0,0,,1850000,1164110.0
548,Oliver Kylington,D,48,2,5,7,1.2,2,0,0,0,5,0,0,37,5.4,658,13:42,34,36,0,0,,730833,31211.0
549,Joakim Nordström,C,48,4,3,7,0.0,4,0,0,0,3,0,0,49,8.2,581,12:06,31,91,1,6,14.3,1000000,303680.0
550,Juuso Riikola,D,36,1,6,7,1.5,1,0,0,0,4,2,0,38,2.6,500,13:53,24,74,0,0,,850000,151840.0
551,Jan Rutta,D,33,1,6,7,1.5,1,0,0,0,6,0,0,43,2.3,513,15:33,21,19,0,0,,1300000,607361.0
552,Michael Stone,D,33,2,5,7,1.1,2,0,0,0,5,0,0,57,3.5,539,16:19,54,52,0,0,,700000,0.0
553,Antti Suomela,C,20,1,6,7,0.7,1,0,0,0,6,0,0,18,5.6,194,9:41,5,27,51,42,54.8,700000,0.0
554,Gabriel Vilardi,C,10,3,4,7,0.8,2,1,0,0,3,1,0,19,15.8,129,12:51,4,1,49,43,53.3,894167,196549.0
555,Joey Anderson,RW,18,4,2,6,0.7,4,0,0,0,2,0,0,21,19.0,238,13:13,6,16,3,3,50.0,925000,227760.0
556,David Backes,C,22,1,5,6,0.4,0,1,0,1,5,0,0,34,2.9,207,9:24,8,38,27,44,38.0,6000000,5365030.0
557,Robert Bortuzzo,D,42,2,4,6,2.2,2,0,0,1,4,0,0,36,5.6,551,13:07,43,66,0,0,,1375000,683282.0
558,Gabriel Bourque,LW,52,2,4,6,0.0,2,0,0,0,4,0,0,33,6.1,447,8:36,40,125,2,3,40.0,700000,0.0
559,Connor Carrick,D,29,1,5,6,0.8,1,0,0,1,5,0,0,25,4.0,418,14:25,39,27,0,0,,1500000,809815.0
560,Justin Dowling,C,29,3,3,6,0.4,3,0,0,1,3,0,0,29,10.3,318,10:57,12,25,42,54,43.8,750000,50613.0
561,Deryk Engelland,D,49,1,5,6,1.8,1,0,0,1,4,0,1,59,1.7,860,17:33,86,114,0,0,,700000,0.0
562,Oscar Fantenberg,D,36,1,5,6,0.4,1,0,0,0,4,1,0,45,2.2,573,15:55,62,67,0,0,,850000,151840.0
563,Matthew Highmore,LW,36,2,4,6,0.2,2,0,0,0,4,0,0,35,5.7,353,9:49,9,38,1,3,25.0,775833,76763.0
564,Karson Kuhlman,C,25,1,5,6,0.3,0,1,0,0,5,0,0,45,2.2,313,12:32,8,36,1,3,25.0,750000,50613.0
565,Tom Kühnhackl,RW,28,3,3,6,0.3,3,0,0,1,2,0,1,28,10.7,316,11:18,22,31,0,0,,850000,151840.0
566,Adam Larsson,D,49,1,5,6,1.8,1,0,0,0,5,0,0,61,1.6,972,19:50,82,112,0,0,,4166666,3509201.0
567,Pär Lindholm,C,40,3,3,6,0.4,3,0,0,1,3,0,0,35,8.6,450,11:15,26,23,132,156,45.8,850000,151840.0
568,Zack MacEwen,C,17,5,1,6,1.0,5,0,0,0,1,0,0,17,29.4,163,9:37,5,41,1,1,50.0,847500,149309.0
569,Brett Ritchie,RW,27,2,4,6,0.3,2,0,0,1,3,1,0,34,5.9,281,10:24,3,89,2,3,40.0,1000000,303680.0
570,Chad Ruhwedel,D,41,2,4,6,1.7,2,0,0,0,4,0,0,44,4.5,606,14:46,25,74,0,0,,700000,0.0
571,Scott Sabourin,F,35,2,4,6,0.2,2,0,0,0,4,0,0,29,6.9,246,7:01,13,74,0,1,0.0,700000,0.0
572,Tim Schaller,LW,53,5,1,6,-0.5,4,0,1,0,1,0,0,49,10.2,613,11:34,28,51,7,11,38.9,1900000,1214723.0
573,Nick Shore,C,63,3,3,6,-0.1,3,0,0,0,3,0,0,45,6.7,578,9:11,20,55,211,170,55.4,750000,50613.0
574,Mitchell Stephens,C,38,3,3,6,-0.2,3,0,0,0,3,0,0,43,7.0,410,10:47,9,36,187,169,52.5,833333,134968.0
575,Yakov Trenin,C,21,2,4,6,0.5,2,0,0,0,4,0,0,25,8.0,204,9:44,9,46,3,1,75.0,730833,31211.0
576,Joseph Blandisi,C,21,2,3,5,0.3,2,0,0,1,3,0,0,12,16.7,172,8:13,9,26,33,48,40.7,700000,0.0
577,Adam Erne,LW,56,2,3,5,-1.0,2,0,0,0,3,0,0,63,3.2,662,11:49,25,142,20,13,60.6,1050000,354294.0
578,Micheal Ferland,LW,14,1,4,5,0.2,1,0,0,0,4,0,0,15,6.7,137,9:48,2,40,2,0,100.0,3500000,2834355.0
579,Noah Gregor,C,28,3,2,5,0.2,2,1,0,0,1,1,0,33,9.1,282,10:04,6,50,6,13,31.6,768333,69171.0
