,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
175,Riley Sheahan,C,79,13,23,36,3.3,8,5,0,0,17,6,0,123,10.6,1236,15:39,20.0,21,484.0,479.0,50.3,950000,508152.0
176,Chris Stewart,RW,81,14,22,36,2.6,9,5,0,0,17,5,0,155,9.0,1286,15:53,16.0,110,10.0,31.0,24.4,4150000,4334239.0
177,Tommy Wingels,C,75,15,21,36,3.3,10,4,1,1,15,6,0,158,9.5,1235,16:28,55.0,263,68.0,84.0,44.7,2475000,2331521.0
178,Johnny Boychuk,D,72,9,26,35,7.1,4,5,0,1,15,10,1,192,4.7,1561,21:41,149.0,171,2.0,1.0,66.7,3366667,3397645.0
179,Charlie Coyle,C,82,11,24,35,3.8,10,1,0,4,22,2,0,120,9.2,1193,14:33,52.0,137,334.0,375.0,47.1,900000,448369.0
180,Brian Gionta,RW,69,13,22,35,3.0,9,3,1,2,16,6,0,153,8.5,1246,18:03,31.0,61,69.0,100.0,40.8,4250000,4453804.0
181,Curtis Glencross,LW,71,13,22,35,3.5,9,4,0,1,15,7,0,108,12.0,1111,15:39,50.0,124,8.0,10.0,44.4,2550000,2421195.0
182,Carl Hagelin,LW,82,17,18,35,4.4,16,1,0,4,17,0,1,185,9.2,1249,15:14,36.0,84,7.0,10.0,41.2,2250000,2062500.0
183,Jimmy Hayes,RW,72,19,16,35,4.1,15,4,0,3,9,7,0,166,11.4,1090,15:09,12.0,147,4.0,5.0,44.4,925000,478260.0
184,Lance Bouma,C,78,16,18,34,4.1,16,0,0,4,16,1,1,104,15.4,1093,14:01,82.0,264,29.0,45.0,39.2,775000,298913.0
185,Cam Fowler,D,80,7,27,34,5.8,5,1,1,2,18,8,1,87,8.0,1692,21:09,107.0,47,0.0,0.0,,4000000,4154891.0
186,Scott Gomez,C,58,7,27,34,2.8,7,0,0,1,13,14,0,70,10.0,958,16:31,15.0,24,357.0,418.0,46.1,550000,29891.0
187,Hampus Lindholm,D,78,7,27,34,7.7,7,0,0,1,21,6,0,107,6.5,1697,21:46,77.0,59,0.0,4.0,0.0,894167,441395.0
188,Teddy Purcell,RW,82,12,22,34,1.6,7,5,0,0,15,7,0,146,8.2,1407,17:10,19.0,24,4.0,3.0,57.1,4500000,4752717.0
189,Kris Russell,D,79,4,30,34,7.4,3,1,0,0,17,13,0,111,3.6,1892,23:57,283.0,61,0.0,0.0,,2600000,2480978.0
190,Kris Versteeg,LW,61,14,20,34,4.3,12,2,0,1,17,3,0,134,10.4,967,15:51,22.0,31,15.0,33.0,31.3,4400000,4633152.0
191,Joel Ward,RW,82,19,15,34,3.4,13,6,0,4,10,5,0,138,13.8,1383,16:52,38.0,53,60.0,67.0,47.2,3000000,2959239.0
192,Daniel Winnik,C,79,9,25,34,3.7,9,0,0,1,24,0,1,97,9.3,1315,16:39,69.0,124,107.0,121.0,46.9,1300000,926630.0
193,James Wisniewski,D,69,8,26,34,4.5,1,7,0,2,18,8,0,147,5.4,1462,21:11,81.0,115,0.0,0.0,,5500000,5948369.0
194,Alexandre Burrows,RW,70,18,15,33,3.9,13,4,1,3,11,4,0,145,12.4,1083,15:29,33.0,73,6.0,8.0,42.9,4500000,4752717.0
195,Eric Fehr,RW,75,19,14,33,4.3,17,1,1,4,14,0,0,142,13.4,1114,14:51,47.0,84,449.0,414.0,52.0,1500000,1165760.0
196,Travis Hamonic,D,71,5,28,33,6.4,4,1,0,0,21,7,0,132,3.8,1547,21:47,131.0,213,0.0,0.0,,3857143,3984084.0
197,Jannik Hansen,RW,81,16,17,33,3.3,15,0,1,2,15,0,2,145,11.0,1132,13:58,30.0,80,1.0,4.0,20.0,2500000,2361413.0
198,Darren Helm,C,75,15,18,33,3.7,10,3,2,1,14,4,0,160,9.4,1188,15:50,25.0,132,223.0,192.0,53.7,2125000,1913043.0
199,Ryan McDonagh,D,71,8,25,33,7.3,5,3,0,2,13,9,3,148,5.4,1642,23:08,139.0,77,0.0,0.0,,4700000,4991847.0
200,Victor Rask,C,80,11,22,33,2.7,9,2,0,2,13,9,0,172,6.4,1307,16:20,36.0,42,468.0,450.0,51.0,680833,186322.0
201,Mike Santorelli,C,79,12,21,33,3.3,11,0,1,2,18,2,1,145,8.3,1137,14:23,34.0,55,86.0,100.0,46.2,1500000,1165760.0
202,Brandon Sutter,C,80,21,12,33,4.1,14,3,4,4,10,2,0,180,11.7,1386,17:19,48.0,86,688.0,659.0,51.1,3300000,3317934.0
203,Nail Yakupov,RW,81,14,19,33,1.9,9,5,0,1,14,5,0,191,7.3,1251,15:27,28.0,97,0.0,1.0,0.0,925000,478260.0
204,Matt Beleskey,LW,65,22,10,32,5.0,18,4,0,8,10,0,0,145,15.2,941,14:29,25.0,159,8.0,11.0,42.1,1350000,986413.0
205,Steve Bernier,RW,67,16,16,32,4.2,12,4,0,2,12,4,0,107,15.0,867,12:56,48.0,126,1.0,1.0,50.0,600000,89673.0
206,Jonathan Drouin,LW,70,4,28,32,2.4,1,3,0,0,25,3,0,76,5.3,927,13:14,17.0,56,10.0,11.0,47.6,894167,441395.0
207,Martin Erat,RW,79,9,23,32,2.1,6,3,0,1,20,3,0,91,9.9,1253,15:52,25.0,96,0.0,6.0,0.0,4500000,4752717.0
208,Derek Roy,C,72,12,20,32,2.6,8,4,0,2,17,3,0,113,10.6,1128,15:40,43.0,32,407.0,494.0,45.2,1000000,567934.0
209,Mark Arcobello,C,77,17,14,31,3.3,16,1,0,2,10,3,1,129,13.2,1140,14:48,27.0,111,471.0,468.0,50.2,600000,89673.0
210,Blake Comeau,LW,61,16,15,31,4.0,16,0,0,5,14,1,0,147,10.9,932,15:17,11.0,188,7.0,2.0,77.8,700000,209239.0
211,Danny DeKeyser,D,80,2,29,31,6.0,2,0,0,1,23,6,0,89,2.2,1674,20:56,88.0,74,0.0,0.0,,2187500,1987771.0
212,Alexander Edler,D,74,8,23,31,6.9,3,5,0,2,14,9,0,175,4.6,1774,23:59,126.0,94,0.0,1.0,0.0,5000000,5350543.0
213,Justin Fontaine,RW,71,9,22,31,3.7,9,0,0,2,20,2,0,104,8.7,849,11:57,27.0,9,1.0,1.0,50.0,1000000,567934.0
214,Nikolai Kulemin,LW,82,15,16,31,3.3,12,0,3,0,15,0,1,115,13.0,1219,14:52,58.0,129,7.0,17.0,29.2,4187500,4379076.0
215,Matt Niskanen,D,82,4,27,31,6.0,2,2,0,0,18,8,1,117,3.4,1833,22:21,106.0,143,0.0,0.0,,5750000,6247282.0
216,Rickard Rakell,C,71,9,22,31,3.2,7,2,0,1,15,7,0,105,8.6,893,12:34,22.0,79,310.0,352.0,46.8,894167,441395.0
217,Justin Schultz,D,81,6,25,31,4.7,6,0,0,1,13,12,0,122,4.9,1832,22:37,114.0,41,1.0,0.0,100.0,3675000,3766304.0
218,Brent Seabrook,D,82,8,23,31,6.0,4,4,0,2,11,11,1,181,4.4,1819,22:11,141.0,135,0.0,0.0,,5800000,6307065.0
219,Jeff Skinner,LW,77,18,13,31,2.9,14,4,0,2,10,3,0,235,7.7,1236,16:03,12.0,47,21.0,25.0,45.7,5725000,6217391.0
220,Jason Garrison,D,70,4,26,30,6.7,3,1,0,3,16,10,0,111,3.6,1401,20:01,94.0,46,0.0,0.0,,4600000,4872282.0
221,Zemgus Girgensons,C,61,15,15,30,2.6,11,1,3,1,12,3,0,115,13.0,1164,19:05,62.0,127,440.0,556.0,44.2,894167,441395.0
222,David Jones,RW,67,14,16,30,3.1,12,2,0,1,16,0,0,114,12.3,961,14:20,45.0,125,15.0,16.0,48.4,4000000,4154891.0
223,Matt Read,RW,80,8,22,30,1.6,6,2,0,2,18,3,1,142,5.6,1405,17:34,55.0,108,11.0,10.0,52.4,3625000,3706521.0
224,Andrew Cogliano,C,82,15,14,29,3.0,12,0,3,2,14,0,0,134,11.2,1197,14:36,30.0,139,16.0,33.0,32.7,3000000,2959239.0
225,Vernon Fiddler,C,80,13,16,29,2.5,9,3,1,2,15,0,1,132,9.8,1050,13:08,61.0,43,569.0,528.0,51.9,1250000,866847.0
226,Shawn Horcoff,C,76,11,18,29,3.0,7,4,0,1,17,1,0,82,13.4,989,13:01,25.0,80,237.0,235.0,50.2,5500000,5948369.0
227,Kyle Palmieri,RW,57,14,15,29,3.3,9,5,0,4,9,6,0,112,12.5,804,14:06,24.0,97,6.0,6.0,50.0,1466667,1125906.0
228,Dion Phaneuf,D,70,3,26,29,4.3,1,2,0,1,12,13,1,138,2.2,1660,23:43,126.0,166,0.0,0.0,,7000000,7741847.0
229,Morgan Rielly,D,81,8,21,29,4.5,7,1,0,0,13,8,0,148,5.4,1647,20:20,103.0,98,0.0,0.0,,894167,441395.0
230,Dale Weise,RW,79,10,19,29,3.7,10,0,0,1,19,0,0,91,11.0,962,12:11,34.0,145,5.0,7.0,41.7,1025000,597826.0
231,Bryan Bickell,LW,80,14,14,28,3.4,13,1,0,3,12,2,0,113,12.4,966,12:05,13.0,205,0.0,2.0,0.0,4000000,4154891.0
232,Joe Colborne,C,64,8,20,28,2.6,6,1,1,1,16,4,0,67,11.9,987,15:25,36.0,163,176.0,152.0,53.7,1275000,896739.0
233,Steve Downie,RW,72,14,14,28,3.3,11,3,0,2,12,2,0,104,13.5,895,12:26,34.0,108,4.0,4.0,50.0,1000000,567934.0
234,Nathan Gerbe,LW,78,10,18,28,2.0,8,2,0,2,12,6,0,235,4.3,1283,16:27,23.0,73,9.0,6.0,60.0,1750000,1464673.0
235,Chris Kelly,C,80,7,21,28,2.1,6,0,1,2,20,0,1,112,6.3,1211,15:08,61.0,126,262.0,274.0,48.9,3000000,2959239.0
236,Tyler Myers,D,71,7,21,28,5.5,5,2,0,0,15,4,2,124,5.6,1749,24:38,132.0,65,0.0,0.0,,5500000,5948369.0
237,Michael Raffl,LW,67,21,7,28,4.0,18,2,1,2,7,0,0,134,15.7,951,14:12,46.0,172,44.0,53.0,45.4,1100000,687500.0
238,Lee Stempniak,RW,71,15,13,28,3.6,15,0,0,3,12,1,0,115,13.0,903,12:43,23.0,77,13.0,19.0,40.6,900000,448369.0
239,Artem Anisimov,C,52,7,20,27,2.0,7,0,0,2,13,4,3,88,8.0,852,16:23,26.0,33,102.0,127.0,44.5,3283333,3298006.0
240,Mikael Backlund,C,52,10,17,27,2.7,8,0,2,2,16,1,0,103,9.7,923,17:45,33.0,41,432.0,456.0,48.6,1500000,1165760.0
241,Patrik Berglund,C,77,12,15,27,2.4,12,0,0,0,14,1,0,145,8.3,1122,14:35,26.0,93,161.0,168.0,48.9,3700000,3796195.0
242,Dustin Brown,RW,82,11,16,27,1.3,10,1,0,3,11,5,0,189,5.8,1354,16:31,23.0,234,13.0,21.0,38.2,5875000,6396739.0
243,Brian Campbell,D,82,3,24,27,5.6,2,1,0,0,13,11,0,118,2.5,1903,23:13,85.0,44,0.0,0.0,,7142875,7912676.0
244,Patrick Eaves,RW,47,14,13,27,3.9,8,6,0,2,10,3,0,91,15.4,645,13:43,27.0,69,2.0,3.0,40.0,650000,149456.0
245,Lars Eller,C,77,15,12,27,2.5,14,1,0,7,9,1,2,150,10.0,1193,15:30,37.0,76,405.0,374.0,52.0,3500000,3557065.0
246,Ryan Ellis,D,58,9,18,27,5.6,7,2,0,0,14,4,0,118,7.6,1101,18:59,74.0,41,0.0,0.0,,2500000,2361413.0
247,Seth Jones,D,82,8,19,27,5.4,5,2,1,0,10,9,0,123,6.5,1630,19:53,90.0,72,0.0,0.0,,925000,478260.0
248,David Legwand,C,80,9,18,27,2.1,3,6,0,0,10,6,2,91,9.9,1112,13:54,25.0,43,451.0,507.0,47.1,3000000,2959239.0
249,Shawn Matthias,C,78,18,9,27,3.2,17,1,0,0,8,0,1,132,13.6,1022,13:06,33.0,65,85.0,102.0,45.5,1750000,1464673.0
250,Dominic Moore,C,82,10,17,27,2.3,8,0,2,3,16,1,0,116,8.6,1132,13:49,45.0,54,581.0,486.0,54.5,1500000,1165760.0
251,Nick Spaling,C,82,9,18,27,1.9,8,1,0,0,18,0,0,90,10.0,1250,15:14,45.0,134,84.0,90.0,48.3,2200000,2002717.0
252,Alex Chiasson,RW,76,11,15,26,2.1,8,3,0,1,11,3,1,105,10.5,1017,13:23,20.0,93,3.0,18.0,14.3,866667,408514.0
253,Dwight King,LW,81,13,13,26,2.4,13,0,0,1,11,1,1,127,10.2,1166,14:24,14.0,124,3.0,2.0,60.0,1950000,1703804.0
254,Kevin Klein,D,65,9,17,26,6.5,9,0,0,4,17,0,0,76,11.8,1202,18:29,115.0,126,0.0,1.0,0.0,2900000,2839673.0
255,Leo Komarov,C,62,8,18,26,2.4,7,0,1,1,15,1,2,84,9.5,911,14:42,25.0,250,95.0,97.0,49.5,2950000,2899456.0
256,John Mitchell,C,68,11,15,26,2.0,7,3,1,1,14,1,0,105,10.5,1078,15:51,56.0,143,374.0,361.0,50.9,1800000,1524456.0
257,Colton Sceviour,C,71,9,17,26,2.3,9,0,0,2,13,4,0,113,8.0,903,12:43,41.0,77,30.0,41.0,42.3,650000,149456.0
258,Andrew Shaw,C,79,15,11,26,2.4,10,5,0,2,10,1,0,146,10.3,1181,14:57,33.0,127,357.0,355.0,50.1,2000000,1763586.0
259,Jason Zucker,LW,51,21,5,26,3.7,19,1,1,3,5,0,0,124,16.9,768,15:04,13.0,67,2.0,4.0,33.3,900250,448668.0
260,Matt Cullen,C,62,7,18,25,2.6,7,0,0,1,14,4,0,90,7.8,807,13:01,18.0,10,155.0,132.0,54.0,3500000,3557065.0
261,Jason Demers,D,81,5,20,25,3.9,3,2,0,2,17,3,0,99,5.1,1549,19:08,85.0,118,0.0,0.0,,3400000,3437500.0
262,Derek Dorsett,RW,79,7,18,25,2.1,5,0,2,3,18,0,0,89,7.9,952,12:03,37.0,166,7.0,9.0,43.8,1633333,1325180.0
263,Ryan Garbutt,LW,67,8,17,25,1.6,7,0,1,2,17,0,0,143,5.6,909,13:34,48.0,82,16.0,9.0,64.0,1800000,1524456.0
264,Peter Holland,C,62,11,14,25,2.7,9,1,1,3,11,2,1,93,11.8,900,14:31,21.0,99,312.0,373.0,45.5,775000,298913.0
265,Bo Horvat,C,68,13,12,25,2.5,12,0,1,1,12,0,0,93,14.0,834,12:16,47.0,69,436.0,409.0,51.6,894167,441395.0
266,Trevor Lewis,C,73,9,16,25,2.5,8,0,1,2,16,0,0,143,6.3,1030,14:06,17.0,189,66.0,98.0,40.2,1525000,1195652.0
267,Riley Nash,C,68,8,17,25,1.9,7,1,0,0,12,5,0,94,8.5,1109,16:19,46.0,88,488.0,470.0,50.9,575000,59782.0
268,Antoine Roussel,LW,80,13,12,25,1.2,13,0,0,1,9,3,0,113,11.5,1162,14:31,71.0,115,3.0,14.0,17.6,2000000,1763586.0
269,Jared Spurgeon,D,66,9,16,25,5.6,6,3,0,2,13,3,0,128,7.0,1493,22:37,124.0,48,0.0,0.0,,2666667,2560688.0
270,Stephen Weiss,C,52,9,16,25,2.8,6,3,0,1,10,6,0,52,17.3,590,11:21,12.0,19,10.0,11.0,47.6,4900000,5230978.0
271,Travis Zajac,C,74,11,14,25,1.9,5,4,2,0,11,3,0,112,9.8,1411,19:04,35.0,70,629.0,564.0,52.7,5750000,6247282.0
272,Brian Boyle,C,82,15,9,24,2.5,12,0,3,5,9,0,0,140,10.7,1065,13:00,63.0,128,438.0,456.0,49.0,2000000,1763586.0
273,Jake Gardiner,D,79,4,20,24,2.8,4,0,0,0,12,8,0,100,4.0,1657,20:58,83.0,109,0.0,0.0,,4050000,4214673.0
274,Martin Hanzal,C,37,8,16,24,2.6,7,1,0,3,12,3,1,85,9.4,656,17:44,18.0,105,346.0,266.0,56.5,3100000,3078804.0
275,Josh Jooris,RW,60,12,12,24,2.5,8,4,0,4,11,1,0,89,13.5,870,14:30,30.0,60,279.0,293.0,48.8,925000,478260.0
276,Melker Karlsson,C,53,13,11,24,2.6,12,1,0,2,11,0,0,100,13.0,818,15:26,26.0,51,13.0,20.0,39.4,825000,358695.0
277,Adam Larsson,D,64,3,21,24,5.0,3,0,0,1,18,0,3,91,3.3,1342,20:58,124.0,93,0.0,0.0,,900000,448369.0
278,Brayden McNabb,D,71,2,22,24,5.0,2,0,0,1,17,5,0,74,2.7,1129,15:54,56.0,175,1.0,0.0,100.0,650000,149456.0
279,Brandon Pirri,C,49,22,2,24,4.2,15,7,0,4,2,0,0,143,15.4,724,14:46,13.0,39,86.0,89.0,49.1,925000,478260.0
280,Jordan Staal,C,46,6,18,24,2.0,5,1,0,1,12,6,0,92,6.5,853,18:33,15.0,85,499.0,386.0,56.4,6000000,6546195.0
281,Linden Vey,RW,75,10,14,24,2.0,6,4,0,2,12,2,0,61,16.4,988,13:10,9.0,14,215.0,287.0,42.8,735000,251086.0
282,Dave Bolland,C,53,6,17,23,2.0,5,0,1,0,12,5,0,76,7.9,867,16:21,21.0,89,414.0,517.0,44.5,5500000,5948369.0
283,Justin Braun,D,70,1,22,23,4.6,1,0,0,0,20,2,0,94,1.1,1472,21:02,130.0,79,0.0,0.0,,1250000,866847.0
284,Matt Calvert,LW,56,13,10,23,2.5,13,0,0,3,9,0,1,93,14.0,896,16:00,20.0,92,6.0,4.0,60.0,987500,552989.0
285,Erik Condra,RW,68,9,14,23,2.4,8,0,1,1,13,0,1,106,8.5,983,14:27,53.0,33,2.0,7.0,22.2,1250000,866847.0
286,Simon Despres,D,75,3,20,23,5.0,3,0,0,1,19,1,0,103,2.9,1265,16:52,101.0,233,0.0,1.0,0.0,900000,448369.0
287,Toby Enström,D,60,4,19,23,5.2,3,1,0,0,13,6,0,58,6.9,1414,23:34,93.0,28,0.0,0.0,,5750000,6247282.0
288,Dan Hamhuis,D,59,1,22,23,3.7,0,1,0,0,20,2,0,82,1.2,1270,21:32,71.0,82,0.0,0.0,,4500000,4752717.0
289,Erik Johnson,D,47,12,11,23,5.2,9,3,0,2,7,3,1,115,10.4,1148,24:25,107.0,93,0.0,0.0,,3750000,3855978.0
290,Adam Lowry,LW,80,11,12,23,2.0,10,0,1,2,9,3,0,104,10.6,1100,13:45,32.0,255,406.0,453.0,47.3,828333,362680.0
291,J.T. Miller,C,58,10,13,23,2.6,8,2,0,3,12,1,0,92,10.9,737,12:42,28.0,89,93.0,112.0,45.4,894167,441395.0
292,Mason Raymond,LW,57,12,11,23,2.1,12,0,0,1,10,1,0,123,9.8,844,14:49,13.0,7,0.0,3.0,0.0,3150000,3138586.0
293,Marco Scandella,D,64,11,12,23,5.9,10,1,0,4,7,4,1,112,9.8,1390,21:43,100.0,90,0.0,0.0,,1025000,597826.0
294,Andrej Sekera,D,73,3,20,23,5.3,2,1,0,0,14,5,1,100,3.0,1605,21:59,118.0,59,0.0,0.0,,2750000,2660326.0
295,Marc-Édouard Vlasic,D,70,9,14,23,5.9,9,0,0,3,11,3,0,98,9.2,1548,22:07,112.0,51,0.0,0.0,,4250000,4453804.0
296,André Burakovsky,LW,53,9,13,22,2.8,7,2,0,2,12,1,0,65,13.8,685,12:55,18.0,22,74.0,93.0,44.3,894167,441395.0
297,Andy Greene,D,82,3,19,22,5.5,3,0,0,1,17,1,1,83,3.6,1931,23:33,173.0,82,0.0,0.0,,3000000,2959239.0
298,Thomas Hickey,D,81,2,20,22,2.4,2,0,0,1,18,0,2,82,2.4,1533,18:56,136.0,117,1.0,1.0,50.0,675000,179347.0
299,Evander Kane,LW,37,10,12,22,2.4,5,4,1,1,8,2,2,126,7.9,715,19:19,14.0,119,30.0,37.0,44.8,5250000,5649456.0
300,Dmitry Kulikov,D,73,3,19,22,4.3,2,1,0,0,13,5,1,83,3.6,1556,21:19,105.0,114,0.0,0.0,,4333333,4553441.0
301,John-Michael Liles,D,57,2,20,22,3.9,2,0,0,0,13,7,0,90,2.2,1091,19:09,74.0,71,0.0,0.0,,3875000,4005434.0
302,Alec Martinez,D,56,6,16,22,5.0,5,1,0,1,13,3,0,103,5.8,1116,19:56,117.0,95,0.0,0.0,,1100000,687500.0
303,Jeff Petry,D,78,7,15,22,2.6,6,1,0,1,11,3,1,126,5.6,1658,21:15,109.0,145,0.0,0.0,,3075000,3048913.0
304,Vincent Trocheck,C,50,7,15,22,2.5,6,1,0,0,15,0,0,89,7.9,700,14:00,19.0,93,234.0,247.0,48.6,661667,163406.0
305,Jacob Trouba,D,65,7,15,22,4.6,6,1,0,0,10,5,0,133,5.3,1516,23:19,120.0,97,0.0,1.0,0.0,894167,441395.0
306,Karl Alzner,D,82,5,16,21,5.4,5,0,0,0,16,0,0,72,6.9,1593,19:26,165.0,120,0.0,0.0,,2800000,2720108.0
307,Cody Ceci,D,81,5,16,21,3.6,4,1,0,0,13,3,0,130,3.8,1562,19:17,113.0,89,0.0,0.0,,894167,441395.0
308,Kevin Connauton,D,62,9,12,21,4.4,9,0,0,4,9,3,0,96,9.4,1005,16:13,48.0,83,0.0,0.0,,683333,189311.0
309,Lauri Korpikoski,LW,69,6,15,21,0.4,1,5,0,1,11,3,1,82,7.3,1052,15:15,48.0,141,11.0,22.0,33.3,2500000,2361413.0
310,Joffrey Lupul,LW,55,10,11,21,1.7,8,2,0,1,10,1,0,97,10.3,852,15:29,20.0,78,4.0,2.0,66.7,5250000,5649456.0
311,Jay McClement,C,82,7,14,21,1.4,7,0,0,2,14,0,0,68,10.3,1113,13:35,53.0,79,549.0,441.0,55.5,1000000,567934.0
312,Brad Richardson,RW,45,8,13,21,2.1,7,0,1,1,12,1,0,66,12.1,651,14:28,20.0,57,272.0,298.0,47.7,1150000,747282.0
313,Tobias Rieder,RW,72,13,8,21,1.3,10,0,3,1,6,2,0,189,6.9,1217,16:54,37.0,123,1.0,4.0,20.0,853333,392572.0
314,Chris Tierney,C,43,6,15,21,2.3,5,1,0,1,12,3,0,48,12.5,527,12:15,17.0,11,150.0,192.0,43.9,711667,223188.0
315,Yannick Weber,D,65,11,10,21,4.8,6,5,0,1,7,3,0,117,9.4,1117,17:11,62.0,66,0.0,0.0,,850000,388586.0
316,Jay Beagle,RW,62,10,10,20,2.2,10,0,0,2,9,0,1,84,11.9,794,12:49,33.0,73,217.0,167.0,56.5,900000,448369.0
317,Zach Bogosian,D,62,3,17,20,3.5,3,0,0,0,15,2,0,125,2.4,1469,23:41,90.0,189,0.0,0.0,,5142857,5521350.0
318,Dan Boyle,D,65,9,11,20,5.4,6,3,0,3,6,5,0,116,7.8,1316,20:15,79.0,49,0.0,0.0,,4500000,4752717.0
319,Kyle Brodziak,C,73,9,11,20,1.5,8,0,1,0,11,0,0,86,10.5,952,13:03,63.0,56,338.0,340.0,49.9,2833333,2759963.0
320,Marcus Foligno,LW,57,8,12,20,1.6,8,0,0,0,10,1,1,66,12.1,925,16:14,48.0,193,57.0,75.0,43.2,1875000,1614130.0
321,Dan Girardi,D,82,4,16,20,4.5,3,1,0,1,13,2,1,111,3.6,1861,22:42,184.0,224,0.0,0.0,,5500000,5948369.0
322,Oscar Klefbom,D,60,2,18,20,2.1,2,0,0,0,16,2,0,98,2.0,1320,22:00,102.0,45,0.0,0.0,,894167,441395.0
323,Brooks Laich,C,66,7,13,20,1.3,7,0,0,2,11,1,1,106,6.6,972,14:43,53.0,107,87.0,111.0,43.9,4500000,4752717.0
324,Anton Lander,C,38,6,14,20,1.6,2,4,0,2,11,3,0,61,9.8,570,15:01,12.0,59,226.0,225.0,50.1,600000,89673.0
325,Vincent Lecavalier,C,57,8,12,20,1.6,7,1,0,0,9,3,0,103,7.8,721,12:39,15.0,40,95.0,96.0,49.7,4500000,4752717.0
326,Paul Martin,D,74,3,17,20,5.7,3,0,0,0,16,1,0,61,4.9,1687,22:47,139.0,60,0.0,0.0,,5000000,5350543.0
327,Zach Redmond,D,59,5,15,20,3.7,4,1,0,1,10,5,0,93,5.4,1012,17:09,76.0,59,0.0,0.0,,750000,269021.0
328,Rasmus Ristolainen,D,78,8,12,20,2.6,4,4,0,0,7,5,0,121,6.6,1608,20:37,136.0,118,1.0,0.0,100.0,925000,478260.0
329,Devante Smith-Pelly,RW,74,6,14,20,1.0,5,0,1,1,12,1,1,104,5.8,1057,14:17,49.0,205,23.0,60.0,27.7,800000,328804.0
330,Marc Staal,D,80,5,15,20,5.0,5,0,0,0,13,0,2,97,5.2,1691,21:08,123.0,99,1.0,1.0,50.0,3975000,4125000.0
331,Chris Terry,LW,57,11,9,20,2.4,8,3,0,0,8,1,0,71,15.5,725,12:43,17.0,44,6.0,5.0,54.5,600000,89673.0
332,Alexander Wennberg,C,68,4,16,20,-0.1,3,1,0,0,13,3,0,85,4.7,1062,15:37,45.0,58,288.0,386.0,42.7,925000,478260.0
333,Sean Bergenheim,LW,56,9,10,19,1.8,9,0,0,2,8,2,0,108,8.3,735,13:07,13.0,72,2.0,4.0,33.3,2750000,2660326.0
334,Paul Byron,C,57,6,13,19,1.3,5,1,0,0,11,0,2,62,9.7,825,14:28,24.0,101,34.0,62.0,35.4,600000,89673.0
335,Jason Chimera,LW,77,7,12,19,1.1,7,0,0,2,12,0,0,96,7.3,996,12:56,18.0,132,43.0,33.0,56.6,2000000,1763586.0
336,Mikhail Grabovski,C,51,9,10,19,2.0,9,0,0,2,9,1,0,81,11.1,728,14:16,19.0,11,38.0,45.0,45.8,5000000,5350543.0
337,Niklas Hjalmarsson,D,82,3,16,19,6.4,3,0,0,1,16,0,0,97,3.1,1795,21:53,127.0,39,0.0,0.0,,4100000,4274456.0
338,Matt Irwin,D,53,8,11,19,4.1,7,1,0,1,9,2,0,93,8.6,902,17:01,65.0,55,0.0,0.0,,1000000,567934.0
339,Brooks Orpik,D,78,0,19,19,3.9,0,0,0,0,19,0,0,66,0.0,1700,21:48,192.0,306,0.0,0.0,,5500000,5948369.0
340,Jean-Gabriel Pageau,C,50,10,9,19,2.2,8,0,2,2,9,0,0,97,10.3,709,14:11,20.0,158,335.0,344.0,49.3,613333,105615.0
341,Cédric Paquette,C,64,12,7,19,2.0,10,0,2,3,7,0,0,91,13.2,871,13:37,55.0,117,106.0,120.0,46.9,633333,129528.0
342,Michael Ryder,RW,47,6,13,19,1.8,6,0,0,0,11,2,0,89,6.7,681,14:29,14.0,53,2.0,4.0,33.3,3500000,3557065.0
343,Alexander Semin,RW,57,6,13,19,1.2,6,0,0,0,9,4,0,93,6.5,908,15:55,17.0,30,3.0,6.0,33.3,7000000,7741847.0
344,Casey Cizikas,C,70,9,9,18,1.3,7,0,2,2,8,1,0,90,10.0,876,12:31,50.0,144,446.0,409.0,52.2,1000000,567934.0
345,Mattias Ekholm,D,80,7,11,18,5.0,6,1,0,1,10,1,0,86,8.1,1521,19:01,102.0,57,1.0,0.0,100.0,1037500,612771.0
346,Luke Glendening,C,82,12,6,18,1.6,11,1,0,2,6,0,0,104,11.5,1207,14:43,73.0,147,499.0,463.0,51.9,628333,123550.0
347,Markus Granlund,C,48,8,10,18,1.6,7,1,0,1,9,1,0,65,12.3,642,13:22,25.0,44,198.0,331.0,37.4,767500,289945.0
348,Calle Järnkrok,C,74,7,11,18,1.2,7,0,0,1,10,0,1,95,7.4,951,12:51,21.0,32,295.0,345.0,46.1,715000,227173.0
349,Brandon Prust,LW,82,4,14,18,1.0,4,0,0,0,13,0,1,78,5.1,1063,12:58,34.0,122,16.0,15.0,51.6,2500000,2361413.0
350,Kyle Quincey,D,73,3,15,18,4.4,3,0,0,0,14,0,1,90,3.3,1422,19:29,82.0,104,0.0,0.0,,4250000,4453804.0
351,James Sheppard,C,71,7,11,18,1.0,7,0,0,1,10,1,0,79,8.9,941,13:15,40.0,112,246.0,271.0,47.6,1300000,926630.0
352,Ryan Spooner,C,29,8,10,18,2.3,5,3,0,1,8,2,0,73,11.0,422,14:32,5.0,17,100.0,120.0,45.5,760000,280978.0
