,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
188,Chris Campoli,D,76,11,19,30,4.8,8,2,1,4,9,9,1,91,12.1,1485,19:32,86,81,0,0,,633333,230378.0
189,Carlo Colaiacovo,D,73,3,27,30,5.1,3,0,0,0,7,20,0,87,3.4,1333,18:16,82,64,0,0,,1283333,1176145.0
190,Marty Reasoner,C,79,14,16,30,2.6,13,0,1,2,11,0,5,131,10.7,1209,15:19,60,41,603,538,52.8,1000000,763888.0
191,Michal Rozsíval,D,76,8,22,30,6.2,5,3,0,2,9,11,2,120,6.7,1711,22:31,113,90,0,0,,5000000,6583994.0
192,Dennis Seidenberg,D,70,5,25,30,4.8,3,2,0,1,16,9,0,129,3.9,1563,22:20,160,146,0,0,,1200000,1054894.0
193,Keith Yandle,D,69,4,26,30,4.6,3,1,0,0,14,12,0,118,3.4,1147,16:37,63,46,0,0,,610000,196428.0
194,Jonathan Cheechoo,RW,66,12,17,29,2.5,6,5,1,4,13,4,0,152,7.9,1011,15:19,18,107,1,3,25.0,3000000,3673941.0
195,Paul Gaustad,C,62,12,17,29,2.7,8,3,1,1,12,5,0,122,9.8,999,16:06,39,141,452,406,52.7,2300000,2655423.0
196,John Mitchell,C,76,12,17,29,1.5,10,2,0,0,12,4,1,98,12.2,1049,13:48,48,88,326,342,48.8,487500,18187.0
197,Robert Nilsson,LW,64,9,20,29,2.1,5,4,0,1,13,7,0,77,11.7,972,15:11,14,37,4,6,40.0,2000000,2218915.0
198,Johnny Oduya,D,82,7,22,29,6.7,5,1,1,4,18,4,0,108,6.5,1712,20:52,127,50,0,0,,600000,181878.0
199,Erik Christensen,C,64,7,21,28,1.6,5,2,0,0,16,5,0,122,5.7,873,13:39,6,19,277,220,55.7,750000,400132.0
200,Braydon Coburn,D,80,7,21,28,5.5,4,3,0,0,11,8,2,130,5.4,1970,24:37,129,146,0,0,,1300000,1200396.0
201,Pascal Dupuis,LW,71,12,16,28,2.3,12,0,0,2,15,0,1,145,8.3,1010,14:13,30,68,3,13,18.8,1400000,1345899.0
202,Maxim Lapierre,C,79,15,13,28,2.9,12,1,2,2,13,0,0,165,9.1,1169,14:48,52,130,525,462,53.2,687500,309193.0
203,Alexander Steen,C,81,8,20,28,1.2,4,3,1,0,13,7,0,148,5.4,1323,16:20,54,38,102,127,44.5,1700000,1782407.0
204,Kyle Brodziak,C,79,11,16,27,2.2,9,1,1,3,14,1,1,99,11.1,1005,12:43,55,60,489,458,51.6,497500,32738.0
205,Brent Burns,D,59,8,19,27,5.5,4,4,0,2,9,10,0,147,5.4,1323,22:25,62,58,3,2,60.0,3550000,4474206.0
206,Mike Comrie,C,63,10,17,27,1.7,8,2,0,1,12,4,1,121,8.3,989,15:42,34,39,171,246,41.0,4000000,5128968.0
207,Drew Doughty,D,81,6,21,27,5.3,3,3,0,1,8,13,0,126,4.8,1930,23:50,114,90,0,0,,875000,582010.0
208,Claude Giroux,RW,42,9,18,27,3.1,7,2,0,0,14,4,0,67,13.4,637,15:10,18,41,146,163,47.2,821667,504409.0
209,Andy Hilbert,C,67,11,16,27,2.1,9,1,1,0,12,3,1,167,6.6,1082,16:09,85,41,71,115,38.2,675000,291005.0
210,Matt Hunwick,D,53,6,21,27,5.3,6,0,0,1,13,8,0,58,10.3,900,16:59,50,45,0,0,,750000,400132.0
211,Jussi Jokinen,LW,71,7,20,27,1.2,5,2,0,1,13,7,0,101,6.9,1087,15:19,43,31,361,312,53.6,1812500,1946097.0
212,Daniel Paille,LW,73,12,15,27,2.6,12,0,0,2,13,0,2,80,15.0,869,11:54,27,84,3,14,17.6,1125000,945767.0
213,Kyle Wellwood,C,74,18,9,27,2.9,8,10,0,3,6,3,0,94,19.1,1021,13:48,19,14,350,264,57.0,997500,760251.0
214,Troy Brouwer,RW,69,10,16,26,2.0,5,4,1,0,12,4,0,126,7.9,1041,15:05,19,125,9,11,45.0,675000,291005.0
215,Steve Eminger,D,71,5,21,26,4.1,3,2,0,1,11,10,0,85,5.9,1535,21:37,119,77,0,1,0.0,1200000,1054894.0
216,Dan Hamhuis,D,82,3,23,26,5.1,1,1,1,1,17,5,1,135,2.2,1873,22:50,113,133,0,0,,2000000,2218915.0
217,Guillaume Latendresse,RW,56,14,12,26,3.1,13,1,0,2,9,3,0,117,12.0,762,13:37,12,140,1,1,50.0,850000,545634.0
218,Jay McClement,C,82,12,14,26,1.5,9,0,3,3,14,0,0,137,8.8,1361,16:36,57,38,756,695,52.1,950000,691137.0
219,Wade Redden,D,81,3,23,26,5.6,1,2,0,0,16,6,1,161,1.9,1809,22:20,98,99,0,0,,6500000,8766534.0
220,Brent Seabrook,D,82,8,18,26,6.7,4,3,1,1,13,5,0,132,6.1,1912,23:19,113,224,0,0,,3500000,4401455.0
221,Ian White,D,71,10,16,26,4.9,8,2,0,2,12,3,1,158,6.3,1622,22:51,114,108,0,0,,850000,545634.0
222,Josh Bailey,C,68,7,18,25,1.0,4,3,0,0,10,8,0,74,9.5,1053,15:29,43,47,332,475,41.1,875000,582010.0
223,Derick Brassard,C,31,10,15,25,3.4,7,3,0,1,11,4,0,59,16.9,447,14:25,3,40,161,171,48.5,821667,504409.0
224,Daniel Brière,C,29,11,14,25,3.0,7,4,0,0,8,6,0,54,20.4,454,15:39,6,13,68,79,46.3,6500000,8766534.0
225,Blake Comeau,LW,53,7,18,25,1.2,5,2,0,0,11,7,0,78,9.0,863,16:17,18,90,14,31,31.1,691667,315256.0
226,Trevor Daley,D,75,7,18,25,5.0,7,0,0,2,16,1,1,104,6.7,1650,22:00,98,30,0,1,0.0,2300000,2655423.0
227,Eric Fehr,RW,61,12,13,25,2.9,11,1,0,2,12,1,0,134,9.0,686,11:15,10,24,1,2,33.3,735000,378306.0
228,Sami Salo,D,60,5,20,25,4.5,0,5,0,2,11,9,0,110,4.5,1211,20:11,65,44,0,0,,3500000,4401455.0
229,Sean Bergenheim,LW,59,15,9,24,2.6,11,0,4,5,9,0,0,152,9.9,841,14:15,32,83,9,13,40.9,862500,563822.0
230,Mike Commodore,D,81,5,19,24,5.6,5,0,0,0,17,2,0,103,4.9,1854,22:54,162,201,2,1,66.7,3750000,4765211.0
231,Jordan Leopold,D,83,7,17,24,4.1,6,1,0,1,13,3,1,107,6.5,1561,18:48,100,65,0,0,,1500000,1491402.0
232,Craig Rivet,D,64,2,22,24,4.3,1,1,0,0,11,10,1,80,2.5,1295,20:14,73,57,0,0,,3500000,4401455.0
233,James Sheppard,C,82,5,19,24,0.8,5,0,0,1,16,3,0,88,5.7,1245,15:11,47,69,361,509,41.5,850000,545634.0
234,James Wisniewski,D,48,3,21,24,4.2,2,1,0,0,11,10,0,89,3.4,953,19:51,60,90,0,0,,900000,618386.0
235,Marián Gáborík,RW,17,13,10,23,3.4,10,2,1,2,5,5,0,68,19.1,340,20:00,5,15,0,5,0.0,6333333,8524029.0
236,Josh Gorges,D,81,4,19,23,5.3,2,2,0,0,15,3,1,63,6.3,1630,20:08,161,94,0,1,0.0,1100000,909391.0
237,Chris Higgins,LW,57,12,11,23,2.0,8,2,2,1,9,2,0,151,7.9,969,17:00,39,79,29,28,50.9,1700000,1782407.0
238,Chris Kelly,C,82,12,11,23,1.3,11,0,1,1,9,0,2,118,10.2,1279,15:36,59,97,234,260,47.4,2125000,2400793.0
239,Sergei Kostitsyn,LW,56,8,15,23,1.8,3,5,0,1,10,5,0,74,10.8,792,14:08,21,49,3,6,33.3,565000,130952.0
240,Toni Lydman,D,80,3,20,23,4.5,3,0,0,0,14,5,1,99,3.0,1742,21:47,166,165,0,0,,2875000,3492063.0
241,John Madden,C,76,7,16,23,0.6,6,0,1,2,14,0,2,132,5.3,1248,16:25,49,64,599,561,51.6,2938500,3584457.0
242,Willie Mitchell,D,82,3,20,23,6.6,3,0,0,1,20,0,0,88,3.4,1879,22:55,125,81,0,1,0.0,3500000,4401455.0
243,Mason Raymond,LW,72,11,12,23,1.8,7,4,0,0,6,6,0,145,7.6,987,13:43,18,42,17,33,34.0,693333,317680.0
244,Wayne Simmonds,RW,82,9,14,23,1.5,7,2,0,2,10,3,1,127,7.1,1135,13:50,42,132,9,16,36.0,556667,118827.0
245,Ryan Whitney,D,48,2,21,23,2.2,1,1,0,0,11,10,0,71,2.8,1146,23:52,69,37,0,0,,4000000,5128968.0
246,Sean Avery,LW,41,8,14,22,2.3,6,2,0,0,11,3,0,99,8.1,646,15:45,7,89,9,9,50.0,3875000,4947089.0
247,Dustin Boyd,C,71,11,11,22,1.3,9,1,1,3,8,2,1,74,14.9,914,12:52,29,43,215,253,45.9,625000,218253.0
248,Jason Chimera,LW,49,8,14,22,2.1,7,1,0,1,13,1,0,115,7.0,796,16:15,11,61,18,24,42.9,1875000,2037037.0
249,B.J. Crombeen,RW,81,12,10,22,1.6,11,0,1,3,8,2,0,124,9.7,1031,12:43,14,87,3,4,42.9,550000,109126.0
250,Dan Girardi,D,82,4,18,22,4.5,2,2,0,1,13,5,0,122,3.3,1765,21:32,82,207,0,0,,1550000,1564153.0
251,Tom Kostopoulos,RW,78,8,14,22,1.2,7,0,1,0,13,0,1,121,6.6,1103,14:09,42,167,5,11,31.3,900000,618386.0
252,Chris Phillips,D,82,6,16,22,4.2,5,0,1,0,11,3,2,88,6.8,1793,21:52,114,113,0,0,,3500000,4401455.0
253,Maxime Talbot,C,75,12,10,22,1.1,10,0,2,1,9,1,0,102,11.8,1060,14:08,47,115,277,265,51.1,675000,291005.0
254,Brendan Bell,D,53,6,15,21,3.7,1,5,0,1,5,10,0,76,7.9,940,17:44,36,29,0,0,,500000,36375.0
255,Nick Boynton,D,68,5,16,21,4.2,5,0,0,1,13,3,0,104,4.8,1129,16:36,97,52,0,0,,2950000,3601190.0
256,Matt D'Agostini,RW,53,12,9,21,1.6,9,3,0,1,7,2,0,116,10.3,711,13:25,26,48,3,6,33.3,500000,36375.0
257,Nigel Dawes,LW,64,10,11,21,1.7,7,3,0,4,10,1,0,115,8.7,848,13:15,25,84,0,0,,587500,163690.0
258,Jannik Hansen,RW,55,6,15,21,1.7,6,0,0,1,14,0,1,64,9.4,688,12:31,20,25,2,10,16.7,508333,48500.0
259,Jan Hejda,D,82,3,18,21,6.1,3,0,0,1,17,0,1,66,4.5,1835,22:23,157,168,0,1,0.0,2000000,2218915.0
260,T.J. Hensick,C,61,4,17,21,1.2,3,1,0,0,12,5,0,116,3.4,787,12:54,22,14,241,269,47.3,706667,337081.0
261,Barret Jackman,D,82,4,17,21,3.8,2,1,1,0,15,1,1,89,4.5,1922,23:26,145,124,0,0,,3625000,4583333.0
262,Enver Lisin,RW,48,13,8,21,1.9,12,1,0,2,7,1,0,105,12.4,712,14:50,14,56,2,4,33.3,850000,545634.0
263,Paul Mara,D,76,5,16,21,5.2,4,1,0,0,5,10,1,102,4.9,1441,18:58,86,123,1,1,50.0,1950000,2146164.0
264,Steve Montador,D,78,4,17,21,5.0,4,0,0,0,16,1,0,117,3.4,1260,16:10,60,95,0,1,0.0,800000,472883.0
265,Kris Russell,D,66,2,19,21,2.6,1,1,0,1,9,10,0,86,2.3,1064,16:07,62,50,0,0,,550000,109126.0
266,Jarkko Ruutu,LW,78,7,14,21,1.6,6,0,1,0,12,0,2,89,7.9,913,11:43,37,148,2,6,25.0,1300000,1200396.0
267,Ruslan Salei,D,70,4,17,21,4.5,3,1,0,0,11,6,0,93,4.3,1477,21:06,143,107,0,0,,3025000,3710317.0
268,Brad Winchester,LW,64,13,8,21,2.3,8,5,0,3,5,3,0,82,15.9,778,12:10,20,127,9,11,45.0,600000,181878.0
269,Alex Goligoski,D,45,6,14,20,3.6,2,4,0,0,10,4,0,61,9.8,824,18:18,49,30,0,0,,845300,538796.0
270,Cody McLeod,LW,79,15,5,20,1.9,15,0,0,3,5,0,0,118,12.7,915,11:35,32,194,2,3,40.0,552500,112764.0
271,Derek Morris,D,75,5,15,20,3.8,4,0,1,0,9,5,1,120,4.2,1567,20:53,128,83,0,0,,3916667,5007716.0
272,Raffi Torres,LW,51,12,8,20,2.1,10,2,0,6,8,0,0,74,16.2,617,12:06,7,75,11,8,57.9,2250000,2582671.0
273,Kyle Turris,C,63,8,12,20,1.0,5,3,0,3,4,8,0,91,8.8,814,12:55,13,33,236,313,43.0,845833,539571.0
274,Zach Bogosian,D,47,9,10,19,4.2,6,2,1,1,7,3,0,90,10.0,851,18:06,50,67,0,0,,875000,582010.0
275,Bruno Gervais,D,69,3,16,19,2.9,3,0,0,1,12,3,1,82,3.7,1490,21:36,115,83,0,1,0.0,740833,386794.0
276,Mark Giordano,D,58,2,17,19,3.1,0,2,0,0,13,4,0,82,2.4,940,16:13,38,54,0,0,,891667,606261.0
277,Sergei Gonchar,D,25,6,13,19,3.4,1,5,0,1,5,8,0,71,8.5,630,25:11,38,25,0,0,,5000000,6583994.0
278,Niclas Hävelid,D,78,2,17,19,3.1,1,0,1,0,11,5,1,56,3.6,1613,20:40,190,41,0,0,,2700000,3237433.0
279,Kamil Kreps,C,66,4,15,19,0.8,3,0,1,1,15,0,0,77,5.2,922,13:58,33,43,439,431,50.5,682500,301917.0
280,Brett McLean,C,80,7,12,19,0.4,7,0,0,2,11,1,0,114,6.1,994,12:26,16,30,197,259,43.2,1700000,1782407.0
281,Brooks Orpik,D,79,2,17,19,3.9,1,1,0,0,16,1,0,39,5.1,1606,20:20,152,309,0,0,,3750000,4765211.0
282,Andrej Sekera,D,69,3,16,19,2.9,2,1,0,1,12,4,0,84,3.6,1428,20:42,94,64,0,1,0.0,650000,254629.0
283,David Steckel,C,76,8,11,19,0.9,6,0,2,1,10,0,1,103,7.8,1050,13:49,52,91,513,373,57.9,512500,54563.0
284,Chris Stewart,RW,53,11,8,19,1.4,9,1,1,1,5,3,0,98,11.2,653,12:20,8,80,7,14,33.3,811667,489859.0
285,Cal Clutterbuck,RW,78,11,7,18,1.5,10,1,0,1,7,0,0,136,8.1,1014,13:00,39,356,2,15,11.8,570833,139439.0
286,Jim Slater,C,60,8,10,18,1.4,6,0,2,0,10,0,0,94,8.5,675,11:15,42,85,245,217,53.0,775000,436507.0
287,Colin White,D,71,1,17,18,4.4,1,0,0,0,14,0,3,68,1.5,1350,19:01,109,126,0,1,0.0,3000000,3673941.0
288,Jesse Winchester,RW,76,3,15,18,1.0,3,0,0,1,15,0,0,115,2.6,805,10:35,21,116,113,86,56.8,550000,109126.0
289,Jeff Woywitka,D,65,3,15,18,4.5,1,2,0,1,9,6,0,71,4.2,1201,18:29,77,19,0,0,,725000,363756.0
290,Vernon Fiddler,LW,78,11,6,17,0.7,8,1,2,2,5,0,1,114,9.6,1089,13:58,31,83,331,281,54.1,850000,545634.0
291,Colin Fraser,C,81,6,11,17,0.8,5,0,1,0,9,1,1,67,9.0,883,10:54,47,58,376,409,47.9,500000,36375.0
292,Ryan Jones,LW,46,7,10,17,1.7,5,2,0,1,6,4,0,63,11.1,526,11:26,16,63,1,9,10.0,920300,647923.0
293,Marc Methot,D,66,4,13,17,3.9,4,0,0,0,13,0,0,58,6.9,1185,17:57,54,135,0,0,,522500,69113.0
294,Glen Metropolit,C,76,6,11,17,0.4,5,1,0,0,10,0,1,82,7.3,958,12:36,36,51,382,395,49.2,1000000,763888.0
295,Mark Stuart,D,82,5,12,17,4.7,5,0,0,1,11,1,0,61,8.2,1264,15:25,103,91,0,0,,1300000,1200396.0
296,Andrew Ference,D,47,1,15,16,3.0,0,1,0,0,9,6,0,72,1.4,1012,21:32,72,60,0,0,,1400000,1345899.0
297,Jeff Halpern,C,52,7,9,16,0.2,5,1,1,1,6,3,0,60,11.7,885,17:01,39,28,434,388,52.8,2000000,2218915.0
298,Brett Lebda,D,65,6,10,16,3.4,6,0,0,1,10,0,0,69,8.7,887,13:39,15,30,1,0,100.0,650000,254629.0
299,Jamie Lundmark,C,27,8,8,16,1.9,8,0,0,0,5,3,0,50,16.0,378,13:59,7,14,62,58,51.7,600000,181878.0
300,Jamal Mayers,RW,71,7,9,16,0.6,7,0,0,1,8,1,0,72,9.7,749,10:33,30,66,246,180,57.7,1333333,1248897.0
301,Dean McAmmond,LW,62,5,11,16,1.4,4,0,1,2,11,0,0,59,8.5,698,11:16,17,32,242,301,44.6,875000,582010.0
302,Travis Moen,LW,82,7,9,16,-0.5,4,0,3,2,9,0,0,101,6.9,1229,14:59,42,171,4,14,22.2,912500,636574.0
303,Teddy Purcell,RW,40,4,12,16,1.2,2,2,0,1,4,8,0,68,5.9,541,13:31,5,13,5,24,17.2,800000,472883.0
304,Bryce Salvador,D,76,3,13,16,3.0,3,0,0,2,11,0,2,68,4.4,1481,19:29,147,121,1,0,100.0,2900000,3528439.0
305,Rob Scuderi,D,81,1,15,16,4.5,1,0,0,0,15,0,0,51,2.0,1552,19:10,164,61,0,0,,712500,345568.0
306,Viktor Tikhonov,RW,61,8,8,16,1.2,7,1,0,1,7,0,1,71,11.3,740,12:08,20,39,23,37,38.3,875000,582010.0
307,Jordin Tootoo,RW,72,4,12,16,0.1,4,0,0,1,11,1,0,138,2.9,870,12:05,14,129,9,7,56.3,975000,727513.0
308,Darcy Tucker,RW,63,8,8,16,0.7,6,2,0,1,5,3,0,94,8.5,889,14:07,21,102,15,20,42.9,2250000,2582671.0
309,Ben Eager,LW,75,11,4,15,1.5,11,0,0,0,4,0,0,80,13.8,639,8:31,11,95,0,0,,600000,181878.0
310,Oscar Moller,C,40,7,8,15,1.5,2,5,0,0,4,4,0,81,8.6,535,13:22,11,46,37,49,43.0,654167,260692.0
311,Brenden Morrow,LW,18,5,10,15,1.2,3,2,0,0,7,3,0,52,9.6,384,21:21,10,53,3,6,33.3,4100000,5274470.0
312,Matt Pettinger,LW,59,8,7,15,0.5,6,2,0,1,7,0,0,82,9.8,727,12:19,31,93,3,15,16.7,1000000,763888.0
313,Roman Polák,D,69,1,14,15,2.5,1,0,0,1,7,5,2,73,1.4,1486,21:32,109,110,0,1,0.0,550000,109126.0
314,Marc Staal,D,82,3,12,15,4.2,3,0,0,1,10,1,1,96,3.1,1733,21:08,75,189,0,0,,793333,463182.0
315,Brad Stuart,D,67,2,13,15,2.2,1,1,0,0,13,0,0,105,1.9,1355,20:13,98,154,0,0,,3750000,4765211.0
316,Brian Sutherby,C,59,8,7,15,1.2,7,0,1,0,7,0,0,67,11.9,644,10:55,15,102,112,152,42.4,700000,327380.0
317,Darryl Sydor,D,73,3,12,15,3.3,3,0,0,0,9,3,0,73,4.1,1330,18:13,126,42,0,0,,2500000,2946428.0
318,Jeff Tambellini,LW,65,7,8,15,0.1,7,0,0,0,8,0,0,98,7.1,852,13:07,32,99,3,2,60.0,587500,163690.0
319,Chris Thorburn,RW,82,7,8,15,0.3,7,0,0,1,8,0,0,85,8.2,786,9:35,33,127,15,22,40.5,560000,123677.0
320,Scott Walker,RW,41,5,10,15,1.0,4,1,0,0,9,1,0,71,7.0,547,13:20,10,79,2,2,50.0,2500000,2946428.0
321,Jared Boll,RW,75,4,10,14,0.5,3,1,0,0,9,1,0,73,5.5,667,8:54,13,153,0,4,0.0,555000,116402.0
322,Daniel Carcillo,LW,74,3,11,14,-0.3,1,2,0,0,10,1,0,130,2.3,852,11:31,20,151,12,8,60.0,893750,609292.0
323,Patrick Eaves,RW,74,6,8,14,1.0,4,1,1,1,8,0,0,115,5.2,833,11:15,33,134,5,7,41.7,1400000,1345899.0
324,Boyd Gordon,C,63,5,9,14,0.2,4,0,1,2,9,0,0,69,7.2,848,13:28,43,33,374,293,56.1,725000,363756.0
325,Matt Greene,D,82,2,12,14,4.5,2,0,0,0,11,1,0,76,2.6,1619,19:44,167,202,1,0,100.0,1150000,982142.0
326,Lauri Korpikoski,LW,68,6,8,14,0.6,6,0,0,1,8,0,0,63,9.5,742,10:55,15,96,88,132,40.0,984200,740899.0
327,Alexandre Picard,D,47,6,8,14,3.1,0,6,0,1,4,4,0,72,8.3,887,18:52,52,49,0,0,,800000,472883.0
331,Luke Schenn,D,70,2,12,14,1.4,1,1,0,0,12,0,0,102,2.0,1507,21:32,115,204,0,0,,875000,582010.0
332,Justin Williams,RW,44,4,10,14,0.5,1,3,0,0,7,3,0,108,3.7,699,15:53,9,40,7,15,31.8,3500000,4401455.0
333,Andrew Alberts,D,79,1,12,13,2.7,1,0,0,0,11,0,1,46,2.2,1248,15:48,133,157,0,0,,1250000,1127645.0
334,Eric Boulton,LW,76,3,10,13,0.4,3,0,0,0,10,0,0,71,4.2,574,7:33,13,77,1,3,25.0,600000,181878.0
335,Chris Conner,RW,38,3,10,13,0.7,3,0,0,1,9,1,0,34,8.8,415,10:56,5,37,0,1,0.0,500000,36375.0
336,Todd Fedoruk,LW,72,6,7,13,0.3,6,0,0,0,7,0,0,56,10.7,763,10:36,15,125,4,11,26.7,1058333,848764.0
337,Dan Fritsche,C,50,5,8,13,0.9,3,1,1,0,7,1,0,54,9.3,532,10:38,11,53,41,53,43.6,875000,582010.0
338,David Jones,RW,40,8,5,13,1.1,7,1,0,1,4,1,0,47,17.0,509,12:44,13,54,4,4,50.0,550000,109126.0
339,Brian Lee,D,53,2,11,13,2.8,1,1,0,1,9,2,0,51,3.9,1001,18:53,67,58,0,0,,850000,545634.0
340,Andreas Lilja,D,60,2,11,13,3.1,2,0,0,0,11,0,0,60,3.3,1020,17:00,90,93,0,1,0.0,1250000,1127645.0
341,Shaone Morrisonn,D,72,3,10,13,2.7,3,0,0,1,10,0,0,50,6.0,1295,17:59,98,111,0,0,,2750000,3310185.0
342,Mark Parrish,RW,44,8,5,13,1.2,4,4,0,3,4,1,0,46,17.4,496,11:16,21,30,1,4,20.0,500000,36375.0
343,Paul Ranger,D,42,2,11,13,1.9,2,0,0,0,6,5,0,69,2.9,1029,24:30,72,63,0,0,,933333,666886.0
344,Jeremy Roenick,C,42,4,9,13,0.9,3,1,0,0,7,2,0,50,8.0,489,11:39,14,54,109,123,47.0,1100000,909391.0
345,Jerred Smithson,RW,82,4,9,13,-0.3,4,0,0,0,9,0,0,74,5.4,1135,13:51,50,140,380,342,52.6,500000,36375.0
346,Anton Strålman,D,38,1,12,13,1.6,1,0,0,1,7,5,0,43,2.3,592,15:34,36,34,1,0,100.0,615000,203703.0
347,Matt Ellis,LW,45,7,5,12,1.5,7,0,0,2,4,1,0,73,9.6,397,8:50,19,21,112,127,46.9,475000,0.0
348,Tim Gleason,D,70,0,12,12,3.2,0,0,0,0,10,1,1,61,0.0,1447,20:40,133,171,0,0,,2750000,3310185.0
349,Nicklas Grossmann,D,81,2,10,12,2.1,2,0,0,1,10,0,0,60,3.3,1429,17:39,100,178,0,0,,975000,727513.0
350,Peter Harrold,D,69,4,8,12,2.2,3,1,0,1,4,4,0,95,4.2,909,13:10,37,36,6,10,37.5,583333,157627.0
351,Shane Hnidy,D,65,3,9,12,2.7,2,1,0,1,9,0,0,49,6.1,1016,15:38,75,46,0,0,,757500,411044.0
352,Tim Jackman,RW,69,5,7,12,-0.2,4,0,1,0,7,0,0,99,5.1,811,11:45,50,151,7,15,31.8,600000,181878.0
353,Kevin Klein,D,63,4,8,12,2.5,3,1,0,0,8,0,0,41,9.8,798,12:40,47,57,0,0,,650000,254629.0
354,Cody McCormick,C,55,1,11,12,0.4,1,0,0,0,10,0,1,66,1.5,528,9:36,20,115,38,69,35.5,522500,69113.0
355,Nathan Oystrick,D,53,4,8,12,1.9,4,0,0,0,6,2,0,43,9.3,834,15:45,54,91,0,0,,577500,149140.0
356,Jeff Schultz,D,64,1,11,12,3.1,0,0,1,0,11,0,0,40,2.5,1265,19:46,93,53,0,0,,750000,400132.0
357,Matt Bradley,RW,81,5,6,11,0.0,5,0,0,1,6,0,0,98,5.1,859,10:37,16,115,10,14,41.7,1000000,763888.0
358,Marcel Goc,C,55,2,9,11,-0.1,2,0,0,1,9,0,0,104,1.9,765,13:55,17,83,332,238,58.2,775000,436507.0
359,Jack Johnson,D,41,6,5,11,1.7,3,3,0,0,2,3,0,50,12.0,831,20:17,51,68,0,0,,850000,545634.0
360,Ville Koistinen,D,38,3,8,11,2.2,2,1,0,2,4,4,0,42,7.1,559,14:42,23,45,0,1,0.0,700000,327380.0
361,Mike Komisarek,D,66,2,9,11,2.6,2,0,0,0,7,0,2,56,3.6,1361,20:37,207,191,0,0,,1700000,1782407.0
362,Andrew Murray,C,67,8,3,11,0.4,7,1,0,3,2,0,1,89,9.0,755,11:16,36,147,39,46,45.9,625000,218253.0
363,Max Pacioretty,LW,34,3,8,11,0.6,2,1,0,0,6,2,0,57,5.3,429,12:37,19,44,1,1,50.0,875000,582010.0
364,Darroll Powe,C,60,6,5,11,0.3,6,0,0,0,5,0,0,72,8.3,632,10:32,31,124,128,135,48.7,520000,65476.0
365,Nick Schultz,D,79,2,9,11,4.0,2,0,0,0,7,0,2,48,4.2,1624,20:33,152,78,0,1,0.0,3500000,4401455.0
366,Zack Stortini,RW,52,6,5,11,0.9,6,0,0,0,5,0,0,23,26.1,379,7:17,10,95,7,4,63.6,700000,327380.0
367,Shawn Thornton,LW,79,6,5,11,0.2,6,0,0,2,5,0,0,136,4.4,793,10:02,7,113,1,4,20.0,516666,60625.0
368,Greg Zanon,D,82,4,7,11,4.4,4,0,0,1,6,0,1,54,7.4,1710,20:51,237,153,0,0,,725000,363756.0
369,Jassen Cullimore,D,68,2,8,10,1.4,2,0,0,0,7,1,0,52,3.8,1142,16:48,62,58,0,0,,830000,516534.0
370,Hal Gill,D,62,2,8,10,2.7,2,0,0,0,8,0,0,40,5.0,1109,17:54,112,78,0,0,,2075000,2328042.0
371,Adam Hall,RW,74,5,5,10,-0.3,4,1,0,0,4,1,0,90,5.6,829,11:12,37,85,169,169,50.0,600000,181878.0
372,Scott Hannan,D,81,1,9,10,2.1,1,0,0,0,9,0,0,70,1.4,1812,22:22,162,56,0,1,0.0,4500000,5856481.0
373,Drew Miller,LW,27,4,6,10,0.8,4,0,0,0,5,0,1,45,8.9,351,12:59,11,15,3,11,21.4,525000,72751.0
374,Chris Neil,RW,60,3,7,10,-0.2,3,0,0,0,7,0,0,59,5.1,658,10:58,15,163,1,5,16.7,1100000,909391.0
375,Eric Nystrom,LW,76,5,5,10,0.0,4,0,1,3,3,0,2,83,6.0,704,9:16,35,76,11,18,37.9,687500,309193.0
376,Shane O'Brien,D,77,0,10,10,2.4,0,0,0,0,10,0,0,39,0.0,1149,14:55,51,79,0,0,,950000,691137.0
377,Jay Pandolfo,LW,61,5,5,10,-0.6,4,0,1,1,5,0,0,63,7.9,905,14:50,30,41,4,14,22.2,2500000,2946428.0
378,Adam Pardy,D,60,1,9,10,2.1,1,0,0,0,9,0,0,38,2.6,900,15:00,44,76,0,0,,500000,36375.0
379,George Parros,RW,74,5,5,10,1.0,5,0,0,0,5,0,0,47,10.6,463,6:16,14,89,0,3,0.0,550000,109126.0
380,Kevin Porter,C,34,5,5,10,0.7,4,1,0,2,4,1,0,39,12.8,463,13:38,13,37,28,67,29.5,885000,596560.0
381,Andy Sutton,D,23,2,8,10,2.0,2,0,0,0,8,0,0,19,10.5,465,20:14,60,30,0,0,,3000000,3673941.0
382,Anton Volchenkov,D,68,2,8,10,2.3,2,0,0,1,6,0,2,79,2.5,1370,20:08,180,182,0,0,,2500000,2946428.0
383,Niclas Wallin,D,64,2,8,10,2.4,2,0,0,1,8,0,0,53,3.8,1041,16:16,81,131,0,1,0.0,1725000,1818783.0
384,Aaron Ward,D,65,3,7,10,3.5,2,0,1,0,6,1,0,53,5.7,1236,19:01,120,148,0,0,,2500000,2946428.0
385,Krys Barch,RW,72,4,5,9,0.5,4,0,0,1,5,0,0,27,14.8,465,6:27,14,123,2,5,28.6,575000,145502.0
