,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
381,Marc Staal,D,77,2,13,15,2.8,2,0,0,1,13,0,0,65,3.1,1515,19:41,120,65,1,3,25.0,5700000,5921743.0
382,Linden Vey,RW,41,4,11,15,0.6,1,3,0,0,9,2,0,40,10.0,646,15:45,9,4,193,256,43.0,1000000,491071.0
383,Andreas Athanasiou,C,37,9,5,14,2.1,8,0,1,1,5,0,0,53,17.0,334,9:01,8,17,53,76,41.1,628333,61624.0
384,Pierre-Édouard Bellemare,LW,74,7,7,14,0.4,6,0,1,1,6,0,1,102,6.9,1004,13:34,61,65,272,307,47.0,712500,158876.0
385,Alex Chiasson,RW,77,8,6,14,0.6,5,2,1,1,6,0,0,88,9.1,1050,13:38,28,103,3,2,60.0,1200000,722163.0
386,Eric Fehr,C,55,8,6,14,1.2,4,0,4,2,5,1,0,74,10.8,718,13:03,45,60,107,135,44.2,2000000,1646533.0
387,Ryan Garbutt,C,80,7,7,14,0.5,6,0,1,3,7,0,0,135,5.2,867,10:50,28,165,1,7,12.5,1800000,1415441.0
388,Radko Gudas,D,76,5,9,14,3.2,5,0,0,1,9,0,0,150,3.3,1508,19:51,157,304,0,0,,991667,481442.0
389,Erik Gustafsson,D,41,0,14,14,3.1,0,0,0,0,13,1,0,58,0.0,633,15:27,37,29,0,0,,667500,106880.0
390,Jack Johnson,D,60,6,8,14,2.0,3,3,0,2,5,3,0,86,7.0,1451,24:11,102,98,0,1,0.0,4357143,4370123.0
391,Jacob Josefson,C,58,4,10,14,0.0,1,3,0,1,1,8,1,86,4.7,900,15:31,40,67,323,344,48.4,800000,259978.0
392,Brooks Laich,C,81,2,12,14,-0.3,2,0,0,1,11,0,1,101,2.0,926,11:26,34,126,98,145,40.3,4500000,4535189.0
393,David Legwand,C,79,5,9,14,0.9,4,0,1,0,7,1,1,61,8.2,767,9:42,18,28,196,231,45.9,3000000,2801995.0
394,Joffrey Lupul,LW,46,11,3,14,1.3,9,2,0,2,1,2,0,102,10.8,673,14:37,14,58,0,4,0.0,5250000,5401785.0
395,Jake McCabe,D,77,4,10,14,4.5,4,0,0,0,10,0,0,62,6.5,1472,19:07,109,114,0,2,0.0,925000,404411.0
396,Brayden McNabb,D,81,2,12,14,4.2,2,0,0,1,10,1,1,91,2.2,1524,18:49,95,206,0,0,,650000,86659.0
397,Jack Skille,RW,74,8,6,14,1.2,8,0,0,0,6,0,0,106,7.5,654,8:50,25,97,4,15,21.1,675000,115546.0
398,Scottie Upshall,RW,70,6,8,14,1.3,6,0,0,1,5,0,3,113,5.3,766,10:57,16,92,12,22,35.3,700000,144432.0
399,Chris VandeVelde,C,79,2,12,14,-0.3,1,0,1,0,12,0,0,77,2.6,1071,13:33,60,139,6,15,28.6,712500,158876.0
400,Andrew Copp,C,77,7,6,13,1.5,7,0,0,0,6,0,0,54,13.0,616,8:00,18,87,224,262,46.1,925000,404411.0
401,Andrew Desjardins,LW,77,8,5,13,0.3,8,0,0,1,5,0,0,96,8.3,1030,13:23,49,102,43,44,49.4,800000,259978.0
402,Andy Greene,D,82,4,9,13,5.7,3,1,0,0,8,1,0,63,6.3,1882,22:57,154,73,0,0,,5000000,5112920.0
403,Dan Hamhuis,D,58,3,10,13,3.2,2,1,0,1,8,2,0,72,4.2,1242,21:25,72,64,0,0,,4500000,4535189.0
404,Josh Jooris,C,59,4,9,13,0.5,4,0,0,0,7,0,2,80,5.0,725,12:17,33,62,114,143,44.4,975000,462184.0
405,Dwight King,LW,47,7,6,13,0.8,7,0,0,2,6,0,0,48,14.6,679,14:26,6,73,2,5,28.6,1950000,1588760.0
406,Derek MacKenzie,C,64,6,7,13,1.0,6,0,0,3,6,0,1,79,7.6,842,13:09,38,154,439,362,54.8,1300000,837710.0
407,Cody McLeod,LW,82,8,5,13,1.0,7,1,0,1,5,0,0,73,11.0,864,10:32,28,240,1,0,100.0,1333333,876225.0
408,Chris Neil,RW,80,5,8,13,0.5,5,0,0,0,8,0,0,70,7.1,744,9:18,12,215,1,1,50.0,1900000,1530987.0
409,William Nylander,C,22,6,7,13,1.6,5,1,0,1,5,2,0,43,14.0,359,16:20,5,5,143,148,49.1,894167,368785.0
410,Iiro Pakarinen,RW,63,5,8,13,0.5,5,0,0,0,6,2,0,76,6.6,677,10:45,21,152,5,8,38.5,817500,280199.0
411,Michal Rozsíval,D,51,1,12,13,2.5,1,0,0,0,9,2,1,41,2.4,824,16:10,63,81,0,0,,600000,28886.0
412,Nick Spaling,C,58,3,10,13,0.4,3,0,0,0,10,0,0,53,5.7,828,14:17,45,65,309,292,51.4,2200000,1877626.0
413,Jake Virtanen,RW,55,7,6,13,1.0,6,1,0,1,6,0,0,94,7.4,636,11:34,22,128,2,3,40.0,894167,368785.0
414,Chris Wideman,D,64,6,7,13,2.7,5,1,0,2,6,1,0,87,6.9,893,13:57,71,57,0,0,,600000,28886.0
415,Jordie Benn,D,64,3,9,12,2.2,2,1,0,2,8,0,1,58,5.2,1001,15:39,94,90,0,0,,700000,144432.0
416,Beau Bennett,RW,33,6,6,12,1.3,5,1,0,0,4,2,0,52,11.5,393,11:54,6,65,2,4,33.3,800000,259978.0
417,Ryan Carter,LW,60,7,5,12,1.0,6,0,1,0,5,0,0,62,11.3,668,11:08,37,87,21,17,55.3,625000,57773.0
418,Kyle Chipchura,C,70,4,8,12,0.2,4,0,0,1,7,1,0,47,8.5,716,10:13,13,73,88,80,52.4,875000,346638.0
419,Ian Cole,D,70,0,12,12,1.8,0,0,0,0,11,1,0,72,0.0,1207,17:14,122,122,0,0,,2100000,1762079.0
420,Nicolas Deslauriers,LW,70,6,6,12,0.4,6,0,0,1,6,0,0,72,8.3,723,10:20,30,206,0,1,0.0,637500,72216.0
421,Christian Ehrhoff,D,48,2,10,12,1.3,2,0,0,0,2,8,0,80,2.5,743,15:29,35,39,0,0,,1500000,1068802.0
422,Alexei Emelin,D,72,0,12,12,2.1,0,0,0,0,12,0,0,71,0.0,1476,20:30,113,256,0,0,,4100000,4073004.0
423,Deryk Engelland,D,69,3,9,12,2.8,3,0,0,0,8,0,1,71,4.2,1051,15:14,107,105,0,0,,2916667,2705707.0
424,Radek Faksa,C,45,5,7,12,1.3,5,0,0,1,6,1,0,67,7.5,556,12:21,33,48,197,204,49.1,863333,333157.0
425,Josh Gorges,D,77,2,10,12,3.1,2,0,0,0,10,0,0,57,3.5,1576,20:28,167,143,0,0,,3900000,3841911.0
426,Matt Hendricks,LW,68,5,7,12,0.6,4,0,1,0,6,0,1,62,8.1,900,13:14,68,175,251,202,55.4,1850000,1473214.0
427,Jyrki Jokipakka,D,58,2,10,12,2.3,2,0,0,1,10,0,0,45,4.4,902,15:34,66,69,0,0,,900000,375525.0
428,Oscar Klefbom,D,30,4,8,12,2.2,4,0,0,1,5,3,0,48,8.3,657,21:53,62,21,0,0,,894167,368785.0
429,Marc Methot,D,69,5,7,12,3.3,5,0,0,0,7,0,0,74,6.8,1425,20:39,90,124,0,0,,4900000,4997373.0
430,Teemu Pulkkinen,LW,36,6,6,12,1.4,5,1,0,1,4,2,0,65,9.2,416,11:34,8,5,0,1,0.0,735000,184873.0
431,Dennis Seidenberg,D,61,1,11,12,2.0,1,0,0,0,10,1,0,66,1.5,1183,19:24,120,127,0,0,,4000000,3957457.0
432,Chris Thorburn,RW,82,6,6,12,0.6,5,0,1,2,6,0,0,70,8.6,830,10:07,32,146,68,54,55.7,1200000,722163.0
433,Kyle Brodziak,C,76,7,4,11,0.7,4,0,3,4,4,0,0,49,14.3,821,10:48,37,50,275,281,49.5,900000,375525.0
434,Gregory Campbell,C,82,3,8,11,-0.2,3,0,0,2,8,0,0,58,5.2,866,10:34,56,100,229,253,47.5,1500000,1068802.0
435,Erik Condra,RW,54,6,5,11,0.8,6,0,0,0,5,0,0,58,10.3,578,10:42,16,20,1,2,33.3,1250000,779936.0
436,Nick Cousins,C,36,6,5,11,1.5,6,0,0,1,3,2,0,41,14.6,386,10:44,17,38,109,128,46.0,842500,309086.0
437,Brandon Davidson,D,51,4,7,11,3.4,2,2,0,0,6,0,1,63,6.3,979,19:12,92,74,0,0,,585000,11554.0
438,Brenden Dillon,D,76,2,9,11,3.3,2,0,0,1,9,0,0,93,2.2,1268,16:41,89,154,0,0,,3270000,3113970.0
439,Tyler Ennis,C,23,3,8,11,0.6,1,2,0,0,6,2,0,57,5.3,416,18:04,8,30,2,0,100.0,4600000,4650735.0
440,Jason Garrison,D,72,5,6,11,2.8,5,0,0,1,6,0,0,99,5.1,1329,18:28,105,88,0,0,,4600000,4650735.0
441,Stephen Gionta,C,82,1,10,11,-0.5,1,0,0,0,10,0,0,62,1.6,1001,12:13,36,113,291,400,42.1,850000,317752.0
442,Quinton Howden,C,58,6,5,11,0.8,6,0,0,0,5,0,0,54,11.1,602,10:22,10,116,3,3,50.0,850500,318329.0
443,Alexey Marchenko,D,66,2,9,11,2.3,2,0,0,0,8,0,1,40,5.0,1111,16:50,100,47,0,0,,666667,105917.0
444,Andreas Martinsen,LW,55,4,7,11,0.5,4,0,0,1,7,0,0,52,7.7,610,11:06,27,155,1,3,25.0,742500,193539.0
445,Jay McClement,C,77,3,8,11,-0.4,2,0,1,0,8,0,0,64,4.7,893,11:36,31,79,375,303,55.3,1200000,722163.0
446,Cédric Paquette,C,56,6,5,11,0.7,5,0,1,1,5,0,0,50,12.0,713,12:44,31,137,141,142,49.8,633333,67401.0
447,Mark Pysyk,D,55,1,10,11,2.4,1,0,0,0,8,1,1,44,2.3,875,15:54,49,37,0,0,,1125000,635504.0
448,Kyle Quincey,D,47,4,7,11,2.8,4,0,0,2,7,0,0,62,6.5,929,19:46,62,49,0,0,,4250000,4246323.0
449,Bryan Rust,RW,41,4,7,11,0.8,4,0,0,1,6,1,0,68,5.9,512,12:30,23,62,1,3,25.0,652500,89548.0
450,Chris Terry,LW,68,8,3,11,0.6,8,0,0,0,3,0,0,78,10.3,767,11:16,21,82,1,8,11.1,875000,346638.0
451,R.J. Umberger,C,39,2,9,11,0.8,1,1,0,0,8,1,0,48,4.2,396,10:10,15,59,2,3,40.0,4600000,4650735.0
452,Frank Vatrano,C,39,8,3,11,1.2,8,0,0,1,3,0,0,99,8.1,463,11:53,23,61,0,3,0.0,792500,251313.0
453,Andy Andreoff,LW,60,8,2,10,1.2,8,0,0,1,2,0,0,46,17.4,528,8:48,11,82,134,134,50.0,587500,14443.0
454,Joel Armia,RW,43,4,6,10,0.8,4,0,0,1,4,0,2,52,7.7,523,12:10,20,59,0,2,0.0,894167,368785.0
455,Mark Barberio,D,30,2,8,10,1.7,2,0,0,0,8,0,0,32,6.3,450,15:00,18,12,0,0,,600000,28886.0
456,Ben Chiarot,D,70,1,9,10,1.1,1,0,0,0,9,0,0,74,1.4,1012,14:27,105,130,0,0,,850000,317752.0
457,Braydon Coburn,D,80,1,9,10,3.6,1,0,0,0,8,0,1,92,1.1,1340,16:45,88,111,0,0,,4500000,4535189.0
458,Adam Cracknell,RW,52,5,5,10,0.7,5,0,0,1,5,0,0,68,7.4,636,12:14,25,124,156,239,39.5,575000,0.0
459,Phillip Danault,C,51,4,6,10,0.3,4,0,0,1,6,0,0,72,5.6,651,12:45,28,45,247,272,47.6,863333,333157.0
460,Jonathan Drouin,LW,21,4,6,10,1.2,4,0,0,1,4,2,0,25,16.0,303,14:27,2,18,9,10,47.4,894167,368785.0
461,Bobby Farnham,RW,53,8,2,10,1.3,8,0,0,0,2,0,0,50,16.0,494,9:19,19,93,2,2,50.0,575000,0.0
462,Landon Ferraro,C,68,5,5,10,0.0,5,0,0,1,5,0,0,77,6.5,722,10:37,29,101,29,57,33.7,600000,28886.0
463,Brian Flynn,C,56,4,6,10,0.3,3,0,1,0,5,0,1,73,5.5,657,11:44,33,23,200,146,57.8,950000,433298.0
464,Markus Granlund,C,47,6,4,10,0.5,5,0,1,1,3,0,1,56,10.7,648,13:47,23,31,202,270,42.8,767500,222426.0
465,Matt Hunwick,D,60,2,8,10,1.3,2,0,0,1,6,2,0,74,2.7,1354,22:34,98,126,0,0,,1200000,722163.0
466,Ben Lovejoy,D,66,4,6,10,3.1,4,0,0,0,5,0,1,90,4.4,1245,18:52,104,154,0,0,,1100000,606617.0
467,Ryan Murphy,D,35,0,10,10,1.9,0,0,0,0,9,1,0,47,0.0,604,17:15,22,25,0,0,,863333,333157.0
468,Darnell Nurse,D,69,3,7,10,1.9,3,0,0,0,5,1,1,120,2.5,1396,20:14,103,160,0,0,,863333,333157.0
469,Brooks Orpik,D,41,3,7,10,3.0,3,0,0,1,7,0,0,31,9.7,812,19:49,102,125,0,0,,5500000,5690651.0
470,Miikka Salomäki,RW,61,5,5,10,0.4,5,0,0,1,4,0,1,61,8.2,732,12:00,30,164,2,1,66.7,780833,237832.0
471,Nick Schultz,D,81,1,9,10,2.5,1,0,0,0,9,0,0,70,1.4,1454,17:57,174,85,1,0,100.0,2250000,1935399.0
472,Rob Scuderi,D,63,0,10,10,2.5,0,0,0,0,9,0,1,35,0.0,996,15:49,75,31,0,1,0.0,3375000,3235294.0
473,Conor Sheary,LW,44,7,3,10,1.1,7,0,0,0,3,0,0,51,13.7,429,9:45,5,15,1,7,12.5,667500,106880.0
474,Nick Shore,C,68,3,7,10,-0.4,3,0,0,1,5,2,0,90,3.3,844,12:24,17,97,384,357,51.8,600000,28886.0
475,Austin Watson,LW,57,3,7,10,0.4,3,0,0,0,7,0,0,55,5.5,570,10:00,45,74,6,7,46.2,575000,0.0
476,Daniel Carr,LW,23,6,3,9,1.2,5,1,0,1,3,0,0,39,15.4,278,12:04,5,25,0,0,,842500,309086.0
477,Kyle Clifford,LW,56,3,6,9,0.4,3,0,0,0,6,0,0,68,4.4,524,9:21,11,111,3,4,42.9,1600000,1184348.0
478,Ryan Dzingel,LW,30,3,6,9,0.9,3,0,0,0,6,0,0,23,13.0,324,10:48,4,54,2,2,50.0,715000,161764.0
479,Joel Edmundson,D,67,1,8,9,2.2,1,0,0,0,8,0,0,90,1.1,1000,14:56,62,165,0,0,,742500,193539.0
480,Scott Gomez,C,34,1,8,9,0.2,1,0,0,1,4,4,0,20,5.0,385,11:20,10,3,125,152,45.1,575000,0.0
482,Erik Gudbranson,D,64,2,7,9,2.1,2,0,0,0,7,0,0,73,2.7,1287,20:07,73,150,0,0,,2500000,2224264.0
483,Carl Gunnarsson,D,72,3,6,9,3.3,2,1,0,0,6,0,0,51,5.9,1251,17:23,119,67,0,0,,3150000,2975315.0
484,Jamie McBain,D,44,2,7,9,1.9,1,1,0,0,2,5,0,32,6.3,538,12:14,38,20,0,0,,600000,28886.0
485,Adam McQuaid,D,64,1,8,9,2.3,1,0,0,0,8,0,0,42,2.4,1155,18:02,121,142,0,0,,2750000,2513130.0
486,Nikita Nesterov,D,57,3,6,9,1.7,1,2,0,0,4,2,0,57,5.3,849,14:53,31,95,0,0,,742500,193539.0
487,Magnus Pääjärvi,LW,48,3,6,9,0.0,3,0,0,1,6,0,0,88,3.4,617,12:51,16,44,0,2,0.0,700000,144432.0
488,Dalton Prout,D,64,3,6,9,1.6,3,0,0,0,6,0,0,69,4.3,1035,16:10,70,139,0,1,0.0,1075000,577731.0
489,Dennis Rasmussen,C,44,4,5,9,1.2,4,0,0,1,5,0,0,42,9.5,403,9:10,20,36,144,163,46.9,575000,0.0
490,Kerby Rychel,LW,32,2,7,9,0.9,2,0,0,0,7,0,0,32,6.3,304,9:31,9,39,1,2,33.3,863333,333157.0
491,Jarret Stoll,C,80,4,5,9,-0.2,4,0,0,0,5,0,0,49,8.2,974,12:11,69,117,481,362,57.1,800000,259978.0
492,Brandon Sutter,C,20,5,4,9,1.2,3,1,1,2,4,0,0,45,11.1,360,17:59,10,12,146,132,52.5,3300000,3148634.0
493,Jordin Tootoo,RW,66,4,5,9,-0.6,2,2,0,0,2,3,0,90,4.4,761,11:32,18,99,0,2,0.0,825000,288865.0
494,Oliver Bjorkstrand,RW,12,4,4,8,1.3,4,0,0,1,4,0,0,25,16.0,192,15:59,5,9,0,0,,655833,93399.0
495,Rene Bourque,RW,49,3,5,8,0.0,3,0,0,0,5,0,0,77,3.9,512,10:27,19,82,3,6,33.3,3333333,3187149.0
496,Klas Dahlbeck,D,71,2,6,8,1.5,2,0,0,0,5,0,1,64,3.1,1117,15:44,76,178,0,0,,605000,34663.0
497,Cody Goloubef,D,43,1,7,8,1.3,1,0,0,0,7,0,0,40,2.5,650,15:08,48,31,0,0,,750000,202205.0
498,Cody Hodgson,C,39,3,5,8,0.6,3,0,0,2,4,1,0,65,4.6,419,10:44,6,25,46,52,46.9,1050000,548844.0
499,Zack Kassian,RW,36,3,5,8,0.2,3,0,0,0,5,0,0,42,7.1,448,12:27,6,95,1,3,25.0,1750000,1357668.0
500,Jakub Kindl,D,44,2,6,8,2.8,2,0,0,1,5,1,0,63,3.2,677,15:23,24,39,0,1,0.0,2400000,2108718.0
501,Andrew MacDonald,D,28,1,7,8,2.4,1,0,0,0,5,2,0,20,5.0,563,20:07,72,14,0,0,,5000000,5112920.0
502,Patrik Nemeth,D,38,0,8,8,1.0,0,0,0,0,7,1,0,36,0.0,594,15:37,47,58,0,0,,900000,375525.0
503,Richard Pánik,RW,30,6,2,8,1.2,6,0,0,1,2,0,0,39,15.4,325,10:50,11,54,1,1,50.0,975000,462184.0
504,Luca Sbisa,D,41,2,6,8,2.4,2,0,0,1,5,0,1,29,6.9,712,17:23,58,71,0,0,,3600000,3495273.0
505,Shea Theodore,D,19,3,5,8,2.3,1,2,0,1,4,1,0,28,10.7,363,19:07,22,6,0,0,,863333,333157.0
506,Alex Biega,D,51,0,7,7,0.9,0,0,0,0,7,0,0,61,0.0,855,16:46,41,124,0,0,,600000,28886.0
507,Lance Bouma,C,44,2,5,7,-0.2,2,0,0,0,3,0,2,49,4.1,530,12:02,42,110,5,8,38.5,2200000,1877626.0
508,Jonas Brodin,D,68,2,5,7,2.1,2,0,0,0,5,0,0,58,3.4,1389,20:25,110,34,0,0,,4166667,4150035.0
509,Adam Clendening,D,29,1,6,7,1.8,1,0,0,0,6,0,0,43,2.3,429,14:48,34,19,0,0,,761250,215204.0
510,Mark Fayne,D,69,2,5,7,1.8,2,0,0,0,4,0,1,61,3.3,1153,16:43,100,53,0,0,,3625000,3524159.0
511,Nathan Gerbe,LW,47,3,4,7,-0.4,3,0,0,0,3,1,0,73,4.1,633,13:28,10,54,2,3,40.0,1750000,1357668.0
512,Tanner Glass,LW,57,4,3,7,0.0,4,0,0,0,3,0,0,49,8.2,586,10:17,18,224,6,14,30.0,1450000,1011029.0
513,Nicklas Grossmann,D,58,3,4,7,1.6,3,0,0,1,4,0,0,42,7.1,1031,17:47,73,105,0,0,,3500000,3379726.0
514,Corban Knight,C,20,2,5,7,0.8,2,0,0,0,5,0,0,11,18.2,193,9:38,2,18,54,52,50.9,750000,202205.0
515,Michael Latta,C,43,3,4,7,0.5,3,0,0,0,4,0,0,29,10.3,348,8:05,10,58,102,96,51.5,575000,0.0
516,Brandon Manning,D,56,1,6,7,1.9,1,0,0,1,6,0,0,67,1.5,926,16:32,57,94,0,1,0.0,625000,57773.0
517,Willie Mitchell,D,46,1,6,7,1.2,1,0,0,1,6,0,0,33,3.0,917,19:56,70,68,0,0,,4250000,4246323.0
518,Eric Nystrom,LW,46,7,0,7,0.5,6,0,1,1,0,0,0,27,25.9,528,11:29,26,92,1,1,50.0,2500000,2224264.0
519,Cal O'Reilly,C,20,3,4,7,0.8,2,1,0,1,3,1,0,10,30.0,224,11:11,5,3,59,50,54.1,700000,144432.0
520,Greg Pateryn,D,38,1,6,7,0.8,1,0,0,0,6,0,0,32,3.1,636,16:45,52,100,0,0,,562500,-14443.0
521,Chris Porter,LW,61,4,3,7,0.1,4,0,0,0,3,0,0,45,8.9,588,9:38,12,157,0,1,0.0,575000,0.0
522,Derrick Pouliot,D,22,0,7,7,1.3,0,0,0,0,7,0,0,25,0.0,340,15:27,18,16,0,0,,863333,333157.0
523,Brandon Prust,LW,35,1,6,7,0.1,1,0,0,1,6,0,0,19,5.3,447,12:47,15,40,6,5,54.5,2500000,2224264.0
524,Mike Reilly,D,29,1,6,7,0.9,1,0,0,0,4,2,0,27,3.7,350,12:05,23,3,0,0,,925000,404411.0
525,Logan Shaw,RW,53,5,2,7,-0.1,4,1,0,1,2,0,0,72,6.9,649,12:14,20,88,16,21,43.2,674167,114583.0
526,Maxime Talbot,C,38,2,5,7,-0.2,2,0,0,1,4,1,0,29,6.9,426,11:13,28,66,164,181,47.5,1800000,1415441.0
527,Zach Trotman,D,38,2,5,7,1.7,2,0,0,0,5,0,0,60,3.3,705,18:33,49,71,0,0,,625000,57773.0
528,Yannick Weber,D,45,0,7,7,0.4,0,0,0,0,2,5,0,65,0.0,847,18:50,37,49,0,0,,1500000,1068802.0
529,Dainius Zubrus,C,50,3,4,7,0.4,3,0,0,0,4,0,0,33,9.1,579,11:35,15,68,15,12,55.6,600000,28886.0
530,Steve Bernier,RW,24,1,5,6,0.5,1,0,0,0,5,0,0,27,3.7,269,11:14,13,42,0,0,,750000,202205.0
531,Anthony Bitetto,D,28,1,5,6,1.1,1,0,0,0,5,0,0,19,5.3,340,12:08,41,62,0,0,,665500,104569.0
532,Connor Brown,RW,7,1,5,6,0.5,0,1,0,0,1,3,1,11,9.1,105,14:58,2,1,0,0,,686667,129026.0
533,Taylor Chorney,D,55,1,5,6,2.0,1,0,0,0,5,0,0,28,3.6,726,13:11,58,56,0,0,,700000,144432.0
534,Frank Corrado,D,39,1,5,6,0.4,1,0,0,0,4,1,0,46,2.2,564,14:27,37,46,0,0,,632500,66439.0
535,Steve Downie,RW,26,3,3,6,0.7,3,0,0,0,3,0,0,22,13.6,234,9:00,7,29,2,2,50.0,1750000,1357668.0
536,Stefan Elliott,D,21,2,4,6,0.9,2,0,0,0,4,0,0,37,5.4,298,14:10,18,12,0,0,,650000,86659.0
537,Paul Gaustad,C,63,2,4,6,-0.4,1,0,1,0,3,0,1,46,4.3,708,11:15,33,114,427,345,55.3,3250000,3090861.0
538,Eric Gryba,D,53,1,5,6,1.8,1,0,0,0,5,0,0,58,1.7,948,17:53,78,132,0,0,,1250000,779936.0
539,Joel Hanley,D,10,0,6,6,0.8,0,0,0,0,6,0,0,10,0.0,160,16:00,19,6,0,0,,667500,106880.0
540,Zach Hyman,C,16,4,2,6,0.7,4,0,0,0,2,0,0,37,10.8,251,15:41,8,31,1,2,33.3,900000,375525.0
541,Brad Malone,C,57,2,4,6,-0.3,2,0,0,0,4,0,0,31,6.5,544,9:33,15,124,40,22,64.5,650000,86659.0
542,Tyler Randell,RW,27,6,0,6,0.9,6,0,0,1,0,0,0,18,33.3,189,6:59,8,39,0,0,,600000,28886.0
543,Ty Rattie,RW,13,4,2,6,1.0,4,0,0,0,2,0,0,16,25.0,121,9:17,2,6,0,0,,772500,228203.0
544,Zach Redmond,D,37,2,4,6,1.7,1,1,0,0,4,0,0,22,9.1,436,11:47,39,47,0,0,,750000,202205.0
545,Colton Sissons,C,34,4,2,6,0.8,4,0,0,0,2,0,0,25,16.0,339,9:58,20,35,141,111,56.0,635000,69327.0
546,Ben Smith,RW,22,2,4,6,0.5,2,0,0,1,4,0,0,17,11.8,266,12:06,16,18,100,85,54.1,1500000,1068802.0
547,Clayton Stoner,D,50,1,5,6,2.2,1,0,0,0,4,0,1,32,3.1,768,15:22,55,123,0,0,,3250000,3090861.0
548,Brian Strait,D,52,1,5,6,1.6,1,0,0,0,4,0,1,43,2.3,803,15:26,65,106,0,0,,775000,231092.0
549,Nate Thompson,C,49,3,3,6,0.2,2,0,1,0,3,0,0,42,7.1,568,11:36,40,103,235,216,52.1,1600000,1184348.0
550,Viktor Tikhonov,RW,50,3,3,6,-0.4,1,2,0,1,3,0,0,41,7.3,572,11:26,25,54,45,71,38.8,1040000,537289.0
551,Chris Wagner,RW,43,4,2,6,0.4,4,0,0,1,2,0,0,55,7.3,394,9:09,27,95,148,126,54.0,600000,28886.0
552,Scott Wilson,LW,24,5,1,6,0.8,5,0,0,1,1,0,0,39,12.8,256,10:41,6,38,0,0,,655000,92436.0
553,Mike Blunden,RW,20,3,2,5,0.8,3,0,0,1,2,0,0,14,21.4,173,8:39,3,41,0,0,,600000,28886.0
554,Dave Bolland,C,25,1,4,5,0.0,1,0,0,0,1,3,0,26,3.8,352,14:06,9,36,156,185,45.7,5500000,5690651.0
555,Connor Brickley,C,23,1,4,5,0.4,1,0,0,1,4,0,0,13,7.7,201,8:44,6,46,0,0,,592500,20220.0
556,Mike Brown,RW,58,2,3,5,-0.2,2,0,0,0,3,0,0,51,3.9,453,7:48,25,176,3,1,75.0,1200000,722163.0
557,Carlo Colaiacovo,D,36,1,4,5,0.4,1,0,0,0,3,1,0,29,3.4,521,14:28,41,36,0,0,,900000,375525.0
558,Darren Dietz,D,13,1,4,5,0.8,1,0,0,0,4,0,0,13,7.7,189,14:32,14,38,0,0,,665000,103991.0
559,Byron Froese,C,56,2,3,5,-0.8,2,0,0,0,3,0,0,64,3.1,707,12:38,23,51,310,332,48.3,575000,0.0
560,Rocco Grimaldi,C,20,3,2,5,0.3,3,0,0,0,2,0,0,29,10.3,237,11:52,2,17,47,61,43.5,925000,404411.0
561,Barret Jackman,D,73,1,4,5,1.8,1,0,0,1,4,0,0,64,1.6,1012,13:51,86,100,0,0,,2000000,1646533.0
562,Joonas Kemppainen,C,44,2,3,5,-0.4,1,0,1,0,3,0,0,35,5.7,552,12:32,18,36,227,232,49.5,792500,251313.0
563,Josh Leivo,LW,12,5,0,5,1.0,4,1,0,1,0,0,0,20,25.0,148,12:19,3,7,1,1,50.0,792500,251313.0
564,Brandon Mashinter,LW,41,4,1,5,0.2,4,0,0,0,1,0,0,25,16.0,307,7:30,3,62,0,0,,562500,-14443.0
565,Jordan Nolan,C,52,0,5,5,-0.2,0,0,0,0,5,0,0,49,0.0,463,8:54,8,78,0,1,0.0,950000,433298.0
566,Jordan Oesterle,D,17,0,5,5,1.0,0,0,0,0,5,0,0,24,0.0,369,21:41,26,11,0,0,,767500,222426.0
567,Anthony Peluso,RW,35,1,4,5,0.5,1,0,0,0,4,0,0,16,6.3,223,6:23,4,81,0,0,,675000,115546.0
568,Mason Raymond,LW,29,4,1,5,0.2,4,0,0,0,1,0,0,53,7.5,358,12:20,7,12,3,4,42.9,3150000,2975315.0
569,Mike Richards,C,39,2,3,5,-0.1,2,0,0,1,3,0,0,46,4.3,475,12:11,19,39,235,240,49.5,5750000,5979516.0
571,Nikita Soshnikov,RW,11,2,3,5,0.3,1,1,0,0,3,0,0,33,6.1,172,15:37,6,34,0,1,0.0,736666,186798.0
572,Shawn Thornton,LW,50,1,4,5,-0.2,1,0,0,0,4,0,0,58,1.7,434,8:41,2,73,6,7,46.2,1200000,722163.0
573,Mike Weber,D,45,1,4,5,1.7,1,0,0,0,4,0,0,40,2.5,697,15:29,61,108,0,0,,1666667,1261379.0
574,Patrick Wiercioch,D,52,0,5,5,0.9,0,0,0,0,3,2,0,56,0.0,902,17:20,56,53,0,0,,2000000,1646533.0
575,Josh Anderson,RW,12,1,3,4,0.3,1,0,0,0,3,0,0,11,9.1,128,10:42,4,40,0,0,,678333,119397.0
576,Mark Arcobello,C,20,3,1,4,0.4,3,0,0,0,1,0,0,43,7.0,254,12:41,3,22,132,110,54.5,1100000,606617.0
577,Andrew Bodnarchuk,D,37,0,4,4,0.2,0,0,0,0,4,0,0,9,0.0,457,12:20,27,44,0,0,,650000,86659.0
578,Brandon Bollig,LW,54,2,2,4,-0.7,2,0,0,0,2,0,0,56,3.6,502,9:17,25,117,2,1,66.7,1250000,779936.0
