Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
533,Philippe Boucher,35,TOT,D,41,3,6,9,6,39,2.3,3,0,0,0,3,3,0,66,4.5,824,20:07,95,81,0,0,,bouchph01
534,Francis Bouillon,33,MTL,D,54,5,4,9,-7,53,1.7,5,0,0,1,3,0,1,51,9.8,891,16:30,55,122,0,0,,bouilfr01
535,Adam Burish,26,CHI,RW,66,6,3,9,3,93,0.5,6,0,0,2,3,0,0,83,7.2,608,9:12,37,46,49,75,39.5,burisad01
536,Ryan Carter,25,ANA,C,48,3,6,9,3,52,0.6,3,0,0,1,5,1,0,40,7.5,437,9:06,9,67,146,158,48.0,cartery01
537,Joey Crabb,25,ATL,RW,29,4,5,9,-2,28,0.6,3,0,1,1,5,0,0,33,12.1,354,12:13,15,54,13,20,39.4,crabbjo01
538,Mark Eaton,31,PIT,D,68,4,5,9,3,36,2.3,3,1,0,0,5,0,0,34,11.8,1208,17:46,148,43,1,0,100.0,eatonma01
539,Andy Greene,26,NJD,D,49,2,7,9,3,22,2.0,2,0,0,0,7,0,0,38,5.3,798,16:17,63,37,0,0,,greenan01
540,David Hale,27,PHX,D,48,3,6,9,-11,36,1.2,3,0,0,0,6,0,0,22,13.6,727,15:08,33,85,0,0,,haleda01
541,Bobby Holík,38,NJD,C,62,4,5,9,-2,66,0.1,4,0,0,1,4,1,0,79,5.1,632,10:11,6,135,300,206,59.3,holikbo01
542,Ryan Johnson,32,VAN,C,62,2,7,9,1,12,-0.1,2,0,0,1,7,0,0,22,9.1,683,11:01,83,33,265,286,48.1,johnsry01
543,Patrick Kaleta,22,BUF,RW,51,4,5,9,1,89,0.6,4,0,0,0,5,0,0,35,11.4,455,8:55,27,137,1,4,20.0,kaletpa01
544,Rostislav Klesla,26,CBJ,D,34,1,8,9,2,38,1.9,1,0,0,0,6,2,0,30,3.3,713,20:59,49,59,0,1,0.0,kleslro01
545,Ville Leino,25,DET,LW,13,5,4,9,5,6,1.3,5,0,0,1,4,0,0,17,29.4,165,12:42,1,3,7,5,58.3,leinovi01
546,Josef Melichar,30,TOT,D,39,0,9,9,0,37,1.4,0,0,0,0,9,0,0,19,0.0,537,13:46,54,39,0,0,,melicjo01
547,Freddy Meyer,28,NYI,D,27,4,5,9,-19,14,0.5,4,0,0,1,4,0,1,36,11.1,567,21:00,57,71,0,0,,meyerfr01
548,Petteri Nokelainen,23,TOT,C,50,4,5,9,2,16,0.4,3,0,1,0,5,0,0,56,7.1,563,11:15,23,46,156,136,53.4,nokelpe01
549,Rostislav Olesz,23,FLA,LW,37,4,5,9,-5,8,0.3,4,0,0,0,4,1,0,69,5.8,488,13:12,11,38,1,4,20.0,oleszro01
550,Mike Rupp,29,NJD,C,72,3,6,9,-2,136,0.0,3,0,0,0,6,0,0,76,3.9,628,8:44,13,136,46,44,51.1,ruppmi01
551,Jason Strudwick,33,EDM,D,71,2,7,9,-4,60,1.5,2,0,0,0,6,0,1,32,6.3,896,12:38,63,73,0,0,,strudja01
552,Paul Szczechura,23,TBL,C,31,4,5,9,-1,12,0.5,3,1,0,0,4,0,1,51,7.8,420,13:33,23,30,94,138,40.5,szczepa01
553,Brendan Witt,33,NYI,D,65,0,9,9,-34,94,-0.2,0,0,0,0,8,0,1,52,0.0,1320,20:18,146,142,1,1,50.0,wittbr01
554,Aaron Johnson,25,CHI,D,38,3,5,8,19,33,3.0,3,0,0,1,5,0,0,27,11.1,537,14:09,34,40,0,0,,johnsaa01
555,Randy Jones,27,PHI,D,47,4,4,8,8,22,2.5,3,1,0,2,4,0,0,45,8.9,898,19:07,66,20,0,0,,jonesra01
556,František Kaberle,35,CAR,D,30,1,7,8,-4,8,1.1,0,1,0,0,5,2,0,28,3.6,422,14:03,34,16,0,0,,kaberfr01
557,Matt Lashoff,22,TOT,D,28,0,8,8,-6,20,0.7,0,0,0,0,4,4,0,25,0.0,495,17:41,21,15,0,0,,lashoma01
558,Brad Lukowich,32,SJS,D,58,0,8,8,5,12,2.5,0,0,0,0,8,0,0,43,0.0,940,16:13,82,117,0,0,,lukowbr01
559,Jay McKee,31,STL,D,69,1,7,8,11,44,3.4,1,0,0,1,6,0,1,43,2.3,1195,17:19,185,68,0,2,0.0,mckeeja01
560,Robyn Regehr,28,CGY,D,75,0,8,8,10,73,2.9,0,0,0,0,8,0,0,79,0.0,1586,21:09,89,122,0,0,,regehro01
561,Alexei Semenov,27,SJS,D,47,1,7,8,3,57,2.0,1,0,0,0,6,1,0,28,3.6,613,13:03,30,53,0,1,0.0,semenal01
562,Colin Stuart,26,ATL,LW,33,5,3,8,3,18,0.7,2,0,3,0,2,0,1,54,9.3,412,12:29,16,59,5,7,41.7,stuarco01
563,Landon Wilson,33,DAL,RW,27,2,6,8,5,21,0.8,2,0,0,0,6,0,0,34,5.9,249,9:14,4,47,0,3,0.0,wilsola02
564,Craig Adams,31,TOT,RW,45,2,5,7,-3,22,0.1,1,1,0,0,5,0,0,47,4.3,391,8:41,20,67,8,13,38.1,adamscr01
565,Christian Bäckman,28,CBJ,D,56,2,5,7,5,32,2.2,1,1,0,1,4,1,0,54,3.7,877,15:39,53,40,0,1,0.0,backmch01
566,Byron Bitz,24,BOS,RW,35,4,3,7,0,18,0.5,4,0,0,0,2,1,0,31,12.9,363,10:22,15,71,21,29,42.0,bitzby01
567,Garnet Exelby,27,ATL,D,59,0,7,7,-2,120,1.0,0,0,0,0,6,0,1,42,0.0,987,16:43,99,151,0,0,,exelbga01
568,Adam Foote,37,COL,D,42,1,6,7,-12,30,1.1,1,0,0,1,6,0,0,19,5.3,826,19:41,77,54,0,0,,footead01
569,Jonas Frögren,28,TOR,D,41,1,6,7,0,28,1.1,1,0,0,0,5,0,1,12,8.3,551,13:26,41,74,0,1,0.0,frogrjo01
570,Colton Gillies,19,MIN,C,45,2,5,7,-2,18,0.4,2,0,0,1,4,1,0,22,9.1,370,8:14,9,55,1,1,50.0,gillico01
571,Patric Hörnqvist,22,NSH,RW,28,2,5,7,-3,16,0.3,2,0,0,0,4,1,0,54,3.7,319,11:24,13,20,1,4,20.0,hornqpa01
572,Brad May,37,TOT,LW,58,1,6,7,0,89,0.0,1,0,0,0,6,0,0,32,3.1,421,7:16,6,53,1,3,25.0,maybr01
573,Derek Meech,24,DET,D,41,2,5,7,-12,12,0.2,2,0,0,0,4,1,0,44,4.5,412,10:03,19,36,0,2,0.0,meechde01
574,Douglas Murray,28,SJS,D,75,0,7,7,6,38,2.9,0,0,0,0,7,0,0,56,0.0,1249,16:39,78,175,0,0,,murrado01
575,Jiří Novotný,25,CBJ,C,42,4,3,7,4,14,0.3,3,0,1,0,3,0,0,56,7.1,560,13:21,15,74,155,138,52.9,novotji01
576,Peter Ölvecký,23,MIN,LW,31,2,5,7,1,12,0.6,2,0,0,1,3,2,0,19,10.5,277,8:55,15,14,63,95,39.9,olvecpe01
577,Antti Pihlström,24,NSH,LW,53,2,5,7,-1,10,-0.1,1,1,0,0,5,0,0,88,2.3,607,11:27,16,100,0,1,0.0,pihlsan01
578,Tom Preissing,30,LAK,D,22,3,4,7,-7,6,1.1,1,2,0,0,1,3,0,40,7.5,368,16:45,21,15,0,0,,preisto01
579,Gary Roberts,42,TBL,LW,30,4,3,7,-11,27,0.1,2,2,0,1,1,2,0,32,12.5,349,11:39,3,38,1,1,50.0,roberga01
580,Kurt Sauer,28,PHX,D,68,1,6,7,-1,36,2.4,1,0,0,0,5,0,1,33,3.0,1402,20:37,121,91,0,1,0.0,sauerku01
581,Luca Sbisa,19,PHI,D,39,0,7,7,-6,36,0.7,0,0,0,0,3,4,0,38,0.0,682,17:29,48,46,0,0,,sbisalu01
582,Yan Stastny,26,STL,C,34,3,4,7,-14,20,-0.2,3,0,0,0,3,0,1,30,10.0,433,12:45,18,25,46,56,45.1,stastya01
583,Anthony Stewart,24,FLA,RW,59,2,5,7,-6,34,-0.1,2,0,0,0,4,0,1,56,3.6,451,7:39,7,77,1,2,33.3,stewaan01
584,Nick Tarnasky,24,TOT,LW,45,1,6,7,-1,50,0.2,1,0,0,0,6,0,0,38,2.6,330,7:20,19,82,0,1,0.0,tarnani01
585,Jim Vandermeer,28,CGY,D,45,1,6,7,1,108,1.5,1,0,0,0,6,0,0,31,3.2,721,16:01,28,85,0,0,,vandeji01
586,Mike Weaver,30,STL,D,58,0,7,7,-3,12,1.8,0,0,0,0,5,0,2,36,0.0,1001,17:16,81,43,0,0,,weavemi01
587,Jeremy Williams,25,TOR,RW,11,5,2,7,2,2,1.0,5,0,0,0,1,1,0,21,23.8,148,13:26,4,10,0,1,0.0,willije01
588,Daniel Winnik,23,PHX,C,49,3,4,7,1,63,0.0,3,0,0,0,4,0,0,66,4.5,641,13:04,27,79,51,84,37.8,winnida01
589,Keith Aucoin,30,WSH,C,12,2,4,6,5,4,0.8,1,1,0,0,4,0,0,15,13.3,124,10:19,2,4,33,50,39.8,aucoike01
590,Eric Brewer,29,STL,D,28,1,5,6,-14,24,0.6,0,1,0,0,3,2,0,49,2.0,703,25:07,57,40,0,0,,breweer01
591,Chris Butler,22,BUF,D,47,2,4,6,11,18,2.5,2,0,0,1,4,0,0,36,5.6,786,16:43,60,37,0,0,,butlech01
592,Chris Clark,32,WSH,RW,32,1,5,6,-3,32,-0.1,1,0,0,0,4,1,0,36,2.8,370,11:34,7,49,3,3,50.0,clarkch01
593,Ryan Craig,27,TBL,C,54,2,4,6,-7,60,-0.5,2,0,0,0,4,0,0,64,3.1,555,10:16,29,60,110,112,49.5,craigry01
594,Steve Downie,21,TOT,RW,29,3,3,6,-2,65,0.4,3,0,0,1,3,0,0,26,11.5,244,8:26,7,41,5,15,25.0,downist01
595,Kurtis Foster,27,MIN,D,10,1,5,6,7,6,1.5,1,0,0,0,3,2,0,10,10.0,136,13:35,8,8,0,0,,fosteku01
596,Jeff Hamilton,31,TOR,RW,15,3,3,6,2,4,0.6,3,0,0,1,3,0,0,30,10.0,194,12:57,5,6,3,8,27.3,hamilje01
597,Bret Hedican,38,ANA,D,51,1,5,6,-7,36,0.9,1,0,0,0,3,2,0,40,2.5,832,16:18,37,51,0,0,,hedicbr01
598,Jack Hillen,23,NYI,D,40,1,5,6,-9,16,0.7,1,0,0,0,4,0,1,47,2.1,608,15:13,50,28,0,0,,hilleja01
599,Kent Huskins,29,ANA,D,33,2,4,6,6,27,1.8,2,0,0,0,4,0,0,20,10.0,620,18:47,47,29,0,1,0.0,huskike01
600,Martins Karsums,22,TOT,RW,24,1,5,6,-8,6,-0.1,1,0,0,0,4,1,0,28,3.6,269,11:11,11,47,2,1,66.7,karsuma01
601,Krys Kolanos,27,MIN,C,21,3,3,6,3,16,0.8,2,1,0,0,2,1,0,30,10.0,223,10:36,3,37,59,56,51.3,kolankr01
602,Joel Lundqvist,26,DAL,C,43,1,5,6,-9,20,-0.5,1,0,0,1,5,0,0,32,3.1,465,10:49,14,116,29,47,38.2,lundqjo01
603,Jamie McGinn,20,SJS,LW,35,4,2,6,-6,2,0.3,3,1,0,1,2,0,0,27,14.8,312,8:55,7,50,6,1,85.7,mcginja01
604,Nathan Paetsch,25,BUF,D,23,2,4,6,3,25,1.4,2,0,0,0,3,1,0,21,9.5,280,12:11,13,11,0,0,,paetsna01
605,Anssi Salmela,24,TOT,D,26,1,5,6,1,8,1.1,0,1,0,0,5,0,0,41,2.4,416,15:59,27,24,0,0,,salmean01
606,Christoph Schubert,26,OTT,LW,50,3,3,6,-8,26,-0.4,2,1,0,0,2,1,0,57,5.3,680,13:36,43,108,0,0,,schubch01
607,Brandon Sutter,19,CAR,C,50,1,5,6,-1,16,0.0,1,0,0,0,5,0,0,57,1.8,441,8:50,18,37,128,204,38.6,suttebr03
608,Radim Vrbata,27,TBL,RW,18,3,3,6,-1,8,0.4,2,1,0,0,3,0,0,41,7.3,256,14:13,5,3,1,2,33.3,vrbatra01
609,Mike Zigomanis,28,PIT,C,22,2,4,6,-2,27,0.3,2,0,0,0,4,0,0,23,8.7,251,11:26,8,17,158,93,62.9,zigommi01
610,Karl Alzner,20,WSH,D,30,1,4,5,-1,2,0.9,1,0,0,0,4,0,0,31,3.2,583,19:25,54,23,0,0,,alzneka01
611,François Beauchemin,28,ANA,D,20,4,1,5,-3,12,1.1,4,0,0,2,0,1,0,45,8.9,498,24:54,25,26,0,0,,beaucfr01
612,Brian Boyle,24,LAK,C,28,4,1,5,-9,42,0.2,4,0,0,1,1,0,0,36,11.1,284,10:08,8,66,102,123,45.3,boylebr01
613,Greg de Vries,36,NSH,D,71,1,4,5,-15,65,0.8,1,0,0,0,4,0,0,38,2.6,1074,15:08,73,58,0,0,,devrigr01
614,Derek Dorsett,22,CBJ,RW,52,4,1,5,-1,150,0.1,4,0,0,1,1,0,0,59,6.8,462,8:53,15,116,4,5,44.4,dorsede01
615,Brett Festerling,22,ANA,D,40,0,5,5,5,18,1.5,0,0,0,0,5,0,0,15,0.0,667,16:40,36,89,0,0,,festebr01
616,Dan Hinote,32,STL,RW,51,1,4,5,-7,64,-0.5,1,0,0,0,2,1,1,24,4.2,556,10:55,29,86,35,39,47.3,hinotda01
617,Darcy Hordichuk,28,VAN,LW,73,4,1,5,1,109,0.2,4,0,0,0,1,0,0,26,15.4,404,5:32,8,110,1,0,100.0,hordida01
618,Andrew Hutchinson,28,TOT,D,40,2,3,5,-9,12,0.5,2,0,0,0,2,1,0,58,3.4,574,14:22,35,11,0,0,,hutchan01
619,Mike Iggulden,26,NYI,C,11,1,4,5,-3,4,0.3,1,0,0,0,4,0,0,16,6.3,133,12:08,6,16,1,1,50.0,iggulmi01
620,Marek Malík,33,TBL,D,42,0,5,5,-3,36,0.9,0,0,0,0,5,0,0,22,0.0,805,19:10,43,14,0,0,,malikma01
621,Ryan O'Byrne,24,MTL,D,37,0,5,5,-7,58,0.5,0,0,0,0,5,0,0,14,0.0,559,15:06,41,77,0,0,,obyrnry01
622,Cal O'Reilly,22,NSH,C,11,3,2,5,2,2,0.7,3,0,0,0,2,0,0,6,50.0,139,12:36,2,0,35,53,39.8,oreilca01
623,Colton Orr,26,NYR,RW,82,1,4,5,-15,193,-0.7,1,0,0,0,4,0,0,40,2.5,532,6:29,14,133,4,12,25.0,orrco01
624,Brad Richardson,23,LAK,RW,31,0,5,5,-6,11,-0.2,0,0,0,0,5,0,0,37,0.0,335,10:48,4,26,52,43,54.7,richabr02
625,Tyler Sloan,27,WSH,D,26,1,4,5,4,14,1.2,1,0,0,0,4,0,0,8,12.5,433,16:39,50,33,0,0,,sloanty01
626,Vladimír Sobotka,21,BOS,C,25,1,4,5,-10,10,-0.3,1,0,0,0,4,0,0,19,5.3,264,10:33,7,48,30,22,57.7,sobotvl01
627,Boris Valábik,22,ATL,D,50,0,5,5,-14,132,-0.3,0,0,0,0,5,0,0,16,0.0,762,15:15,68,78,0,0,,valabbo01
628,Donald Brashear,37,WSH,LW,63,1,3,4,-6,121,-0.7,1,0,0,1,3,0,0,43,2.3,520,8:15,8,119,0,0,,brashdo01
629,Sheldon Brookbank,28,TOT,D,44,1,3,4,4,76,1.3,1,0,0,0,3,0,0,30,3.3,534,12:08,22,37,0,0,,brooksh01
630,Mike Brown,23,TOT,RW,48,2,2,4,-7,145,-0.4,2,0,0,2,2,0,0,44,4.5,391,8:08,12,85,0,6,0.0,brownmi02
631,Jonathan Ericsson,24,DET,D,19,1,3,4,-1,15,0.6,1,0,0,0,3,0,0,25,4.0,336,17:40,12,28,0,0,,ericsjo01
632,John Erskine,28,WSH,D,52,0,4,4,1,63,1.0,0,0,0,0,3,0,1,50,0.0,873,16:48,76,128,0,0,,erskijo01
633,Nikita Filatov,18,CBJ,LW,8,4,0,4,3,0,0.9,4,0,0,1,0,0,0,10,40.0,65,8:08,2,2,0,0,,filatni01
634,Mark Fistric,22,DAL,D,36,0,4,4,-1,42,0.9,0,0,0,0,4,0,0,35,0.0,574,15:57,44,114,0,0,,fistrma01
635,T.J. Galiardi,20,COL,LW,11,3,1,4,-4,6,0.3,3,0,0,0,1,0,0,14,21.4,180,16:21,9,11,56,77,42.1,galiatj01
636,Denis Gauthier,32,LAK,D,65,2,2,4,-11,90,1.3,2,0,0,0,2,0,0,36,5.6,945,14:32,104,182,0,0,,gauthde01
637,Eric Godard,28,PIT,RW,71,2,2,4,-3,171,-0.1,2,0,0,0,2,0,0,20,10.0,289,4:04,12,37,1,0,100.0,godarer01
638,Steven Goertzen,24,PHX,RW,16,2,2,4,-2,24,0.3,2,0,0,0,2,0,0,18,11.1,155,9:42,7,33,1,1,50.0,goertst01
639,Jason Jaffray,27,VAN,RW,14,2,2,4,-2,14,0.3,2,0,0,2,2,0,0,11,18.2,127,9:04,3,7,31,34,47.7,jaffrja01
640,Cam Janssen,24,STL,RW,56,1,3,4,-5,131,-0.1,1,0,0,0,3,0,0,22,4.5,281,5:01,2,66,0,2,0.0,janssca01
641,Lukáš Kašpar,23,SJS,LW,13,2,2,4,0,8,0.4,2,0,0,1,1,1,0,14,14.3,119,9:08,2,18,0,4,0.0,kaspalu01
642,Sami Lepistö,24,WSH,D,7,0,4,4,-3,6,0.3,0,0,0,0,1,3,0,7,0.0,137,19:36,4,9,0,0,,lepissa01
643,Andreas Nödl,21,PHI,RW,38,1,3,4,-15,2,-0.9,1,0,0,0,3,0,0,33,3.0,424,11:09,14,40,0,0,,nodlan01
644,Ryan Parent,21,PHI,D,31,0,4,4,3,10,1.0,0,0,0,0,4,0,0,9,0.0,564,18:12,39,33,0,0,,parenry01
645,Wayne Primeau,32,CGY,C,24,0,4,4,-3,14,-0.2,0,0,0,0,4,0,0,22,0.0,249,10:23,13,15,115,102,53.0,primewa01
646,Steve Regier,24,STL,LW,8,3,1,4,-1,4,0.6,1,2,0,0,1,0,0,11,27.3,88,10:59,5,8,3,4,42.9,regiest01
647,Jody Shelley,32,SJS,LW,70,2,2,4,-6,116,-0.3,2,0,0,1,2,0,0,44,4.5,433,6:11,7,125,3,4,42.9,shelljo01
648,Matt Smaby,24,TBL,D,43,0,4,4,-11,50,0.1,0,0,0,0,4,0,0,28,0.0,821,19:05,68,122,1,0,100.0,smabyma01
649,Martin St. Pierre,25,BOS,C,14,2,2,4,-1,4,0.3,1,0,1,1,2,0,0,15,13.3,160,11:24,6,8,43,58,42.6,stpiema01
650,Nate Thompson,24,NYI,C,43,2,2,4,-11,49,-0.7,1,0,1,0,2,0,0,56,3.6,520,12:05,41,83,216,213,50.3,thompna01
651,Daniel Tjärnqvist,32,COL,D,37,2,2,4,1,8,1.5,2,0,0,0,2,0,0,19,10.5,542,14:40,29,12,0,0,,tjarnda01
652,Jiří Tlustý,20,TOR,C,14,0,4,4,0,0,0.1,0,0,0,0,4,0,0,22,0.0,178,12:42,5,5,1,2,33.3,tlustji01
653,Steve Wagner,24,STL,D,22,2,2,4,-5,18,0.7,2,0,0,0,1,1,0,16,12.5,344,15:38,11,24,0,0,,wagnest01
654,Brian Willsie,30,COL,RW,42,1,3,4,-6,14,-0.5,1,0,0,0,3,0,0,59,1.7,495,11:47,21,36,30,59,33.7,willsbr01
655,Sergei Zubov*,38,DAL,D,10,0,4,4,-4,0,0.3,0,0,0,0,1,3,0,15,0.0,243,24:18,3,6,0,0,,zubovse01
656,Derek Boogaard,26,MIN,LW,51,0,3,3,3,87,0.1,0,0,0,0,3,0,0,13,0.0,255,5:00,4,62,0,0,,boogade01
657,Gilbert Brulé,22,EDM,C,11,2,1,3,-3,12,0.2,2,0,0,1,1,0,0,13,15.4,109,9:52,6,14,4,1,80.0,brulegi01
658,Kyle Chipchura,22,MTL,C,13,0,3,3,-6,5,-0.2,0,0,0,0,3,0,0,5,0.0,134,10:18,3,8,47,60,43.9,chipcky01
659,Riley Cote,26,PHI,LW,63,0,3,3,-7,174,-0.5,0,0,0,0,3,0,0,24,0.0,262,4:10,4,51,0,0,,coteri01
660,Davis Drewiske,24,LAK,D,17,0,3,3,1,18,0.9,0,0,0,0,2,1,0,21,0.0,294,17:19,30,10,0,0,,drewida01
661,Chris Gratton,33,TOT,C,24,0,3,3,-1,12,-0.2,0,0,0,0,3,0,0,20,0.0,253,10:32,4,37,134,95,58.5,grattch01
662,Josh Gratton,26,PHI,LW,19,1,2,3,-2,57,0.1,1,0,0,0,2,0,0,14,7.1,119,6:14,0,20,0,0,,grattjo01
663,Bryan Helmer,36,WSH,D,12,0,3,3,-1,2,0.3,0,0,0,0,2,1,0,8,0.0,199,16:36,22,13,0,0,,helmebr01
664,Niklas Hjalmarsson,21,CHI,D,21,1,2,3,4,0,1.0,1,0,0,0,1,0,1,15,6.7,315,14:59,22,15,0,0,,hjalmni01
665,Dustin Jeffrey,20,PIT,C,14,1,2,3,4,0,0.3,1,0,0,0,2,0,0,18,5.6,151,10:47,3,8,43,60,41.7,jeffrdu01
666,Jesse Joensuu,21,NYI,LW,7,1,2,3,-1,4,0.2,1,0,0,0,1,1,0,9,11.1,85,12:06,2,7,0,0,,joensje01
667,Jon Kalinski,21,PHI,C,12,1,2,3,-2,0,0.2,1,0,0,1,2,0,0,7,14.3,91,7:37,7,12,21,25,45.7,kalinjo01
668,Trevor Lewis,22,LAK,C,6,1,2,3,0,0,0.3,1,0,0,0,2,0,0,10,10.0,70,11:36,4,4,1,3,25.0,lewistr01
669,Vladimír Mihálik,22,TBL,D,11,0,3,3,-3,6,0.2,0,0,0,0,3,0,0,7,0.0,147,13:24,17,8,0,0,,mihalvl01
670,Chris Minard,27,PIT,LW,20,1,2,3,0,4,0.1,1,0,0,1,2,0,0,33,3.0,188,9:25,5,32,2,0,100.0,minarch01
671,Janne Niskala,27,TBL,D,6,1,2,3,0,6,0.5,0,1,0,0,2,0,0,10,10.0,82,13:42,1,5,0,0,,niskaja01
672,Cam Paddock,25,STL,C,16,2,1,3,-4,0,0.1,2,0,0,0,1,0,0,17,11.8,171,10:41,4,7,40,47,46.0,paddoca01
673,Matt Pelech,21,CGY,D,5,0,3,3,1,9,0.4,0,0,0,0,3,0,0,4,0.0,66,13:16,3,5,0,0,,pelecma01
674,Joel Perrault,25,PHX,C,7,2,1,3,2,4,0.5,2,0,0,0,0,1,0,15,13.3,90,12:52,2,5,34,42,44.7,perrajo01
675,Richard Petiot,26,TBL,D,11,0,3,3,5,21,0.9,0,0,0,0,3,0,0,10,0.0,227,20:37,14,30,0,0,,petiori01
676,Thomas Pöck,27,NYI,D,59,1,2,3,-17,35,-0.1,1,0,0,0,1,0,1,51,2.0,750,12:42,59,53,0,0,,pockth01
677,Brian Pothier,31,WSH,D,9,1,2,3,0,4,0.5,1,0,0,1,1,1,0,8,12.5,149,16:35,9,9,0,0,,pothibr01
678,Ryan Potulny,24,EDM,C,8,0,3,3,2,0,0.2,0,0,0,0,3,0,0,9,0.0,84,10:29,1,5,1,9,10.0,potulry01
679,Brandon Prust,24,TOT,RW,36,1,2,3,-8,108,-0.4,1,0,0,1,2,0,0,23,4.3,269,7:28,9,24,17,14,54.8,prustbr01
680,André Roy,33,CGY,LW,44,3,0,3,-1,83,0.1,3,0,0,1,0,0,0,26,11.5,242,5:29,0,41,1,0,100.0,royan01
681,Rick Rypien,24,VAN,C,12,3,0,3,-3,19,0.3,2,0,1,0,0,0,0,16,18.8,112,9:20,7,22,9,9,50.0,rypieri01
682,Rob Schremp,22,EDM,C,4,0,3,3,2,2,0.3,0,0,0,0,3,0,0,3,0.0,54,13:35,0,3,1,1,50.0,schrero01
683,Brad Staubitz,24,SJS,RW,35,1,2,3,0,76,0.1,1,0,0,1,2,0,0,22,4.5,218,6:13,3,56,0,2,0.0,staubbr01
684,Tyson Strachan,24,STL,D,30,0,3,3,8,39,1.5,0,0,0,0,3,0,0,21,0.0,403,13:26,24,23,0,0,,stracty01
685,Bill Thomas,25,PIT,RW,16,2,1,3,-4,2,0.1,1,0,1,0,1,0,0,17,11.8,152,9:31,10,14,52,49,51.5,thomabi01
686,Tom Wandell,22,DAL,C,14,1,2,3,-1,4,0.1,1,0,0,0,2,0,0,23,4.3,156,11:09,6,6,58,55,51.3,wandeto01
687,Craig Weller,28,MIN,RW,36,1,2,3,-3,47,0.0,0,1,0,0,2,0,0,27,3.7,250,6:57,12,61,0,5,0.0,wellecr01
688,Wade Belak,32,TOT,RW,53,0,2,2,-1,79,-0.3,0,0,0,0,2,0,0,19,0.0,278,5:15,6,57,0,0,,belakwa01
689,Joe Callahan,26,NYI,D,18,0,2,2,5,4,0.9,0,0,0,0,2,0,0,6,0.0,270,15:00,22,39,0,1,0.0,callajo02
690,Tom Cavanagh,26,SJS,C,17,1,1,2,-2,4,0.0,1,0,0,0,1,0,0,9,11.1,131,7:44,5,4,26,31,45.6,cavanto01
691,Sean Collins,25,WSH,D,15,1,1,2,1,12,0.5,1,0,0,0,1,0,0,14,7.1,218,14:32,15,11,0,0,,collise01
692,Rob Davison,28,VAN,D,23,0,2,2,-4,51,0.1,0,0,0,0,2,0,0,15,0.0,232,10:05,12,28,0,0,,davisro01
693,Aaron Downey,34,DET,RW,4,1,1,2,0,7,0.3,1,0,0,0,1,0,0,2,50.0,21,5:13,1,11,0,0,,downeaa01
694,Alexandre Giroux,27,WSH,LW,12,1,1,2,4,10,0.2,1,0,0,1,1,0,0,20,5.0,127,10:34,2,22,0,1,0.0,giroual01
695,Christian Hanson,22,TOR,C,5,1,1,2,-1,2,0.1,1,0,0,0,1,0,0,9,11.1,82,16:19,1,3,1,3,25.0,hansoch01
696,Dwight Helminen,25,CAR,C,23,1,1,2,-2,0,0.0,1,0,0,0,1,0,0,15,6.7,157,6:50,9,22,61,70,46.6,helmidw01
697,Jamie Heward,37,TBL,D,13,0,2,2,-1,4,0.2,0,0,0,0,0,2,0,11,0.0,154,11:49,15,5,0,0,,hewarja01
698,Ryan Hollweg,25,TOR,LW,25,0,2,2,-7,38,-0.4,0,0,0,0,2,0,0,12,0.0,162,6:28,4,37,1,2,33.3,hollwry01
699,Raitis Ivanāns,30,LAK,LW,76,2,0,2,-8,145,-0.6,2,0,0,2,0,0,0,25,8.0,484,6:22,9,125,0,0,,ivanara01
700,David Kočí,27,TOT,LW,37,1,1,2,1,141,0.0,1,0,0,0,1,0,0,13,7.7,220,5:57,5,39,0,0,,kocida01
701,Lasse Kukkonen,27,PHI,D,22,0,2,2,-2,10,0.2,0,0,0,0,2,0,0,10,0.0,236,10:43,24,15,0,1,0.0,kukkola01
702,Dan LaCouture,31,CAR,LW,11,2,0,2,-1,10,0.3,2,0,0,1,0,0,0,4,50.0,47,4:16,3,9,4,6,40.0,lacouda01
703,Georges Laraque,32,MTL,RW,33,0,2,2,-6,61,-0.5,0,0,0,0,2,0,0,15,0.0,252,7:39,5,42,0,1,0.0,laraqge01
704,Mike Lundin,24,TBL,D,25,0,2,2,-4,4,0.2,0,0,0,0,2,0,0,8,0.0,416,16:39,43,6,0,1,0.0,lundimi01
705,Craig MacDonald,31,CBJ,C,8,1,1,2,1,0,0.2,1,0,0,1,1,0,0,6,16.7,85,10:39,1,7,4,7,36.4,macdocr01
706,Steve MacIntyre,28,EDM,LW,22,2,0,2,-2,40,0.2,2,0,0,1,0,0,0,6,33.3,86,3:55,2,22,0,0,,macinst01
707,Mark Mancari,23,BUF,RW,7,1,1,2,-4,4,0.0,1,0,0,0,0,1,0,21,4.8,93,13:16,1,8,4,3,57.1,mancama01
708,Shawn Matthias,20,FLA,C,16,0,2,2,-3,2,-0.2,0,0,0,0,2,0,0,11,0.0,147,9:10,2,8,46,45,50.5,matthsh01
709,Brendan Mikkelson,21,ANA,D,34,0,2,2,0,17,0.6,0,0,0,0,2,0,0,19,0.0,474,13:56,22,19,0,0,,mikkebr01
