,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
356,Matt Ellis,LW,72,3,10,13,0.6,3,0,0,1,10,0,0,112,2.7,652,9:03,20.0,33,141.0,141.0,50.0,500000,0.0
357,Jonathan Ericsson,D,62,4,9,13,1.9,3,0,1,1,9,0,0,55,7.3,1036,16:42,47.0,93,0.0,0.0,,900000,580985.0
358,Jan Hejda,D,62,3,10,13,1.9,2,1,0,0,10,0,0,63,4.8,1280,20:39,133.0,111,1.0,1.0,50.0,2000000,2178697.0
359,Mike Lundin,D,49,3,10,13,2.5,3,0,0,0,9,1,0,42,7.1,1075,21:57,81.0,20,0.0,0.0,,550000,72623.0
360,Jamie McGinn,LW,59,10,3,13,1.2,10,0,0,2,3,0,0,76,13.2,590,10:00,18.0,89,7.0,9.0,43.8,681667,263864.0
361,Petteri Nokelainen,C,67,5,8,13,0.1,5,0,0,0,5,2,1,88,5.7,823,12:17,33.0,80,200.0,244.0,45.0,850000,508362.0
362,Johnny Oduya,D,67,3,10,13,4.0,3,0,0,0,9,1,0,68,4.4,1424,21:16,124.0,62,0.0,0.0,,3500000,4357394.0
363,Jerred Smithson,C,69,9,4,13,0.6,7,0,2,1,4,0,0,54,16.7,964,13:58,41.0,84,301.0,247.0,54.9,762500,381272.0
364,Sheldon Souray,D,37,4,9,13,1.1,4,0,0,0,5,4,0,113,3.5,837,22:37,31.0,50,0.0,0.0,,5400000,7117077.0
365,Zack Stortini,RW,77,4,9,13,0.7,3,1,0,1,9,0,0,46,8.7,715,9:17,30.0,144,87.0,96.0,47.5,700000,290492.0
366,Andy Sutton,D,72,5,8,13,2.4,5,0,0,0,8,0,0,77,6.5,1470,20:25,204.0,197,0.0,0.0,,3000000,3631161.0
367,Chris Thorburn,C,76,4,9,13,0.6,1,0,3,0,9,0,0,63,6.3,759,9:59,37.0,103,16.0,13.0,55.2,660000,232394.0
368,Aaron Ward,D,77,1,12,13,1.5,1,0,0,0,10,0,2,41,2.4,1332,17:18,143.0,172,0.0,0.0,,2500000,2904929.0
369,Jesse Winchester,C,52,2,11,13,0.7,1,0,1,0,10,1,0,77,2.6,521,10:01,19.0,89,206.0,167.0,55.2,550000,72623.0
370,Andrew Alberts,D,76,3,9,12,3.1,3,0,0,0,9,0,0,50,6.0,1169,15:23,88.0,216,0.0,1.0,0.0,1050000,798855.0
371,Brett Carson,D,54,2,10,12,2.8,2,0,0,0,8,2,0,42,4.8,938,17:22,89.0,77,0.0,0.0,,522500,32680.0
372,Kyle Chipchura,C,74,6,6,12,-0.1,5,0,1,1,5,0,1,54,11.1,850,11:29,28.0,63,378.0,398.0,48.7,500000,0.0
373,Patrick Dwyer,RW,58,7,5,12,0.6,7,0,0,2,4,0,1,80,8.8,725,12:30,29.0,108,78.0,146.0,34.8,500000,0.0
374,Ryan Jones,LW,49,8,4,12,1.3,6,2,0,0,4,0,0,62,12.9,522,10:39,21.0,71,0.0,1.0,0.0,975000,689920.0
375,Jamie Lundmark,C,36,5,7,12,0.7,4,1,0,1,6,1,0,52,9.6,496,13:47,12.0,15,45.0,47.0,48.9,600000,145246.0
376,Willie Mitchell,D,48,4,8,12,3.3,4,0,0,1,7,0,1,47,8.5,1085,22:37,79.0,32,0.0,0.0,,3500000,4357394.0
377,Shaone Morrisonn,D,68,1,11,12,1.6,1,0,0,1,11,0,0,32,3.1,1195,17:34,103.0,161,0.0,0.0,,1975000,2142385.0
378,Jim Vandermeer,D,62,4,8,12,3.3,4,0,0,1,8,0,0,64,6.3,1096,17:41,54.0,158,0.0,0.0,,2300000,2614436.0
379,Colin White,D,81,2,10,12,4.4,2,0,0,0,9,0,1,47,4.3,1626,20:04,126.0,143,0.0,0.0,,3000000,3631161.0
380,Byron Bitz,RW,52,5,6,11,0.5,5,0,0,2,6,0,0,58,8.6,574,11:02,20.0,83,7.0,11.0,38.9,687500,272337.0
381,Francis Bouillon,D,81,3,8,11,3.5,2,1,0,1,4,3,1,86,3.5,1564,19:18,96.0,162,0.0,0.0,,750000,363116.0
382,Matt Carkner,D,81,2,9,11,2.9,2,0,0,0,9,0,0,87,2.3,1370,16:55,125.0,125,0.0,0.0,,500000,0.0
383,Mike Commodore,D,57,2,9,11,1.8,2,0,0,1,8,1,0,54,3.7,1083,19:00,87.0,128,0.0,0.0,,3750000,4720510.0
384,Hal Gill,D,68,2,9,11,2.1,2,0,0,0,8,0,1,41,4.9,1247,18:21,150.0,82,0.0,1.0,0.0,2250000,2541813.0
385,Tanner Glass,LW,67,4,7,11,0.4,4,0,0,0,7,0,0,52,7.7,702,10:28,19.0,165,3.0,15.0,16.7,500000,0.0
386,Michael Grabner,RW,20,5,6,11,1.3,3,2,0,1,3,3,0,63,7.9,278,13:54,1.0,9,1.0,1.0,50.0,793333,426055.0
387,Kevin Klein,D,81,1,10,11,1.8,1,0,0,0,9,0,1,67,1.5,1614,19:55,147.0,101,0.0,0.0,,650000,217869.0
388,Lauri Korpikoski,LW,71,5,6,11,-0.1,5,0,0,1,6,0,0,68,7.4,874,12:18,26.0,92,14.0,35.0,28.6,700000,290492.0
389,Ville Leino,LW,55,6,5,11,0.3,5,1,0,2,4,1,0,77,7.8,720,13:05,17.0,19,6.0,8.0,42.9,800000,435739.0
390,Paul Martin,D,22,2,9,11,2.9,1,1,0,0,8,1,0,21,9.5,495,22:30,22.0,23,0.0,0.0,,3833333,4841548.0
391,Torrey Mitchell,C,56,2,9,11,0.4,2,0,0,0,9,0,0,59,3.4,640,11:26,19.0,59,89.0,116.0,43.4,1366667,1258803.0
392,Cal O'Reilly,C,31,2,9,11,0.7,1,1,0,0,8,1,0,23,8.7,423,13:38,7.0,2,133.0,148.0,47.3,562500,90779.0
393,Rob Scuderi,D,73,0,11,11,4.0,0,0,0,0,11,0,0,38,0.0,1407,19:16,108.0,68,0.0,0.0,,3400000,4212147.0
394,Andrej Sekera,D,49,4,7,11,2.6,4,0,0,0,6,1,0,59,6.8,855,17:27,46.0,39,0.0,1.0,0.0,1000000,726232.0
395,Craig Adams,RW,82,0,10,10,-0.8,0,0,0,0,10,0,0,84,0.0,910,11:06,58.0,193,243.0,311.0,43.9,550000,72623.0
396,Mikael Backlund,C,23,1,9,10,0.9,1,0,0,0,9,0,0,47,2.1,290,12:36,4.0,12,100.0,86.0,53.8,845833,502310.0
397,Mark Fistric,D,67,1,9,10,4.1,1,0,0,0,8,0,1,46,2.2,1000,14:56,79.0,171,0.0,0.0,,1000000,726232.0
398,Boyd Gordon,RW,36,4,6,10,0.8,4,0,0,0,6,0,0,40,10.0,370,10:17,19.0,18,123.0,79.0,60.9,761250,379456.0
399,Josh Gorges,D,82,3,7,10,3.7,3,0,0,1,4,3,0,52,5.8,1723,21:01,158.0,85,0.0,0.0,,1100000,871478.0
400,Aaron Johnson,D,41,4,6,10,1.7,3,1,0,0,5,1,0,36,11.1,642,15:39,41.0,70,0.0,0.0,,540000,58098.0
401,Jamie McBain,D,14,3,7,10,2.2,2,1,0,1,4,3,0,29,10.3,361,25:47,34.0,6,0.0,0.0,,685000,268705.0
402,Jay McKee,D,62,1,9,10,2.4,1,0,0,0,7,0,2,42,2.4,957,15:26,136.0,59,0.0,1.0,0.0,800000,435739.0
403,Vladimír Sobotka,C,61,4,6,10,0.2,4,0,0,0,6,0,0,67,6.0,677,11:06,21.0,136,196.0,165.0,54.3,583333,121038.0
404,Nate Thompson,C,71,2,8,10,-1.1,2,0,0,0,8,0,0,92,2.2,951,13:24,90.0,117,318.0,266.0,54.5,550000,72623.0
405,Shawn Thornton,RW,74,1,9,10,-0.2,1,0,0,0,9,0,0,119,0.8,669,9:03,16.0,108,10.0,12.0,45.5,516666,24206.0
406,Mike Weaver,D,77,1,9,10,3.6,1,0,0,0,9,0,0,33,3.0,1306,16:58,127.0,48,1.0,1.0,50.0,800000,435739.0
407,Zach Boychuk,C,31,3,6,9,0.7,3,0,0,0,5,1,0,37,8.1,333,10:45,7.0,23,5.0,4.0,55.6,845833,502310.0
408,Ryan Carter,C,38,4,5,9,0.7,4,0,0,1,4,0,1,38,10.5,374,9:51,6.0,51,116.0,105.0,52.5,625000,181558.0
409,Logan Couture,C,25,5,4,9,1.2,4,1,0,1,4,0,0,42,11.9,256,10:16,11.0,14,75.0,68.0,52.4,816667,459947.0
410,Tyler Ennis,C,10,3,6,9,1.1,3,0,0,0,3,3,0,23,13.0,153,15:20,5.0,2,13.0,18.0,41.9,875000,544674.0
411,Adam Foote,D,67,0,9,9,2.5,0,0,0,0,8,0,1,26,0.0,1297,19:22,102.0,111,0.0,0.0,,3000000,3631161.0
412,Matt Greene,D,75,2,7,9,2.9,2,0,0,1,7,0,0,57,3.5,1311,17:29,126.0,236,0.0,0.0,,2950000,3558538.0
413,Tim Jackman,RW,54,4,5,9,0.3,4,0,0,0,5,0,0,51,7.8,521,9:39,40.0,114,3.0,4.0,42.9,550000,72623.0
414,Jay Pandolfo,LW,52,4,5,9,-0.1,4,0,0,3,5,0,0,71,5.6,724,13:55,27.0,32,5.0,7.0,41.7,2500000,2904929.0
415,Adam Pardy,D,57,2,7,9,2.1,2,0,0,0,7,0,0,40,5.0,904,15:51,60.0,53,0.0,0.0,,700000,290492.0
416,Mathieu Perreault,C,21,4,5,9,1.0,3,1,0,0,5,0,0,27,14.8,238,11:21,6.0,7,95.0,115.0,45.2,675000,254181.0
417,Mathieu Schneider,D,25,2,7,9,1.9,1,1,0,0,4,3,0,37,5.4,426,17:02,33.0,27,0.0,0.0,,1550000,1525088.0
418,Jody Shelley,LW,57,2,7,9,0.7,2,0,0,0,7,0,0,49,4.1,386,6:46,9.0,97,2.0,4.0,33.3,725000,326804.0
419,Brian Sutherby,C,46,5,4,9,1.1,5,0,0,0,4,0,0,49,10.2,396,8:37,11.0,88,18.0,23.0,43.9,812500,453895.0
420,Eric Boulton,LW,62,2,6,8,0.2,1,1,0,0,6,0,0,39,5.1,425,6:51,10.0,96,2.0,2.0,50.0,600000,145246.0
421,Nick Boynton,D,49,1,7,8,2.0,0,1,0,0,6,1,0,50,2.0,815,16:38,59.0,64,0.0,0.0,,1500000,1452464.0
422,Davis Drewiske,D,42,1,7,8,1.3,1,0,0,0,7,0,0,32,3.1,640,15:15,59.0,30,0.0,0.0,,525000,36311.0
423,Andrew Ference,D,51,0,8,8,1.9,0,0,0,0,8,0,0,60,0.0,1005,19:42,66.0,58,0.0,0.0,,1400000,1307218.0
424,Jason Garrison,D,39,2,6,8,2.1,2,0,0,0,5,1,0,24,8.3,590,15:08,52.0,37,0.0,0.0,,875000,544674.0
425,Rostislav Klesla,D,26,2,6,8,1.0,2,0,0,1,5,1,0,24,8.3,523,20:07,49.0,39,0.0,0.0,,1600000,1597711.0
426,Brett Lebda,D,63,1,7,8,2.0,1,0,0,0,6,1,0,61,1.6,944,14:59,39.0,39,0.0,0.0,,650000,217869.0
427,Marc Methot,D,60,2,6,8,1.6,2,0,0,0,5,0,1,42,4.8,1171,19:31,71.0,150,0.0,0.0,,1012500,744388.0
428,Shane O'Brien,D,65,2,6,8,2.9,2,0,0,0,5,0,1,37,5.4,1106,17:01,52.0,112,0.0,0.0,,1600000,1597711.0
429,Wayne Primeau,C,59,3,5,8,-0.1,3,0,0,0,5,0,0,47,6.4,652,11:03,29.0,58,283.0,229.0,55.3,1400000,1307218.0
430,Anssi Salmela,D,38,2,6,8,1.4,1,0,1,0,6,0,0,41,4.9,512,13:28,30.0,48,0.0,0.0,,612500,163402.0
431,Brent Sopel,D,73,1,7,8,2.2,1,0,0,0,7,0,0,48,2.1,1085,14:52,120.0,50,0.0,0.0,,2333333,2662851.0
432,Darryl Sydor,D,47,0,8,8,1.3,0,0,0,0,7,1,0,26,0.0,785,16:42,85.0,18,0.0,1.0,0.0,1000000,726232.0
433,Scott Walker,RW,42,5,3,8,0.5,4,1,0,1,3,0,0,63,7.9,407,9:42,8.0,80,0.0,4.0,0.0,2500000,2904929.0
434,Brad Winchester,LW,64,3,5,8,0.4,2,1,0,0,4,1,0,69,4.3,580,9:04,12.0,143,3.0,9.0,25.0,800000,435739.0
435,Troy Bodie,RW,44,5,2,7,0.0,4,0,1,1,2,0,0,58,8.6,495,11:15,8.0,62,0.0,1.0,0.0,500000,0.0
436,Jared Boll,RW,68,4,3,7,0.0,4,0,0,0,3,0,0,56,7.1,490,7:12,12.0,123,0.0,3.0,0.0,555000,79885.0
437,Mike Brown,RW,75,6,1,7,0.3,5,0,1,2,1,0,0,82,7.3,626,8:21,17.0,124,0.0,7.0,0.0,537500,54467.0
438,Nicklas Grossmann,D,71,0,7,7,1.5,0,0,0,0,6,1,0,58,0.0,1362,19:11,100.0,150,0.0,1.0,0.0,975000,689920.0
439,Andrew MacDonald,D,46,1,6,7,1.9,1,0,0,0,6,0,0,43,2.3,924,20:05,94.0,36,0.0,1.0,0.0,483333,-24208.0
440,Oscar Moller,C,34,4,3,7,0.4,3,1,0,0,2,1,0,42,9.5,292,8:35,7.0,35,31.0,70.0,30.7,654167,223922.0
441,Andrew Murray,C,46,5,2,7,0.2,5,0,0,0,1,0,1,73,6.8,477,10:22,11.0,75,49.0,69.0,41.5,625000,181558.0
442,Christoph Schubert,D,47,2,5,7,1.0,2,0,0,0,5,0,0,73,2.7,741,15:47,51.0,150,0.0,0.0,,883333,556777.0
443,Mark Stuart,D,56,2,5,7,2.5,2,0,0,0,5,0,0,53,3.8,953,17:01,82.0,103,0.0,0.0,,1300000,1161971.0
444,Maxime Talbot,C,45,2,5,7,-0.4,2,0,0,0,5,0,0,49,4.1,550,12:13,14.0,77,68.0,97.0,41.2,1050000,798855.0
445,Niclas Wallin,D,70,0,7,7,1.4,0,0,0,0,6,1,0,72,0.0,1213,17:20,87.0,172,0.0,1.0,0.0,1725000,1779269.0
446,Justin Abdelkader,LW,50,3,3,6,-0.3,3,0,0,0,3,0,0,79,3.8,530,10:35,20.0,152,148.0,170.0,46.5,740000,348591.0
447,Krys Barch,RW,63,0,6,6,-0.2,0,0,0,0,6,0,0,29,0.0,444,7:03,13.0,120,0.0,3.0,0.0,575000,108934.0
448,Brian Boyle,C,71,4,2,6,-0.1,4,0,0,1,1,1,0,73,5.5,598,8:25,41.0,143,125.0,198.0,38.7,525000,36311.0
449,John Carlson,D,22,1,5,6,1.6,1,0,0,0,5,0,0,21,4.8,335,15:15,32.0,29,0.0,0.0,,845833,502310.0
450,John Erskine,D,50,1,5,6,1.8,1,0,0,0,5,0,0,50,2.0,799,15:59,77.0,107,0.0,0.0,,1250000,1089348.0
451,Todd Fedoruk,LW,50,3,3,6,-0.2,3,0,0,0,3,0,0,22,13.6,376,7:31,14.0,55,2.0,0.0,100.0,1058333,810959.0
452,Mark Fraser,D,61,3,3,6,2.3,3,0,0,0,3,0,0,24,12.5,755,12:23,46.0,118,0.0,0.0,,500000,0.0
453,Jay Harrison,D,38,1,5,6,0.6,1,0,0,0,5,0,0,30,3.3,559,14:43,45.0,66,0.0,0.0,,500000,0.0
454,Frazer McLaren,LW,23,1,5,6,0.7,1,0,0,0,5,0,0,13,7.7,139,6:02,2.0,27,0.0,0.0,,543333,62939.0
455,Derek Meech,D,49,2,4,6,0.6,1,1,0,2,4,0,0,57,3.5,584,11:55,25.0,36,0.0,0.0,,483333,-24208.0
456,Victor Oreskovich,D,50,2,4,6,0.6,2,0,0,0,4,0,0,55,3.6,444,8:53,21.0,99,1.0,2.0,33.3,575000,108934.0
458,Colton Orr,RW,82,4,2,6,-0.2,4,0,0,1,2,0,0,43,9.3,563,6:52,26.0,119,1.0,1.0,50.0,1000000,726232.0
459,Ruslan Salei,D,14,1,5,6,0.8,1,0,0,0,5,0,0,22,4.5,263,18:46,20.0,21,0.0,0.0,,3025000,3667473.0
460,James Sheppard,C,64,2,4,6,-0.9,2,0,0,0,3,1,0,64,3.1,767,11:59,31.0,87,155.0,188.0,45.2,850000,508362.0
461,Tyler Sloan,D,40,2,4,6,0.6,2,0,0,0,4,0,0,34,5.9,570,14:15,51.0,54,2.0,1.0,66.7,640000,203345.0
462,Brad Staubitz,RW,47,3,3,6,0.4,3,0,0,1,2,1,0,24,12.5,292,6:13,2.0,67,0.0,4.0,0.0,500000,0.0
463,Ryan Stone,C,27,0,6,6,0.2,0,0,0,0,6,0,0,25,0.0,293,10:52,10.0,54,7.0,14.0,33.3,600000,145246.0
464,Karl Alzner,D,21,0,5,5,0.2,0,0,0,0,5,0,0,16,0.0,344,16:24,21.0,15,0.0,0.0,,875000,544674.0
465,Paul Bissonnette,LW,41,3,2,5,0.4,3,0,0,1,2,0,0,25,12.0,240,5:52,3.0,73,0.0,0.0,,500000,0.0
466,Anders Eriksson,D,20,0,5,5,1.1,0,0,0,0,5,0,0,6,0.0,305,15:15,24.0,19,0.0,0.0,,600000,145246.0
467,Benn Ferriero,C,24,2,3,5,0.4,2,0,0,0,3,0,0,42,4.8,267,11:08,3.0,17,3.0,1.0,75.0,635000,196082.0
468,Nathan Gerbe,C,10,2,3,5,0.5,0,2,0,1,3,0,0,29,6.9,146,14:39,7.0,5,1.0,2.0,33.3,850000,508362.0
469,Tom Pyatt,C,40,2,3,5,-0.2,2,0,0,0,3,0,0,48,4.2,443,11:04,23.0,27,21.0,29.0,42.0,618333,171874.0
470,Dave Scatchard,C,16,3,2,5,0.7,3,0,0,0,1,0,1,25,12.0,171,10:42,3.0,18,42.0,39.0,51.9,550000,72623.0
471,David Schlemko,D,17,1,4,5,1.1,1,0,0,0,2,2,0,19,5.3,303,17:49,20.0,10,0.0,0.0,,516667,24208.0
472,Ryan Vesce,RW,9,3,2,5,0.6,3,0,0,1,2,0,0,20,15.0,99,10:57,2.0,13,25.0,25.0,50.0,550000,72623.0
473,Matt Walker,D,66,2,3,5,0.9,2,0,0,0,3,0,0,54,3.7,1066,16:09,116.0,82,0.0,0.0,,1700000,1742957.0
474,Brendan Witt,D,42,2,3,5,-0.3,2,0,0,1,3,0,0,25,8.0,640,15:15,74.0,81,0.0,1.0,0.0,3000000,3631161.0
475,James Wright,C,48,2,3,5,-0.6,2,0,0,0,3,0,0,25,8.0,559,11:39,14.0,51,77.0,92.0,45.6,646667,213028.0
476,Bryan Bickell,LW,16,3,1,4,0.6,3,0,0,1,1,0,0,20,15.0,154,9:36,2.0,22,0.0,2.0,0.0,500000,0.0
477,Mike Blunden,RW,40,2,2,4,0.2,2,0,0,0,2,0,0,40,5.0,324,8:07,7.0,83,29.0,61.0,32.2,735000,341329.0
478,Derek Boogaard,LW,57,0,4,4,-0.6,0,0,0,0,4,0,0,26,0.0,351,6:09,8.0,83,0.0,0.0,,875000,544674.0
479,Adam Burish,C,13,1,3,4,0.4,1,0,0,0,3,0,0,9,11.1,114,8:46,9.0,9,7.0,14.0,33.3,712500,308648.0
480,Matt D'Agostini,RW,47,2,2,4,-0.7,2,0,0,0,2,0,0,54,3.7,460,9:47,17.0,33,7.0,3.0,70.0,500000,0.0
481,Garnet Exelby,D,51,1,3,4,0.3,1,0,0,0,3,0,0,14,7.1,515,10:06,54.0,87,0.0,0.0,,0,-726232.0
482,David Hale,D,39,0,4,4,0.8,0,0,0,0,4,0,0,25,0.0,548,14:03,23.0,56,0.0,0.0,,700000,290492.0
483,Dustin Kohn,D,22,0,4,4,0.5,0,0,0,0,4,0,0,7,0.0,255,11:36,13.0,23,0.0,0.0,,686667,271127.0
484,Ville Koistinen,D,17,1,3,4,0.8,1,0,0,0,2,1,0,12,8.3,133,7:50,1.0,8,0.0,0.0,,1200000,1016725.0
485,Mike Komisarek,D,34,0,4,4,0.2,0,0,0,0,4,0,0,35,0.0,678,19:56,62.0,85,0.0,0.0,,4300000,5519366.0
486,Derek MacKenzie,C,18,1,3,4,0.4,1,0,0,0,3,0,0,14,7.1,156,8:42,1.0,17,57.0,47.0,54.8,550000,72623.0
487,Brian McGrattan,RW,34,1,3,4,0.5,1,0,0,0,3,0,0,19,5.3,117,3:26,2.0,16,0.0,0.0,,547000,68265.0
488,Ryan O'Byrne,D,55,1,3,4,1.3,1,0,0,1,2,0,1,27,3.7,839,15:16,111.0,119,0.0,0.0,,941667,641505.0
489,George Parros,RW,57,4,0,4,0.4,4,0,0,0,0,0,0,25,16.0,342,6:00,14.0,71,1.0,6.0,14.3,875000,544674.0
490,Dylan Reese,D,19,2,2,4,1.2,2,0,0,1,2,0,0,16,12.5,286,15:02,25.0,7,0.0,0.0,,525000,36311.0
491,Aaron Rome,D,49,0,4,4,0.6,0,0,0,0,4,0,0,49,0.0,744,15:11,49.0,58,0.0,0.0,,525000,36311.0
492,Casey Wellman,C,12,1,3,4,0.2,1,0,0,0,2,1,0,18,5.6,145,12:03,7.0,5,17.0,15.0,53.1,900000,580985.0
493,Chris Bourque,LW,21,0,3,3,-0.3,0,0,0,0,1,2,0,21,0.0,201,9:35,5.0,25,0.0,0.0,,577500,112566.0
494,Taylor Chorney,D,42,0,3,3,-0.7,0,0,0,0,2,1,0,35,0.0,730,17:24,72.0,36,0.0,0.0,,735000,341329.0
495,Grant Clitsome,D,11,1,2,3,0.6,1,0,0,0,2,0,0,7,14.3,162,14:44,7.0,30,0.0,0.0,,600000,145246.0
496,Chris Conner,RW,8,2,1,3,0.4,2,0,0,1,1,0,0,11,18.2,77,9:36,4.0,6,0.0,1.0,0.0,500000,0.0
497,Brett Festerling,D,42,0,3,3,0.8,0,0,0,0,3,0,0,25,0.0,525,12:30,27.0,127,0.0,0.0,,525000,36311.0
498,Eric Godard,RW,45,1,2,3,0.2,1,0,0,0,2,0,0,17,5.9,188,4:11,4.0,30,1.0,0.0,100.0,750000,363116.0
499,Peter Harrold,D,39,1,2,3,0.6,1,0,0,0,2,0,0,23,4.3,361,9:15,15.0,20,2.0,12.0,14.3,583333,121038.0
500,T.J. Hensick,C,7,1,2,3,0.3,1,0,0,0,1,1,0,13,7.7,66,9:27,1.0,2,6.0,8.0,42.9,706667,300176.0
501,Derek Joslin,D,24,0,3,3,0.7,0,0,0,0,1,0,2,19,0.0,333,13:53,23.0,9,0.0,0.0,,516667,24208.0
502,Georges Laraque,RW,28,1,2,3,-0.1,1,0,0,0,2,0,0,2,50.0,161,5:46,5.0,21,0.0,0.0,,1500000,1452464.0
503,Brian Lee,D,23,2,1,3,0.5,2,0,0,0,1,0,0,22,9.1,358,15:33,27.0,33,0.0,0.0,,850000,508362.0
504,Ben Lovejoy,D,12,0,3,3,1.1,0,0,0,0,3,0,0,14,0.0,199,16:37,14.0,14,0.0,0.0,,500000,0.0
505,Kenndal McArdle,LW,19,1,2,3,0.0,1,0,0,0,2,0,0,10,10.0,169,8:54,11.0,40,0.0,0.0,,823333,469629.0
506,Ryan Parent,D,48,1,2,3,0.1,1,0,0,0,2,0,0,27,3.7,709,14:46,42.0,46,0.0,0.0,,821667,467209.0
507,Matt Pettinger,LW,9,1,2,3,0.4,1,0,0,0,2,0,0,8,12.5,97,10:45,5.0,14,3.0,10.0,23.1,500000,0.0
508,Kevin Porter,RW,20,2,1,3,0.0,1,0,1,0,1,0,0,21,9.5,241,12:03,10.0,14,18.0,24.0,42.9,885000,559198.0
509,Mike Santorelli,C,25,2,1,3,-0.3,2,0,0,0,1,0,0,36,5.6,274,10:57,6.0,9,48.0,57.0,45.7,591667,133143.0
510,Zack Smith,C,15,2,1,3,0.4,1,0,1,0,1,0,0,11,18.2,136,9:03,2.0,31,29.0,32.0,47.5,558333,84726.0
511,Nick Spaling,C,28,0,3,3,-0.1,0,0,0,0,3,0,0,26,0.0,310,11:03,9.0,13,39.0,56.0,41.1,737500,344960.0
512,Ryan Stoa,C,12,2,1,3,0.2,2,0,0,0,0,1,0,26,7.7,133,11:04,2.0,13,0.0,0.0,,850000,508362.0
513,Nick Tarnasky,C,31,1,2,3,-0.1,1,0,0,0,2,0,0,19,5.3,211,6:49,11.0,77,0.0,0.0,,525000,36311.0
514,Jeff Woywitka,D,36,0,3,3,0.2,0,0,0,0,2,1,0,44,0.0,508,14:06,42.0,28,0.0,0.0,,650000,217869.0
515,Jay Beagle,C,7,1,1,2,0.1,1,0,0,0,1,0,0,10,10.0,65,9:16,5.0,11,17.0,14.0,54.8,687500,272337.0
516,Wade Belak,D,39,0,2,2,0.4,0,0,0,0,2,0,0,8,0.0,170,4:21,4.0,30,0.0,0.0,,650000,217869.0
517,Nick Bonino,C,9,1,1,2,0.1,0,1,0,0,1,0,0,14,7.1,128,14:13,3.0,4,34.0,44.0,43.6,796250,430292.0
518,Drayson Bowman,C,9,2,0,2,0.2,1,1,0,0,0,0,0,17,11.8,108,12:01,0.0,13,0.0,0.0,,658333,229973.0
519,Rich Clune,LW,14,0,2,2,0.1,0,0,0,0,2,0,0,7,0.0,102,7:17,1.0,23,2.0,3.0,40.0,554167,78675.0
520,Lars Eller,C,7,2,0,2,0.4,1,1,0,0,0,0,0,8,25.0,76,10:49,1.0,8,9.0,10.0,47.4,845833,502310.0
521,Deryk Engelland,D,9,0,2,2,0.2,0,0,0,0,1,0,1,4,0.0,145,16:08,13.0,25,0.0,0.0,,492500,-10893.0
522,Nikita Filatov,LW,13,2,0,2,0.2,2,0,0,1,0,0,0,11,18.2,105,8:07,2.0,5,2.0,1.0,66.7,845833,502310.0
523,Matt Halischuk,RW,20,1,1,2,-0.2,1,0,0,0,1,0,0,22,4.5,226,11:18,5.0,10,1.0,3.0,25.0,587500,127090.0
524,Darcy Hordichuk,LW,56,1,1,2,-0.6,1,0,0,0,1,0,0,21,4.8,338,6:02,4.0,108,0.0,1.0,0.0,775000,399427.0
525,Doug Janik,D,13,0,2,2,0.2,0,0,0,0,2,0,0,5,0.0,175,13:28,15.0,4,0.0,0.0,,500000,0.0
526,Pierre-Luc Letourneau-Leblond,RW,27,0,2,2,-0.2,0,0,0,0,2,0,0,9,0.0,149,5:31,4.0,46,1.0,1.0,50.0,525000,36311.0
527,Andreas Lilja,D,20,1,1,2,0.5,1,0,0,0,1,0,0,19,5.3,283,14:08,21.0,38,0.0,0.0,,1250000,1089348.0
528,Brad Lukowich,D,13,1,1,2,0.8,1,0,0,1,1,0,0,1,100.0,146,11:13,25.0,12,0.0,0.0,,1566667,1549296.0
529,Matt Martin,LW,5,0,2,2,0.1,0,0,0,0,0,2,0,10,0.0,66,13:14,3.0,15,0.0,0.0,,631667,191241.0
530,Brendan Mikkelson,D,28,0,2,2,0.1,0,0,0,0,2,0,0,21,0.0,420,15:00,14.0,28,0.0,0.0,,615000,167033.0
531,Mark Parrish,RW,16,0,2,2,-0.4,0,0,0,0,2,0,0,10,0.0,243,15:10,13.0,11,4.0,6.0,40.0,500000,0.0
532,Alex Pietrangelo,D,9,1,1,2,-0.2,1,0,0,0,0,1,0,7,14.3,149,16:34,7.0,4,0.0,0.0,,845833,502310.0
533,Paul Ranger,D,8,1,1,2,0.3,1,0,0,0,1,0,0,11,9.1,163,20:19,11.0,5,0.0,0.0,,933333,629400.0
534,Jay Rosehill,D,15,1,1,2,0.2,1,0,0,0,1,0,0,6,16.7,94,6:14,6.0,31,1.0,2.0,33.3,512500,18155.0
535,John Scott,D,51,1,1,2,0.6,1,0,0,0,1,0,0,22,4.5,439,8:36,21.0,62,0.0,0.0,,500000,0.0
536,Jack Skille,RW,6,1,1,2,0.1,1,0,0,0,1,0,0,9,11.1,46,7:40,1.0,12,0.0,0.0,,850000,508362.0
537,Matt Smaby,D,33,0,2,2,0.3,0,0,0,0,2,0,0,17,0.0,445,13:29,40.0,66,0.0,0.0,,525000,36311.0
538,Clayton Stoner,D,8,0,2,2,0.4,0,0,0,0,2,0,0,5,0.0,107,13:19,9.0,5,0.0,0.0,,665500,240382.0
