,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
381,Rasmus Andersson,D,79,2,17,19,3.8,2,0,0,0,15,2,0,115,1.7,1267,16:02,83,52,0,0,,755833,109826.0
382,Zach Bogosian,D,65,3,16,19,3.7,2,0,1,0,15,1,0,93,3.2,1406,21:38,116,83,0,0,,5142857,4662398.0
383,Johnny Boychuk,D,74,3,16,19,4.5,2,1,0,1,13,2,1,157,1.9,1393,18:50,120,144,0,0,,6000000,5551886.0
384,Marcus Foligno,LW,82,7,12,19,1.2,7,0,0,0,10,1,1,91,7.7,982,11:58,43,206,13,15,46.4,2875000,2308962.0
385,Brian Gibbons,C,64,8,11,19,1.4,8,0,0,0,11,0,0,50,16.0,699,10:55,29,40,13,25,34.2,1000000,363207.0
386,Carl Hagelin,LW,58,5,14,19,1.2,5,0,0,2,14,0,0,99,5.1,854,14:44,20,64,6,21,22.2,4000000,3476415.0
387,Travis Hamonic,D,69,7,12,19,4.7,6,0,1,1,10,0,2,128,5.5,1440,20:52,167,44,0,1,0.0,3857143,3328167.0
388,Garnet Hathaway,RW,76,11,8,19,2.0,9,0,2,5,8,0,0,77,14.3,800,10:32,36,200,7,8,46.7,850000,207547.0
389,David Kämpf,C,63,4,15,19,0.4,4,0,0,0,15,0,0,72,5.6,877,13:55,30,39,276,333,45.3,925000,285377.0
390,Scott Mayfield,D,79,4,15,19,5.3,3,0,1,0,15,0,0,104,3.8,1480,18:44,159,118,0,1,0.0,1450000,830188.0
391,James Neal,LW,63,7,12,19,0.6,5,2,0,1,8,4,0,141,5.0,942,14:57,19,46,5,6,45.5,5750000,5292452.0
392,Magnus Pääjärvi,LW,80,11,8,19,0.7,10,0,1,1,7,0,1,119,9.2,1078,13:28,67,65,7,9,43.8,900000,259433.0
393,Riley Sheahan,C,82,9,10,19,0.6,8,0,1,2,9,0,1,110,8.2,1104,13:28,44,72,360,328,52.3,2100000,1504716.0
394,Chris Wagner,C,76,12,7,19,1.6,12,0,0,1,7,0,0,135,8.9,1022,13:27,38,247,54,66,45.0,1250000,622641.0
395,Henrik Borgström,C,50,8,10,18,1.1,5,3,0,0,6,4,0,54,14.8,600,12:00,12,11,165,240,40.7,925000,285377.0
396,Jonas Brodin,D,82,4,14,18,3.7,3,0,1,2,13,1,0,111,3.6,1685,20:33,135,61,0,0,,4166667,3649371.0
397,Ryan Carpenter,C,68,5,13,18,0.7,4,0,1,0,12,0,1,102,4.9,858,12:37,17,126,161,145,52.6,650000,0.0
398,Blake Comeau,RW,77,7,11,18,0.6,7,0,0,2,11,0,0,102,6.9,1211,15:44,40,208,25,32,43.9,2400000,1816037.0
399,Austin Czarnik,C,54,6,12,18,1.2,6,0,0,3,9,3,0,65,9.2,612,11:20,24,10,30,34,46.9,1250000,622641.0
400,Tyler Ennis,C,51,12,6,18,1.8,10,2,0,1,3,3,0,81,14.8,507,9:56,14,49,1,0,100.0,650000,0.0
401,Christian Fischer,RW,71,11,7,18,1.3,11,0,0,0,7,0,0,116,9.5,935,13:10,19,124,2,5,28.6,821666,178143.0
402,Conor Garland,RW,47,13,5,18,2.5,9,4,0,2,3,2,0,118,11.0,601,12:47,17,33,10,8,55.6,680556,31709.0
403,Zemgus Girgensons,C,72,5,13,18,0.4,5,0,0,0,13,0,0,78,6.4,980,13:37,29,144,28,41,40.6,1600000,985849.0
404,Matt Grzelcyk,D,66,3,15,18,4.0,2,1,0,0,10,5,0,90,3.3,1263,19:08,60,46,0,0,,1400000,778301.0
405,Jujhar Khaira,LW,60,3,15,18,0.4,2,0,1,0,14,0,1,64,4.7,754,12:34,33,123,55,71,43.7,675000,25943.0
406,Alec Martinez,D,60,4,14,18,3.8,4,0,0,2,12,2,0,78,5.1,1282,21:22,135,78,0,0,,4000000,3476415.0
407,Brandon Pirri,C,31,12,6,18,2.6,9,3,0,3,5,1,0,82,14.6,448,14:27,13,29,15,19,44.1,650000,0.0
408,Michael Raffl,LW,67,6,12,18,1.0,5,0,1,1,12,0,0,65,9.2,765,11:25,29,96,14,20,41.2,2350000,1764150.0
409,Michael Rasmussen,C,62,8,10,18,1.0,4,4,0,0,10,0,0,74,10.8,749,12:05,28,84,23,41,35.9,894166,253379.0
410,Devon Toews,D,48,5,13,18,3.8,4,1,0,2,10,3,0,81,6.2,859,17:54,30,24,0,1,0.0,700000,51886.0
411,Sven Andrighetto,RW,64,7,10,17,1.6,7,0,0,1,10,0,0,95,7.4,708,11:04,32,29,3,8,27.3,1400000,778301.0
412,Zach Aston-Reese,C,43,8,9,17,1.9,7,0,1,1,9,0,0,76,10.5,587,13:39,37,138,8,10,44.4,925000,285377.0
413,Jay Bouwmeester,D,78,3,14,17,3.5,3,0,0,1,14,0,0,82,3.7,1617,20:44,127,61,0,0,,5400000,4929245.0
414,Ryan Callahan,RW,52,7,10,17,1.5,6,1,0,3,9,0,1,76,9.2,579,11:08,25,89,6,15,28.6,5800000,5344339.0
415,Andrew Cogliano,LW,78,6,11,17,1.0,5,1,0,1,11,0,0,106,5.7,982,12:35,32,68,11,18,37.9,3250000,2698113.0
416,Travis Dermott,D,64,4,13,17,2.1,4,0,0,0,13,0,0,98,4.1,1108,17:18,57,100,0,0,,863333,221383.0
417,Barclay Goodrow,RW,82,7,10,17,0.9,6,0,1,3,10,0,0,84,8.3,903,11:01,68,125,296,255,53.7,650000,0.0
418,Scott Harrington,D,73,2,15,17,3.3,2,0,0,0,15,0,0,54,3.7,952,13:03,81,73,0,0,,675000,25943.0
419,Darren Helm,C,61,7,10,17,0.5,6,0,1,0,7,0,3,107,6.5,889,14:35,26,50,16,20,44.4,3850000,3320754.0
420,Brett Kulak,D,57,6,11,17,3.9,5,0,1,3,11,0,0,102,5.9,1017,17:51,64,107,0,0,,900000,259433.0
421,Luke Kunin,C,49,6,11,17,0.9,6,0,0,1,10,1,0,88,6.8,778,15:53,34,67,88,112,44.0,925000,285377.0
422,Brendan Lemieux,LW,63,12,5,17,2.2,12,0,0,1,5,0,0,67,17.9,570,9:03,31,129,7,13,35.0,839167,196305.0
423,Cédric Paquette,C,80,13,4,17,1.4,11,0,2,1,4,0,0,87,14.9,960,12:00,61,269,404,364,52.6,1000000,363207.0
424,Anton Strålman,D,47,2,15,17,3.1,2,0,0,0,14,1,0,57,3.5,965,20:31,71,59,0,0,,4500000,3995283.0
425,Sami Vatanen,D,50,4,13,17,2.2,1,3,0,0,11,2,0,107,3.7,1086,21:44,77,68,0,0,,4875000,4384433.0
426,Alex Biega,D,41,2,14,16,2.7,2,0,0,0,13,1,0,91,2.2,725,17:40,43,101,0,0,,825000,181603.0
427,Justin Braun,D,78,2,14,16,1.6,2,0,0,0,13,1,0,105,1.9,1584,20:18,120,121,0,0,,3800000,3268867.0
428,Dennis Cholowski,D,52,7,9,16,1.7,3,4,0,1,4,5,0,71,9.9,949,18:15,50,18,1,0,100.0,894166,253379.0
429,Dan Girardi,D,62,4,12,16,2.8,4,0,0,0,11,0,1,75,5.3,1104,17:48,108,151,0,0,,3000000,2438679.0
430,Michael Grabner,RW,41,9,7,16,1.8,3,0,6,1,4,0,3,65,13.8,590,14:23,15,28,5,7,41.7,3350000,2801886.0
431,Melker Karlsson,C,79,12,4,16,1.0,12,0,0,2,4,0,0,79,15.2,908,11:30,39,67,14,12,53.8,2000000,1400943.0
432,Denis Malgin,C,50,7,9,16,0.9,7,0,0,0,8,1,0,66,10.6,644,12:53,21,40,36,56,39.1,690000,41509.0
433,Josh Manson,D,74,3,13,16,3.5,3,0,0,0,12,0,1,96,3.1,1651,22:18,90,184,0,0,,4100000,3580188.0
434,Brayden McNabb,D,81,4,12,16,4.3,4,0,0,1,11,0,1,84,4.8,1578,19:29,139,200,0,0,,2500000,1919811.0
435,Tyler Motte,C,74,9,7,16,0.7,7,0,2,1,7,0,0,114,7.9,945,12:46,52,200,15,33,31.3,925000,285377.0
436,Kris Russell,D,72,3,13,16,3.7,3,0,0,0,12,0,1,63,4.8,1471,20:26,185,93,0,0,,4000000,3476415.0
437,Austin Watson,LW,37,7,9,16,1.9,6,1,0,1,9,0,0,64,10.9,536,14:30,28,109,7,9,43.8,1100000,466981.0
438,Pierre-Édouard Bellemare,LW,76,6,9,15,0.7,4,0,2,0,9,0,0,108,5.6,945,12:26,51,71,393,326,54.7,1450000,830188.0
439,Ian Cole,D,71,2,13,15,2.6,2,0,0,0,13,0,0,82,2.4,1403,19:45,178,107,0,0,,4250000,3735849.0
440,Eric Fehr,RW,72,7,8,15,0.8,7,0,0,0,7,0,1,67,10.4,795,11:03,48,40,364,345,51.3,1000000,363207.0
441,Warren Foegele,LW,77,10,5,15,0.4,10,0,0,3,5,0,0,106,9.4,962,12:30,19,126,10,11,47.6,746667,100314.0
442,Nick Holden,D,61,3,12,15,3.2,3,0,0,0,10,0,2,77,3.9,1116,18:18,76,104,0,0,,2200000,1608490.0
443,Maxime Lajoie,D,56,7,8,15,1.2,3,4,0,0,4,4,0,79,8.9,1059,18:54,82,34,0,0,,710000,62264.0
444,Colton Sceviour,C,59,5,10,15,0.8,5,0,0,0,9,1,0,116,4.3,725,12:18,58,89,39,71,35.5,1200000,570754.0
445,Justin Schultz,D,29,2,13,15,2.0,1,1,0,0,8,5,0,47,4.3,595,20:30,41,25,0,0,,5500000,5033018.0
446,MacKenzie Weegar,D,64,4,11,15,2.7,4,0,0,2,10,1,0,79,5.1,1086,16:58,103,127,1,0,100.0,900000,259433.0
447,Noel Acciari,C,72,6,8,14,0.4,6,0,0,2,8,0,0,99,6.1,935,12:59,36,221,200,203,49.6,725000,77830.0
448,Sven Baertschi,LW,26,9,5,14,1.4,6,3,0,0,1,4,0,43,20.9,394,15:08,13,18,1,3,25.0,3366666,2819181.0
449,Rūdolfs Balcers,LW,36,5,9,14,0.9,2,3,0,1,8,1,0,48,10.4,445,12:21,24,18,1,6,14.3,759167,113286.0
450,Brandon Dubinsky,C,61,6,8,14,0.2,6,0,0,0,7,0,1,63,9.5,754,12:21,28,147,427,321,57.1,5850000,5396226.0
451,Derek Forbort,D,81,2,12,14,2.8,2,0,0,1,12,0,0,75,2.7,1680,20:45,139,105,0,1,0.0,2525000,1945754.0
452,Derek Grant,C,56,4,10,14,0.6,4,0,0,1,9,0,1,74,5.4,654,11:41,29,92,271,244,52.6,650000,0.0
453,Johan Larsson,LW,73,6,8,14,0.1,5,0,1,0,8,0,0,79,7.6,1043,14:18,44,112,503,490,50.7,1475000,856132.0
454,Olli Määttä,D,60,1,13,14,2.7,0,1,0,1,10,3,0,74,1.4,1115,18:35,116,97,0,0,,4083333,3562892.0
455,Matt Martin,LW,67,6,8,14,1.0,6,0,0,1,8,0,0,62,9.7,766,11:26,42,275,6,9,40.0,2500000,1919811.0
456,Jake McCabe,D,59,4,10,14,3.0,3,0,1,0,10,0,0,64,6.3,1118,18:57,99,103,0,1,0.0,1600000,985849.0
457,Nikita Zadorov,D,70,7,7,14,4.4,7,0,0,0,7,0,0,100,7.0,1204,17:12,67,228,0,0,,2150000,1556603.0
458,Nikita Zaitsev,D,81,3,11,14,2.4,3,0,0,0,11,0,0,71,4.2,1658,20:28,151,139,0,0,,4500000,3995283.0
459,Michael Amadio,C,43,6,7,13,1.3,6,0,0,0,7,0,0,37,16.2,439,10:12,13,16,96,127,43.0,717500,70047.0
460,Jay Beagle,RW,57,3,10,13,0.1,2,0,1,0,10,0,0,45,6.7,778,13:39,33,102,426,332,56.2,3000000,2438679.0
461,Sam Gagner,C,32,6,7,13,0.9,5,1,0,1,7,0,0,68,8.8,467,14:35,7,21,59,59,50.0,3150000,2594339.0
462,Rocco Grimaldi,C,53,5,8,13,0.9,5,0,0,0,8,0,0,81,6.2,530,10:00,20,32,4,3,57.1,650000,0.0
463,Tim Heed,D,37,2,11,13,2.5,1,1,0,0,9,2,0,41,4.9,532,14:22,31,16,0,0,,650000,0.0
464,Jack Johnson,D,82,1,12,13,1.8,0,1,0,0,9,1,2,86,1.2,1581,19:17,147,233,0,0,,3250000,2698113.0
465,Pär Lindholm,C,65,1,12,13,0.2,1,0,0,0,12,0,0,65,1.5,738,11:21,55,58,204,203,50.1,925000,285377.0
466,Andrew Mangiapane,LW,44,8,5,13,1.6,8,0,0,1,5,0,0,65,12.3,464,10:33,17,43,6,3,66.7,705000,57075.0
467,Victor Mete,D,71,0,13,13,3.5,0,0,0,0,13,0,0,65,0.0,1262,17:46,95,21,0,0,,748333,102043.0
468,John Moore,D,61,4,9,13,2.8,2,2,0,1,8,1,0,97,4.1,1145,18:46,76,77,0,0,,2750000,2179245.0
469,Connor Murphy,D,52,5,8,13,3.0,5,0,0,1,8,0,0,84,6.0,1013,19:29,91,119,0,0,,3850000,3320754.0
470,Marco Scandella,D,63,6,7,13,2.4,6,0,0,1,6,0,1,83,7.2,1109,17:37,75,53,0,0,,4000000,3476415.0
471,Brett Seney,LW,51,5,8,13,0.6,5,0,0,0,7,1,0,49,10.2,527,10:20,15,48,98,162,37.7,757500,111556.0
472,Brendan Smith,D,63,4,9,13,2.0,4,0,0,0,8,0,1,66,6.1,964,15:18,48,100,0,1,0.0,4350000,3839622.0
473,Vladimír Sobotka,C,69,5,8,13,-0.4,5,0,0,0,7,0,1,71,7.0,979,14:11,30,87,318,295,51.9,3500000,2957547.0
474,Marc Staal,D,79,3,10,13,2.3,3,0,0,0,10,0,0,84,3.6,1534,19:25,119,94,0,0,,5700000,5240566.0
475,Drew Stafford,RW,57,5,8,13,0.6,4,1,0,0,7,1,0,77,6.5,699,12:16,19,50,16,23,41.0,810000,166037.0
476,Troy Terry,C,32,4,9,13,1.4,2,2,0,0,5,4,0,25,16.0,446,13:57,12,4,1,4,20.0,925000,285377.0
477,Nate Thompson,C,78,5,8,13,0.2,5,0,0,0,8,0,0,71,7.0,1014,13:00,44,87,409,351,53.8,1650000,1037735.0
478,Nathan Beaulieu,D,48,3,9,12,2.7,3,0,0,0,8,1,0,60,5.0,744,15:30,42,60,0,0,,2400000,1816037.0
479,Deryk Engelland,D,74,2,10,12,2.5,2,0,0,1,10,0,0,105,1.9,1471,19:53,152,165,0,0,,1500000,882075.0
480,Adam Gaudette,C,56,5,7,12,0.5,5,0,0,1,5,2,0,55,9.1,613,10:57,15,48,150,221,40.4,916667,276729.0
481,Jayce Hawryluk,C,42,7,5,12,1.0,7,0,0,0,4,1,0,35,20.0,396,9:26,25,101,14,5,73.7,925000,285377.0
482,Brad Hunt,D,42,5,7,12,2.4,1,4,0,1,3,4,0,75,6.7,625,14:53,28,18,0,0,,650000,0.0
483,Henri Jokiharju,D,38,0,12,12,0.8,0,0,0,0,11,1,0,62,0.0,721,18:59,37,48,0,0,,925000,285377.0
484,Marcus Krüger,C,74,4,8,12,0.0,4,0,0,2,7,0,1,74,5.4,771,10:25,34,51,188,203,48.1,3083333,2525156.0
485,Trevor Lewis,C,44,3,9,12,0.3,3,0,0,1,9,0,0,87,3.4,617,14:01,25,53,57,67,46.0,2000000,1400943.0
486,Riley Nash,C,78,3,9,12,-0.2,3,0,0,1,9,0,0,79,3.8,846,10:50,43,72,150,183,45.0,2750000,2179245.0
487,Joakim Nordström,C,70,7,5,12,0.4,7,0,0,3,5,0,0,103,6.8,944,13:29,52,86,48,77,38.4,1000000,363207.0
488,Jamie Oleksiak,D,57,4,8,12,2.7,4,0,0,0,8,0,0,55,7.3,840,14:44,59,135,0,0,,2137500,1543632.0
489,Jean-Gabriel Pageau,C,39,4,8,12,0.0,4,0,0,0,8,0,0,83,4.8,696,17:51,38,63,259,222,53.8,3100000,2542452.0
490,Tyler Pitlick,C,47,8,4,12,1.1,7,1,0,1,4,0,0,75,10.7,629,13:23,27,93,5,7,41.7,1000000,363207.0
491,Derrick Pouliot,D,62,3,9,12,2.7,2,1,0,1,9,0,0,58,5.2,1064,17:10,71,76,0,0,,1100000,466981.0
492,Kiefer Sherwood,RW,50,6,6,12,1.0,6,0,0,1,6,0,0,60,10.0,569,11:22,19,79,7,9,43.8,925000,285377.0
493,Tage Thompson,C,65,7,5,12,-0.1,6,1,0,0,5,0,0,108,6.5,788,12:08,9,66,10,10,50.0,925000,285377.0
494,Christian Wolanin,D,30,4,8,12,2.3,4,0,0,1,5,3,0,36,11.1,520,17:20,31,11,0,0,,925000,285377.0
495,Connor Carrick,D,34,2,9,11,1.1,2,0,0,1,8,1,0,42,4.8,571,16:48,37,25,0,0,,1300000,674528.0
496,Joel Edmundson,D,64,2,9,11,3.2,2,0,0,1,9,0,0,102,2.0,1241,19:23,106,128,0,1,0.0,3000000,2438679.0
497,Taylor Fedun,D,54,4,7,11,2.9,4,0,0,0,4,2,1,86,4.7,748,13:51,58,19,0,0,,650000,0.0
498,Andrew Ladd,LW,26,3,8,11,1.0,3,0,0,0,7,0,1,34,8.8,360,13:51,8,37,2,3,40.0,5500000,5033018.0
499,Matt Luff,RW,33,8,3,11,1.3,7,1,0,2,3,0,0,45,17.8,367,11:07,19,17,1,3,25.0,677777,28825.0
500,Greg McKegg,C,41,6,5,11,1.0,6,0,0,1,5,0,0,27,22.2,437,10:40,18,30,146,140,51.0,715000,67452.0
501,Mark Pysyk,D,70,1,10,11,2.3,1,0,0,0,9,0,1,64,1.6,1279,18:16,89,133,0,0,,2733333,2161949.0
502,Ty Rattie,RW,50,4,7,11,0.5,4,0,0,1,6,1,0,84,4.8,567,11:21,7,57,1,2,33.3,800000,155660.0
503,Mike Reilly,D,57,3,8,11,2.1,2,1,0,1,8,0,0,101,3.0,1065,18:41,53,48,0,0,,725000,77830.0
504,Tobias Rieder,C,67,0,11,11,-0.6,0,0,0,0,9,2,0,92,0.0,847,12:39,44,69,5,20,20.0,2000000,1400943.0
505,Sam Steel,C,22,6,5,11,1.3,5,0,1,0,3,2,0,33,18.2,329,14:58,6,9,108,112,49.1,863333,221383.0
506,Chandler Stephenson,C,64,5,6,11,-0.4,4,0,1,0,6,0,0,36,13.9,775,12:07,33,38,47,48,49.5,650000,0.0
507,Dale Weise,RW,51,5,6,11,0.2,4,0,1,1,6,0,0,58,8.6,601,11:47,21,88,6,10,37.5,2350000,1764150.0
508,Mason Appleton,C,36,3,7,10,1.1,3,0,0,1,7,0,0,29,10.3,295,8:12,12,28,0,1,0.0,741667,95126.0
509,Teddy Blueger,C,28,6,4,10,1.3,5,0,1,1,2,0,2,33,18.2,310,11:03,14,52,41,51,44.6,650000,0.0
510,Robert Bortuzzo,D,59,2,8,10,2.8,2,0,0,0,7,0,1,75,2.7,913,15:28,72,95,0,0,,1150000,518867.0
511,Madison Bowey,D,50,2,8,10,1.6,2,0,0,1,8,0,0,48,4.2,763,15:16,63,72,0,0,,1000000,363207.0
512,Brandon Carlo,D,72,2,8,10,4.3,2,0,0,0,6,0,2,116,1.7,1506,20:55,88,134,1,0,100.0,789167,144418.0
513,Christian Djoos,D,45,1,9,10,2.0,1,0,0,0,9,0,0,33,3.0,611,13:34,28,18,0,0,,650000,0.0
514,Erik Gudbranson,D,76,2,8,10,1.1,2,0,0,1,7,0,1,94,2.1,1386,18:14,84,184,0,0,,4000000,3476415.0
515,Niklas Hjalmarsson,D,82,0,10,10,4.2,0,0,0,0,8,0,2,57,0.0,1615,19:42,187,45,0,0,,4100000,3580188.0
516,Dryden Hunt,LW,31,3,7,10,0.7,3,0,0,0,7,0,0,53,5.7,343,11:04,9,65,0,3,0.0,809167,165173.0
517,Chris Kunitz,LW,56,5,5,10,0.2,5,0,0,1,5,0,0,44,11.4,507,9:04,15,85,2,5,28.6,1000000,363207.0
518,Patrik Nemeth,D,74,1,9,10,2.3,1,0,0,0,8,0,1,57,1.8,1220,16:29,131,137,1,0,100.0,2500000,1919811.0
519,Valeri Nichushkin,RW,57,0,10,10,-0.1,0,0,0,0,10,0,0,65,0.0,679,11:55,32,71,3,3,50.0,2950000,2386792.0
520,Matthew Peca,C,39,3,7,10,0.0,3,0,0,0,6,0,1,35,8.6,410,10:31,21,33,80,89,47.3,1300000,674528.0
521,Corey Perry,RW,31,6,4,10,0.4,4,2,0,1,2,2,0,59,10.2,460,14:49,14,21,0,2,0.0,8625000,8275943.0
522,Kevin Rooney,C,41,6,4,10,0.8,5,0,1,1,4,0,0,39,15.4,517,12:37,22,77,187,192,49.3,700000,51886.0
523,Tim Schaller,LW,47,3,7,10,0.5,3,0,0,0,7,0,0,44,6.8,501,10:40,18,66,1,1,50.0,1900000,1297169.0
524,Sean Walker,D,39,3,7,10,1.5,2,1,0,0,7,0,0,55,5.5,602,15:26,40,43,0,0,,745000,98584.0
525,Drake Batherson,C,20,3,6,9,0.7,1,2,0,2,5,1,0,18,16.7,268,13:25,21,17,3,1,75.0,736666,89936.0
526,Kyle Brodziak,C,70,6,3,9,-0.4,5,0,1,2,3,0,0,74,8.1,818,11:42,46,92,399,368,52.0,1150000,518867.0
527,William Carrier,LW,54,8,1,9,0.7,8,0,0,1,1,0,0,85,9.4,537,9:57,13,277,0,0,,725000,77830.0
528,Christoffer Ehn,C,60,3,6,9,-0.1,2,0,1,1,6,0,0,49,6.1,637,10:37,39,70,84,93,47.5,759167,113286.0
529,Gustav Forsling,D,43,3,6,9,0.7,3,0,0,0,6,0,0,57,5.3,735,17:05,38,38,0,0,,872500,230896.0
530,Mario Kempe,C,52,4,5,9,0.8,4,0,0,0,5,0,0,57,7.0,582,11:11,30,105,126,203,38.3,700000,51886.0
531,Tom Kühnhackl,RW,36,4,5,9,0.6,4,0,0,0,4,0,1,30,13.3,457,12:41,41,48,0,2,0.0,700000,51886.0
532,Ben Lovejoy,D,71,2,7,9,2.7,2,0,0,0,7,0,0,95,2.1,1213,17:05,118,76,0,0,,2666667,2092767.0
533,Andrew MacDonald,D,47,0,9,9,1.1,0,0,0,0,7,0,2,41,0.0,771,16:24,95,30,0,0,,5000000,4514150.0
534,Brooks Orpik,D,53,2,7,9,2.0,2,0,0,0,7,0,0,43,4.7,830,15:40,78,131,0,0,,1000000,363207.0
535,Roman Polák,D,77,1,8,9,3.8,1,0,0,0,8,0,0,77,1.3,1476,19:10,152,191,0,0,,1300000,674528.0
536,Jesse Puljujärvi,RW,46,4,5,9,-0.1,4,0,0,0,4,1,0,53,7.5,550,11:57,26,46,2,2,50.0,925000,285377.0
537,Victor Rask,C,49,3,6,9,0.2,3,0,0,0,4,2,0,55,5.5,593,12:06,12,40,204,226,47.4,4000000,3476415.0
538,Ryan Spooner,C,52,3,6,9,-0.2,3,0,0,1,5,1,0,67,4.5,594,11:26,7,39,59,54,52.2,4000000,3476415.0
539,Gabriel Bourque,LW,55,2,6,8,0.2,2,0,0,1,5,0,1,34,5.9,536,9:44,48,100,7,13,35.0,950000,311320.0
540,J.T. Brown,RW,56,3,5,8,0.4,3,0,0,0,5,0,0,56,5.4,514,9:10,16,99,5,13,27.8,687500,38915.0
541,Colby Cave,C,53,3,5,8,-0.1,3,0,0,1,5,0,0,58,5.2,653,12:19,18,73,200,199,50.1,675000,25943.0
542,Kevin Connauton,D,50,1,7,8,2.3,1,0,0,0,5,0,2,76,1.3,918,18:21,75,108,0,0,,1375000,752358.0
543,Trevor Daley,D,44,2,6,8,1.6,1,0,1,1,6,0,0,47,4.3,817,18:34,53,14,0,0,,3166666,2611634.0
544,Jason Demers,D,35,2,6,8,2.8,2,0,0,2,5,1,0,39,5.1,700,20:00,43,50,0,0,,4500000,3995283.0
545,Ryan Kesler,C,60,5,3,8,-0.8,4,1,0,1,1,2,0,86,5.8,990,16:30,56,93,582,463,55.7,6875000,6459905.0
546,Bogdan Kiselevich,D,32,0,8,8,1.0,0,0,0,0,8,0,0,14,0.0,475,14:51,21,49,0,0,,925000,285377.0
547,Oliver Kylington,D,38,3,5,8,1.5,3,0,0,1,5,0,0,21,14.3,472,12:25,41,11,0,0,,730833,83883.0
548,Trevor Moore,LW,25,2,6,8,0.6,2,0,0,0,6,0,0,26,7.7,227,9:06,7,15,0,0,,925000,285377.0
549,Stefan Noesen,RW,41,3,5,8,-0.3,3,0,0,0,5,0,0,64,4.7,522,12:44,21,95,23,33,41.1,1725000,1115566.0
550,Jan Rutta,D,37,2,6,8,1.5,2,0,0,0,6,0,0,42,4.8,577,15:36,30,24,0,0,,2250000,1660377.0
551,Dylan Sikura,C,33,0,8,8,0.1,0,0,0,0,8,0,0,52,0.0,372,11:17,10,3,0,5,0.0,925000,285377.0
552,Devante Smith-Pelly,RW,54,4,4,8,-0.1,4,0,0,0,4,0,0,60,6.7,586,10:51,36,78,16,25,39.0,1000000,363207.0
553,Antti Suomela,C,27,3,5,8,0.6,3,0,0,0,5,0,0,42,7.1,306,11:19,11,10,102,127,44.5,925000,285377.0
554,Yannick Weber,D,62,2,6,8,2.3,2,0,0,0,6,0,0,67,3.0,739,11:55,32,64,0,0,,675000,25943.0
555,Garrett Wilson,LW,50,2,6,8,0.4,2,0,0,0,6,0,0,54,3.7,381,7:37,16,114,3,4,42.9,650000,0.0
556,Joey Anderson,RW,34,4,3,7,0.2,3,0,1,1,3,0,0,49,8.2,439,12:54,11,42,9,8,52.9,925000,285377.0
557,Christian Dvorak,C,20,2,5,7,0.5,1,1,0,1,5,0,0,25,8.0,288,14:23,7,16,125,101,55.3,839167,196305.0
558,Carl Gunnarsson,D,25,3,4,7,2.0,3,0,0,1,3,0,1,21,14.3,398,15:56,35,11,0,0,,2900000,2334905.0
559,Markus Hännikäinen,LW,44,4,3,7,0.2,4,0,0,1,3,0,0,52,7.7,417,9:29,8,63,0,3,0.0,675000,25943.0
560,Erik Haula,LW,15,2,5,7,0.6,2,0,0,0,4,1,0,26,7.7,249,16:35,6,11,78,74,51.3,2750000,2179245.0
561,Taro Hirose,LW,10,1,6,7,0.5,1,0,0,1,5,1,0,15,6.7,153,15:18,9,1,1,0,100.0,925000,285377.0
562,Matt Irwin,D,44,1,6,7,1.7,1,0,0,0,6,0,0,50,2.0,497,11:18,37,80,0,0,,675000,25943.0
563,Jamie McGinn,LW,19,4,3,7,0.6,3,1,0,1,3,0,0,23,17.4,203,10:41,3,34,1,0,100.0,3333333,2784590.0
564,Adam McQuaid,D,50,3,4,7,1.9,3,0,0,1,3,0,1,28,10.7,789,15:47,88,122,0,0,,2750000,2179245.0
565,Kevan Miller,D,39,0,7,7,2.0,0,0,0,0,7,0,0,32,0.0,692,17:45,79,73,0,0,,2500000,1919811.0
566,Igor Ozhiganov,D,53,3,4,7,1.2,3,0,0,0,4,0,0,43,7.0,743,14:01,48,57,0,0,,925000,285377.0
567,Greg Pateryn,D,80,1,6,7,2.1,1,0,0,0,6,0,0,100,1.0,1370,17:07,118,144,0,1,0.0,2250000,1660377.0
568,Joakim Ryan,D,44,0,7,7,0.9,0,0,0,0,7,0,0,35,0.0,562,12:46,39,43,0,0,,650000,0.0
569,Miikka Salomäki,RW,37,3,4,7,0.6,3,0,0,0,4,0,0,51,5.9,387,10:27,20,72,2,5,28.6,750000,103773.0
570,Nick Seeler,D,71,2,5,7,2.0,2,0,0,1,5,0,0,67,3.0,876,12:20,116,78,0,0,,725000,77830.0
571,Chris Wideman,D,25,2,5,7,0.3,2,0,0,1,4,1,0,27,7.4,326,13:03,26,35,0,0,,1000000,363207.0
572,Egor Yakovlev,D,25,2,5,7,1.0,2,0,0,0,5,0,0,24,8.3,392,15:40,22,12,0,0,,925000,285377.0
573,Lias Andersson,C,42,2,4,6,-0.4,1,0,1,0,4,0,0,41,4.9,450,10:43,8,60,84,106,44.2,894166,253379.0
574,Peter Cehlárik,LW,20,4,2,6,0.7,3,1,0,1,2,0,0,30,13.3,252,12:36,7,5,0,5,0.0,742500,95990.0
575,Fredrik Claesson,D,37,2,4,6,1.6,2,0,0,0,3,0,1,44,4.5,638,17:15,33,76,0,0,,700000,51886.0
