,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
352,Matt Greene,D,82,4,11,15,4.8,4,0,0,2,10,0,1,76,5.3,1367,16:40,112.0,238,0.0,0.0,,2950000,3111391.0
353,Niklas Hjalmarsson,D,69,1,14,15,3.2,1,0,0,0,13,0,1,65,1.5,1392,20:11,142.0,42,0.0,0.0,,3500000,3817068.0
354,Pavel Kubina,D,69,3,12,15,2.3,3,0,0,1,12,0,0,75,4.0,1330,19:16,119.0,130,0.0,0.0,,3850000,4266135.0
355,Jamal Mayers,RW,81,6,9,15,0.6,6,0,0,1,8,1,0,70,8.6,794,9:48,25.0,102,313.0,245.0,56.1,550000,32076.0
356,Daniel Paille,LW,69,9,6,15,0.9,7,0,2,1,6,0,0,86,10.5,793,11:30,24.0,59,2.0,5.0,28.6,1075000,705676.0
357,Nate Thompson,C,68,9,6,15,-0.3,9,0,0,1,6,0,0,85,10.6,1008,14:49,56.0,107,293.0,299.0,49.5,900000,481143.0
358,Tom Wandell,C,72,6,9,15,0.9,6,0,0,0,9,0,0,103,5.8,701,9:44,30.0,52,141.0,183.0,43.5,775000,320762.0
359,Bryan Allen,D,82,1,13,14,3.4,1,0,0,1,12,0,1,87,1.1,1571,19:10,188.0,111,0.0,0.0,,2900000,3047239.0
360,Cam Atkinson,RW,27,7,7,14,1.7,6,1,0,0,6,1,0,66,10.6,415,15:23,17.0,23,0.0,1.0,0.0,775000,320762.0
361,Kurtis Foster,D,51,4,10,14,2.0,2,2,0,0,1,9,0,85,4.7,811,15:54,33.0,45,0.0,0.0,,1800000,1635886.0
362,Dwight King,LW,27,5,9,14,1.7,5,0,0,1,7,2,0,42,11.9,395,14:38,5.0,37,2.0,1.0,66.7,566667,53460.0
363,Chuck Kobasew,RW,58,7,7,14,0.9,6,0,1,2,6,1,0,65,10.8,687,11:51,20.0,62,7.0,15.0,31.8,1250000,930209.0
364,Derek MacKenzie,C,66,7,7,14,1.4,4,1,2,2,6,0,1,61,11.5,693,10:30,19.0,189,234.0,195.0,54.5,600000,96228.0
365,Matt Martin,LW,80,7,7,14,0.1,7,0,0,1,5,0,2,130,5.4,973,12:09,41.0,374,10.0,13.0,43.5,631667,136858.0
366,Steve Montador,D,52,5,9,14,2.8,3,2,0,1,5,4,0,57,8.8,768,14:46,46.0,49,0.0,0.0,,2750000,2854782.0
367,Mark Stuart,D,80,3,11,14,2.4,2,0,1,1,11,0,0,60,5.0,1376,17:12,182.0,198,0.0,0.0,,1700000,1507581.0
368,Joe Vitale,C,68,4,10,14,0.4,4,0,0,1,9,0,1,70,5.7,760,11:11,36.0,106,403.0,320.0,55.7,512500,-16038.0
369,Drayson Bowman,C,37,6,7,13,1.5,6,0,0,0,6,1,0,70,8.6,494,13:21,10.0,54,0.0,0.0,,658333,171072.0
370,Jason Demers,D,57,4,9,13,2.2,2,2,0,1,6,3,0,73,5.5,960,16:51,58.0,60,0.0,0.0,,1250000,930209.0
371,Ben Eager,LW,63,8,5,13,1.4,8,0,0,3,5,0,0,69,11.6,538,8:32,17.0,73,0.0,2.0,0.0,1100000,737752.0
372,Stefan Elliott,D,39,4,9,13,2.9,4,0,0,1,7,2,0,84,4.8,669,17:09,31.0,3,0.0,0.0,,843333,408436.0
373,Marcus Foligno,LW,14,6,7,13,2.0,4,2,0,1,6,1,0,23,26.1,221,15:49,11.0,44,0.0,3.0,0.0,826667,387053.0
374,Bruno Gervais,D,50,6,7,13,2.1,5,1,0,0,6,1,0,57,10.5,713,14:16,63.0,42,0.0,0.0,,525000,0.0
375,Hal Gill,D,76,1,12,13,2.7,1,0,0,0,10,0,2,49,2.0,1302,17:08,161.0,75,0.0,0.0,,2250000,2213258.0
376,Barret Jackman,D,81,1,12,13,5.5,1,0,0,0,12,0,0,82,1.2,1675,20:41,153.0,106,0.0,0.0,,3625000,3977449.0
377,Ed Jovanovski,D,66,3,10,13,2.2,2,1,0,0,7,3,0,58,5.2,1102,16:42,73.0,71,0.0,0.0,,4125000,4618973.0
378,Jakub Kindl,D,55,1,12,13,2.7,1,0,0,0,11,1,0,69,1.4,773,14:03,32.0,61,0.0,0.0,,883333,459758.0
379,Rostislav Klesla,D,65,3,10,13,4.1,3,0,0,0,10,0,0,87,3.4,1258,19:22,150.0,112,1.0,1.0,50.0,2975000,3143468.0
380,Toni Lydman,D,74,0,13,13,3.0,0,0,0,0,12,0,1,46,0.0,1399,18:54,152.0,134,0.0,0.0,,3000000,3175544.0
381,Antti Miettinen,RW,45,5,8,13,0.8,4,1,0,0,5,3,0,58,8.6,527,11:42,11.0,38,9.0,12.0,42.9,1300000,994362.0
382,Darroll Powe,C,82,6,7,13,-0.4,6,0,0,1,7,0,0,109,5.5,1147,13:59,91.0,151,46.0,59.0,43.8,1066667,694984.0
383,Michal Rozsíval,D,54,1,12,13,3.2,1,0,0,0,12,0,0,49,2.0,1044,19:20,91.0,62,0.0,0.0,,5000000,5741640.0
384,Andrej Sekera,D,69,3,10,13,3.4,2,1,0,0,10,0,0,88,3.4,1353,19:36,93.0,56,0.0,1.0,0.0,2750000,2854782.0
385,Devante Smith-Pelly,RW,49,7,6,13,1.0,5,1,1,1,5,1,0,66,10.6,590,12:03,8.0,102,6.0,15.0,28.6,720000,250194.0
386,David Steckel,C,76,8,5,13,-0.1,5,1,2,0,5,0,0,79,10.1,975,12:50,66.0,170,643.0,465.0,58.0,1100000,737752.0
387,Shawn Thornton,RW,81,5,8,13,0.2,4,0,1,0,8,0,0,114,4.4,744,9:11,12.0,91,16.0,22.0,42.1,812500,368876.0
388,Jason Blake,C,45,7,5,12,0.9,5,2,0,3,4,1,0,109,6.4,636,14:09,17.0,41,0.0,1.0,0.0,4000000,4458592.0
389,Erik Christensen,C,49,7,5,12,0.8,4,3,0,1,4,1,0,44,15.9,510,10:24,4.0,26,159.0,143.0,52.6,925000,513219.0
390,Kyle Clifford,LW,81,5,7,12,0.6,5,0,0,2,7,0,0,88,5.7,762,9:24,9.0,178,1.0,7.0,12.5,710000,237363.0
391,Patrick Dwyer,RW,73,5,7,12,0.0,3,0,2,0,6,1,0,120,4.2,1122,15:22,62.0,129,15.0,14.0,51.7,625000,128304.0
392,Scott Hannan,D,78,2,10,12,2.7,2,0,0,0,9,0,1,49,4.1,1588,20:21,126.0,60,1.0,0.0,100.0,1000000,609447.0
393,Tom Kostopoulos,RW,81,4,8,12,-0.4,2,1,1,1,8,0,0,91,4.4,998,12:19,48.0,124,25.0,59.0,29.8,916667,502527.0
394,Alec Martinez,D,51,6,6,12,3.2,3,3,0,0,2,4,0,78,7.7,751,14:43,48.0,51,0.0,1.0,0.0,737500,272647.0
395,Nate Prosser,D,51,1,11,12,1.6,1,0,0,0,8,3,0,32,3.1,982,19:15,124.0,34,0.0,0.0,,715000,243779.0
396,Kris Russell,D,55,6,6,12,4.3,6,0,0,1,5,1,0,56,10.7,936,17:01,78.0,61,0.0,0.0,,1300000,994362.0
397,Marco Scandella,D,63,3,9,12,2.0,2,1,0,1,4,5,0,77,3.9,1372,21:47,106.0,46,0.0,0.0,,643333,151826.0
398,Wojtek Wolski,LW,31,4,8,12,0.9,4,0,0,0,7,1,0,50,8.0,427,13:46,5.0,34,5.0,5.0,50.0,3800000,4201982.0
399,Mikael Backlund,C,41,4,7,11,0.2,2,2,0,2,6,1,0,85,4.7,631,15:23,19.0,25,225.0,271.0,45.4,845833,411644.0
400,Francis Bouillon,D,66,4,7,11,2.4,4,0,0,2,7,0,0,38,10.5,1158,17:33,65.0,103,0.0,0.0,,1350000,1058514.0
401,Justin Braun,D,66,2,9,11,2.4,1,1,0,0,7,2,0,113,1.8,1092,16:33,66.0,46,0.0,0.0,,662500,176419.0
402,Chris Campoli,D,43,2,9,11,2.1,2,0,0,0,6,3,0,43,4.7,740,17:12,59.0,43,0.0,0.0,,1750000,1571734.0
403,Daniel Carcillo,LW,28,2,9,11,1.2,2,0,0,0,9,0,0,27,7.4,319,11:24,9.0,76,2.0,2.0,50.0,775000,320762.0
404,Ryan Ellis,D,32,3,8,11,2.5,1,2,0,2,6,2,0,34,8.8,474,14:50,37.0,30,0.0,0.0,,840000,404160.0
405,Jonathan Ericsson,D,69,1,10,11,3.5,1,0,0,0,10,0,0,63,1.6,1179,17:05,43.0,128,0.0,0.0,,3250000,3496306.0
406,Scott Gomez,C,38,2,9,11,0.2,0,2,0,1,8,1,0,59,3.4,537,14:08,12.0,11,165.0,168.0,49.5,7357143,8765968.0
407,Nicklas Grossmann,D,74,0,11,11,2.7,0,0,0,0,11,0,0,56,0.0,1392,18:49,152.0,164,0.0,0.0,,1625000,1411353.0
408,Philip Larsen,D,55,3,8,11,3.3,2,1,0,0,8,0,0,69,4.3,988,17:57,73.0,89,0.0,0.0,,635000,141135.0
409,Cody McLeod,LW,75,6,5,11,1.1,6,0,0,0,5,0,0,62,9.7,540,7:12,13.0,123,2.0,1.0,66.7,1033333,652215.0
410,Derek Morris,D,59,2,9,11,1.4,2,0,0,0,8,1,0,72,2.8,1120,18:59,78.0,95,0.0,0.0,,2750000,2854782.0
411,Roman Polák,D,77,0,11,11,3.7,0,0,0,0,11,0,0,88,0.0,1453,18:52,141.0,173,0.0,0.0,,2750000,2854782.0
412,Mike Santorelli,C,60,9,2,11,0.6,7,2,0,1,1,1,0,117,7.7,744,12:24,17.0,49,176.0,213.0,45.2,1600000,1379276.0
413,David Schlemko,D,46,1,10,11,2.7,1,0,0,0,10,0,0,58,1.7,844,18:21,88.0,52,0.0,0.0,,550000,32076.0
414,Derek Smith,D,47,2,9,11,2.4,2,0,0,1,5,4,0,44,4.5,749,15:56,55.0,27,0.0,0.0,,700000,224533.0
415,Chris Thorburn,C,72,4,7,11,0.0,4,0,0,0,7,0,0,69,5.8,733,10:11,46.0,151,39.0,28.0,58.2,866667,438375.0
416,Anton Volchenkov,D,72,2,9,11,3.4,2,0,0,1,8,0,1,63,3.2,1294,17:59,125.0,177,0.0,0.0,,4250000,4779354.0
417,Anton Babchuk,D,32,2,8,10,2.1,1,1,0,1,6,2,0,48,4.2,464,14:29,48.0,17,0.0,0.0,,2500000,2534020.0
418,Cory Emmerton,C,71,6,4,10,0.7,6,0,0,0,3,1,0,63,9.5,575,8:06,31.0,37,151.0,162.0,48.2,533333,10691.0
419,Ron Hainsey,D,56,0,10,10,2.6,0,0,0,0,9,1,0,57,0.0,1181,21:06,133.0,33,0.0,0.0,,4500000,5100116.0
420,Patrick Kaleta,RW,63,5,5,10,0.0,5,0,0,1,5,0,0,69,7.2,829,13:09,46.0,139,10.0,9.0,52.6,907500,490765.0
421,Zack Kassian,RW,44,4,6,10,0.6,4,0,0,0,5,1,0,54,7.4,497,11:18,2.0,79,11.0,12.0,47.8,870000,442651.0
422,Louis Leblanc,C,42,5,5,10,1.1,5,0,0,0,5,0,0,58,8.6,470,11:12,18.0,68,28.0,36.0,43.8,870000,442651.0
423,Adam McQuaid,D,72,2,8,10,3.1,2,0,0,0,8,0,0,63,3.2,1077,14:57,101.0,104,0.0,0.0,,575000,64152.0
424,Aaron Rome,D,43,4,6,10,1.8,3,1,0,1,5,1,0,42,9.5,655,15:14,62.0,64,0.0,0.0,,750000,288685.0
425,David Savard,D,31,2,8,10,1.9,1,1,0,0,5,3,0,34,5.9,514,16:34,15.0,30,0.0,0.0,,740167,276069.0
426,Jack Skille,RW,46,4,6,10,0.3,3,0,1,1,6,0,0,76,5.3,550,11:58,16.0,99,8.0,8.0,50.0,825000,384914.0
427,Andy Sutton,D,52,3,7,10,2.8,3,0,0,1,7,0,0,41,7.3,868,16:41,95.0,112,0.0,0.0,,2062500,1972686.0
428,Brad Winchester,LW,67,6,4,10,0.7,6,0,0,0,4,0,0,72,8.3,523,7:48,13.0,78,20.0,13.0,60.6,725000,256609.0
429,Stu Bickel,D,51,0,9,9,1.8,0,0,0,0,8,0,1,22,0.0,532,10:26,52.0,68,1.0,0.0,100.0,600000,96228.0
430,Justin Falk,D,47,1,8,9,1.5,0,1,0,0,8,0,0,46,2.2,916,19:30,78.0,78,0.0,0.0,,605000,102643.0
431,Jimmy Hayes,RW,31,5,4,9,0.8,4,1,0,0,3,1,0,41,12.2,318,10:15,6.0,50,5.0,5.0,50.0,654167,165727.0
432,Matt Hendricks,C,78,4,5,9,-0.4,4,0,0,0,4,0,1,97,4.1,946,12:07,52.0,219,142.0,123.0,53.6,825000,384914.0
433,Jacob Josefson,C,41,2,7,9,1.0,2,0,0,0,7,0,0,37,5.4,496,12:06,13.0,16,181.0,173.0,51.1,900000,481143.0
434,Guillaume Latendresse,RW,16,5,4,9,1.5,4,1,0,1,4,0,0,36,13.9,243,15:11,3.0,37,2.0,2.0,50.0,2500000,2534020.0
435,Zac Rinaldo,C,66,2,7,9,0.2,2,0,0,0,7,0,0,54,3.7,494,7:29,19.0,175,6.0,3.0,66.7,540000,19245.0
436,Bryce Salvador,D,82,0,9,9,4.8,0,0,0,0,8,0,1,52,0.0,1657,20:13,107.0,106,0.0,0.0,,2900000,3047239.0
437,Rob Scuderi,D,82,1,8,9,3.4,1,0,0,0,8,0,0,63,1.6,1690,20:37,115.0,60,0.0,0.0,,3400000,3688763.0
438,Tommy Wingels,C,33,3,6,9,0.5,3,0,0,0,5,1,0,71,4.2,454,13:45,23.0,102,7.0,10.0,41.2,687500,208495.0
439,Matt Bradley,RW,45,3,5,8,0.3,3,0,0,0,5,0,0,35,8.6,489,10:52,11.0,134,12.0,16.0,42.9,950000,545295.0
440,Ryan Carter,C,72,4,4,8,-0.3,4,0,0,0,4,0,0,50,8.0,745,10:21,25.0,114,215.0,217.0,49.8,750000,288685.0
441,Cody Eakin,C,30,4,4,8,1.0,4,0,0,0,4,0,0,31,12.9,278,9:17,7.0,15,21.0,19.0,52.5,571667,59876.0
442,Matt Ellis,LW,60,3,5,8,0.1,3,0,0,1,5,0,0,85,3.5,583,9:43,17.0,34,117.0,127.0,48.0,525000,0.0
443,Benn Ferriero,C,35,7,1,8,0.9,7,0,0,4,1,0,0,68,10.3,422,12:03,13.0,43,3.0,9.0,25.0,605000,102643.0
444,Colin Fraser,C,67,2,6,8,0.1,2,0,0,0,6,0,0,54,3.7,652,9:44,25.0,147,174.0,193.0,47.4,825000,384914.0
445,Colton Gillies,C,75,2,6,8,-0.5,2,0,0,0,6,0,0,48,4.2,757,10:05,46.0,161,7.0,10.0,41.2,625000,128304.0
446,Erik Gudbranson,D,72,2,6,8,0.8,2,0,0,0,5,1,0,76,2.6,1022,14:12,73.0,154,0.0,0.0,,900000,481143.0
447,Blair Jones,C,43,3,5,8,0.4,3,0,0,1,4,1,0,58,5.2,488,11:22,29.0,49,128.0,174.0,42.4,525000,0.0
448,Brayden McNabb,D,25,1,7,8,1.4,0,1,0,0,7,0,0,23,4.3,446,17:50,30.0,49,0.0,0.0,,715000,243779.0
449,Magnus Pääjärvi,LW,41,2,6,8,-0.1,2,0,0,0,4,2,0,79,2.5,540,13:11,8.0,18,2.0,5.0,28.6,900000,481143.0
450,Brad Richardson,RW,59,5,3,8,0.2,4,0,1,0,3,0,0,98,5.1,759,12:52,15.0,65,33.0,23.0,58.9,1175000,833981.0
451,Corey Tropp,RW,34,3,5,8,0.6,3,0,0,1,5,0,0,32,9.4,343,10:05,20.0,47,0.0,5.0,0.0,586667,79121.0
452,Dale Weise,RW,68,4,4,8,0.3,4,0,0,0,4,0,0,48,8.3,555,8:10,23.0,118,0.0,4.0,0.0,605000,102643.0
453,Jesse Winchester,C,32,2,6,8,0.5,1,0,1,0,6,0,0,52,3.8,340,10:38,9.0,51,126.0,109.0,53.6,750000,288685.0
454,Greg Zanon,D,56,3,5,8,2.8,3,0,0,2,5,0,0,41,7.3,997,17:48,136.0,116,0.0,0.0,,1933333,1806959.0
455,Keith Ballard,D,47,1,6,7,1.5,1,0,0,0,6,0,0,41,2.4,731,15:33,63.0,61,0.0,0.0,,3300000,3560458.0
456,Jonathon Blum,D,33,3,4,7,0.5,3,0,0,1,4,0,0,25,12.0,592,17:56,71.0,17,0.0,0.0,,816667,374222.0
457,Alexei Emelin,D,67,3,4,7,0.9,2,0,1,0,3,0,1,62,4.8,1159,17:18,88.0,236,0.0,0.0,,984200,589175.0
458,Mike Green,D,32,3,4,7,2.1,0,3,0,1,3,1,0,64,4.7,673,21:03,44.0,27,0.0,0.0,,5250000,6062402.0
459,Adam Hall,RW,57,2,5,7,-0.8,2,0,0,1,5,0,0,63,3.2,676,11:52,30.0,89,276.0,188.0,59.5,600000,96228.0
460,Trent Hunter,RW,38,2,5,7,0.3,2,0,0,1,4,1,0,51,3.9,384,10:06,6.0,70,3.0,20.0,13.0,600000,96228.0
461,Kent Huskins,D,25,2,5,7,2.3,2,0,0,0,5,0,0,16,12.5,387,15:28,35.0,6,0.0,0.0,,1000000,609447.0
462,Tim Jackman,RW,75,1,6,7,-1.1,1,0,0,0,6,0,0,103,1.0,684,9:07,16.0,160,15.0,19.0,44.1,550000,32076.0
463,Nazem Kadri,C,21,5,2,7,0.9,4,1,0,1,2,0,0,28,17.9,297,14:10,5.0,25,4.0,11.0,26.7,870000,442651.0
464,Trevor Lewis,C,72,3,4,7,-0.3,3,0,0,1,4,0,0,103,2.9,953,13:14,25.0,114,87.0,111.0,43.9,725000,256609.0
465,Andrei Loktionov,C,39,3,4,7,0.3,2,1,0,0,4,0,0,60,5.0,489,12:32,6.0,6,64.0,85.0,43.0,604167,101575.0
466,Marc Methot,D,46,1,6,7,0.9,1,0,0,0,6,0,0,42,2.4,922,20:03,52.0,106,0.0,0.0,,3000000,3175544.0
467,John Moore,D,67,2,5,7,0.1,2,0,0,0,4,0,1,64,3.1,1060,15:49,70.0,47,0.0,0.0,,840000,404160.0
468,Petteri Nokelainen,C,56,3,4,7,0.1,3,0,0,1,4,0,0,37,8.1,493,8:48,10.0,46,165.0,144.0,53.4,550000,32076.0
469,Gustav Nyquist,LW,18,1,6,7,0.6,1,0,0,0,6,0,0,19,5.3,191,10:36,0.0,4,0.0,0.0,,762500,304723.0
470,Ryan O'Byrne,D,74,1,6,7,2.2,1,0,0,0,6,0,0,42,2.4,1395,18:51,141.0,180,0.0,0.0,,1800000,1635886.0
471,Cal O'Reilly,C,33,2,5,7,-0.2,1,1,0,0,4,1,0,17,11.8,421,12:46,10.0,5,120.0,148.0,44.8,1050000,673600.0
472,Kyle Palmieri,C,18,4,3,7,1.0,4,0,0,0,3,0,0,34,11.8,207,11:31,6.0,20,2.0,0.0,100.0,900000,481143.0
473,Nick Palmieri,RW,38,4,3,7,0.2,4,0,0,0,3,0,0,55,7.3,402,10:35,7.0,39,2.0,9.0,18.2,536667,14969.0
474,Chris Porter,C,47,4,3,7,0.5,4,0,0,1,3,0,0,61,6.6,488,10:24,4.0,124,8.0,11.0,42.1,600000,96228.0
475,Kevin Porter,RW,35,4,3,7,0.7,4,0,0,0,3,0,0,32,12.5,321,9:11,8.0,36,14.0,32.0,30.4,850000,416990.0
476,Alexander Radulov,RW,9,3,4,7,0.9,3,0,0,0,3,1,0,21,14.3,174,19:21,5.0,5,0.0,0.0,,0,-673600.0
477,Dylan Reese,D,28,1,6,7,1.5,1,0,0,0,6,0,0,26,3.8,478,17:05,25.0,22,0.0,0.0,,635250,141456.0
478,David Rundblad,D,30,1,6,7,0.1,1,0,0,0,4,2,0,34,2.9,450,15:01,28.0,34,0.0,0.0,,900000,481143.0
479,Nick Schultz,D,82,1,6,7,2.2,0,1,0,0,6,0,0,51,2.0,1616,19:42,165.0,83,0.0,0.0,,3500000,3817068.0
480,Brendan Smith,D,14,1,6,7,1.3,1,0,0,0,5,1,0,13,7.7,219,15:38,8.0,17,0.0,0.0,,875000,449066.0
481,Matt Taormina,D,30,1,6,7,2.1,1,0,0,0,5,1,0,33,3.0,496,16:32,36.0,18,0.0,0.0,,550000,32076.0
482,Casey Wellman,C,14,2,5,7,0.6,2,0,0,1,4,1,0,25,8.0,178,12:44,7.0,6,6.0,3.0,66.7,850500,417632.0
483,Steve Bernier,RW,32,1,5,6,0.5,1,0,0,0,5,0,0,23,4.3,383,11:58,13.0,61,3.0,12.0,20.0,525000,0.0
484,Ian Cole,D,26,1,5,6,2.0,1,0,0,0,5,0,0,18,5.6,414,15:55,27.0,16,0.0,0.0,,875000,449066.0
485,Andrew Ebbett,C,18,5,1,6,1.0,4,1,0,2,1,0,0,27,18.5,173,9:35,9.0,15,15.0,13.0,53.6,525000,0.0
486,Jack Hillen,D,55,2,4,6,2.2,2,0,0,0,4,0,0,51,3.9,773,14:04,65.0,42,0.0,0.0,,650000,160381.0
487,Matt Hunwick,D,33,3,3,6,1.5,3,0,0,0,3,0,0,40,7.5,596,18:04,30.0,24,0.0,1.0,0.0,1550000,1315124.0
488,Dustin Jeffrey,C,26,4,2,6,0.4,3,0,1,0,2,0,0,33,12.1,315,12:06,8.0,19,109.0,116.0,48.4,575000,64152.0
489,Anton Lander,C,56,2,4,6,-0.4,1,0,1,0,4,0,0,54,3.7,594,10:37,12.0,32,149.0,195.0,43.3,880000,455482.0
490,Andreas Lilja,D,46,0,6,6,1.7,0,0,0,0,6,0,0,35,0.0,630,13:41,72.0,61,0.0,0.0,,737500,272647.0
491,Ben Maxwell,C,15,1,5,6,0.8,1,0,0,0,5,0,0,10,10.0,101,6:44,6.0,11,26.0,33.0,44.1,715000,243779.0
492,Jim O'Brien,C,28,3,3,6,0.6,3,0,0,1,3,0,0,37,8.1,329,11:45,9.0,28,121.0,135.0,47.3,620833,122958.0
493,Marty Reasoner,C,61,1,5,6,-1.4,1,0,0,0,5,0,0,69,1.4,708,11:37,31.0,43,303.0,269.0,53.0,1350000,1058514.0
494,Jeff Schultz,D,54,1,5,6,1.3,1,0,0,0,5,0,0,22,4.5,826,15:18,58.0,49,0.0,0.0,,2750000,2854782.0
495,Jerred Smithson,C,69,1,5,6,-0.8,1,0,0,0,4,0,1,37,2.7,808,11:43,43.0,128,362.0,283.0,56.1,800000,352838.0
496,Mattias Tedenby,LW,43,1,5,6,-0.5,1,0,0,0,5,0,0,46,2.2,462,10:45,1.0,25,1.0,2.0,33.3,875000,449066.0
497,Jeff Woywitka,D,27,1,5,6,1.3,1,0,0,0,5,0,0,13,7.7,281,10:25,22.0,18,0.0,0.0,,650000,160381.0
498,Travis Zajac,C,15,2,4,6,0.4,1,1,0,1,4,0,0,25,8.0,261,17:22,3.0,11,118.0,86.0,57.8,3887500,4314249.0
499,Harry Zolnierczyk,LW,37,3,3,6,0.0,3,0,0,0,3,0,0,49,6.1,285,7:42,14.0,67,12.0,16.0,42.9,775000,320762.0
500,Krys Barch,RW,51,2,3,5,0.2,2,0,0,0,3,0,0,24,8.3,375,7:21,10.0,67,2.0,5.0,28.6,837500,400952.0
501,Jay Beagle,C,41,4,1,5,0.1,4,0,0,0,1,0,0,49,8.2,486,11:51,23.0,66,124.0,91.0,57.7,512500,-16038.0
502,Paul Byron,C,22,3,2,5,0.7,3,0,0,1,2,0,0,13,23.1,225,10:14,2.0,26,8.0,14.0,36.4,555000,38491.0
503,Joe Colborne,C,10,1,4,5,0.5,1,0,0,0,4,0,0,7,14.3,137,13:41,8.0,20,28.0,50.0,35.9,875000,449066.0
504,Keaton Ellerby,D,40,0,5,5,1.1,0,0,0,0,5,0,0,45,0.0,616,15:23,75.0,80,0.0,0.0,,787500,336800.0
505,Steve Eminger,D,42,2,3,5,1.4,2,0,0,0,1,1,1,19,10.5,558,13:17,53.0,63,0.0,0.0,,800000,352838.0
506,Blake Geoffrion,LW,35,2,3,5,0.1,2,0,0,0,3,0,0,29,6.9,386,11:02,13.0,40,68.0,77.0,46.9,850000,416990.0
507,Andrew Gordon,RW,37,2,3,5,-0.3,2,0,0,0,3,0,0,38,5.3,402,10:51,16.0,48,0.0,5.0,0.0,537500,16038.0
508,Teemu Hartikainen,LW,17,2,3,5,0.5,2,0,0,1,3,0,0,24,8.3,221,13:01,11.0,36,4.0,8.0,33.3,875000,449066.0
509,Steven Kampfer,D,23,2,3,5,1.1,2,0,0,0,3,0,0,20,10.0,343,14:54,31.0,19,0.0,0.0,,635000,141135.0
510,Mike Komisarek,D,45,1,4,5,0.1,1,0,0,0,4,0,0,34,2.9,750,16:39,80.0,104,0.0,0.0,,4300000,4843506.0
511,Ben Lovejoy,D,34,1,4,5,1.1,1,0,0,0,4,0,0,48,2.1,451,13:15,37.0,30,0.0,0.0,,525000,0.0
512,Aaron Palushaj,RW,38,1,4,5,0.3,1,0,0,0,4,0,0,37,2.7,288,7:34,11.0,28,0.0,4.0,0.0,737500,272647.0
513,Robyn Regehr,D,76,1,4,5,1.1,1,0,0,0,4,0,0,49,2.0,1416,18:38,112.0,172,0.0,0.0,,4020000,4484253.0
514,Mike Rupp,C,60,4,1,5,0.3,4,0,0,2,1,0,0,31,12.9,399,6:39,13.0,103,19.0,15.0,55.9,1333333,1037130.0
515,Trevor Smith,LW,16,2,3,5,0.5,2,0,0,0,2,0,1,17,11.8,199,12:28,7.0,19,34.0,49.0,41.0,525000,0.0
516,Marc Staal,D,46,2,3,5,1.2,1,1,0,0,1,1,1,61,3.3,915,19:54,68.0,55,0.0,0.0,,3975000,4426516.0
517,Clayton Stoner,D,51,1,4,5,2.4,1,0,0,0,4,0,0,47,2.1,897,17:36,80.0,72,0.0,0.0,,550000,32076.0
518,Dana Tyrell,C,26,0,5,5,-0.2,0,0,0,0,5,0,0,23,0.0,273,10:31,15.0,20,0.0,3.0,0.0,683333,203148.0
519,Scottie Upshall,RW,26,2,3,5,0.1,1,1,0,1,3,0,0,53,3.8,331,12:43,2.0,44,3.0,3.0,50.0,3500000,3817068.0
520,Mike Weber,D,51,1,4,5,0.0,1,0,0,0,4,0,0,51,2.0,947,18:35,90.0,123,0.0,0.0,,950000,545295.0
521,Byron Bitz,RW,10,1,3,4,0.5,1,0,0,0,3,0,0,6,16.7,105,10:30,7.0,20,0.0,3.0,0.0,700000,224533.0
522,Mike Blunden,RW,39,2,2,4,0.0,2,0,0,0,2,0,0,34,5.9,365,9:22,15.0,104,2.0,3.0,40.0,615000,115474.0
523,Mike Brown,RW,50,2,2,4,-0.5,2,0,0,0,1,0,1,56,3.6,464,9:17,24.0,120,0.0,1.0,0.0,736667,271578.0
524,Casey Cizikas,C,15,0,4,4,0.2,0,0,0,0,4,0,0,12,0.0,159,10:36,9.0,26,47.0,68.0,40.9,793333,344284.0
525,Simon Despres,D,18,1,3,4,1.1,0,1,0,0,3,0,0,22,4.5,256,14:13,17.0,19,0.0,0.0,,840000,404160.0
526,Evgeny Grachev,C,26,1,3,4,0.0,1,0,0,1,3,0,0,14,7.1,243,9:20,10.0,23,1.0,4.0,20.0,675000,192457.0
527,Derek Joslin,D,44,2,2,4,-0.1,2,0,0,0,1,1,0,36,5.6,466,10:35,30.0,47,1.0,0.0,100.0,700000,224533.0
528,Brett Lebda,D,30,1,3,4,1.0,1,0,0,0,3,0,0,36,2.8,494,16:29,21.0,21,0.0,0.0,,700000,224533.0
530,Cody McCormick,C,50,1,3,4,-0.4,1,0,0,0,3,0,0,43,2.3,392,7:50,11.0,67,8.0,9.0,47.1,1200000,866057.0
531,Brandon McMillan,LW,25,0,4,4,-0.4,0,0,0,0,4,0,0,26,0.0,280,11:13,13.0,20,22.0,36.0,37.9,687500,208495.0
532,Andrew Murray,C,39,1,3,4,0.2,1,0,0,0,3,0,0,33,3.0,300,7:42,8.0,66,5.0,10.0,33.3,575000,64152.0
533,Douglas Murray,D,60,0,4,4,1.9,0,0,0,0,4,0,0,71,0.0,1103,18:23,143.0,126,0.0,0.0,,2500000,2534020.0
