,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
191,Jean-Gabriel Pageau,C,77,18,21,39,3.7,13,4,1,0,15,3,3,126,14.3,1361,17:40,53,171,748,604,55.3,5000000,4302147.0
192,Nicolas Roy,C,78,15,24,39,3.5,13,2,0,3,20,3,1,145,10.3,1268,16:15,34,85,454,477,48.8,750000,0.0
193,Brady Skjei,D,82,9,30,39,8.0,9,0,0,0,30,0,0,184,4.9,1734,21:09,73,95,0,0,,5250000,4555214.0
194,Jacob Trouba,D,81,11,28,39,8.9,10,1,0,1,23,3,2,204,5.4,1817,22:26,177,207,0,0,,8000000,7338957.0
195,Thomas Chabot,D,59,7,31,38,6.1,6,1,0,1,19,12,0,173,4.0,1545,26:12,93,73,0,0,,8000000,7338957.0
196,Dylan Cozens,C,79,13,25,38,2.4,11,2,0,1,17,7,1,160,8.1,1256,15:54,22,35,383,457,45.6,894167,145935.0
197,Filip Hronek,D,78,5,33,38,3.7,3,2,0,0,28,5,0,133,3.8,1718,22:02,81,70,0,0,,4400000,3694785.0
198,Artturi Lehkonen,LW,74,19,19,38,3.7,15,2,2,2,18,1,0,155,12.3,1117,15:06,39,82,8,21,27.6,2300000,1569018.0
199,Mikhail Sergachev,D,78,7,31,38,6.1,6,1,0,1,24,6,1,149,4.7,1753,22:28,123,139,0,0,,4800000,4099693.0
200,Reilly Smith,RW,56,16,22,38,3.7,11,3,2,3,16,4,2,150,10.7,996,17:47,23,55,4,4,50.0,5000000,4302147.0
201,Alex Tuch,RW,50,12,26,38,3.4,9,2,1,0,20,6,0,139,8.6,920,18:25,49,32,9,14,39.1,4750000,4049079.0
202,Gustav Forsling,D,71,10,27,37,7.3,10,0,0,1,27,0,0,145,6.9,1507,21:13,86,45,0,0,,2666667,1940184.0
203,Ryan Getzlaf,C,56,3,34,37,1.8,1,2,0,1,25,9,0,104,2.9,1062,18:57,56,89,546,479,53.3,3000000,2277607.0
204,Alex Iafallo,C,79,17,20,37,3.3,13,3,1,2,16,3,1,215,7.9,1462,18:30,53,48,15,17,46.9,4000000,3289877.0
205,Brandon Montour,D,81,11,26,37,5.5,10,1,0,1,19,7,0,153,7.2,1450,17:54,65,64,0,0,,3500000,2783742.0
206,Max Pacioretty,LW,39,19,18,37,4.6,15,4,0,4,10,8,0,148,12.8,678,17:23,21,30,2,7,22.2,7000000,6326687.0
207,Rem Pitlick,C,66,15,22,37,3.1,14,0,1,1,21,1,0,65,23.1,989,14:59,28,25,53,65,44.9,917831,169890.0
208,Jonathan Toews,C,71,12,25,37,2.4,7,4,1,2,22,3,0,125,9.6,1241,17:29,22,25,788,548,59.0,10500000,9869631.0
209,Alexander Wennberg,C,80,11,26,37,1.6,9,2,0,2,21,4,1,95,11.6,1428,17:51,44,47,555,635,46.6,4500000,3796012.0
210,Miro Heiskanen,D,70,5,31,36,6.6,2,3,0,1,23,8,0,156,3.2,1742,24:53,92,52,0,0,,8450000,7794478.0
211,Jesse Puljujärvi,RW,65,14,22,36,3.7,10,4,0,1,19,3,0,160,8.8,1055,16:14,15,81,0,0,,1175000,430214.0
212,Craig Smith,C,74,16,20,36,3.4,16,0,0,1,16,4,0,187,8.6,1067,14:25,28,95,4,8,33.3,3100000,2378834.0
213,Jordan Staal,C,78,17,19,36,3.3,16,1,0,2,18,1,0,146,11.6,1297,16:38,29,212,736,549,57.3,6000000,5314417.0
214,Pius Suter,F,82,15,21,36,2.3,14,0,1,3,18,3,0,166,9.0,1388,16:55,37,24,495,509,49.3,3250000,2530674.0
215,Pavel Zacha,C,70,15,21,36,2.2,11,4,0,1,17,4,0,148,10.1,1179,16:51,18,80,189,188,50.1,2250000,1518404.0
216,Travis Boyd,C,74,17,18,35,2.7,15,2,0,2,16,2,0,88,19.3,1222,16:31,55,71,420,507,45.3,750000,0.0
217,Vince Dunn,D,73,7,28,35,4.1,5,2,0,0,19,9,0,121,5.8,1509,20:41,82,76,0,0,,4000000,3289877.0
218,Pierre Engvall,LW,78,15,20,35,3.3,12,1,2,3,17,2,1,154,9.7,1036,13:17,12,66,29,40,42.0,1250000,506134.0
219,Mark Giordano,D,75,8,27,35,4.9,6,0,2,1,15,12,0,151,5.3,1566,20:53,139,75,0,0,,6750000,6073619.0
220,Mike Hoffman,C,67,15,20,35,2.2,11,4,0,3,11,9,0,154,9.7,1142,17:03,29,27,12,8,60.0,4500000,3796012.0
221,Andreas Johnsson,LW,71,13,22,35,3.1,12,1,0,0,22,0,0,114,11.4,1020,14:22,22,64,4,10,28.6,3400000,2682515.0
222,Erik Karlsson,D,50,10,25,35,5.2,10,0,0,2,15,10,0,117,8.5,1174,23:28,45,18,0,0,,11500000,10881901.0
223,William Karlsson,C,67,12,23,35,2.6,9,1,2,0,21,2,0,135,8.9,1225,18:17,42,42,508,475,51.7,5900000,5213190.0
224,Darnell Nurse,D,71,9,26,35,6.6,7,0,2,0,19,6,1,203,4.4,1778,25:03,132,196,0,0,,5600000,4909509.0
225,Dmitry Orlov,D,76,12,23,35,7.7,10,2,0,4,21,2,0,127,9.4,1593,20:58,94,124,0,0,,5100000,4403374.0
226,Colton Parayko,D,80,6,29,35,5.9,6,0,0,2,28,1,0,135,4.4,1885,23:34,169,72,0,0,,5500000,4808282.0
227,Zach Parise,LW,82,15,20,35,3.1,11,2,2,4,15,5,0,138,10.9,1253,15:17,57,60,28,47,37.3,750000,0.0
228,Kevin Shattenkirk,D,82,8,27,35,5.7,7,1,0,1,14,13,0,163,4.9,1756,21:25,135,73,0,1,0.0,3900000,3188650.0
229,Anthony Beauvillier,LW,75,12,22,34,2.4,7,5,0,1,16,6,0,154,7.8,1263,16:50,20,39,4,6,40.0,4150000,3441717.0
230,Lawson Crouse,LW,65,20,14,34,3.0,16,3,1,4,10,4,0,131,15.3,1133,17:26,36,181,16,32,33.3,1533333,792944.0
231,Joel Farabee,LW,63,17,17,34,2.9,15,1,1,1,15,2,0,119,14.3,1108,17:35,38,73,41,102,28.7,925000,177147.0
232,Jesper Fast,RW,82,14,20,34,3.5,13,1,0,1,18,1,1,97,14.4,1214,14:49,36,109,12,17,41.4,2000000,1265337.0
233,Sonny Milano,LW,66,14,20,34,2.9,9,5,0,3,15,5,0,94,14.9,1008,15:17,15,27,0,2,0.0,1700000,961656.0
234,Tanner Pearson,LW,68,14,20,34,3.3,13,1,0,2,18,2,0,159,8.8,1092,16:03,41,84,20,37,35.1,3250000,2530674.0
235,Neal Pionk,D,77,3,31,34,5.2,2,1,0,1,20,11,0,140,2.1,1628,21:08,91,185,0,0,,5875000,5187883.0
236,Blake Coleman,C,81,16,17,33,3.2,15,0,1,2,16,0,1,212,7.5,1200,14:49,44,163,2,17,10.5,4900000,4200920.0
237,J.T. Compher,LW,70,18,15,33,2.9,13,4,1,0,13,2,0,102,17.6,1143,16:19,55,31,338,319,51.4,3500000,2783742.0
238,Christian Dvorak,C,56,11,22,33,2.0,10,1,0,1,18,4,0,87,12.6,973,17:22,52,32,548,419,56.7,4450000,3745398.0
239,Vladislav Gavrikov,D,80,5,28,33,4.6,5,0,0,1,27,0,1,108,4.6,1783,22:17,138,124,0,0,,2800000,2075153.0
240,Barclay Goodrow,RW,79,13,20,33,2.9,12,0,1,2,17,0,3,116,11.2,1320,16:43,54,130,366,375,49.4,3641667,2927147.0
241,Danton Heinen,C,76,18,15,33,3.5,15,3,0,1,14,1,0,138,13.0,966,12:43,33,66,0,4,0.0,1100000,354294.0
242,Alex Newhook,C,71,13,20,33,3.0,10,3,0,5,17,3,0,113,11.5,963,13:34,36,40,136,256,34.7,908333,160275.0
243,Kyle Palmieri,RW,69,15,18,33,3.2,13,2,0,6,14,4,0,156,9.6,1078,15:37,18,77,15,36,29.4,5000000,4302147.0
244,Josh Anderson,RW,69,19,13,32,2.1,17,2,0,1,12,1,0,151,12.6,1189,17:14,35,153,20,22,47.6,5500000,4808282.0
245,Jamie Drysdale,D,81,4,28,32,3.6,4,0,0,1,16,12,0,137,2.9,1610,19:53,72,40,0,0,,925000,177147.0
246,Dillon Dubé,C,79,18,14,32,3.1,15,2,1,1,11,1,2,143,12.6,1014,12:50,15,87,92,102,47.4,2300000,1569018.0
247,Alex Formenton,LW,79,18,14,32,2.7,13,0,5,1,13,0,1,162,11.1,1221,15:27,24,101,8,12,40.0,747500,-2530.0
248,Kasperi Kapanen,RW,79,11,21,32,2.3,11,0,0,2,16,5,0,129,8.5,1148,14:32,19,110,5,7,41.7,3200000,2480061.0
249,Ilya Mikheyev,F,53,21,11,32,4.2,13,4,4,4,10,1,0,147,14.3,809,15:16,18,52,0,2,0.0,1645000,905981.0
250,Nate Schmidt,D,77,4,28,32,4.4,3,1,0,1,17,10,1,117,3.4,1556,20:13,104,37,0,0,,5950000,5263803.0
251,Ryan Suter,D,82,7,25,32,6.6,3,4,0,0,16,9,0,118,5.9,1940,23:39,88,46,0,0,,3650000,2935582.0
252,Philip Tomasino,C,76,11,21,32,2.7,8,3,0,3,15,6,0,111,9.9,877,11:32,28,49,21,33,38.9,863333,114723.0
253,Frank Vatrano,LW,71,18,14,32,3.2,17,1,0,3,13,1,0,161,11.2,934,13:10,26,68,12,13,48.0,2533333,1805214.0
254,Nicklas Bäckström,C,47,6,25,31,2.0,5,1,0,1,12,13,0,68,8.8,822,17:29,16,16,301,348,46.4,9200000,8553680.0
255,Ryan Donato,C,74,16,15,31,2.6,15,1,0,2,15,0,0,159,10.1,1021,13:48,17,70,15,23,39.5,750000,0.0
256,Drew Doughty,D,39,7,24,31,5.1,3,4,0,1,15,9,0,99,7.1,1004,25:44,53,60,0,0,,11000000,10375766.0
257,Mattias Ekholm,D,76,6,25,31,6.0,6,0,0,1,20,4,1,145,4.1,1784,23:29,96,79,0,0,,3750000,3036809.0
258,Lars Eller,C,72,13,18,31,2.2,13,0,0,2,16,2,0,116,11.2,1161,16:07,36,95,510,521,49.5,3500000,2783742.0
259,Sam Gagner,C,81,13,18,31,2.4,12,0,1,0,17,1,0,132,9.8,1103,13:37,25,21,142,162,46.7,850000,101226.0
260,Denis Gurianov,RW,73,11,20,31,2.6,7,4,0,2,17,3,0,144,7.6,1036,14:11,32,67,0,0,,2550000,1822085.0
261,Kevin Hayes,RW,48,10,21,31,2.0,8,2,0,1,18,2,1,126,7.9,860,17:55,12,36,260,347,42.8,7142857,6471296.0
262,Oliver Kylington,D,73,9,22,31,7.2,8,1,0,2,20,2,0,138,6.5,1326,18:10,79,40,0,0,,750000,0.0
263,Alexis Lafrenière,LW,79,19,12,31,3.2,19,0,0,4,10,2,0,110,17.3,1105,13:59,26,108,14,34,29.2,925000,177147.0
264,Ivan Provorov,D,79,9,22,31,4.4,8,1,0,1,14,6,2,170,5.3,1966,24:53,172,74,0,0,,6750000,6073619.0
265,Travis Sanheim,D,80,7,24,31,6.2,7,0,0,1,24,0,0,123,5.7,1838,22:58,142,64,0,0,,4675000,3973159.0
266,Cole Sillinger,C,79,16,15,31,1.8,16,0,0,3,13,2,0,148,10.8,1082,13:42,43,98,362,417,46.5,925000,177147.0
267,Jonas Brodin,D,73,5,25,30,4.0,4,1,0,1,18,6,1,126,4.0,1711,23:26,126,42,0,0,,6000000,5314417.0
268,Alexandre Carrier,D,77,3,27,30,6.4,2,1,0,0,23,3,1,95,3.2,1616,20:59,124,95,0,1,0.0,733333,-16871.0
269,Robby Fabbri,C,56,17,13,30,2.2,11,6,0,1,11,2,0,123,13.8,970,17:20,19,86,54,55,49.5,2950000,2226993.0
270,Alex Goligoski,D,72,2,28,30,6.1,2,0,0,0,24,4,0,80,2.5,1363,18:56,96,56,0,0,,5000000,4302147.0
271,Dougie Hamilton,D,62,9,21,30,3.6,7,2,0,1,15,6,0,197,4.6,1316,21:13,92,87,0,0,,9000000,8351226.0
272,Calle Järnkrok,C,66,12,18,30,1.9,10,2,0,1,14,4,0,101,11.9,1058,16:02,17,38,239,228,51.2,2000000,1265337.0
273,Mathieu Joseph,RW,69,12,18,30,2.8,10,0,2,3,16,0,2,86,14.0,980,14:12,27,106,20,28,41.7,737500,-12653.0
274,Sean Kuraly,C,77,14,16,30,2.2,14,0,0,0,14,1,1,121,11.6,1221,15:52,51,240,628,642,49.4,2500000,1771472.0
275,Scott Laughton,C,67,11,19,30,2.1,9,0,2,1,18,1,0,110,10.0,1100,16:25,47,151,395,379,51.0,3000000,2277607.0
276,Vladislav Namestnikov,C,75,16,14,30,2.8,15,0,1,1,13,1,0,91,17.6,1099,14:39,39,62,26,31,45.6,2000000,1265337.0
277,Mark Stone,RW,37,9,21,30,2.9,6,3,0,2,17,3,1,71,12.7,679,18:21,24,19,13,16,44.8,9500000,8857361.0
278,Oliver Ekman-Larsson,D,79,5,24,29,5.5,2,3,0,1,17,7,0,168,3.0,1763,22:19,79,105,0,0,,8250000,7592024.0
279,Jake Evans,C,72,13,16,29,2.1,13,0,0,0,15,0,1,124,10.5,1123,15:36,37,88,461,465,49.8,750000,0.0
280,Derek Grant,C,71,15,14,29,2.2,12,2,1,1,13,0,1,117,12.8,1016,14:19,49,69,204,216,48.6,1500000,759202.0
281,Marcus Johansson,C,69,9,20,29,1.1,6,3,0,2,13,7,0,111,8.1,1113,16:08,26,31,41,57,41.8,1500000,759202.0
282,Jesperi Kotkaniemi,C,66,12,17,29,2.7,12,0,0,3,13,4,0,81,14.8,794,12:01,15,74,176,168,51.2,6100035,5415679.0
283,Isac Lundeström,C,80,16,13,29,2.4,12,0,4,3,13,0,0,83,19.3,1239,15:29,55,38,391,488,44.5,874125,125648.0
284,Teddy Blueger,C,65,9,19,28,2.3,8,0,1,0,18,0,1,93,9.7,976,15:01,32,87,357,315,53.1,2200000,1467791.0
285,Dustin Brown,RW,64,9,19,28,2.1,8,1,0,0,17,2,0,146,6.2,943,14:44,20,88,2,8,20.0,5875000,5187883.0
286,Cody Ceci,D,78,5,23,28,4.7,5,0,0,0,20,0,3,102,4.9,1630,20:54,121,117,0,0,,3250000,2530674.0
287,Samuel Girard,D,67,5,23,28,3.5,5,0,0,1,16,7,0,79,6.3,1450,21:39,90,65,0,0,,5000000,4302147.0
288,Ryan Graves,D,75,6,22,28,4.1,6,0,0,0,22,0,0,111,5.4,1554,20:43,135,90,0,0,,3166667,2446319.0
289,Patric Hörnqvist,RW,65,11,17,28,1.8,8,3,0,0,13,4,0,165,6.7,824,12:40,23,112,8,13,38.1,5300000,4605828.0
290,Adam Pelech,D,78,3,25,28,6.7,3,0,0,0,23,0,2,104,2.9,1660,21:17,128,99,0,0,,5750000,5061349.0
291,Brett Pesce,D,70,7,21,28,5.3,6,1,0,3,19,2,0,148,4.7,1519,21:42,99,39,0,0,,4025000,3315184.0
292,Colton Sissons,C,79,7,21,28,1.3,6,1,0,0,18,3,0,87,8.0,1277,16:10,44,188,719,573,55.7,2857143,2132997.0
293,Rasmus Asplund,F,80,8,19,27,1.6,5,2,1,1,17,2,0,130,6.2,1142,14:17,14,30,26,35,42.6,825000,75920.0
294,Sean Durzi,D,64,3,24,27,3.6,1,2,0,0,10,13,1,119,2.5,1254,19:36,121,74,0,0,,809166,59891.0
295,Jordan Greenway,LW,62,10,17,27,2.6,9,1,0,3,16,1,0,110,9.1,903,14:34,31,155,18,31,36.7,2100000,1366564.0
296,Arthur Kaliyev,RW,80,14,13,27,2.4,8,6,0,2,10,3,0,194,7.2,1012,12:39,12,31,0,0,,894167,145935.0
297,Hampus Lindholm,D,71,5,22,27,5.8,4,1,0,1,17,4,1,142,3.5,1598,22:30,92,70,0,0,,5205556,4510225.0
298,Jeff Petry,D,68,6,21,27,3.6,6,0,0,1,17,3,1,124,4.8,1504,22:07,117,140,0,0,,6250000,5567484.0
299,Michael Rasmussen,C,80,15,12,27,1.3,15,0,0,2,10,2,0,128,11.7,1161,14:31,65,142,410,409,50.1,1460000,718711.0
300,Eric Robinson,LW,67,10,17,27,1.9,8,0,2,1,17,0,0,104,9.6,931,13:54,20,95,2,2,50.0,975000,227760.0
301,Chris Wideman,D,64,4,23,27,1.9,4,0,0,1,11,12,0,76,5.3,952,14:53,46,44,0,0,,750000,0.0
302,Nick Bonino,C,80,16,10,26,1.4,12,3,1,0,6,4,0,137,11.7,1336,16:42,102,34,475,450,51.4,2050000,1315950.0
303,Ben Chiarot,D,74,9,17,26,3.3,7,2,0,1,15,1,1,143,6.3,1691,22:51,130,157,0,0,,3500000,2783742.0
304,Kirby Dach,C,70,9,17,26,0.9,7,2,0,0,12,4,1,116,7.8,1263,18:03,44,49,179,366,32.8,925000,177147.0
305,Warren Foegele,LW,82,12,14,26,1.5,10,2,0,3,13,1,0,142,8.5,1034,12:37,15,127,13,15,46.4,2750000,2024539.0
306,Garnet Hathaway,RW,76,14,12,26,2.9,14,0,0,4,11,0,1,124,11.3,1018,13:23,62,250,10,18,35.7,1500000,759202.0
307,David Kämpf,C,82,11,15,26,1.6,9,0,2,1,13,0,2,102,10.8,1252,15:16,26,80,616,549,52.9,1500000,759202.0
308,Oskar Lindblom,LW,79,12,14,26,1.7,12,0,0,1,13,1,0,127,9.4,1090,13:48,48,83,8,14,36.4,3000000,2277607.0
309,Eetu Luostarinen,C,78,9,17,26,1.2,7,0,2,4,15,1,1,84,10.7,1048,13:26,46,103,321,481,40.0,897500,149309.0
310,Ryan McDonagh,D,71,4,22,26,5.2,4,0,0,0,21,1,0,85,4.7,1594,22:27,137,96,0,1,0.0,6750000,6073619.0
311,Vasily Podkolzin,RW,79,14,12,26,2.5,12,2,0,3,11,1,0,115,12.2,1011,12:48,33,84,8,11,42.1,925000,177147.0
312,Jake Bean,D,67,7,18,25,3.6,7,0,0,2,13,4,1,90,7.8,1378,20:34,71,41,0,0,,2333333,1602760.0
313,Jack Eichel,C,34,14,11,25,2.8,11,3,0,2,6,5,0,133,10.5,659,19:24,35,45,184,195,48.5,10000000,9363496.0
314,Vinnie Hinostroza,C,62,13,12,25,2.1,12,1,0,2,12,0,0,92,14.1,860,13:52,13,25,12,16,42.9,1050000,303680.0
315,Mattias Janmark,C,67,9,16,25,1.8,7,0,2,1,15,0,1,89,10.1,961,14:21,28,19,11,16,40.7,2000000,1265337.0
316,Erik Johnson,D,77,8,17,25,5.3,7,0,1,1,15,1,1,139,5.8,1330,17:17,136,165,0,0,,6000000,5314417.0
317,Adam Larsson,D,82,8,17,25,3.5,8,0,0,3,16,1,0,119,6.7,1827,22:17,140,183,0,0,,4000000,3289877.0
318,Esa Lindell,D,76,4,21,25,5.5,3,0,1,0,16,3,2,136,2.9,1675,22:03,148,111,0,1,0.0,5800000,5111963.0
319,John Marino,D,81,1,24,25,4.0,1,0,0,0,20,2,2,90,1.1,1672,20:38,88,73,0,0,,4400000,3694785.0
320,T.J. Oshie,C,44,11,14,25,1.8,7,4,0,1,7,6,1,77,14.3,768,17:27,30,86,72,97,42.6,5750000,5061349.0
321,Jason Spezza,C,71,12,13,25,2.0,9,3,0,1,6,7,0,97,12.4,763,10:45,24,31,305,272,52.9,750000,0.0
322,Nic Dowd,C,64,10,14,24,2.2,9,0,1,0,13,1,0,90,11.1,913,14:16,53,139,506,437,53.7,750000,0.0
323,Tyler Ennis,C,57,8,16,24,1.9,7,1,0,1,13,3,0,89,9.0,715,12:33,24,70,20,9,69.0,900000,151840.0
324,Dante Fabbro,D,66,3,21,24,4.5,3,0,0,0,21,0,0,88,3.4,1257,19:03,105,69,0,0,,2400000,1670245.0
325,Brendan Gallagher,RW,56,7,17,24,1.4,2,5,0,0,15,2,0,142,4.9,841,15:01,29,54,13,22,37.1,6500000,5820552.0
326,Matt Grzelcyk,D,73,4,20,24,5.8,4,0,0,2,15,5,0,118,3.4,1367,18:44,83,40,0,0,,3687500,2973542.0
327,Barrett Hayton,C,60,10,14,24,1.4,8,2,0,1,11,3,0,82,12.2,967,16:07,33,84,415,447,48.1,894167,145935.0
328,Keegan Kolesar,RW,77,7,17,24,1.1,5,1,1,0,17,0,0,94,7.4,974,12:39,46,246,76,112,40.4,725000,-25306.0
329,Dmitry Kulikov,D,80,7,17,24,4.7,7,0,0,2,17,0,0,74,9.5,1456,18:12,103,100,0,0,,2250000,1518404.0
330,Nick Leddy,D,75,3,21,24,1.7,3,0,0,0,15,6,0,71,4.2,1606,21:25,67,37,0,0,,5500000,4808282.0
331,Blake Lizotte,C,70,10,14,24,2.6,9,0,1,2,12,0,2,91,11.0,851,12:10,12,74,313,294,51.6,800000,50613.0
332,Logan O'Connor,RW,81,8,16,24,1.3,7,0,1,1,13,0,3,127,6.3,1124,13:52,59,100,5,17,22.7,725000,-25306.0
333,Yakov Trenin,C,80,17,7,24,2.2,17,0,0,2,7,0,0,136,12.5,1173,14:40,33,191,12,23,34.3,725000,-25306.0
334,Oliver Wahlstrom,RW,73,13,11,24,2.2,8,5,0,2,8,3,0,157,8.3,880,12:04,19,101,6,8,42.9,894167,145935.0
335,Filip Zadina,RW,74,10,14,24,0.8,6,4,0,1,10,4,0,154,6.5,1049,14:11,34,57,5,5,50.0,894167,145935.0
336,Nicolas Aubé-Kubel,RW,74,11,12,23,2.3,11,0,0,2,12,0,0,87,12.6,726,9:49,18,140,3,9,25.0,1075000,328987.0
337,Rūdolfs Balcers,LW,61,11,12,23,2.0,11,0,0,1,11,0,1,98,11.2,917,15:02,43,115,8,12,40.0,1550000,809815.0
338,Jesper Boqvist,C,56,10,13,23,1.7,10,0,0,1,12,1,0,74,13.5,735,13:08,16,31,168,282,37.3,925000,177147.0
339,Noah Gregor,C,63,8,15,23,1.0,8,0,0,1,12,3,0,156,5.1,941,14:56,49,118,12,23,34.3,750000,0.0
340,Justin Holl,D,69,3,20,23,4.1,2,0,1,1,18,0,2,64,4.7,1394,20:12,104,129,0,0,,2000000,1265337.0
341,Timothy Liljegren,D,61,5,18,23,4.2,4,1,0,0,17,1,0,79,6.3,1000,16:24,60,87,0,0,,863333,114723.0
342,Anthony Mantha,RW,37,9,14,23,2.3,9,0,0,0,12,2,0,82,11.0,561,15:10,18,46,3,1,75.0,5700000,5010736.0
343,Sean Monahan,C,65,8,15,23,0.8,3,5,0,2,7,8,0,111,7.2,914,14:04,24,59,414,365,53.1,6375000,5694018.0
344,Nick Ritchie,LW,57,12,11,23,1.6,11,1,0,0,8,3,0,93,12.9,724,12:42,22,153,0,4,0.0,2500000,1771472.0
345,Justin Schultz,D,74,4,19,23,2.5,2,2,0,1,16,3,0,92,4.3,1252,16:55,87,40,0,0,,4000000,3289877.0
346,Jaden Schwartz,C,37,8,15,23,1.5,7,1,0,0,12,3,0,101,7.9,683,18:27,13,42,17,18,48.6,5500000,4808282.0
347,Anton Strålman,D,74,8,15,23,3.6,8,0,0,1,15,0,0,95,8.4,1579,21:20,100,99,0,0,,5500000,4808282.0
348,Oskar Sundqvist,C,59,8,15,23,1.7,8,0,0,1,15,0,0,70,11.4,826,14:00,29,70,75,107,41.2,2750000,2024539.0
349,Eeli Tolvanen,RW,75,11,12,23,1.3,10,1,0,1,7,5,0,151,7.3,1007,13:26,45,176,0,1,0.0,1450000,708588.0
350,Adam Boqvist,D,52,11,11,22,2.9,8,3,0,1,8,3,0,64,17.2,886,17:03,47,26,0,0,,894167,145935.0
351,Alex Chiasson,RW,67,13,9,22,2.3,7,6,0,2,5,4,0,98,13.3,779,11:37,18,68,10,13,43.5,750000,0.0
352,Filip Chytil,C,67,8,14,22,1.5,8,0,0,1,13,1,0,135,5.9,883,13:11,27,24,135,176,43.4,2300000,1569018.0
353,Nick Cousins,C,68,9,13,22,1.2,6,3,0,1,12,1,0,103,8.7,848,12:28,28,66,23,26,46.9,1500000,759202.0
354,Jonathan Dahlén,C,61,12,10,22,1.3,9,3,0,2,6,4,0,105,11.4,841,13:48,34,16,0,1,0.0,750000,0.0
355,Joonas Donskoi,RW,75,2,20,22,0.4,2,0,0,0,16,3,1,89,2.2,1113,14:50,31,36,5,9,35.7,3900000,3188650.0
356,Morgan Geekie,C,73,7,15,22,0.9,7,0,0,0,11,4,0,97,7.2,920,12:36,23,55,351,318,52.5,750000,0.0
357,Peyton Krebs,C,57,7,15,22,0.6,7,0,0,2,5,10,0,56,12.5,831,14:35,8,25,61,112,35.3,863333,114723.0
358,Luke Kunin,C,82,13,9,22,1.0,13,0,0,0,7,2,0,125,10.4,1134,13:50,51,223,48,61,44.0,2300000,1569018.0
359,Jake McCabe,D,75,4,18,22,2.6,4,0,0,0,18,0,0,80,5.0,1523,20:18,167,166,0,0,,4000000,3289877.0
360,Brock McGinn,LW,64,12,10,22,1.6,12,0,0,2,10,0,0,99,12.1,960,15:00,50,94,16,28,36.4,2750000,2024539.0
361,Taylor Raddysh,RW,74,11,11,22,1.7,7,3,1,1,10,1,0,104,10.6,913,12:20,21,103,6,10,37.5,758333,8435.0
362,Alexander Radulov,RW,71,4,18,22,0.3,3,1,0,2,11,7,0,92,4.3,1001,14:06,48,43,10,12,45.5,6250000,5567484.0
363,Derek Ryan,C,75,10,12,22,1.4,10,0,0,2,11,0,1,72,13.9,857,11:26,38,38,286,226,55.9,1250000,506134.0
364,P.K. Subban,D,77,5,17,22,3.4,5,0,0,1,16,0,1,114,4.4,1409,18:18,90,69,0,0,,9000000,8351226.0
365,Nikita Zadorov,D,74,4,18,22,4.1,4,0,0,0,18,0,0,106,3.8,1251,16:55,49,181,0,0,,3750000,3036809.0
366,Artem Zub,D,81,6,16,22,4.9,6,0,0,0,16,0,0,92,6.5,1704,21:02,124,155,0,0,,2500000,1771472.0
367,Mason Appleton,C,68,8,13,21,1.2,8,0,0,3,13,0,0,98,8.2,1012,14:53,20,64,7,15,31.8,900000,151840.0
368,Brian Boyle,C,66,11,10,21,2.1,10,0,1,1,10,0,0,87,12.6,712,10:47,39,95,165,200,45.2,750000,0.0
369,Jakob Chychrun,D,47,7,14,21,2.4,6,1,0,2,14,0,0,141,5.0,1081,23:00,66,51,0,0,,4600000,3897239.0
370,Alex Galchenyuk,C,60,6,15,21,0.9,6,0,0,0,14,1,0,89,6.7,789,13:09,24,67,214,195,52.3,750000,0.0
371,Nick Jensen,D,76,5,16,21,6.0,5,0,0,1,16,0,0,88,5.7,1470,19:21,92,135,0,0,,2500000,1771472.0
372,Duncan Keith,D,64,1,20,21,4.0,1,0,0,1,18,2,0,79,1.3,1263,19:44,114,22,0,0,,5538462,4847216.0
373,Brett Kulak,D,74,5,16,21,3.2,5,0,0,0,15,0,1,92,5.4,1314,17:45,63,103,0,0,,1850000,1113496.0
374,Philipp Kurashev,C,67,6,15,21,0.8,4,2,0,1,12,3,0,86,7.0,861,12:51,30,31,51,70,42.1,842500,93634.0
375,Johan Larsson,LW,43,7,14,21,1.4,5,2,0,1,13,1,0,44,15.9,684,15:55,25,70,195,227,46.2,1400000,657975.0
376,Adam Lowry,LW,79,13,8,21,1.3,10,0,3,0,4,2,2,115,11.3,1223,15:29,43,231,564,500,53.0,3250000,2530674.0
377,Milan Lucic,LW,82,10,11,21,0.9,8,2,0,0,10,1,0,95,10.5,1005,12:15,22,209,19,15,55.9,6000000,5314417.0
378,Ryan McLeod,C,71,9,12,21,1.2,7,2,0,1,9,3,0,82,11.0,906,12:46,25,28,248,277,47.2,834167,85199.0
379,Ryan Pulock,D,56,5,16,21,4.1,3,2,0,0,11,4,1,122,4.1,1184,21:08,130,86,0,0,,5000000,4302147.0
380,Victor Rask,C,47,9,12,21,2.0,9,0,0,1,11,1,0,58,15.5,573,12:12,5,15,89,87,50.6,4000000,3289877.0
381,Matt Roy,D,67,2,19,21,5.4,2,0,0,0,15,2,2,153,1.3,1406,20:59,103,124,0,0,,3150000,2429447.0
382,Jakob Silfverberg,LW,53,5,16,21,1.1,4,1,0,0,12,4,0,120,4.2,903,17:02,40,16,8,16,33.3,5250000,4555214.0
