,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
194,Brandon Hagel,LW,52,9,15,24,2.0,9,0,0,2,11,3,1,91,9.9,727,13:59,28,59,9,14,39.1,880833,183051.0
195,Mattias Janmark,C,56,11,13,24,1.6,6,4,1,0,10,3,0,95,11.6,957,17:06,14,26,21,44,32.3,2250000,1569018.0
196,Patrik Laine,RW,46,12,12,24,1.4,8,4,0,1,9,3,0,82,14.6,803,17:27,15,36,6,19,24.0,6750000,6124233.0
197,Adam Lowry,LW,52,10,14,24,2.4,9,0,1,3,12,2,0,80,12.5,807,15:32,30,161,361,354,50.5,2916667,2243865.0
198,Brandon Saad,LW,44,15,9,24,2.9,13,2,0,1,8,1,0,68,22.1,620,14:06,10,16,27,35,43.5,6000000,5365030.0
199,Andreas Athanasiou,C,47,10,13,23,2.3,10,0,0,1,12,1,0,85,11.8,703,14:57,16,11,4,0,100.0,1200000,506134.0
200,Jonas Brodin,D,53,9,14,23,4.2,8,1,0,2,13,1,0,79,11.4,1189,22:26,99,35,0,0,,4166667,3509202.0
201,Rasmus Dahlin,D,56,5,18,23,2.0,4,1,0,0,8,10,0,115,4.3,1210,21:36,45,80,0,0,,925000,227760.0
202,Jonathan Drouin,LW,44,2,21,23,1.1,2,0,0,0,16,5,0,76,2.6,708,16:05,7,42,21,24,46.7,5500000,4858895.0
203,Mattias Ekholm,D,48,6,17,23,5.6,6,0,0,2,14,2,1,110,5.5,1098,22:52,46,23,0,0,,3750000,3087423.0
204,Lars Eller,C,44,8,15,23,1.9,8,0,0,2,11,4,0,69,11.6,719,16:21,16,36,332,327,50.4,3500000,2834355.0
205,Cam Fowler,D,56,5,18,23,4.2,5,0,0,1,14,4,0,75,6.7,1219,21:46,36,27,0,0,,6500000,5871165.0
206,Brendan Gallagher,RW,35,14,9,23,3.4,11,3,0,2,9,0,0,106,13.2,525,15:01,12,46,23,19,54.8,3750000,3087423.0
207,Alexander Kerfoot,C,56,8,15,23,1.7,7,0,1,1,13,2,0,68,11.8,809,14:27,34,41,124,180,40.8,3500000,2834355.0
208,Dylan Larkin,C,44,9,14,23,1.4,8,1,0,0,9,5,0,134,6.7,898,20:24,17,38,361,369,49.5,6100000,5466257.0
209,Milan Lucic,LW,56,10,13,23,1.8,8,2,0,0,13,0,0,74,13.5,763,13:38,12,139,9,24,27.3,6000000,5365030.0
210,Trevor Moore,LW,56,10,13,23,2.1,7,1,2,0,12,1,0,88,11.4,814,14:32,10,38,3,6,33.3,775000,75920.0
211,Alex Pietrangelo,D,41,7,16,23,5.4,7,0,0,2,11,4,1,126,5.6,1002,24:26,80,28,0,0,,8800000,8199386.0
212,Victor Rask,C,54,10,13,23,2.0,9,1,0,1,8,5,0,53,18.9,780,14:27,10,21,218,262,45.4,4000000,3340490.0
213,Ty Smith,D,48,2,21,23,2.6,1,1,0,0,15,6,0,69,2.9,966,20:07,35,32,0,0,,863333,165337.0
214,Gabriel Vilardi,C,54,10,13,23,2.0,7,3,0,3,12,1,0,65,15.4,797,14:45,19,18,291,343,45.9,894167,196549.0
215,Colin Blackwell,C,47,12,10,22,2.4,9,3,0,2,8,2,0,64,18.8,658,14:00,19,45,30,32,48.4,725000,25306.0
216,Teddy Blueger,C,43,7,15,22,2.1,4,0,3,1,15,0,0,49,14.3,639,14:51,25,53,201,212,48.7,750000,50613.0
217,Filip Chytil,C,42,8,14,22,2.5,8,0,0,0,14,0,0,76,10.5,555,13:14,19,15,130,174,42.8,894166,196548.0
218,Anthony Cirelli,C,50,9,13,22,1.8,6,1,2,3,10,3,0,75,12.0,887,17:45,32,64,227,235,49.1,4800000,4150306.0
219,Dillon Dubé,C,51,11,11,22,2.2,9,2,0,0,11,0,0,84,13.1,696,13:38,14,59,9,8,52.9,778333,79294.0
220,Aaron Ekblad,D,35,11,11,22,4.4,5,6,0,3,6,5,0,101,10.9,878,25:05,27,24,0,0,,7500000,6883435.0
221,Alex Goligoski,D,56,3,19,22,4.5,3,0,0,0,12,7,0,72,4.2,1288,23:00,108,76,0,0,,5475000,4833588.0
222,Ryan Hartman,RW,51,7,15,22,1.6,6,0,1,2,11,3,1,74,9.5,769,15:04,33,55,198,279,41.5,1900000,1214723.0
223,Ryan Johansen,C,48,7,15,22,1.8,4,3,0,0,11,4,0,67,10.4,813,16:57,16,43,424,398,51.6,8000000,7389570.0
224,Tyler Johnson,C,55,8,14,22,1.8,6,2,0,1,13,1,0,77,10.4,752,13:40,15,63,170,140,54.8,5000000,4352760.0
225,Erik Karlsson,D,52,8,14,22,2.9,5,3,0,1,8,5,1,110,7.3,1227,23:36,69,20,0,0,,11500000,10932515.0
226,Casey Mittelstadt,C,41,10,12,22,2.1,6,3,1,2,8,3,1,61,16.4,651,15:53,12,9,216,225,49.0,874125,176261.0
227,Dmitry Orlov,D,51,8,14,22,4.9,8,0,0,2,12,2,0,83,9.6,1011,19:49,50,87,0,0,,5100000,4453987.0
228,Conor Sheary,LW,53,14,8,22,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43,20,24,3,7,30.0,735000,35429.0
229,Eeli Tolvanen,RW,40,11,11,22,2.2,5,6,0,4,5,6,0,65,16.9,592,14:48,16,78,1,5,16.7,894166,196548.0
230,Rasmus Andersson,D,56,5,16,21,3.2,4,1,0,0,11,5,0,96,5.2,1189,21:13,68,49,0,0,,4550000,3897239.0
231,Pierre-Luc Dubois,LW,46,9,12,21,1.6,8,1,0,3,7,5,0,76,11.8,691,15:02,26,59,166,216,43.5,5000000,4352760.0
232,Erik Haula,LW,51,9,12,21,2.0,6,1,2,2,10,2,0,85,10.6,816,16:00,23,63,270,220,55.1,1750000,1062883.0
233,Adam Henrique,C,45,12,9,21,2.1,11,1,0,2,7,1,1,77,15.6,722,16:02,32,40,303,244,55.4,5825000,5187883.0
234,Alexis Lafrenière,LW,56,12,9,21,1.8,12,0,0,4,9,0,0,67,17.9,777,13:53,11,43,13,18,41.9,925000,227760.0
235,Tyler Myers,D,55,6,15,21,3.6,5,0,1,3,11,3,1,109,5.5,1214,22:05,74,61,0,0,,6000000,5365030.0
236,Valeri Nichushkin,RW,55,10,11,21,2.1,9,0,1,4,10,1,0,98,10.2,774,14:05,28,65,1,2,33.3,2500000,1822085.0
237,Kyle Palmieri,RW,51,10,11,21,1.6,7,2,1,2,7,4,0,115,8.7,845,16:34,12,62,8,12,40.0,4650000,3998466.0
238,Corey Perry,RW,49,9,12,21,1.9,8,1,0,1,6,6,0,62,14.5,673,13:44,15,56,0,6,0.0,750000,50613.0
239,Elias Pettersson,C,26,10,11,21,2.6,6,4,0,1,9,1,1,63,15.9,483,18:34,9,11,63,77,45.0,925000,227760.0
240,Jaden Schwartz,C,40,8,13,21,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42,26,40,7,6,53.8,5350000,4707055.0
241,Damon Severson,D,56,3,18,21,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29,50,57,0,0,,4166666,3509201.0
242,Oliver Wahlstrom,RW,44,12,9,21,2.7,8,4,0,1,3,6,0,94,12.8,545,12:23,14,57,5,7,41.7,894167,196549.0
243,Kailer Yamamoto,RW,52,8,13,21,1.9,7,1,0,0,11,1,1,69,11.6,851,16:22,40,52,0,1,0.0,894166,196548.0
244,Derick Brassard,C,53,8,12,20,1.4,4,4,0,1,10,2,0,67,11.9,784,14:48,5,80,229,206,52.6,1000000,303680.0
245,Ryan Donato,C,50,6,14,20,1.3,4,2,0,1,10,4,0,104,5.8,631,12:37,21,50,27,36,42.9,1900000,1214723.0
246,Vince Dunn,D,43,6,14,20,2.7,4,2,0,0,9,5,0,73,8.2,828,19:15,51,36,0,0,,1875000,1189417.0
247,Adam Erne,LW,45,11,9,20,2.2,8,3,0,0,6,3,0,71,15.5,626,13:55,16,82,20,14,58.8,997500,301150.0
248,Warren Foegele,LW,53,10,10,20,2.0,10,0,0,1,10,0,0,91,11.0,750,14:09,12,60,18,17,51.4,2150000,1467791.0
249,Nick Foligno,LW,49,7,13,20,1.5,6,1,0,0,9,1,3,81,8.6,871,17:46,37,133,117,144,44.8,5500000,4858895.0
250,Barclay Goodrow,RW,55,6,14,20,2.0,6,0,0,1,14,0,0,72,8.3,832,15:07,27,111,162,162,50.0,925000,227760.0
251,Shayne Gostisbehere,D,41,9,11,20,3.4,4,5,0,0,7,4,0,85,10.6,818,19:56,47,18,0,0,,4500000,3846625.0
252,Matt Grzelcyk,D,37,5,15,20,4.3,4,1,0,1,9,6,0,80,6.3,731,19:45,34,19,0,0,,3687500,3024156.0
253,Justin Holl,D,55,2,18,20,3.9,2,0,0,1,17,0,1,57,3.5,1158,21:04,84,82,0,0,,2000000,1315950.0
254,Jesperi Kotkaniemi,C,56,5,15,20,1.2,5,0,0,1,11,4,0,87,5.7,829,14:48,27,84,263,286,47.9,925000,227760.0
255,Scott Laughton,C,53,9,11,20,2.0,8,0,1,1,11,0,0,89,10.1,817,15:25,34,141,211,220,49.0,2300000,1619631.0
256,Daniel Sprong,RW,42,13,7,20,2.9,13,0,0,3,7,0,0,74,17.6,490,11:40,1,28,4,4,50.0,725000,25306.0
257,Troy Terry,C,48,7,13,20,1.8,7,0,0,0,13,0,0,69,10.1,706,14:42,13,5,2,2,50.0,1450000,759202.0
258,Joe Thornton,C,44,5,15,20,1.6,5,0,0,0,10,5,0,42,11.9,604,13:43,10,32,39,29,57.4,700000,0.0
259,Travis Zajac,C,46,8,12,20,1.6,8,0,0,2,11,1,0,50,16.0,756,16:26,22,51,310,293,51.4,5750000,5111963.0
260,Brenden Dillon,D,56,2,17,19,3.9,2,0,0,0,15,1,1,51,3.9,1061,18:57,61,143,0,0,,3900000,3239263.0
261,Jesper Fast,RW,46,6,13,19,1.3,5,1,0,1,10,3,0,38,15.8,704,15:18,23,78,13,25,34.2,2000000,1315950.0
262,Mathieu Joseph,RW,56,12,7,19,2.3,11,1,0,2,6,1,0,59,20.3,612,10:56,15,82,43,69,38.4,737500,37960.0
263,Luke Kunin,C,38,10,9,19,2.3,10,0,0,2,9,0,0,71,14.1,532,13:59,20,84,15,30,33.3,2300000,1619631.0
264,Anders Lee,LW,27,12,7,19,3.0,9,3,0,3,6,1,0,80,15.0,473,17:32,13,39,63,65,49.2,7000000,6377300.0
265,Mathieu Perreault,C,56,9,10,19,2.0,7,2,0,0,8,2,0,57,15.8,656,11:43,18,84,5,8,38.5,4125000,3467024.0
266,P.K. Subban,D,44,5,14,19,2.0,3,2,0,0,11,3,0,99,5.1,984,22:22,46,41,0,0,,9000000,8401840.0
267,Ryan Suter,D,56,3,16,19,3.7,2,1,0,0,11,5,0,86,3.5,1242,22:11,65,38,0,0,,7538462,6922369.0
268,Chris Tierney,C,55,6,13,19,0.8,6,0,0,3,12,0,1,53,11.3,824,14:59,32,23,269,321,45.6,3500000,2834355.0
269,Shea Weber,D,48,6,13,19,3.2,2,4,0,1,6,7,0,104,5.8,1090,22:42,68,70,0,0,,7857143,7244960.0
270,Filip Zadina,RW,49,6,13,19,1.2,3,3,0,1,10,3,0,97,6.2,823,16:48,22,22,5,10,33.3,894167,196549.0
271,J.T. Compher,LW,48,10,8,18,2.0,9,1,0,2,7,1,0,47,21.3,682,14:13,38,32,216,255,45.9,3500000,2834355.0
272,Nick Cousins,C,52,5,13,18,1.5,5,0,0,1,9,4,0,60,8.3,695,13:22,16,48,19,17,52.8,1500000,809815.0
273,Jack Eichel,C,21,2,16,18,1.2,1,1,0,1,8,8,0,61,3.3,430,20:30,15,20,195,197,49.7,10000000,9414110.0
274,Ryan Ellis,D,35,5,13,18,3.3,3,2,0,0,11,2,0,75,6.7,832,23:46,63,21,0,0,,6250000,5618098.0
275,Robby Fabbri,C,30,10,8,18,2.3,10,0,0,5,6,2,0,58,17.2,518,17:16,17,34,83,107,43.7,2950000,2277607.0
276,Garnet Hathaway,RW,56,6,12,18,1.6,6,0,0,0,11,0,1,62,9.7,690,12:19,30,179,10,14,41.7,1500000,809815.0
277,Brandon Montour,D,50,7,11,18,3.6,5,0,2,0,10,1,0,94,7.4,1024,20:29,62,54,0,0,,3850000,3188650.0
278,Zach Parise,LW,45,7,11,18,1.7,7,0,0,3,9,2,0,90,7.8,628,13:57,20,18,34,48,41.5,7538462,6922369.0
279,Tanner Pearson,LW,51,10,8,18,1.0,8,2,0,2,6,1,1,110,9.1,871,17:04,28,54,6,10,37.5,3750000,3087423.0
280,Rasmus Ristolainen,D,49,4,14,18,2.6,3,1,0,0,8,6,0,73,5.5,1092,22:17,68,193,0,0,,5400000,4757668.0
281,Eric Robinson,LW,56,8,10,18,1.8,7,0,1,2,10,0,0,75,10.7,694,12:24,16,94,3,3,50.0,975000,278374.0
282,Owen Tippett,RW,45,7,11,18,1.5,5,2,0,2,10,1,0,86,8.1,517,11:29,5,59,2,1,66.7,863333,165337.0
283,Sean Walker,D,47,5,13,18,2.6,5,0,0,0,12,1,0,92,5.4,854,18:10,72,43,0,0,,2650000,1973926.0
284,Colin White,C,45,10,8,18,1.6,8,2,0,0,6,2,0,69,14.5,661,14:41,18,58,170,232,42.3,4750000,4099693.0
285,Jason Zucker,LW,38,9,9,18,1.3,8,1,0,1,6,3,0,67,13.4,596,15:41,15,69,3,7,30.0,5500000,4858895.0
286,Rūdolfs Balcers,LW,41,8,9,17,1.4,8,0,0,2,8,1,0,66,12.1,603,14:43,29,81,0,3,0.0,735000,35429.0
287,Nick Bjugstad,C,44,6,11,17,1.7,6,0,0,3,10,1,0,78,7.7,520,11:49,22,48,125,145,46.3,4100000,3441717.0
288,Tyler Bozak,C,31,5,12,17,1.3,2,1,2,0,8,3,1,35,14.3,462,14:55,20,17,217,165,56.8,5000000,4352760.0
289,Cody Ceci,D,53,4,13,17,3.8,4,0,0,1,13,0,0,58,6.9,981,18:31,70,74,0,0,,1250000,556748.0
290,Mario Ferraro,D,56,1,16,17,2.6,1,0,0,0,12,4,0,58,1.7,1256,22:26,96,155,0,0,,925000,227760.0
291,Gustav Forsling,D,43,5,12,17,4.1,4,1,0,0,9,3,0,94,5.3,858,19:57,42,30,0,0,,700000,0.0
292,Ryan Getzlaf,C,48,5,12,17,0.6,2,3,0,1,11,1,0,70,7.1,796,16:35,46,66,350,326,51.8,8250000,7642638.0
293,Nicolas Hague,D,52,5,12,17,4.0,5,0,0,0,12,0,0,78,6.4,832,16:00,65,94,0,0,,791667,92791.0
294,Boone Jenner,C,41,8,9,17,1.1,6,1,1,0,9,0,0,79,10.1,738,18:00,53,76,301,245,55.1,3750000,3087423.0
295,Tyson Jost,C,54,7,10,17,1.6,7,0,0,1,10,0,0,92,7.6,763,14:07,19,45,162,184,46.8,874125,176261.0
296,Kaapo Kakko,RW,48,9,8,17,1.6,7,2,0,0,7,1,0,81,11.1,689,14:21,16,14,3,4,42.9,925000,227760.0
297,Ilya Mikheyev,F,54,7,10,17,1.2,7,0,0,2,9,0,1,107,6.5,767,14:13,28,49,2,0,100.0,1645000,956595.0
298,Vladislav Namestnikov,C,53,8,9,17,1.1,8,0,0,0,9,0,0,87,9.2,858,16:11,35,71,135,210,39.1,2000000,1315950.0
299,Ryan Pulock,D,56,2,15,17,4.9,2,0,0,1,14,1,0,121,1.7,1257,22:27,106,97,0,0,,5000000,4352760.0
300,Carl Söderberg,C,45,7,10,17,1.2,3,4,0,1,8,1,1,61,11.5,649,14:25,36,66,201,190,51.4,1000000,303680.0
301,Carson Soucy,D,50,1,16,17,4.0,1,0,0,1,16,0,0,47,2.1,764,15:17,49,62,0,0,,2750000,2075153.0
302,Dylan Strome,C,40,9,8,17,1.1,5,4,0,1,5,3,0,71,12.7,621,15:31,19,8,198,223,47.0,3000000,2328220.0
303,Nico Sturm,C,50,11,6,17,2.3,11,0,0,2,6,0,0,64,17.2,542,10:51,26,48,69,65,51.5,725000,25306.0
304,Nikita Zaitsev,D,55,4,13,17,2.2,4,0,0,1,12,0,1,70,5.7,1251,22:44,110,114,0,0,,4500000,3846625.0
305,Adam Boqvist,D,35,2,14,16,1.9,1,1,0,0,7,7,0,39,5.1,595,16:59,29,29,0,0,,894167,196549.0
306,Paul Byron,LW,46,5,11,16,1.4,4,0,1,1,11,0,0,44,11.4,591,12:51,22,116,11,15,42.3,3400000,2733128.0
307,Alex Chiasson,RW,45,9,7,16,1.2,4,5,0,1,5,2,0,65,13.8,562,12:29,7,40,2,3,40.0,2150000,1467791.0
308,Charlie Coyle,C,51,6,10,16,0.9,5,0,1,2,8,2,0,79,7.6,831,16:17,24,57,245,262,48.3,5250000,4605828.0
309,Carl Hagelin,LW,56,6,10,16,1.2,5,0,1,0,10,0,0,85,7.1,790,14:06,19,22,3,10,23.1,2750000,2075153.0
310,Philipp Kurashev,C,54,8,8,16,1.0,6,2,0,1,5,3,0,65,12.3,706,13:05,18,32,102,146,41.1,842500,144248.0
311,Esa Lindell,D,56,5,11,16,4.6,4,0,1,0,9,2,0,100,5.0,1298,23:11,104,114,0,0,,5800000,5162576.0
312,Ryan Lindgren,D,51,1,15,16,4.0,1,0,0,0,14,0,1,65,1.5,1020,20:00,50,98,0,0,,925000,227760.0
313,Jakob Silfverberg,LW,47,8,8,16,0.7,5,2,1,0,7,1,0,91,8.8,796,16:57,26,19,9,13,40.9,5250000,4605828.0
314,Brandon Tanev,LW,32,7,9,16,1.9,6,0,1,0,8,0,1,43,16.3,462,14:26,33,139,3,8,27.3,3500000,2834355.0
315,Zach Aston-Reese,C,45,9,6,15,1.6,8,0,1,0,6,0,0,79,11.4,658,14:37,24,95,7,11,38.9,1000000,303680.0
316,William Carrier,LW,52,6,9,15,1.2,6,0,0,0,9,0,0,65,9.2,541,10:25,13,131,3,5,37.5,1400000,708588.0
317,Jason Dickinson,C,51,7,8,15,0.9,7,0,0,2,7,1,0,66,10.6,826,16:12,49,78,137,159,46.3,1500000,809815.0
318,Nic Dowd,C,56,11,4,15,1.5,11,0,0,3,4,0,0,68,16.2,805,14:22,40,109,432,336,56.3,750000,50613.0
319,Valtteri Filppula,C,38,6,9,15,1.3,6,0,0,1,9,0,0,25,24.0,593,15:36,15,9,109,133,45.0,3000000,2328220.0
320,Sam Gagner,C,42,7,8,15,1.2,6,1,0,1,8,0,0,88,8.0,649,15:26,14,5,83,97,46.1,850000,151840.0
321,Luke Glendening,C,54,6,9,15,1.1,6,0,0,1,9,0,0,67,9.0,799,14:48,57,68,523,336,60.9,1800000,1113496.0
322,Derek Grant,C,46,6,9,15,1.1,5,0,1,1,9,0,0,66,9.1,670,14:34,40,65,289,277,51.1,1500000,809815.0
323,Ryan Graves,D,54,2,13,15,3.6,2,0,0,0,13,0,0,101,2.0,1029,19:03,91,77,0,0,,3166667,2496932.0
324,Noah Hanifin,D,47,4,11,15,2.8,4,0,0,1,8,3,0,89,4.5,941,20:01,40,28,0,0,,4950000,4302147.0
325,Dominik Kahun,C,48,9,6,15,1.3,9,0,0,2,5,1,0,69,13.0,615,12:49,12,13,16,14,53.3,975000,278374.0
326,Duncan Keith,D,54,4,11,15,2.1,3,1,0,1,6,5,0,110,3.6,1264,23:25,91,33,0,0,,5538462,4897829.0
327,Scott Mayfield,D,56,2,13,15,3.4,2,0,0,0,13,0,0,79,2.5,1091,19:29,108,76,0,0,,1450000,759202.0
328,Michael McLeod,C,52,9,6,15,0.7,9,0,0,2,6,0,0,60,15.0,718,13:49,20,89,326,307,51.5,863333,165337.0
329,Connor Murphy,D,50,3,12,15,3.0,2,1,0,1,11,0,1,78,3.8,1107,22:09,123,102,0,0,,3850000,3188650.0
330,Nicolas Roy,C,50,6,9,15,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01,23,50,142,175,44.8,750000,50613.0
331,Travis Sanheim,D,55,3,12,15,1.0,3,0,0,1,12,0,0,100,3.0,1204,21:53,73,48,0,0,,3250000,2581288.0
332,Nate Schmidt,D,54,5,10,15,2.7,5,0,0,1,9,0,1,76,6.6,1086,20:06,72,15,0,0,,5950000,5314417.0
333,Kevin Shattenkirk,D,55,2,13,15,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12,58,57,0,0,,3900000,3239263.0
334,Colton Sissons,C,54,8,7,15,1.3,7,0,1,0,6,0,1,58,13.8,775,14:21,27,74,319,272,54.0,2857143,2183611.0
335,Jaccob Slavin,D,52,3,12,15,4.8,3,0,0,0,10,1,1,101,3.0,1195,22:59,87,35,0,0,,5300000,4656441.0
336,Teuvo Teräväinen,F,21,5,10,15,1.7,5,0,0,2,8,2,0,49,10.2,345,16:26,9,8,13,7,65.0,5400000,4757668.0
337,Alexandre Texier,C,49,4,11,15,0.2,4,0,0,0,11,0,0,75,5.3,776,15:50,19,49,128,228,36.0,897500,199923.0
338,Joel Armia,RW,41,7,7,14,1.6,5,1,1,0,6,0,1,73,9.6,603,14:42,13,86,6,16,27.3,2600000,1923312.0
339,Casey Cizikas,C,56,7,7,14,1.0,7,0,0,3,7,0,0,72,9.7,775,13:50,25,112,340,299,53.2,3350000,2682515.0
340,Blake Comeau,RW,51,4,10,14,0.1,4,0,0,0,8,0,2,76,5.3,803,15:44,18,106,53,57,48.2,2400000,1720858.0
341,Jake DeBrusk,LW,41,5,9,14,1.1,3,2,0,1,8,1,0,92,5.4,611,14:54,20,33,6,9,40.0,3675000,3011503.0
342,Noah Dobson,D,46,3,11,14,2.9,3,0,0,0,6,5,0,69,4.3,754,16:24,59,40,0,0,,894167,196549.0
343,Brian Dumoulin,D,41,4,10,14,3.5,4,0,0,0,9,0,1,50,8.0,917,22:21,55,63,0,0,,4100000,3441717.0
344,Radek Faksa,C,55,6,8,14,0.0,4,1,1,0,7,1,0,94,6.4,959,17:26,45,100,424,336,55.8,3250000,2581288.0
345,Danton Heinen,C,43,7,7,14,0.9,6,1,0,1,7,0,0,76,9.2,635,14:46,30,32,1,6,14.3,2800000,2125766.0
346,Nick Jensen,D,53,2,12,14,2.5,2,0,0,0,12,0,0,60,3.3,917,17:18,65,56,0,0,,2500000,1822085.0
347,Marcus Johansson,C,36,6,8,14,0.6,4,2,0,3,4,4,0,46,13.0,574,15:56,12,12,32,53,37.6,4500000,3846625.0
348,Johan Larsson,LW,52,8,6,14,0.7,8,0,0,2,6,0,0,58,13.8,727,13:59,34,77,296,313,48.6,1400000,708588.0
349,Oskar Lindblom,LW,50,8,6,14,0.7,8,0,0,1,6,0,0,58,13.8,659,13:11,24,43,3,2,60.0,3000000,2328220.0
350,Ryan Murray,D,48,0,14,14,2.4,0,0,0,0,14,0,0,29,0.0,893,18:37,73,38,0,0,,4600000,3947852.0
351,Jamie Oleksiak,D,56,6,8,14,3.2,6,0,0,2,8,0,0,84,7.1,1147,20:29,88,148,0,0,,2137500,1455138.0
352,Adam Pelech,D,56,4,10,14,4.7,3,0,1,0,9,0,1,82,4.9,1179,21:03,73,66,0,0,,1600000,911042.0
353,Evan Rodrigues,C,35,7,7,14,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06,10,21,54,74,42.2,700000,0.0
354,Kevin Rooney,C,54,8,6,14,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21,35,110,197,241,45.0,750000,50613.0
355,Bobby Ryan,LW,33,7,7,14,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19,17,31,5,11,31.3,1000000,303680.0
356,Jeff Skinner,LW,53,7,7,14,0.7,6,1,0,0,7,0,0,111,6.3,770,14:31,12,20,28,32,46.7,9000000,8401840.0
357,Vladimir Tarasenko,RW,24,4,10,14,0.8,2,2,0,0,6,4,0,65,6.2,418,17:25,15,30,0,0,,7500000,6883435.0
358,Tage Thompson,C,38,8,6,14,1.3,6,2,0,0,5,1,0,96,8.3,527,13:52,8,25,2,6,25.0,1400000,708588.0
359,Artem Zub,D,47,3,11,14,2.8,3,0,0,1,11,0,0,39,7.7,864,18:23,70,89,0,0,,925000,227760.0
360,Josh Archibald,RW,52,7,6,13,1.0,7,0,0,0,6,0,0,62,11.3,704,13:33,35,192,4,4,50.0,1500000,809815.0
361,Erik Brännström,D,30,2,11,13,2.2,1,1,0,0,9,2,0,42,4.8,491,16:21,18,26,0,0,,863333,165337.0
362,Michael Bunting,LW,21,10,3,13,1.8,7,3,0,1,3,0,0,38,26.3,351,16:42,1,28,7,5,58.3,737500,37960.0
363,Dylan Cozens,C,41,4,9,13,0.4,3,1,0,0,9,0,0,62,6.5,589,14:21,11,30,96,106,47.5,894167,196549.0
364,Lawson Crouse,LW,51,4,9,13,0.3,4,0,0,0,7,2,0,70,5.7,729,14:18,30,155,20,23,46.5,1533333,843557.0
365,Matt Duchene,C,34,6,7,13,0.7,5,1,0,0,5,2,0,73,8.2,538,15:50,10,30,162,139,53.8,8000000,7389570.0
366,Ryan Dzingel,C,40,8,5,13,1.2,6,2,0,0,4,1,0,48,16.7,508,12:42,10,44,3,9,25.0,3375000,2707822.0
367,Joel Edmundson,D,55,3,10,13,4.8,3,0,0,0,10,0,0,77,3.9,1103,20:03,75,98,0,0,,3500000,2834355.0
368,Jake Evans,C,47,3,10,13,0.8,2,0,1,0,9,0,1,55,5.5,556,11:50,26,79,203,202,50.1,750000,50613.0
369,Alex Galchenyuk,C,34,5,8,13,0.7,4,1,0,0,8,0,0,62,8.1,432,12:42,10,44,3,3,50.0,1050000,354294.0
370,Rocco Grimaldi,C,40,10,3,13,1.5,9,0,1,2,3,0,0,62,16.1,513,12:49,9,20,0,2,0.0,2000000,1315950.0
371,Keegan Kolesar,RW,44,3,10,13,0.7,3,0,0,0,10,0,0,46,6.5,420,9:33,15,107,62,73,45.9,725000,25306.0
372,Curtis Lazar,C,50,7,6,13,0.9,7,0,0,1,6,0,0,55,12.7,666,13:19,22,99,160,175,47.8,800000,101226.0
373,Artturi Lehkonen,LW,47,7,6,13,1.0,5,0,2,0,5,0,1,78,9.0,631,13:25,23,85,5,8,38.5,2400000,1720858.0
374,John Leonard,LW,44,3,10,13,0.6,2,1,0,0,10,0,0,59,5.1,495,11:15,17,25,0,1,0.0,925000,227760.0
375,John Marino,D,52,3,10,13,2.3,2,1,0,1,6,3,1,56,5.4,1078,20:44,50,48,0,0,,925000,227760.0
376,Jordan Martinook,LW,44,4,9,13,0.7,4,0,0,1,8,0,1,62,6.5,561,12:45,20,90,78,88,47.0,2000000,1315950.0
377,Brock McGinn,LW,37,8,5,13,1.3,7,0,1,1,5,0,0,58,13.8,554,14:59,12,44,3,11,21.4,2100000,1417177.0
378,Kyle Okposo,RW,35,2,11,13,0.9,1,0,1,0,10,0,1,45,4.4,486,13:53,14,29,26,22,54.2,6000000,5365030.0
379,Richard Pánik,RW,48,4,9,13,0.4,3,1,0,0,9,0,0,59,6.8,594,12:22,21,70,6,8,42.9,2750000,2075153.0
380,Derek Ryan,C,43,2,11,13,1.0,2,0,0,0,11,0,0,37,5.4,511,11:53,21,13,153,141,52.0,3125000,2454754.0
381,Riley Sheahan,C,53,4,9,13,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18,15,17,256,247,50.9,700000,0.0
382,Eric Staal,C,53,5,8,13,-0.5,4,1,0,1,6,2,0,82,6.1,780,14:43,15,23,268,279,49.0,3250000,2581288.0
383,Alexander Volkov,RW,37,7,6,13,1.5,7,0,0,0,5,1,0,35,20.0,431,11:39,26,36,2,3,40.0,700000,0.0
384,Trevor Zegras,C,24,3,10,13,1.4,3,0,0,0,10,0,0,53,5.7,370,15:24,4,7,42,54,43.8,925000,227760.0
385,Nicolas Aubé-Kubel,RW,50,3,9,12,0.4,3,0,0,0,9,0,0,53,5.7,559,11:10,16,120,2,2,50.0,1075000,379601.0
386,Ivan Barbashev,C,38,5,7,12,1.0,4,1,0,1,7,0,0,43,11.6,507,13:21,15,49,82,107,43.4,1475000,784509.0
