,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
188,Dominic Moore,C,77,18,14,32,2.9,12,6,0,3,13,1,0,175,10.3,1201,15:36,42,80,475,417,53.3,1100000,833333.0
189,Steve Ott,C,82,12,20,32,2.1,7,3,2,4,11,7,2,120,10.0,1407,17:09,44,252,644,494,56.6,2950000,3402777.0
190,Marty Reasoner,C,82,14,18,32,2.9,14,0,0,4,17,1,0,124,11.3,1407,17:10,57,71,700,584,54.5,1150000,902777.0
191,Dennis Seidenberg,D,81,7,25,32,5.3,6,1,0,2,15,10,0,166,4.2,1907,23:33,174,161,0,0,,3250000,3819444.0
192,Jason Arnott,C,73,17,14,31,3.6,13,4,0,1,10,4,0,169,10.1,1133,15:31,11,42,449,445,50.2,4500000,5555555.0
193,Paul Gaustad,C,81,12,19,31,2.8,11,1,0,3,17,1,1,117,10.3,1226,15:08,44,128,692,466,59.8,2300000,2500000.0
194,Nathan Gerbe,C,64,16,15,31,4.1,14,2,0,3,13,2,0,171,9.4,853,13:20,23,53,4,13,23.5,850000,486111.0
195,Dan Girardi,D,80,4,27,31,6.7,2,2,0,1,20,5,2,110,3.6,1966,24:35,236,195,0,0,,3325000,3923611.0
196,Chad Larose,RW,82,16,15,31,1.9,13,2,1,0,13,1,1,176,9.1,1313,16:01,23,192,11,22,33.3,1700000,1666666.0
197,Joffrey Lupul,C,54,14,17,31,3.0,10,4,0,2,8,9,0,129,10.9,844,15:37,29,63,12,20,37.5,4250000,5208333.0
198,Matt Stajan,C,76,6,25,31,2.1,5,0,1,0,23,1,1,81,7.4,1081,14:14,24,66,436,409,51.6,3500000,4166666.0
199,Matt Cooke,LW,67,12,18,30,3.4,9,0,3,2,15,0,3,95,12.6,1048,15:38,39,192,8,21,27.6,1800000,1805555.0
200,Manny Malhotra,C,72,11,19,30,2.7,7,3,1,2,15,3,1,111,9.9,1164,16:10,74,57,778,483,61.7,2500000,2777777.0
201,Jamie McBain,D,76,7,23,30,4.7,6,1,0,2,16,7,0,95,7.4,1452,19:06,111,41,0,0,,685000,256944.0
202,Dion Phaneuf,D,66,8,22,30,5.7,5,3,0,1,12,9,1,190,4.2,1670,25:18,121,186,0,0,,6500000,8333333.0
203,Wayne Simmonds,RW,80,14,16,30,3.1,13,1,0,3,16,0,0,117,12.0,1076,13:27,23,125,7,12,36.8,556667,78704.0
204,Jordan Staal,C,42,11,19,30,3.3,8,3,0,4,13,4,2,91,12.1,897,21:21,13,70,376,425,46.9,4000000,4861111.0
205,Dainius Zubrus,RW,79,13,17,30,2.6,12,1,0,2,14,2,1,115,11.3,1355,17:09,32,107,253,196,56.3,3400000,4027777.0
206,Sean Bergenheim,LW,80,14,15,29,2.8,12,2,0,1,13,2,0,182,7.7,1118,13:59,37,109,25,26,49.0,700000,277777.0
207,Gregory Campbell,C,80,13,16,29,3.0,11,1,1,1,12,1,3,98,13.3,1075,13:26,52,119,430,402,51.7,1100000,833333.0
208,Cody Franson,D,80,8,21,29,6.3,6,2,0,2,17,4,0,156,5.1,1214,15:11,52,81,0,0,,800000,416666.0
209,Jannik Hansen,LW,82,9,20,29,2.5,9,0,0,2,19,0,1,113,8.0,1206,14:43,26,149,8,11,42.1,825000,451388.0
210,Erik Johnson,D,77,8,21,29,4.3,4,3,1,2,13,7,1,161,5.0,1757,22:49,133,99,0,0,,2600000,2916666.0
211,Brandon Prust,LW,82,13,16,29,2.9,8,0,5,1,13,1,2,87,14.9,1133,13:49,36,161,4,5,44.4,800000,416666.0
212,Andrej Sekera,D,76,3,26,29,5.6,3,0,0,0,20,6,0,88,3.4,1603,21:06,85,61,0,0,,1000000,694444.0
213,Vladimír Sobotka,C,65,7,22,29,1.9,5,1,1,0,18,4,0,75,9.3,1052,16:11,37,137,216,203,51.6,750000,347222.0
214,Marc Staal,D,77,7,22,29,6.9,1,4,2,2,13,7,2,116,6.0,1982,25:44,109,140,0,0,,3975000,4826388.0
215,Brandon Sutter,C,82,14,15,29,2.8,13,1,0,3,12,2,1,145,9.7,1382,16:51,72,69,594,739,44.6,875000,520833.0
216,Raffi Torres,LW,80,14,15,29,3.0,11,3,0,4,14,1,0,115,12.2,999,12:29,19,134,10,22,31.3,1000000,694444.0
217,Joel Ward,RW,80,10,19,29,1.9,5,5,0,4,18,0,1,157,6.4,1366,17:04,57,67,82,86,48.8,1500000,1388888.0
218,Josh Bailey,C,70,11,17,28,1.6,6,5,0,2,10,4,3,102,10.8,1248,17:50,41,47,273,342,44.4,875000,520833.0
219,Chris Higgins,C,62,13,15,28,3.0,12,1,0,0,14,0,1,160,8.1,1011,16:18,36,80,41,44,48.2,1600000,1527777.0
220,Chris Kelly,C,81,14,14,28,2.1,13,0,1,2,12,0,2,113,12.4,1249,15:25,54,81,466,450,50.9,2125000,2256944.0
221,Bryan McCabe,D,67,7,21,28,5.7,3,4,0,0,12,9,0,122,5.7,1311,19:34,72,86,0,0,,5750000,7291666.0
222,Brian Campbell,D,65,5,22,27,6.9,3,2,0,1,18,4,0,84,6.0,1494,22:59,101,28,0,0,,7142875,9226215.0
223,Erik Christensen,C,63,11,16,27,3.0,7,4,0,1,13,3,0,86,12.8,804,12:46,11,34,316,323,49.5,925000,590277.0
224,Trevor Daley,D,82,8,19,27,6.1,6,2,0,1,16,3,0,131,6.1,1844,22:29,124,32,0,0,,2300000,2500000.0
225,Sergei Gonchar,D,67,7,20,27,5.0,2,5,0,0,5,15,0,107,6.5,1554,23:12,94,54,0,0,,5500000,6944444.0
226,Niklas Hagman,LW,71,11,16,27,2.3,7,4,0,0,13,3,0,140,7.9,968,13:38,12,35,3,22,12.0,3000000,3472222.0
227,Shawn Horcoff,C,47,9,18,27,2.3,4,5,0,1,12,5,1,78,11.5,878,18:41,20,32,393,420,48.3,5500000,6944444.0
228,Marcus Johansson,C,69,13,14,27,2.8,10,2,1,2,13,1,0,102,12.7,1016,14:43,22,47,271,398,40.5,900000,555555.0
229,Mark Letestu,C,64,14,13,27,3.1,10,4,0,3,11,2,0,128,10.9,912,14:15,15,51,407,327,55.4,500000,0.0
230,Andrew MacDonald,D,60,4,23,27,5.5,3,1,0,1,12,11,0,72,5.6,1405,23:25,157,38,0,0,,550000,69444.0
231,Fedor Tyutin,D,80,7,20,27,4.2,6,1,0,0,9,11,0,128,5.5,1816,22:42,93,120,1,1,50.0,2843750,3255208.0
232,Ryan Whitney,D,35,2,25,27,5.1,2,0,0,0,16,7,2,43,4.7,887,25:20,67,29,0,0,,4000000,4861111.0
233,Jason Chimera,LW,81,10,16,26,1.8,8,2,0,1,15,1,0,162,6.2,1074,13:15,16,97,20,19,51.3,1875000,1909722.0
234,Carlo Colaiacovo,D,65,6,20,26,4.2,5,1,0,1,10,10,0,81,7.4,1179,18:08,79,75,0,0,,2125000,2256944.0
235,Tom Gilbert,D,79,6,20,26,4.1,3,3,0,0,11,7,2,106,5.7,1936,24:30,172,69,0,0,,4000000,4861111.0
236,Jeff Halpern,C,72,11,15,26,2.8,10,0,1,3,15,0,0,62,17.7,917,12:44,53,42,338,256,56.9,600000,138888.0
237,Travis Hamonic,D,62,5,21,26,5.0,4,1,0,0,17,3,1,118,4.2,1338,21:34,115,116,0,0,,875000,520833.0
238,Martin Hanzal,C,61,16,10,26,2.4,9,7,0,5,10,0,0,149,10.7,1190,19:30,35,147,518,511,50.3,1800000,1805555.0
239,Victor Hedman,D,79,3,23,26,5.0,3,0,0,0,20,3,0,101,3.0,1660,21:01,85,54,0,0,,900000,555555.0
240,Dmitry Kulikov,D,72,6,20,26,5.0,5,1,0,1,16,4,0,83,7.2,1436,19:57,79,107,0,0,,900000,555555.0
241,Steve Montador,D,73,5,21,26,5.8,5,0,0,0,20,1,0,118,4.2,1440,19:43,138,86,0,1,0.0,1550000,1458333.0
242,Ryan O'Reilly,C,74,13,13,26,1.7,10,2,1,0,10,2,1,119,10.9,1188,16:03,31,53,531,494,51.8,880000,527777.0
243,Rob Schremp,C,63,13,13,26,1.9,9,4,0,3,10,3,0,83,15.7,885,14:02,21,34,220,255,46.3,750750,348263.0
244,Ian White,D,78,4,22,26,4.8,3,1,0,0,17,5,0,138,2.9,1559,20:00,144,59,0,0,,2999995,3472215.0
245,Daniel Winnik,C,80,11,15,26,1.4,7,2,2,1,11,3,1,167,6.6,1324,16:33,52,54,25,44,36.2,950000,625000.0
246,Mikael Backlund,C,73,10,15,25,2.4,8,2,0,1,12,2,1,144,6.9,882,12:05,19,35,319,345,48.0,845833,480323.0
247,Matt Hendricks,C,77,9,16,25,2.2,8,1,0,3,15,1,0,113,8.0,882,11:28,37,165,50,43,53.8,575000,104166.0
248,Ryan Jones,LW,81,18,7,25,2.5,15,2,1,2,5,2,0,126,14.3,1121,13:50,57,152,10,19,34.5,975000,659722.0
249,Toni Lydman,D,78,3,22,25,7.4,3,0,0,0,20,2,0,99,3.0,1729,22:10,178,141,0,0,,3000000,3472222.0
250,John Madden,C,76,12,13,25,1.8,10,1,1,4,12,1,0,107,11.2,1166,15:20,59,43,504,484,51.0,1000000,694444.0
251,Kevin Porter,RW,74,14,11,25,1.8,13,1,0,3,10,1,0,102,13.7,1023,13:49,29,126,19,39,32.8,660000,222222.0
252,Nate Thompson,C,79,10,15,25,1.5,9,0,1,2,14,1,0,123,8.1,1192,15:05,81,115,360,304,54.2,625000,173611.0
253,Kyle Turris,C,65,11,14,25,2.5,11,0,0,1,13,1,0,116,9.5,733,11:16,15,30,270,270,50.0,845833,480323.0
254,Sean Avery,C,76,3,21,24,1.4,3,0,0,1,20,1,0,137,2.2,854,11:14,24,115,15,9,62.5,3875000,4687500.0
255,Jay Bouwmeester,D,82,4,20,24,4.6,3,1,0,1,13,7,0,121,3.3,2131,25:59,134,72,0,0,,6680000,8583333.0
256,Jason Demers,D,75,2,22,24,5.7,2,0,0,0,16,6,0,105,1.9,1462,19:30,72,87,0,0,,543333,60184.0
257,Marcel Goc,C,51,9,15,24,2.6,8,0,1,2,15,0,0,111,8.1,818,16:02,13,51,346,347,49.9,775000,381944.0
258,Mike Green,D,49,8,16,24,5.5,3,5,0,1,10,5,1,115,7.0,1234,25:12,106,100,0,0,,5250000,6597222.0
259,Paul Martin,D,77,3,21,24,5.7,1,2,0,1,12,8,1,104,2.9,1799,23:22,129,45,0,0,,5000000,6250000.0
260,Max Pacioretty,LW,37,14,10,24,3.2,7,7,0,2,9,1,0,112,12.5,588,15:54,13,67,0,1,0.0,875000,520833.0
261,Colby Armstrong,RW,50,8,15,23,1.9,8,0,0,0,15,0,0,69,11.6,806,16:07,28,88,3,5,37.5,3000000,3472222.0
262,Andy Greene,D,82,4,19,23,4.4,3,1,0,1,14,5,0,91,4.4,1834,22:22,157,49,0,0,,737500,329861.0
263,Dan Hamhuis,D,64,6,17,23,7.0,4,2,0,1,12,5,0,109,5.5,1451,22:41,89,76,0,0,,4500000,5555555.0
264,Tim Jackman,RW,82,10,13,23,2.3,9,1,0,1,11,2,0,131,7.6,806,9:49,21,133,6,10,37.5,550000,69444.0
265,Pavel Kubina,D,79,4,19,23,4.6,3,1,0,2,15,4,0,78,5.1,1519,19:14,115,90,0,0,,3850000,4652777.0
266,Derek MacKenzie,C,63,9,14,23,2.8,8,0,1,1,12,1,1,76,11.8,683,10:51,26,159,246,227,52.0,600000,138888.0
267,Torrey Mitchell,C,66,9,14,23,2.3,9,0,0,1,14,0,0,116,7.8,881,13:21,27,57,99,104,48.8,1366667,1203704.0
268,Kris Russell,D,73,5,18,23,3.3,4,1,0,0,12,5,1,88,5.7,1279,17:31,128,63,0,0,,1300000,1111111.0
269,Mats Zuccarello,LW,42,6,17,23,2.4,6,0,0,2,8,9,0,74,8.1,595,14:10,19,56,8,7,53.3,900000,555555.0
270,Kevin Bieksa,D,66,6,16,22,7.2,5,1,0,2,14,2,0,105,5.7,1483,22:28,93,104,0,0,,3750000,4513888.0
271,David Desharnais,C,43,8,14,22,2.3,4,4,0,0,10,4,0,55,14.5,553,12:52,19,16,221,224,49.7,550000,69444.0
272,Vernon Fiddler,C,71,6,16,22,1.0,5,0,1,2,14,1,1,97,6.2,1104,15:33,60,85,660,564,53.9,1100000,833333.0
273,Kurtis Foster,D,74,8,14,22,3.5,3,5,0,0,5,9,0,182,4.4,1307,17:40,76,89,0,0,,1800000,1805555.0
274,Jack Hillen,D,64,4,18,22,3.6,4,0,0,1,16,1,1,81,4.9,1204,18:49,131,54,0,0,,525000,34722.0
275,Luke Schenn,D,82,5,17,22,4.2,5,0,0,0,16,0,1,128,3.9,1834,22:22,168,251,0,0,,875000,520833.0
276,Tyler Seguin,C,74,11,11,22,1.7,10,1,0,0,9,2,0,131,8.4,904,12:13,21,20,150,153,49.5,900000,555555.0
277,Steve Sullivan,C,44,10,12,22,2.5,7,3,0,1,8,4,0,79,12.7,705,16:02,10,18,5,8,38.5,3750000,4513888.0
278,Mattias Tedenby,LW,58,8,14,22,2.6,6,2,0,2,11,3,0,87,9.2,728,12:33,2,24,0,0,,875000,520833.0
279,Nikolai Zherdev,RW,56,16,6,22,2.9,15,1,0,1,4,2,0,135,11.9,720,12:51,6,39,2,5,28.6,2000000,2083333.0
280,Bobby Butler,LW,36,10,11,21,2.0,9,1,0,3,7,4,0,73,13.7,555,15:26,15,28,0,2,0.0,900000,555555.0
281,Chris Campoli,D,77,4,17,21,4.7,3,1,0,1,16,1,0,84,4.8,1474,19:08,91,99,0,0,,1400000,1250000.0
282,Brandon McMillan,LW,60,11,10,21,1.8,7,2,2,2,7,1,2,77,14.3,844,14:04,24,53,114,179,38.9,687500,260416.0
283,Michal Rozsíval,D,65,6,15,21,4.7,4,2,0,3,9,6,0,55,10.9,1365,21:00,108,100,0,0,,5000000,6250000.0
284,Maxime Talbot,C,82,8,13,21,1.0,6,0,2,2,12,0,1,117,6.8,1236,15:04,40,154,425,449,48.6,1050000,763888.0
285,Tim Brent,C,79,8,12,20,1.3,7,0,1,1,7,4,1,60,13.3,920,11:39,58,104,410,378,52.0,575000,104166.0
286,Alexander Burmistrov,C,74,6,14,20,0.6,6,0,0,2,13,0,1,92,6.5,978,13:13,22,62,282,401,41.3,900000,555555.0
287,Matt Calvert,LW,42,11,9,20,2.6,8,3,0,1,8,1,0,50,22.0,466,11:06,8,51,3,6,33.3,712500,295138.0
288,Patrick Eaves,RW,63,13,7,20,2.0,10,2,1,1,7,0,0,108,12.0,800,12:42,27,106,3,7,30.0,750000,347222.0
289,Eric Fehr,RW,52,10,10,20,2.2,7,3,0,1,6,4,0,120,8.3,655,12:35,20,32,0,1,0.0,2200000,2361111.0
290,Carl Gunnarsson,D,68,4,16,20,3.7,3,1,0,1,13,3,0,69,5.8,1240,18:15,120,63,0,0,,630000,180555.0
291,Jan Hejda,D,77,5,15,20,3.6,5,0,0,0,14,0,1,79,6.3,1626,21:07,158,152,1,0,100.0,2000000,2083333.0
292,Jay McClement,C,80,7,13,20,-0.4,6,1,0,1,12,0,1,127,5.5,1335,16:42,63,75,595,557,51.6,1450000,1319444.0
293,Cody McCormick,C,81,8,12,20,1.5,8,0,0,1,11,1,0,104,7.7,887,10:57,60,108,132,184,41.8,500000,0.0
294,Kyle Okposo,RW,38,5,15,20,1.8,5,0,0,2,10,5,0,72,6.9,630,16:35,16,31,36,51,41.4,821667,446759.0
295,Brad Stuart,D,67,3,17,20,3.7,2,1,0,1,15,1,1,81,3.7,1442,21:32,114,131,0,0,,3750000,4513888.0
296,Shawn Thornton,RW,79,10,10,20,2.1,10,0,0,2,10,0,0,151,6.6,796,10:05,18,141,17,14,54.8,812500,434027.0
297,Justin Abdelkader,LW,74,7,12,19,1.7,7,0,0,1,11,0,1,129,5.4,910,12:18,39,188,227,203,52.8,787500,399305.0
298,Grant Clitsome,D,31,4,15,19,3.2,2,2,0,0,7,8,0,50,8.0,659,21:16,29,67,0,0,,550000,69444.0
299,Ron Hainsey,D,82,3,16,19,3.9,3,0,0,2,14,1,1,83,3.6,1483,18:05,168,49,0,0,,4500000,5555555.0
300,Rob Niedermayer,C,71,5,14,19,0.7,5,0,0,1,14,0,0,80,6.3,906,12:46,21,37,129,147,46.7,1150000,902777.0
301,Brad Richardson,RW,68,7,12,19,1.1,6,0,1,1,12,0,0,103,6.8,800,11:46,11,84,92,89,50.8,900000,555555.0
302,Jack Skille,RW,62,8,11,19,1.3,7,1,0,1,11,0,0,154,5.2,739,11:55,20,134,3,7,30.0,600000,138888.0
303,Chris Thorburn,C,82,9,10,19,0.9,7,2,0,0,9,1,0,114,7.9,1131,13:48,71,128,125,126,49.8,660000,222222.0
304,David Clarkson,RW,82,12,6,18,1.1,11,1,0,1,5,1,0,192,6.3,1117,13:37,19,170,19,26,42.2,2666667,3009259.0
305,Patrick Dwyer,RW,80,8,10,18,0.8,7,0,1,2,9,1,0,104,7.7,1006,12:35,62,163,80,154,34.2,500000,0.0
306,Jason Garrison,D,73,5,13,18,4.5,5,0,0,3,10,3,0,116,4.3,1627,22:18,127,136,0,0,,675000,243055.0
307,Adam Hall,RW,82,7,11,18,0.1,7,0,0,1,11,0,0,167,4.2,1218,14:51,59,152,360,295,55.0,600000,138888.0
308,Kevin Klein,D,81,2,16,18,5.0,2,0,0,0,15,0,1,99,2.0,1684,20:48,173,128,0,0,,1350000,1180555.0
309,Tom Kostopoulos,RW,76,8,10,18,1.0,6,2,0,0,9,1,0,79,10.1,938,12:20,40,119,18,49,26.9,916667,578704.0
310,Drew Miller,LW,67,10,8,18,1.4,9,0,1,2,8,0,0,85,11.8,787,11:45,58,84,4,13,23.5,650000,208333.0
311,Cal O'Reilly,C,38,6,12,18,1.7,5,1,0,1,9,3,0,44,13.6,642,16:54,13,5,231,266,46.5,562500,86805.0
312,Anton Strålman,D,51,1,17,18,2.0,0,1,0,1,8,9,0,80,1.3,1006,19:44,46,39,0,0,,1950000,2013888.0
313,Jordin Tootoo,RW,54,8,10,18,2.1,8,0,0,1,10,0,0,85,9.4,641,11:53,17,95,2,1,66.7,1250000,1041666.0
314,Marc-Édouard Vlasic,D,80,4,14,18,5.0,4,0,0,2,13,1,0,116,3.4,1669,20:52,147,50,0,0,,3100000,3611111.0
315,Bryan Allen,D,72,4,13,17,3.8,4,0,0,1,13,0,0,58,6.9,1319,18:19,103,118,0,0,,2900000,3333333.0
316,Zach Bogosian,D,71,5,12,17,1.5,5,0,0,1,8,4,0,155,3.2,1591,22:24,89,111,0,0,,875000,520833.0
317,Derek Dorsett,RW,76,4,13,17,-0.2,4,0,0,0,10,0,3,112,3.6,1004,13:13,37,195,19,32,37.3,562500,86805.0
318,Ben Eager,LW,68,7,10,17,1.5,7,0,0,1,10,0,0,84,8.3,723,10:38,28,87,0,2,0.0,965000,645833.0
319,Lars Eller,C,77,7,10,17,1.1,7,0,0,2,10,0,0,79,8.9,858,11:08,22,85,183,248,42.5,845833,480323.0
320,Ben Lovejoy,D,47,3,14,17,3.9,3,0,0,0,12,1,1,60,5.0,705,15:00,60,44,0,0,,525000,34722.0
321,Johnny Oduya,D,82,2,15,17,2.3,2,0,0,0,11,4,0,90,2.2,1699,20:43,148,64,0,0,,3500000,4166666.0
322,Rostislav Olesz,C,44,6,11,17,1.5,5,1,0,1,11,0,0,71,8.5,611,13:53,19,68,2,8,20.0,3125000,3645833.0
323,Nick Palmieri,RW,43,9,8,17,2.5,8,1,0,2,7,1,0,66,13.6,616,14:20,8,36,2,0,100.0,536667,50926.0
324,Darroll Powe,C,81,7,10,17,0.3,5,0,2,2,9,0,1,87,8.0,995,12:17,60,196,66,68,49.3,725000,312500.0
325,Robyn Regehr,D,79,2,15,17,3.6,1,1,0,0,13,1,1,72,2.8,1697,21:29,142,180,0,0,,4020000,4888888.0
326,Peter Regin,C,55,3,14,17,1.0,3,0,0,1,12,2,0,87,3.4,736,13:23,20,30,132,184,41.8,1000000,694444.0
327,Mike Rupp,C,81,9,8,17,1.3,9,0,0,1,7,1,0,81,11.1,814,10:03,17,181,82,80,50.6,825000,451388.0
328,Nick Schultz,D,74,3,14,17,3.8,3,0,0,0,12,1,1,46,6.5,1496,20:13,132,78,1,0,100.0,3500000,4166666.0
329,Jeff Tambellini,LW,62,9,8,17,1.9,8,1,0,0,5,3,0,114,7.9,731,11:47,21,113,19,16,54.3,500000,0.0
330,Mike Weber,D,58,4,13,17,4.1,4,0,0,0,13,0,0,53,7.5,980,16:54,99,158,0,0,,550000,69444.0
331,Johnny Boychuk,D,69,3,13,16,3.9,2,1,0,1,12,1,0,154,1.9,1415,20:30,115,117,0,0,,1875000,1909722.0
332,Eric Brewer,D,76,9,7,16,4.7,9,0,0,1,7,0,0,110,8.2,1675,22:03,120,145,0,0,,4250000,5208333.0
333,Braydon Coburn,D,82,2,14,16,3.8,2,0,0,0,13,0,1,114,1.8,1728,21:04,133,177,0,0,,3200000,3750000.0
334,Chris Conner,RW,60,7,9,16,1.5,7,0,0,3,9,0,0,91,7.7,709,11:49,20,50,1,3,25.0,550000,69444.0
335,Tim Gleason,D,82,2,14,16,2.5,2,0,0,0,12,1,1,84,2.4,1719,20:58,138,215,0,0,,2750000,3125000.0
336,Chuck Kobasew,RW,63,9,7,16,1.3,9,0,0,1,7,0,0,74,12.2,746,11:50,20,31,6,7,46.2,2333333,2546295.0
337,Filip Kuba,D,64,2,14,16,1.9,2,0,0,1,6,7,1,76,2.6,1327,20:44,104,23,0,0,,3700000,4444444.0
338,Alec Martinez,D,60,5,11,16,4.6,4,1,0,0,7,4,0,74,6.8,917,15:17,73,69,0,0,,637500,190972.0
339,Shawn Matthias,C,51,6,10,16,1.4,6,0,0,0,8,2,0,90,6.7,604,11:50,20,60,188,182,50.8,773333,379629.0
340,Travis Moen,LW,79,6,10,16,0.6,5,0,1,0,10,0,0,99,6.1,1042,13:11,42,129,8,14,36.4,1500000,1388888.0
341,Derek Morris,D,77,5,11,16,3.1,4,1,0,1,10,0,1,83,6.0,1622,21:04,136,117,2,1,66.7,2750000,3125000.0
342,Chris Neil,RW,80,6,10,16,0.3,6,0,0,2,10,0,0,105,5.7,1021,12:46,21,258,3,3,50.0,2000000,2083333.0
343,Ryan Wilson,D,67,3,13,16,2.3,2,1,0,0,12,1,0,62,4.8,1327,19:48,110,135,0,0,,525000,34722.0
344,Brad Winchester,LW,76,10,6,16,0.7,7,3,0,1,5,1,0,90,11.1,797,10:29,18,171,2,6,25.0,700000,277777.0
345,Craig Adams,RW,80,4,11,15,0.2,2,0,2,1,9,0,2,90,4.4,975,12:11,64,171,194,271,41.7,550000,69444.0
346,Steve Bernier,RW,68,5,10,15,0.2,2,3,0,0,10,0,0,97,5.2,886,13:02,35,112,4,13,23.5,2000000,2083333.0
347,Joey Crabb,RW,48,3,12,15,0.8,2,0,1,2,12,0,0,51,5.9,623,12:59,20,99,5,17,22.7,525000,34722.0
348,Jonathan Ericsson,D,74,3,12,15,3.5,2,1,0,0,12,0,0,89,3.4,1394,18:50,37,107,0,0,,900000,555555.0
349,Andrew Ference,D,70,3,12,15,4.3,3,0,0,0,10,1,1,78,3.8,1259,17:59,82,74,0,0,,2250000,2430555.0
350,Adam McQuaid,D,67,3,12,15,4.9,3,0,0,0,12,0,0,46,6.5,996,14:52,131,102,0,0,,575000,104166.0
351,Marc Methot,D,74,0,15,15,3.0,0,0,0,0,14,0,1,58,0.0,1472,19:53,98,176,0,0,,1012500,711805.0
352,Alexei Ponikarovsky,LW,61,5,10,15,1.0,4,1,0,1,8,2,0,94,5.3,769,12:36,28,139,1,4,20.0,3200000,3750000.0
353,Michael Sauer,D,76,3,12,15,5.2,2,1,0,2,12,0,0,54,5.6,1331,17:31,96,78,0,0,,500000,0.0
354,Rob Scuderi,D,82,2,13,15,4.4,2,0,0,1,13,0,0,46,4.3,1664,20:17,122,64,0,0,,3400000,4027777.0
355,Dana Tyrell,C,78,6,9,15,0.5,6,0,0,1,9,0,0,73,8.2,940,12:03,33,47,5,6,45.5,683333,254629.0
356,Adam Burish,C,63,8,6,14,1.0,8,0,0,1,6,0,0,89,9.0,904,14:21,70,77,255,222,53.5,1150000,902777.0
357,Kyle Clifford,LW,76,7,7,14,0.8,7,0,0,0,7,0,0,69,10.1,722,9:30,17,138,8,7,53.3,710000,291666.0
358,B.J. Crombeen,RW,80,7,7,14,-0.3,6,0,1,0,7,0,0,113,6.2,1024,12:48,15,93,19,45,29.7,872500,517361.0
359,Mark Fayne,D,57,4,10,14,4.7,4,0,0,0,6,4,0,77,5.2,1017,17:50,39,51,0,0,,542500,59027.0
360,Ed Jovanovski,D,50,5,9,14,3.0,4,1,0,1,7,1,1,73,6.8,1024,20:29,91,87,0,0,,6500000,8333333.0
361,Matt Martin,LW,68,5,9,14,0.3,5,0,0,1,8,0,1,60,8.3,745,10:57,47,294,10,17,37.0,631667,182870.0
362,Jamal Mayers,RW,78,3,11,14,0.7,3,0,0,0,11,0,0,62,4.8,693,8:53,19,105,53,45,54.1,600000,138888.0
363,Douglas Murray,D,73,1,13,14,3.3,1,0,0,0,12,1,0,102,1.0,1432,19:37,140,203,0,0,,2500000,2777777.0
364,Mathieu Perreault,C,35,7,7,14,1.5,6,1,0,1,5,2,0,41,17.1,416,11:53,8,13,133,156,46.0,675000,243055.0
365,David Schlemko,D,43,4,10,14,3.0,4,0,0,0,5,5,0,47,8.5,690,16:02,57,56,0,0,,550000,69444.0
366,Nick Spaling,C,74,8,6,14,0.2,7,1,0,2,6,0,0,75,10.7,1031,13:56,33,37,253,244,50.9,737500,329861.0
367,Jim Vandermeer,D,62,2,12,14,1.6,2,0,0,0,9,2,1,57,3.5,1128,18:12,78,122,0,0,,2300000,2500000.0
368,Colin Greening,C,24,6,7,13,1.7,6,0,0,2,7,0,0,57,10.5,362,15:05,9,56,11,13,45.8,735000,326388.0
369,Matt Hunwick,D,73,1,12,13,1.1,1,0,0,0,9,3,0,100,1.0,1351,18:31,71,65,0,0,,1450000,1319444.0
370,Barret Jackman,D,60,0,13,13,2.7,0,0,0,0,10,0,3,65,0.0,1248,20:48,114,78,0,0,,3625000,4340277.0
371,Trevor Lewis,C,72,3,10,13,0.0,3,0,0,2,10,0,0,105,2.9,827,11:29,25,102,151,234,39.2,803250,421180.0
372,Brooks Orpik,D,63,1,12,13,4.0,1,0,0,0,9,0,3,56,1.8,1316,20:53,94,194,1,0,100.0,3750000,4513888.0
373,Daniel Paille,LW,43,6,7,13,1.3,5,0,1,0,7,0,0,48,12.5,486,11:18,17,24,0,0,,1075000,798611.0
374,Dan Sexton,RW,47,4,9,13,0.6,3,1,0,0,9,0,0,78,5.1,545,11:35,20,29,1,3,25.0,575000,104166.0
375,Jerred Smithson,C,82,5,8,13,-0.4,5,0,0,0,8,0,0,73,6.8,1218,14:51,64,162,578,428,57.5,762500,364583.0
376,Mike Weaver,D,82,2,11,13,4.0,2,0,0,1,10,1,0,53,3.8,1706,20:48,132,98,0,0,,900000,555555.0
377,Kyle Wellwood,C,35,5,8,13,1.5,5,0,0,0,7,1,0,50,10.0,479,13:41,7,8,65,67,49.2,650000,208333.0
378,Jesse Winchester,C,72,4,9,13,0.3,4,0,0,0,9,0,0,118,3.4,780,10:50,27,101,303,242,55.6,750000,347222.0
379,Karl Alzner,D,82,2,10,12,4.6,2,0,0,0,10,0,0,64,3.1,1641,20:01,130,98,0,0,,875000,520833.0
380,Jared Boll,RW,73,7,5,12,0.9,7,0,0,2,5,0,0,66,10.6,560,7:40,18,144,0,6,0.0,725000,312500.0
381,Keaton Ellerby,D,54,2,10,12,1.4,2,0,0,0,9,1,0,56,3.6,869,16:06,68,74,0,0,,875000,520833.0
382,Matt Halischuk,RW,27,4,8,12,1.5,4,0,0,1,8,0,0,29,13.8,273,10:08,9,6,0,4,0.0,587500,121527.0
