Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
348,Marc-André Bergeron,27,TOT,D,55,9,10,19,-16,20,2.9,1,8,0,1,3,7,0,108,8.3,957,17:24,46,27,0,0,,bergema02
349,Jeff Finger,28,COL,D,72,8,11,19,12,40,5.2,6,1,1,1,10,1,0,93,8.6,1437,19:57,117,121,1,0,100.0,fingeje01
350,Kurtis Foster,26,MIN,D,56,7,12,19,0,37,3.9,4,3,0,2,5,7,0,118,5.9,919,16:24,39,60,2,1,66.7,fosteku01
351,Tim Gleason,25,CAR,D,80,3,16,19,5,84,3.6,3,0,0,0,13,1,2,98,3.1,1491,18:38,107,151,0,0,,gleasti01
352,Kent Huskins,28,ANA,D,76,4,15,19,23,59,6.1,3,1,0,2,15,0,0,46,8.7,1222,16:05,49,65,0,0,,huskike01
353,Tyler Kennedy,21,PIT,C,55,10,9,19,2,35,1.9,9,1,0,4,6,3,0,104,9.6,672,12:13,10,48,2,6,25.0,kennety01
354,Ian Laperrière,34,COL,RW,70,4,15,19,-5,140,0.5,4,0,0,1,15,0,0,68,5.9,956,13:39,49,101,64,77,45.4,laperia01
355,James Sheppard,19,MIN,C,78,4,15,19,0,29,1.1,4,0,0,1,12,3,0,57,7.0,828,10:37,22,40,272,383,41.5,sheppja01
356,Christian Bäckman,27,TOT,D,63,3,15,18,-2,50,3.6,2,1,0,0,11,4,0,51,5.9,1210,19:13,51,34,0,0,,backmch01
357,Cam Barker,21,CHI,D,45,6,12,18,-3,52,2.9,4,2,0,0,10,2,0,42,14.3,774,17:12,33,46,0,0,,barkeca01
358,Matt Bradley,29,WSH,RW,77,7,11,18,1,74,1.4,5,1,1,2,11,0,0,111,6.3,770,10:00,17,126,14,18,43.8,bradlma01
359,Gregory Campbell,24,FLA,C,81,5,13,18,-12,72,0.2,3,0,2,1,12,0,1,113,4.4,1008,12:27,35,156,235,225,51.1,campbgr01
360,Chris Campoli,23,NYI,D,46,4,14,18,-1,16,3.4,1,2,1,0,5,9,0,68,5.9,881,19:09,47,51,0,0,,campoch01
361,Boyd Devereaux,29,TOR,C,62,7,11,18,-6,24,0.8,6,0,1,1,11,0,0,81,8.6,866,13:58,20,47,2,4,33.3,deverbo01
362,Anders Eriksson,33,CGY,D,61,1,17,18,-5,36,2.7,0,1,0,0,13,4,0,50,2.0,1267,20:46,70,63,0,0,,eriksan01
363,Simon Gagné,27,PHI,LW,25,7,11,18,-8,4,1.6,2,5,0,2,5,5,1,76,9.2,454,18:09,5,4,1,1,50.0,gagnesi01
364,Denis Grebeshkov,24,EDM,D,71,3,15,18,2,22,3.7,2,1,0,0,13,2,0,34,8.8,1198,16:53,55,41,0,0,,grebede01
365,Ryan Johnson,31,STL,C,79,5,13,18,-2,22,0.5,4,0,1,1,11,0,2,85,5.9,1135,14:22,105,74,438,365,54.5,johnsry01
366,Rostislav Klesla,25,CBJ,D,82,6,12,18,7,60,5.7,3,3,0,1,9,3,0,130,4.6,1903,23:13,110,107,4,1,80.0,kleslro01
367,Maxim Lapierre,22,MTL,C,53,7,11,18,5,60,1.6,7,0,0,0,10,0,1,68,10.3,698,13:10,35,101,259,268,49.1,lapiema01
368,Trevor Letowski,30,CAR,RW,75,9,9,18,-10,30,1.0,8,0,1,1,8,1,0,67,13.4,770,10:16,37,26,269,333,44.7,letowtr01
369,Scott Nichol,33,NSH,C,73,10,8,18,12,72,1.7,8,0,2,1,7,1,0,101,9.9,968,13:16,35,110,441,297,59.8,nichosc01
370,Chris Phillips,29,OTT,D,81,5,13,18,15,56,4.1,4,1,0,1,10,0,3,80,6.3,1821,22:29,151,126,0,1,0.0,phillch02
371,Jeff Schultz,21,WSH,D,72,5,13,18,12,28,4.4,5,0,0,0,13,0,0,36,13.9,1303,18:05,90,61,1,0,100.0,schulje02
372,Henrik Tallinder,29,BUF,D,71,1,17,18,5,48,3.3,1,0,0,0,14,1,2,70,1.4,1494,21:02,117,33,0,0,,tallihe01
373,Chris Thorburn,24,ATL,RW,73,5,13,18,-4,92,1.2,5,0,0,1,13,0,0,72,6.9,652,8:56,19,89,12,8,60.0,thorbch01
374,Jordin Tootoo,24,NSH,RW,63,11,7,18,-8,100,1.7,11,0,0,1,7,0,0,98,11.2,624,9:54,5,64,2,2,50.0,tootojo01
375,Stéphane Veilleux,26,MIN,LW,77,11,7,18,-13,61,0.7,11,0,0,0,6,0,1,136,8.1,1119,14:32,25,113,17,28,37.8,veillst01
376,Dave Bolland,21,CHI,C,39,4,13,17,6,28,1.5,4,0,0,0,12,1,0,49,8.2,535,13:43,21,55,179,206,46.5,bollada01
377,Kris Draper,36,DET,C,65,9,8,17,-2,68,1.0,7,0,2,2,8,0,0,97,9.3,1016,15:38,25,90,553,391,58.6,drapekr01
378,Radek Dvořák,30,FLA,RW,67,8,9,17,-1,16,0.9,7,0,1,1,8,0,1,146,5.5,1013,15:07,36,50,2,10,16.7,dvorara01
379,Bret Hedican,37,CAR,D,66,2,15,17,17,70,4.2,2,0,0,0,14,1,0,80,2.5,1273,19:18,108,65,0,0,,hedicbr01
380,Chad Kilger,31,TOR,LW,53,10,7,17,1,18,1.8,10,0,0,0,7,0,0,74,13.5,617,11:38,22,137,34,36,48.6,kilgech01
381,Ville Koistinen,25,NSH,D,48,4,13,17,13,18,4.1,2,2,0,1,4,9,0,60,6.7,806,16:48,30,37,0,0,,koistvi01
382,Mike Komisarek,26,MTL,D,75,4,13,17,9,101,4.4,4,0,0,1,12,0,1,75,5.3,1587,21:09,227,266,0,1,0.0,komismi01
383,Kris Letang,20,PIT,D,63,6,11,17,-1,23,3.4,5,1,0,3,3,8,0,68,8.8,1144,18:10,75,79,0,0,,letankr01
384,Adam Mair,28,BUF,C,72,5,12,17,-2,66,1.0,5,0,0,2,12,0,0,62,8.1,638,8:52,15,110,161,192,45.6,mairad01
385,Paul Mara,28,NYR,D,61,1,16,17,1,52,3.6,1,0,0,0,10,6,0,80,1.3,1091,17:53,74,74,0,1,0.0,marapa01
386,Zbyněk Michálek,25,PHX,D,75,4,13,17,9,34,4.9,4,0,0,2,12,0,1,92,4.3,1620,21:36,124,53,0,0,,michazb01
387,Dominic Moore,27,TOT,C,68,5,12,17,-4,24,0.5,4,1,0,0,12,0,0,100,5.0,904,13:18,29,40,362,342,51.4,mooredo01
388,Mike Mottau,29,NJD,D,76,4,13,17,-11,48,3.5,3,1,0,1,8,5,0,68,5.9,1570,20:39,84,41,0,0,,mottami01
389,Cory Murphy,29,FLA,D,47,2,15,17,0,22,2.8,1,1,0,0,4,11,0,65,3.1,723,15:23,39,11,0,0,,murphco01
390,Joel Perrault,24,PHX,C,49,7,10,17,-11,48,1.0,4,3,0,2,6,4,0,87,8.0,707,14:26,16,42,294,305,49.1,perrajo01
391,Petr Průcha,25,NYR,LW,62,7,10,17,3,22,1.6,5,2,0,1,8,2,0,89,7.9,722,11:38,17,81,2,1,66.7,pruchpe01
392,Branko Radivojevič,27,MIN,RW,73,7,10,17,-14,48,0.1,6,1,0,3,9,1,0,91,7.7,1089,14:55,31,98,15,24,38.5,radivbr01
393,Patrick Rissmiller,29,SJS,LW,79,8,9,17,-8,30,0.9,8,0,0,2,9,0,0,119,6.7,1040,13:10,35,111,109,105,50.9,rissmpa01
394,Devin Setoguchi,21,SJS,RW,44,11,6,17,6,8,2.4,8,3,0,2,6,0,0,105,10.5,627,14:15,17,64,11,6,64.7,setogde01
395,Jim Vandermeer,27,TOT,D,75,3,14,17,6,110,3.8,1,2,0,0,10,1,3,72,4.2,1473,19:38,67,124,0,0,,vandeji01
396,Bryan Allen,27,FLA,D,73,2,14,16,5,67,3.9,2,0,0,0,11,2,1,67,3.0,1554,21:17,119,112,0,0,,allenbr01
397,Sergei Brylin,34,NJD,C,82,6,10,16,-5,20,0.5,6,0,0,1,8,1,1,65,9.2,1111,13:33,26,58,88,104,45.8,brylise01
398,Adam Foote,36,TOT,D,75,1,15,16,2,107,4.3,0,0,1,0,12,2,1,66,1.5,1754,23:23,148,93,0,0,,footead01
399,Boyd Gordon,24,WSH,C,67,7,9,16,5,12,0.8,6,0,1,0,9,0,0,100,7.0,1054,15:44,50,19,504,400,55.8,gordobo01
400,Andy Hilbert,26,NYI,C,70,8,8,16,2,18,1.2,8,0,0,0,8,0,0,127,6.3,943,13:29,50,39,99,121,45.0,hilbean01
401,Barret Jackman,26,STL,D,78,2,14,16,-12,93,3.0,1,1,0,0,11,2,1,80,2.5,1747,22:24,124,135,0,0,,jackmba01
402,Bryan Little,20,ATL,C,48,6,10,16,-2,18,1.0,4,2,0,1,10,0,0,76,7.9,749,15:37,8,15,224,271,45.3,littlbr01
403,Todd Marchant,34,ANA,C,75,9,7,16,-3,48,0.8,9,0,0,0,5,1,1,93,9.7,1112,14:49,52,82,331,342,49.2,marchto01
404,Rob Niedermayer,33,ANA,C,78,8,8,16,1,54,0.4,7,0,1,1,6,0,2,111,7.2,1382,17:43,28,61,23,46,33.3,niedero01
405,Sandis Ozoliņš,35,SJS,D,39,3,13,16,-11,24,2.3,1,2,0,0,4,9,0,39,7.7,662,16:59,32,28,0,0,,ozolisa01
406,Martin Ručinský,36,STL,LW,40,5,11,16,-9,40,0.9,4,1,0,0,7,4,0,67,7.5,600,15:01,8,19,7,6,53.8,rucinma01
407,Jarkko Ruutu,32,PIT,LW,71,6,10,16,3,138,1.1,5,0,1,1,10,0,0,55,10.9,725,10:12,19,134,4,6,40.0,ruutuja01
408,Jerred Smithson,28,NSH,C,81,7,9,16,-9,50,0.3,5,0,2,2,5,1,3,61,11.5,979,12:05,44,128,298,274,52.1,smithje01
409,Steve Staios,34,EDM,D,82,7,9,16,-14,121,3.2,6,1,0,0,9,0,0,73,9.6,1806,22:01,187,81,1,0,100.0,staiost01
410,Jiří Tlustý,19,TOR,C,58,10,6,16,-12,14,1.1,8,2,0,2,6,0,0,69,14.5,634,10:55,16,39,1,1,50.0,tlustji01
411,Matt Carle,23,SJS,D,62,2,13,15,-8,26,3.0,0,2,0,1,7,6,0,63,3.2,1026,16:33,62,29,1,0,100.0,carlema01
412,Blake Comeau,21,NYI,LW,51,8,7,15,1,22,1.6,7,1,0,1,6,1,0,67,11.9,595,11:40,6,60,8,19,29.6,comeabl01
413,Greg de Vries,35,NSH,D,77,4,11,15,7,71,4.0,4,0,0,1,11,0,0,66,6.1,1452,18:52,94,72,0,0,,devrigr01
414,Patrick Eaves,23,TOT,RW,37,5,10,15,-2,10,1.1,3,2,0,1,8,2,0,81,6.2,473,12:46,12,42,1,2,33.3,eavespa01
415,Andrew Ference,28,BOS,D,59,1,14,15,-14,50,1.8,1,0,0,0,9,4,1,71,1.4,1312,22:15,65,79,1,0,100.0,ferenan01
416,Clarke MacArthur,22,BUF,LW,37,8,7,15,3,20,1.5,8,0,0,1,7,0,0,51,15.7,539,14:34,11,36,4,10,28.6,macarcl01
417,Radek Martínek,31,NYI,D,69,0,15,15,-9,40,2.8,0,0,0,0,11,0,4,98,0.0,1578,22:52,134,80,0,0,,martira01
418,Samuel Påhlsson,30,ANA,C,56,6,9,15,-2,34,0.5,3,0,3,3,8,1,0,94,6.4,1051,18:46,24,114,586,480,55.0,pahlssa01
419,Gary Roberts,41,PIT,LW,38,3,12,15,-3,40,0.9,2,1,0,0,10,2,0,41,7.3,507,13:20,5,43,5,2,71.4,roberga01
420,Nick Schultz,25,MIN,D,81,2,13,15,9,42,4.6,2,0,0,0,12,0,1,52,3.8,1634,20:10,147,101,0,0,,schulni01
421,Dennis Seidenberg,26,CAR,D,47,0,15,15,6,18,2.6,0,0,0,0,8,7,0,80,0.0,885,18:50,81,110,1,0,100.0,seidede01
422,Anton Volchenkov,25,OTT,D,67,1,14,15,14,55,3.2,1,0,0,1,11,0,3,71,1.4,1374,20:31,209,153,0,0,,volchan01
423,Philippe Boucher,34,DAL,D,38,2,12,14,3,26,2.9,1,0,1,0,8,3,1,72,2.8,817,21:31,67,65,0,0,,bouchph01
424,Mike Commodore,28,TOT,D,67,3,11,14,-7,100,1.8,3,0,0,0,10,0,1,97,3.1,1220,18:13,95,144,0,0,,commomi01
425,Mathieu Dandenault,31,MTL,RW,61,9,5,14,-11,34,0.8,8,0,1,0,5,0,0,69,13.0,679,11:08,26,70,0,1,0.0,dandema01
426,Peter Forsberg*,34,COL,C,9,1,13,14,7,8,1.6,1,0,0,0,9,4,0,15,6.7,173,19:15,0,9,4,0,100.0,forsbpe01
427,Niclas Hävelid,34,ATL,D,81,1,13,14,2,42,3.1,1,0,0,0,12,0,1,54,1.9,1661,20:30,183,34,0,0,,havelni01
428,Magnus Johansson,34,TOT,D,45,0,14,14,-5,18,1.7,0,0,0,0,11,3,0,37,0.0,709,15:45,37,23,0,0,,johanma01
429,Brett Lebda,26,DET,D,78,3,11,14,-1,48,3.3,3,0,0,1,8,3,0,110,2.7,1285,16:29,38,46,0,1,0.0,lebdabr01
430,Joel Lundqvist,25,DAL,C,55,3,11,14,-3,22,0.7,3,0,0,0,10,1,0,48,6.3,598,10:52,9,88,107,117,47.8,lundqjo01
431,Yanic Perreault,36,CHI,C,53,9,5,14,-1,24,1.3,9,0,0,0,3,1,1,58,15.5,610,11:30,12,17,294,162,64.5,perreya01
432,Brian Pothier,30,WSH,D,38,5,9,14,5,20,3.0,4,1,0,1,6,3,0,65,7.7,710,18:42,34,25,0,0,,pothibr01
433,Dick Tärnström,33,TOT,D,48,3,11,14,-11,52,2.0,2,1,0,0,6,5,0,44,6.8,930,19:23,71,22,0,0,,tarnsdi01
434,Marc-Édouard Vlasic,20,SJS,D,82,2,12,14,-12,24,3.9,1,1,0,0,8,4,0,72,2.8,1772,21:37,85,24,0,0,,vlasima01
435,Aaron Voros,26,MIN,LW,55,7,7,14,-7,141,1.1,7,0,0,1,6,1,0,52,13.5,505,9:11,5,96,3,12,20.0,vorosaa01
436,Jason Ward,29,TBL,RW,79,8,6,14,-18,42,0.0,6,1,1,0,5,0,1,85,9.4,991,12:33,50,46,18,27,40.0,wardja01
437,Mike York,30,PHX,LW,63,6,8,14,-8,4,0.6,2,4,0,1,6,2,0,85,7.1,755,11:59,17,24,104,101,50.7,yorkmi01
438,Keith Aucoin,29,CAR,RW,38,5,8,13,3,10,1.1,5,0,0,0,7,1,0,65,7.7,511,13:28,8,34,124,203,37.9,aucoike01
439,Brandon Bochenski,25,TOT,RW,40,3,10,13,6,12,1.2,2,1,0,0,9,1,0,56,5.4,478,11:57,5,13,2,5,28.6,bochebr01
440,Ryan Callahan,22,NYR,RW,52,8,5,13,7,31,1.5,7,0,1,1,5,0,0,92,8.7,643,12:22,25,139,1,4,20.0,callary01
441,Jassen Cullimore,35,FLA,D,65,3,10,13,21,38,4.7,3,0,0,1,10,0,0,55,5.5,1175,18:04,68,77,1,0,100.0,cullija01
442,Todd Fedoruk,28,TOT,LW,69,6,7,13,2,139,0.9,4,2,0,0,7,0,0,57,10.5,712,10:19,16,76,0,4,0.0,fedorto01
443,Bruno Gervais,23,NYI,D,60,0,13,13,-5,34,2.5,0,0,0,0,9,4,0,59,0.0,1200,20:00,72,35,0,0,,gervabr01
444,Jan Hejda,29,CBJ,D,81,0,13,13,20,61,5.4,0,0,0,0,11,0,2,71,0.0,1711,21:08,90,148,0,0,,hejdaja01
445,Tom Kostopoulos,29,MTL,RW,67,7,6,13,-3,113,0.6,4,0,3,1,6,0,0,98,7.1,755,11:16,34,128,8,20,28.6,kostoto01
446,Martin Lapointe,34,TOT,RW,70,6,7,13,-5,70,0.6,5,1,0,0,6,1,0,63,9.5,658,9:24,12,79,9,14,39.1,lapoima01
447,Georges Laraque,31,PIT,RW,71,4,9,13,0,141,0.8,4,0,0,2,9,0,0,29,13.8,547,7:42,9,87,0,1,0.0,laraqge01
448,Jordan Leopold,27,COL,D,43,5,8,13,5,20,3.0,3,2,0,1,8,0,0,35,14.3,687,15:59,40,26,0,0,,leopojo01
449,Mattias Norström,36,DAL,D,66,2,11,13,3,40,3.3,1,1,0,1,9,0,2,54,3.7,1287,19:30,91,77,0,0,,norstma01
450,Matt Pettinger,27,TOT,LW,76,6,7,13,-11,36,-0.4,5,1,0,3,5,2,0,127,4.7,1087,14:18,35,75,11,8,57.9,pettima01
451,Karel Rachůnek,28,NJD,D,47,4,9,13,3,40,3.4,4,0,0,0,7,2,0,68,5.9,911,19:23,47,62,0,0,,rachuka01
452,Geoff Sanderson,35,EDM,LW,41,3,10,13,-7,16,0.7,3,0,0,0,8,1,1,40,7.5,416,10:09,7,8,12,11,52.2,sandege01
453,Ryan Shannon,24,VAN,RW,27,5,8,13,-1,24,1.4,1,4,0,0,6,2,0,34,14.7,348,12:53,8,10,32,50,39.0,shannry01
454,Jim Slater,25,ATL,C,69,8,5,13,-10,41,0.6,6,0,2,0,5,0,0,95,8.4,717,10:24,28,84,188,165,53.3,slateji01
455,Darryl Sydor,35,PIT,D,74,1,12,13,1,26,2.7,0,1,0,0,9,3,0,59,1.7,1299,17:33,102,36,0,0,,sydorda01
456,Aaron Ward,35,BOS,D,65,5,8,13,9,54,4.0,5,0,0,3,5,3,0,68,7.4,1348,20:45,117,141,0,0,,wardaa01
457,Kevin Bieksa,26,VAN,D,34,2,10,12,-11,90,1.6,1,1,0,1,5,5,0,64,3.1,795,23:24,33,52,0,0,,biekske01
458,Dustin Boyd,21,CGY,C,48,7,5,12,-11,6,0.8,7,0,0,1,5,0,0,46,15.2,471,9:49,14,39,65,64,50.4,boyddu01
459,Nick Boynton,29,PHX,D,79,3,9,12,-9,125,2.4,2,0,1,0,9,0,0,94,3.2,1344,17:01,93,93,0,0,,boyntni01
460,Chris Chelios*,46,DET,D,69,3,9,12,11,36,3.9,3,0,0,1,9,0,0,60,5.0,1170,16:58,46,56,0,0,,chelich01
461,Shean Donovan,33,OTT,RW,82,5,7,12,-3,73,0.1,5,0,0,3,7,0,0,91,5.5,785,9:35,15,68,11,18,37.9,donovsh01
462,Steve Downie,20,PHI,RW,32,6,6,12,2,73,1.5,5,0,1,1,6,0,0,25,24.0,315,9:51,7,29,5,10,33.3,downist01
463,Tomáš Kopecký,25,DET,RW,77,5,7,12,2,43,0.6,5,0,0,1,7,0,0,87,5.7,740,9:37,17,111,44,65,40.4,kopecto01
464,Andreas Lilja,32,DET,D,79,2,10,12,-2,93,3.1,2,0,0,2,10,0,0,72,2.8,1440,18:14,114,133,0,1,0.0,liljaan01
465,Trevor Linden,37,VAN,C,59,7,5,12,0,15,1.0,5,0,2,1,5,0,0,45,15.6,667,11:19,16,48,158,158,50.0,lindetr01
466,Freddy Meyer,27,TOT,D,57,3,9,12,2,22,3.1,3,0,0,2,7,2,0,51,5.9,1069,18:45,72,88,0,0,,meyerfr01
467,Willie Mitchell,30,VAN,D,72,2,10,12,6,81,4.0,2,0,0,1,9,1,0,65,3.1,1670,23:12,109,49,0,0,,mitchwi01
468,Fredrik Modin,33,CBJ,LW,23,6,6,12,1,20,1.4,4,2,0,1,5,1,0,41,14.6,387,16:51,11,16,46,57,44.7,modinfr01
469,David Steckel,25,WSH,C,67,5,7,12,1,34,0.2,5,0,0,1,6,0,1,66,7.6,909,13:34,42,91,507,393,56.3,steckda01
470,Zack Stortini,22,EDM,RW,66,3,9,12,3,201,0.8,3,0,0,0,9,0,0,38,7.9,539,8:10,17,99,3,4,42.9,stortza01
471,Jeff Taffe,26,PIT,LW,45,5,7,12,2,8,1.1,4,1,0,1,5,2,0,56,8.9,431,9:35,10,52,74,78,48.7,taffeje01
472,Brian Willsie,29,LAK,RW,53,4,8,12,-8,30,0.4,4,0,0,0,8,0,0,62,6.5,563,10:38,13,42,14,10,58.3,willsbr01
473,Keith Yandle,21,PHX,D,43,5,7,12,-12,14,1.6,1,4,0,0,3,4,0,72,6.9,605,14:04,33,13,0,0,,yandlke01
474,Stéphane Yelle,33,CGY,C,74,3,9,12,-4,20,-0.2,2,0,1,0,9,0,0,62,4.8,884,11:57,30,93,190,191,49.9,yellest01
475,Craig Adams,30,TOT,RW,75,4,7,11,-16,58,-0.6,3,0,1,1,7,0,0,63,6.3,810,10:48,43,117,19,22,46.3,adamscr01
476,Kris Beech,26,TOT,C,25,6,5,11,3,4,1.5,4,2,0,0,4,1,0,36,16.7,288,11:30,3,33,144,132,52.2,beechkr01
477,Patrice Brisebois,37,MTL,D,43,3,8,11,-2,26,2.0,1,2,0,0,3,5,0,42,7.1,724,16:50,40,29,0,0,,brisepa01
478,Keith Carney,37,MIN,D,61,1,10,11,8,42,3.0,1,0,0,0,10,0,0,27,3.7,816,13:22,37,39,0,0,,carneke01
479,Kyle Chipchura,21,MTL,C,36,4,7,11,-1,10,0.8,4,0,0,0,6,0,1,36,11.1,409,11:22,18,21,139,178,43.8,chipcky01
480,T.J. Hensick,22,COL,C,31,6,5,11,-4,2,1.0,2,4,0,1,3,2,0,52,11.5,372,11:59,6,4,108,148,42.2,hensitj01
481,Brad Isbister,30,VAN,LW,55,6,5,11,-4,38,0.7,6,0,0,1,4,1,0,71,8.5,595,10:49,10,26,8,9,47.1,isbisbr01
482,Jack Johnson,21,LAK,D,74,3,8,11,-19,76,1.4,3,0,0,0,8,0,0,81,3.7,1605,21:42,136,84,3,2,60.0,johnsja02
483,Lukáš Krajíček,24,VAN,D,39,2,9,11,-3,36,2.0,1,1,0,0,5,4,0,28,7.1,709,18:10,54,27,0,0,,krajilu01
484,Craig MacDonald,30,TBL,C,65,2,9,11,-10,16,-0.2,2,0,0,0,9,0,0,84,2.4,707,10:52,33,53,200,202,49.8,macdocr01
485,Kyle McLaren,30,SJS,D,61,3,8,11,3,84,3.8,3,0,0,0,7,1,0,39,7.7,1120,18:21,75,127,0,0,,mclarky01
486,Dave Moss,26,CGY,RW,41,4,7,11,-4,10,0.5,4,0,0,0,7,0,0,60,6.7,508,12:24,18,42,7,10,41.2,mossda01
487,Brooks Orpik,27,PIT,D,78,1,10,11,11,57,3.4,1,0,0,0,9,0,1,50,2.0,1323,16:58,125,239,0,0,,orpikbr01
488,Byron Ritchie,30,VAN,C,71,3,8,11,-10,80,-0.4,3,0,0,0,5,3,0,73,4.1,875,12:19,34,89,262,253,50.9,ritchby01
489,Bryce Salvador,31,TOT,D,64,1,10,11,12,54,3.8,1,0,0,1,9,0,1,29,3.4,1267,19:48,104,75,0,1,0.0,salvabr01
490,Martin Škoula,28,MIN,D,80,3,8,11,-16,26,2.2,3,0,0,1,8,0,0,63,4.8,1639,20:29,101,71,0,0,,skoulma01
491,Mathias Tjärnqvist,28,PHX,LW,78,4,7,11,-1,34,-0.2,4,0,0,0,7,0,0,90,4.4,1064,13:39,78,86,15,31,32.6,tjarnma01
492,Raffi Torres,26,EDM,LW,32,5,6,11,-4,36,0.6,4,1,0,2,5,1,0,87,5.7,544,17:01,10,55,13,7,65.0,torrera01
493,Craig Weller,27,PHX,RW,59,3,8,11,-7,80,0.2,3,0,0,1,8,0,0,72,4.2,613,10:23,10,123,0,2,0.0,wellecr01
494,Arron Asham,29,NJD,RW,77,6,4,10,-6,84,0.5,6,0,0,2,3,1,0,68,8.8,659,8:33,5,87,0,3,0.0,ashamar01
495,Mark Bell,27,TOR,LW,35,4,6,10,-2,60,0.8,4,0,0,0,6,0,0,42,9.5,341,9:45,9,28,74,105,41.3,bellma01
496,Jared Boll,21,CBJ,RW,75,5,5,10,-4,226,0.6,5,0,0,3,5,0,0,63,7.9,601,8:01,13,135,2,4,33.3,bollja01
497,Jim Dowd,39,PHI,C,73,5,5,10,0,41,0.6,4,0,1,0,4,0,1,41,12.2,616,8:26,17,32,240,206,53.8,dowdji01
498,Andy Greene,25,NJD,D,59,2,8,10,0,22,2.9,0,2,0,0,4,3,1,50,4.0,1151,19:30,77,30,0,0,,greenan01
499,Dan Hinote,31,STL,RW,58,5,5,10,-3,42,0.5,5,0,0,0,5,0,0,42,11.9,610,10:31,18,114,14,19,42.4,hinotda01
500,Ken Klee,36,ATL,D,72,1,9,10,-5,60,1.9,1,0,0,0,8,0,1,56,1.8,1443,20:03,134,78,0,0,,kleeke01
501,Marek Malík,32,NYR,D,42,2,8,10,7,48,3.1,2,0,0,0,8,0,0,34,5.9,808,19:14,45,40,0,0,,malikma01
502,Kirk Maltby,35,DET,LW,61,6,4,10,-8,32,0.1,6,0,0,1,4,0,0,70,8.6,736,12:04,17,92,3,4,42.9,maltbki01
503,Shaone Morrisonn,25,WSH,D,76,1,9,10,4,63,2.6,1,0,0,1,8,0,1,47,2.1,1540,20:16,89,94,1,0,100.0,morrish01
504,Andrew Murray,26,CBJ,C,39,6,4,10,0,12,1.1,6,0,0,0,4,0,0,45,13.3,457,11:42,16,47,15,17,46.9,murraan01
505,Douglas Murray,27,SJS,D,66,1,9,10,20,98,4.9,1,0,0,0,8,0,1,48,2.1,1153,17:28,83,127,1,1,50.0,murrado01
506,Petteri Nokelainen,22,BOS,C,57,7,3,10,0,19,1.0,7,0,0,1,3,0,0,40,17.5,472,8:16,19,53,149,135,52.5,nokelpe01
507,Eric Nystrom,24,CGY,LW,44,3,7,10,-5,48,0.3,3,0,0,0,7,0,0,42,7.1,506,11:30,17,68,7,7,50.0,nystrer01
508,Rich Peverley,25,NSH,C,33,5,5,10,4,8,1.2,5,0,0,2,5,0,0,43,11.6,341,10:20,5,12,61,71,46.2,peverri01
509,Wayne Primeau,31,CGY,C,43,3,7,10,-3,26,0.4,3,0,0,0,7,0,0,39,7.7,475,11:03,20,36,51,43,54.3,primewa01
510,Kris Russell,20,CBJ,D,67,2,8,10,-12,14,1.6,1,1,0,1,5,3,0,90,2.2,991,14:47,64,31,0,0,,russekr01
511,Bobby Ryan,20,ANA,RW,23,5,5,10,-1,6,1.2,2,3,0,0,4,1,0,37,13.5,259,11:16,5,20,1,0,100.0,ryanbo01
512,Jason Smith,34,PHI,D,77,1,9,10,-4,86,2.1,1,0,0,0,9,0,0,58,1.7,1381,17:56,204,142,1,0,100.0,smithja01
513,Sheldon Souray,31,EDM,D,26,3,7,10,-7,36,1.5,1,2,0,1,4,3,0,71,4.2,633,24:21,24,29,0,0,,sourash01
514,Marc Staal,21,NYR,D,80,2,8,10,2,42,3.7,2,0,0,0,7,0,1,78,2.6,1504,18:48,62,124,0,0,,staalma01
515,Nick Tarnasky,23,TBL,C,80,6,4,10,-15,78,0.0,5,1,0,1,4,0,0,91,6.6,660,8:15,45,118,4,5,44.4,tarnani01
516,Colin White,30,NJD,D,57,2,8,10,-5,26,2.4,2,0,0,1,8,0,0,27,7.4,1121,19:40,73,106,0,0,,whiteco01
517,Eric Boulton,31,ATL,LW,74,4,5,9,-10,127,0.0,4,0,0,0,5,0,0,64,6.3,551,7:27,18,55,1,3,25.0,boulter01
518,Curtis Brown,31,SJS,C,33,5,4,9,4,10,1.2,5,0,0,0,4,0,0,38,13.2,357,10:49,20,30,106,73,59.2,browncu01
519,Gilbert Brulé,21,CBJ,C,61,1,8,9,-4,24,0.0,1,0,0,1,7,1,0,74,1.4,604,9:54,11,73,40,38,51.3,brulegi01
520,Chris Clark,31,WSH,RW,18,5,4,9,0,43,1.0,4,1,0,1,2,2,0,29,17.2,304,16:54,7,24,6,7,46.2,clarkch01
521,John Erskine,27,WSH,D,51,2,7,9,1,96,1.8,2,0,0,1,6,0,1,48,4.2,801,15:43,60,102,0,0,,erskijo01
522,Nick Foligno,20,OTT,LW,45,6,3,9,0,20,0.8,6,0,0,0,3,0,0,44,13.6,412,9:10,11,51,22,27,44.9,foligni01
523,Josh Gorges,23,MTL,D,62,0,9,9,0,32,1.8,0,0,0,0,9,0,0,41,0.0,1013,16:20,101,76,0,0,,gorgejo01
