,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
356,Vladimír Sobotka,C,48,1,6,7,0.1,1,0,0,1,6,0,0,40,2.5,424,8:50,10.0,59,118.0,123.0,49.0,583333,177683.0
357,Shawn Thornton,LW,58,4,3,7,0.4,4,0,0,1,3,0,0,65,6.2,429,7:24,10.0,67,2.0,5.0,28.6,516666,68338.0
358,Brendan Witt,D,59,2,5,7,1.9,2,0,0,0,4,0,1,58,3.4,1285,21:46,133.0,135,0.0,0.0,,2766667,3758698.0
359,Carlo Colaiacovo,D,28,2,4,6,0.9,2,0,0,1,4,0,0,30,6.7,488,17:26,37.0,57,0.0,0.0,,1283333,1325794.0
360,Eric Fehr,RW,23,1,5,6,0.5,1,0,0,0,1,4,0,40,2.5,242,10:31,8.0,11,0.0,2.0,0.0,894933,688756.0
361,Adam Hall,RW,46,2,4,6,-0.3,2,0,0,0,3,1,0,39,5.1,546,11:52,30.0,45,146.0,144.0,50.3,525000,82007.0
362,David Jones,RW,27,2,4,6,0.1,1,1,0,0,3,1,0,37,5.4,307,11:22,9.0,40,3.0,5.0,37.5,550000,123011.0
363,Mike Lundin,D,81,0,6,6,2.1,0,0,0,0,5,0,1,33,0.0,1117,13:48,65.0,18,0.0,0.0,,687500,348533.0
364,Kurt Sauer,D,54,1,5,6,3.1,1,0,0,0,5,0,0,28,3.6,1009,18:41,59.0,48,0.0,0.0,,0,-779075.0
365,Brian Boyle,C,8,4,1,5,1.0,4,0,0,0,1,0,0,19,21.1,109,13:38,2.0,10,37.0,43.0,46.3,750000,451043.0
366,Chris Conner,RW,22,3,2,5,0.4,3,0,0,0,2,0,0,27,11.1,264,12:00,7.0,17,1.0,0.0,100.0,470000,-8200.0
367,Kyle Cumiskey,D,38,0,5,5,0.7,0,0,0,0,5,0,0,19,0.0,461,12:08,25.0,7,0.0,0.0,,491667,27336.0
368,Peter Harrold,D,25,2,3,5,1.4,2,0,0,0,3,0,0,16,12.5,410,16:23,13.0,7,1.0,1.0,50.0,500000,41003.0
369,Patrick Kaleta,RW,40,3,2,5,0.4,3,0,0,0,2,0,0,26,11.5,253,6:19,12.0,110,1.0,5.0,16.7,491667,27336.0
370,Enver Lisin,RW,13,4,1,5,0.5,3,1,0,0,0,1,0,27,14.8,188,14:27,1.0,8,1.0,1.0,50.0,850000,615059.0
371,Drew Miller,LW,26,2,3,5,0.2,2,0,0,0,3,0,0,30,6.7,291,11:11,11.0,12,3.0,6.0,33.3,665000,311630.0
372,Kyle Okposo,RW,9,2,3,5,0.7,1,1,0,1,2,0,1,15,13.3,148,16:28,3.0,5,0.0,0.0,,850000,615059.0
373,George Parros,RW,69,1,4,5,0.1,1,0,0,0,4,0,0,30,3.3,410,5:57,9.0,91,3.0,7.0,30.0,550000,123011.0
374,Brad Richardson,RW,22,2,3,5,0.1,2,0,0,0,3,0,0,32,6.3,297,13:29,3.0,13,26.0,34.0,43.3,558333,136679.0
375,Rob Scuderi,D,71,0,5,5,1.9,0,0,0,0,5,0,0,28,0.0,1331,18:45,110.0,32,0.0,0.0,,712500,389537.0
376,Jack Skille,RW,16,3,2,5,0.6,3,0,0,0,2,0,0,23,13.0,192,11:59,4.0,15,2.0,2.0,50.0,850000,615059.0
377,Colin Stuart,LW,18,3,2,5,0.6,2,0,1,1,2,0,0,19,15.8,222,12:20,9.0,25,4.0,3.0,57.1,483333,13667.0
378,Greg Zanon,D,78,0,5,5,1.5,0,0,0,0,5,0,0,38,0.0,1440,18:28,176.0,160,0.0,0.0,,725000,410039.0
379,Cody Bass,C,21,2,2,4,0.4,1,0,1,1,1,0,1,12,16.7,112,5:19,7.0,19,31.0,41.0,43.1,511667,60139.0
380,Ryan Hollweg,LW,70,2,2,4,-0.8,2,0,0,0,2,0,0,59,3.4,581,8:18,18.0,174,18.0,21.0,46.2,512500,61505.0
381,Doug Janik,D,61,1,3,4,0.9,1,0,0,0,3,0,0,23,4.3,569,9:20,44.0,33,0.0,0.0,,0,-779075.0
382,Cody McCormick,C,40,2,2,4,0.0,2,0,0,1,2,0,0,45,4.4,439,10:58,9.0,81,6.0,11.0,35.3,475000,0.0
383,Branislav Mezei,D,57,2,2,4,0.4,2,0,0,0,2,0,0,38,5.3,824,14:28,56.0,115,0.0,0.0,,0,-779075.0
384,Alexei Semenov,D,22,1,3,4,0.5,0,1,0,0,3,0,0,23,4.3,335,15:15,17.0,24,0.0,0.0,,0,-779075.0
385,Jeff Tambellini,LW,31,1,3,4,-0.4,1,0,0,0,3,0,0,43,2.3,323,10:25,11.0,19,0.0,0.0,,816033,559348.0
386,Ole-Kristian Tollefsen,D,51,2,2,4,1.2,1,0,1,0,2,0,0,21,9.5,628,12:18,20.0,91,0.0,0.0,,675000,328031.0
387,Kris Versteeg,RW,13,2,2,4,0.2,2,0,0,0,2,0,0,21,9.5,206,15:52,6.0,15,2.0,1.0,66.7,491667,27336.0
388,Duvie Westcott,D,23,1,3,4,0.2,0,1,0,0,1,2,0,27,3.7,378,16:25,14.0,18,0.0,0.0,,1600000,1845178.0
389,Krys Barch,RW,48,1,2,3,-0.2,1,0,0,0,2,0,0,23,4.3,312,6:30,6.0,72,0.0,2.0,0.0,475000,0.0
390,Darcy Hordichuk,LW,45,1,2,3,0.0,1,0,0,1,2,0,0,18,5.6,232,5:09,3.0,64,0.0,0.0,,0,-779075.0
391,Brian McGrattan,RW,38,0,3,3,0.1,0,0,0,0,3,0,0,11,0.0,109,2:52,2.0,18,0.0,0.0,,525000,82007.0
392,Derek Meech,D,32,0,3,3,0.4,0,0,0,0,0,3,0,44,0.0,388,12:08,18.0,22,0.0,0.0,,483333,13667.0
393,Frans Nielsen,C,16,2,1,3,0.4,2,0,0,0,1,0,0,17,11.8,139,8:42,8.0,4,54.0,57.0,48.6,535000,98409.0
394,Teddy Purcell,RW,10,1,2,3,0.3,1,0,0,0,2,0,0,10,10.0,120,11:59,0.0,2,0.0,0.0,,800000,533051.0
395,Chris Simon,LW,38,1,2,3,-0.1,1,0,0,0,2,0,0,27,3.7,273,7:11,8.0,17,2.0,0.0,100.0,0,-779075.0
396,David Tanabe,D,18,1,2,3,0.7,1,0,0,0,2,0,0,12,8.3,216,11:59,13.0,8,0.0,0.0,,750000,451043.0
397,Mike Weber,D,16,0,3,3,1.5,0,0,0,0,3,0,0,12,0.0,267,16:41,10.0,43,0.0,0.0,,558333,136679.0
398,Brad Winchester,LW,41,1,2,3,-0.5,1,0,0,0,2,0,0,36,2.8,310,7:34,4.0,57,0.0,2.0,0.0,475000,0.0
399,Andrew Alberts,D,35,0,2,2,1.2,0,0,0,0,2,0,0,25,0.0,722,20:37,52.0,53,1.0,1.0,50.0,1250000,1271123.0
400,Derick Brassard,C,17,1,1,2,-0.1,1,0,0,0,1,0,0,13,7.7,154,9:03,0.0,11,34.0,46.0,42.5,821667,568589.0
401,Ryan Craig,C,7,1,1,2,0.1,0,1,0,0,1,0,0,8,12.5,91,13:04,4.0,8,1.0,0.0,100.0,850000,615059.0
402,B.J. Crombeen,RW,8,0,2,2,0.2,0,0,0,0,2,0,0,9,0.0,53,6:38,1.0,7,0.0,1.0,0.0,591667,191352.0
403,Ben Eager,LW,32,0,2,2,-0.5,0,0,0,0,2,0,0,16,0.0,186,5:48,0.0,32,1.0,4.0,20.0,600000,205019.0
404,Steve Eminger,D,20,0,2,2,0.0,0,0,0,0,2,0,0,14,0.0,223,11:08,8.0,17,0.0,0.0,,0,-779075.0
405,Mark Fistric,D,37,0,2,2,1.0,0,0,0,0,2,0,0,17,0.0,471,12:44,30.0,79,0.0,0.0,,725000,410039.0
406,Tanner Glass,LW,41,1,1,2,-0.2,1,0,0,0,1,0,0,11,9.1,181,4:25,5.0,29,0.0,2.0,0.0,520000,73807.0
407,Alex Goligoski,D,3,0,2,2,0.4,0,0,0,0,2,0,0,2,0.0,42,13:56,4.0,1,0.0,0.0,,845300,607350.0
408,David Hale,D,58,0,2,2,0.8,0,0,0,0,2,0,0,35,0.0,805,13:53,25.0,86,0.0,0.0,,0,-779075.0
409,Aaron Johnson,D,30,0,2,2,0.9,0,0,0,0,1,1,0,16,0.0,416,13:52,28.0,41,0.0,0.0,,475000,0.0
410,Matt Jones,D,45,0,2,2,-0.1,0,0,0,0,2,0,0,25,0.0,655,14:34,53.0,80,0.0,0.0,,0,-779075.0
411,Kevin Klein,D,13,0,2,2,0.1,0,0,0,0,2,0,0,14,0.0,187,14:24,15.0,7,0.0,0.0,,500000,41003.0
412,Derek MacKenzie,C,17,2,0,2,0.2,2,0,0,0,0,0,0,19,10.5,132,7:47,4.0,12,25.0,48.0,34.2,500000,41003.0
413,Shawn Matthias,C,4,2,0,2,0.3,1,1,0,0,0,0,0,5,40.0,53,13:08,1.0,1,17.0,21.0,44.7,801667,535785.0
414,Colton Orr,RW,74,1,1,2,-1.1,1,0,0,1,1,0,0,24,4.2,579,7:49,25.0,146,1.0,1.0,50.0,537500,102509.0
415,Andrew Peters,LW,44,1,1,2,-0.1,1,0,0,0,1,0,0,18,5.6,138,3:09,3.0,22,0.0,1.0,0.0,525000,82007.0
416,Aaron Rome,D,17,1,1,2,0.4,1,0,0,0,1,0,0,15,6.7,309,18:11,17.0,33,0.0,0.0,,495000,32803.0
417,Brian Sutherby,C,50,1,1,2,-0.5,1,0,0,0,1,0,0,49,2.0,429,8:35,17.0,67,128.0,150.0,46.0,0,-779075.0
418,Troy Brouwer,RW,2,0,1,1,0.1,0,0,0,0,1,0,0,0,,24,11:56,0.0,3,0.0,0.0,,675000,328031.0
419,Mike Brown,RW,19,1,0,1,-0.1,1,0,0,0,0,0,0,9,11.1,120,6:19,1.0,44,0.0,0.0,,500000,41003.0
420,Jonathan Ericsson,D,8,1,0,1,0.1,0,1,0,0,0,0,0,19,5.3,128,15:58,3.0,9,0.0,0.0,,495000,32803.0
421,Matt Greene,D,46,0,1,1,0.6,0,0,0,0,1,0,0,28,0.0,768,16:42,78.0,64,0.0,0.0,,1150000,1107107.0
422,Jack Hillen,D,2,0,1,1,0.2,0,0,0,0,1,0,0,3,0.0,31,15:32,4.0,1,0.0,0.0,,875000,656063.0
423,Niklas Hjalmarsson,D,13,0,1,1,0.1,0,0,0,0,1,0,0,5,0.0,177,13:37,9.0,8,0.0,0.0,,643333,276092.0
424,Matt Hunwick,D,13,0,1,1,0.2,0,0,0,0,0,1,0,6,0.0,138,10:36,6.0,8,0.0,0.0,,750000,451043.0
425,Cam Janssen,RW,12,0,1,1,-0.1,0,0,0,0,1,0,0,9,0.0,85,7:07,1.0,26,0.0,0.0,,550000,123011.0
426,Brian Lee,D,6,0,1,1,0.2,0,0,0,0,0,0,1,6,0.0,101,16:49,7.0,3,0.0,0.0,,850000,615059.0
427,Roman Polák,D,6,0,1,1,0.3,0,0,0,0,1,0,0,2,0.0,69,11:32,6.0,6,0.0,0.0,,550000,123011.0
428,Kyle Turris,C,3,0,1,1,-0.2,0,0,0,0,0,1,0,11,0.0,59,19:45,3.0,0,17.0,25.0,40.5,875000,656063.0
429,Mike Weaver,D,55,0,1,1,1.1,0,0,0,0,1,0,0,33,0.0,771,14:02,38.0,45,0.0,1.0,0.0,600000,205019.0
430,Justin Abdelkader,LW,2,0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,24,12:13,0.0,5,5.0,7.0,41.7,740000,434642.0
431,Shawn Bates,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,14,7:00,1.0,2,1.0,3.0,25.0,1200000,1189115.0
432,Brendan Bell,D,2,0,0,0,-0.1,0,0,0,0,0,0,0,0,,30,14:49,2.0,0,0.0,0.0,,0,-779075.0
433,Niclas Bergfors,RW,1,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,11,11:17,1.0,0,0.0,1.0,0.0,511667,60139.0
434,Bryan Bickell,LW,4,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,37,9:08,1.0,7,0.0,0.0,,716667,396372.0
435,Mike Blunden,RW,1,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,8,7:51,1.0,0,0.0,0.0,,701667,371769.0
436,Derek Boogaard,LW,34,0,0,0,-0.4,0,0,0,0,0,0,0,6,0.0,134,3:56,3.0,32,0.0,0.0,,875000,656063.0
437,Chris Bourque,LW,4,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,35,8:42,1.0,4,0.0,1.0,0.0,625000,246023.0
438,Johnny Boychuk,D,4,0,0,0,0.1,0,0,0,0,0,0,0,3,0.0,36,8:57,1.0,9,0.0,1.0,0.0,475000,0.0
439,Dane Byers,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,5:05,0.0,3,0.0,0.0,,608333,218687.0
440,Cal Clutterbuck,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,7:05,1.0,4,1.0,0.0,100.0,570833,157181.0
441,Matt D'Agostini,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:49,0.0,1,0.0,0.0,,500000,41003.0
442,Andrew Ebbett,C,3,0,0,0,0.1,0,0,0,0,0,0,0,3,0.0,40,13:18,2.0,0,17.0,12.0,58.6,520000,73807.0
443,Colin Fraser,C,5,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,52,10:19,3.0,4,14.0,24.0,36.8,633333,259691.0
444,Claude Giroux,RW,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,9:35,1.0,0,0.0,0.0,,850000,615059.0
445,Nate Guenin,D,2,0,0,0,0.2,0,0,0,0,0,0,0,0,,20,9:57,4.0,1,0.0,0.0,,585000,180417.0
446,Jannik Hansen,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,58,11:34,0.0,0,1.0,0.0,100.0,508333,54671.0
447,Darren Helm,C,7,0,0,0,-0.2,0,0,0,0,0,0,0,7,0.0,49,7:00,0.0,3,5.0,18.0,21.7,597833,201465.0
448,Blair Jones,C,4,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,8,1:55,0.0,1,1.0,7.0,12.5,501667,43738.0
449,Jon Klemm,D,22,0,0,0,-0.2,0,0,0,0,0,0,0,6,0.0,241,10:57,22.0,34,2.0,0.0,100.0,0,-779075.0
450,Marc Methot,D,9,0,0,0,0.1,0,0,0,0,0,0,0,9,0.0,128,14:14,2.0,16,0.0,0.0,,541667,109344.0
451,Lawrence Nycholat,D,3,0,0,0,0.1,0,0,0,0,0,0,0,4,0.0,36,11:57,2.0,4,0.0,0.0,,550000,123011.0
452,Ryan Parent,D,22,0,0,0,-0.1,0,0,0,0,0,0,0,9,0.0,330,14:59,17.0,23,0.0,0.0,,821667,568589.0
453,Scott Parker,RW,25,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,92,3:42,1.0,18,0.0,0.0,,0,-779075.0
454,Kyle Quincey,D,6,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,84,13:58,7.0,12,0.0,0.0,,520000,73807.0
455,Rob Schremp,C,2,0,0,0,-0.1,0,0,0,0,0,0,0,3,0.0,14,6:57,0.0,0,0.0,1.0,0.0,841667,601392.0
456,Tom Sestito,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,4:36,0.0,1,0.0,0.0,,563333,144880.0
457,Matt Smaby,D,14,0,0,0,-0.3,0,0,0,0,0,0,0,7,0.0,170,12:08,12.0,31,0.0,0.0,,791667,519384.0
458,Lauri Tukonen,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,10,9:48,0.0,1,0.0,0.0,,885767,673723.0
459,Noah Welch,D,4,0,0,0,0.1,0,0,0,0,0,0,0,0,,32,8:04,2.0,6,0.0,0.0,,650000,287027.0
460,Jesse Winchester,C,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,14:00,0.0,1,0.0,0.0,,2380769,3125764.0
