Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
173,Colin Greening,25,OTT,C,82,17,20,37,-4,46,3.3,13,4,0,0,16,4,0,184,9.2,1278,15:35,48,189,26,36,41.9,greenco01
174,Dan Hamhuis,29,VAN,D,82,4,33,37,29,46,8.6,3,1,0,0,21,10,2,140,2.9,1921,23:26,99,103,0,0,,hamhuda01
175,Milan Hejduk,35,COL,RW,81,14,23,37,-12,14,3.1,8,6,0,1,15,8,0,170,8.2,1378,17:01,29,35,2,6,25.0,hejdumi01
176,David Jones,27,COL,RW,72,20,17,37,-8,32,4.3,16,3,1,5,14,3,0,136,14.7,1134,15:45,24,85,16,18,47.1,jonesda01
177,Lauri Korpikoski,25,PHX,LW,82,17,20,37,3,14,3.7,14,0,3,3,18,2,0,146,11.6,1405,17:08,43,91,23,64,26.4,korpila01
178,Nick Leddy,20,CHI,D,82,3,34,37,-12,10,4.3,3,0,0,0,23,11,0,94,3.2,1811,22:05,78,67,0,0,,leddyni01
179,Jamie McGinn,23,TOT,LW,78,20,17,37,-3,37,4.5,14,6,0,2,15,2,0,159,12.6,1049,13:27,37,159,6,1,85.7,mcginja01
180,Antoine Vermette,29,TOT,C,82,11,26,37,-13,28,2.4,6,4,1,4,20,5,1,149,7.4,1411,17:12,48,124,645,495,56.6,vermean01
181,Artem Anisimov,23,NYR,C,79,16,20,36,12,34,4.4,11,4,1,1,20,0,0,132,12.1,1217,15:24,46,75,161,184,46.7,anisiar01
182,Tim Connolly,30,TOR,C,70,13,23,36,-14,40,2.7,11,2,0,3,20,3,0,104,12.5,1190,17:00,76,29,383,403,48.7,connoti01
183,Drew Doughty,22,LAK,D,77,10,26,36,-2,69,8.3,7,3,0,3,16,10,0,168,6.0,1917,24:54,70,122,0,0,,doughdr01
184,Aleš Hemský,28,EDM,RW,69,10,26,36,-13,43,2.6,9,1,0,1,18,8,0,137,7.3,1214,17:36,21,22,2,4,33.3,hemskal01
185,Andrei Kostitsyn,26,TOT,LW,72,16,20,36,-1,26,4.1,11,5,0,5,19,1,0,122,13.1,1088,15:07,9,112,3,14,17.6,kostian01
186,Niklas Kronwall,31,DET,D,82,15,21,36,-2,38,6.7,8,7,0,4,13,7,1,141,10.6,1875,22:52,177,133,0,0,,kronwni01
187,Devin Setoguchi,25,MIN,RW,69,19,17,36,-17,28,3.7,12,7,0,2,11,6,0,174,10.9,1214,17:36,23,73,3,8,27.3,setogde01
188,Craig Smith,22,NSH,C,72,14,22,36,-9,30,3.4,8,6,0,1,15,7,0,172,8.1,1022,14:11,17,44,173,220,44.0,smithcr01
189,P.K. Subban,22,MTL,D,81,7,29,36,9,119,7.9,2,5,0,0,19,9,1,205,3.4,1968,24:18,113,105,0,0,,subbapk01
190,Jiří Tlustý,23,CAR,C,79,17,19,36,1,26,4.2,15,2,0,1,14,4,1,136,12.5,1178,14:54,57,83,3,8,27.3,tlustji01
191,Nik Antropov,31,WPG,C,69,15,20,35,0,42,3.5,11,4,0,0,14,6,0,95,15.8,1140,16:31,41,94,283,369,43.4,antroni01
192,Matt Cullen,35,MIN,C,73,14,21,35,-10,24,3.1,10,4,0,0,16,5,0,164,8.5,1382,18:56,39,46,627,551,53.2,cullema01
193,Colin Wilson,22,NSH,C,68,15,20,35,5,21,3.9,10,5,0,5,13,7,0,114,13.2,1097,16:08,21,43,39,38,50.6,wilsoco01
194,Jason Arnott,37,STL,C,72,17,17,34,13,26,4.8,11,6,0,3,9,8,0,142,12.0,1014,14:05,13,24,387,382,50.3,arnotja01
195,Jeff Carter,27,TOT,C,55,21,13,34,-12,16,4.0,11,10,0,2,10,3,0,184,11.4,1055,19:11,17,16,393,381,50.8,carteje01
196,Brandon Dubinsky,25,NYR,C,77,10,24,34,16,110,3.6,9,0,1,1,20,2,2,140,7.1,1253,16:16,36,207,205,190,51.9,dubinbr01
197,Tyler Ennis,22,BUF,C,48,15,19,34,11,14,4.6,13,2,0,1,17,2,0,82,18.3,776,16:10,18,26,145,171,45.9,ennisty01
198,Martin Hanzal,24,PHX,C,64,8,26,34,12,63,3.1,5,3,0,2,18,8,0,145,5.5,1180,18:27,32,239,571,526,52.1,hanzama01
199,Shawn Horcoff,33,EDM,C,81,13,21,34,-23,24,1.7,8,5,0,0,13,8,0,123,10.6,1586,19:35,47,62,728,747,49.4,horcosh01
200,Nicklas Lidström*,41,DET,D,70,11,23,34,21,28,7.9,7,4,0,0,10,13,0,148,7.4,1664,23:46,79,41,0,0,,lidstni01
201,Tuomo Ruutu,28,CAR,C,72,18,16,34,-3,50,3.9,15,3,0,2,14,2,0,156,11.5,1185,16:28,24,151,44,80,35.5,ruututu01
202,Brent Seabrook,26,CHI,D,78,9,25,34,21,22,7.5,7,2,0,3,22,2,1,156,5.8,1929,24:43,165,198,0,0,,seabrbr01
203,Maxime Talbot,27,PHI,C,81,19,15,34,5,59,3.6,16,1,2,2,13,1,1,115,16.5,1296,16:00,58,150,284,356,44.4,talboma01
204,Troy Brouwer,26,WSH,RW,82,18,15,33,-15,61,2.7,15,3,0,5,12,2,1,133,13.5,1408,17:11,60,247,38,45,45.8,brouwtr01
205,Daniel Cleary,33,DET,LW,75,12,21,33,2,30,2.8,10,2,0,0,20,1,0,199,6.0,1199,15:59,33,90,21,30,41.2,clearda01
206,Toby Enström,27,WPG,D,62,6,27,33,6,38,5.8,4,2,0,1,18,9,0,94,6.4,1478,23:51,84,24,0,0,,enstrto01
207,Jason Garrison,27,FLA,D,77,16,17,33,6,32,8.3,7,9,0,3,13,3,1,168,9.5,1825,23:42,124,127,1,1,50.0,garrija01
208,Ryan Jones,27,EDM,LW,79,17,16,33,-7,42,3.3,12,3,2,2,12,3,1,137,12.4,1219,15:26,61,119,3,12,20.0,jonesry01
209,Tyler Kennedy,25,PIT,C,60,11,22,33,10,29,3.8,11,0,0,1,19,3,0,195,5.6,862,14:22,10,70,42,47,47.2,kennety01
210,Alexei Ponikarovsky,31,TOT,LW,82,14,19,33,-3,34,3.3,10,4,0,2,16,3,0,156,9.0,1209,14:45,36,143,4,8,33.3,ponikal01
211,Josh Bailey,22,NYI,C,80,13,19,32,-10,32,2.7,9,1,3,1,16,3,0,104,12.5,1218,15:13,35,64,323,413,43.9,bailejo01
212,John Carlson,22,WSH,D,82,9,23,32,-15,22,4.8,5,4,0,0,19,3,1,152,5.9,1792,21:52,153,83,0,1,0.0,carlsjo01
213,Christian Ehrhoff,29,BUF,D,66,5,27,32,-2,47,5.6,4,1,0,3,15,10,2,136,3.7,1522,23:03,82,47,0,0,,ehrhoch01
214,Oliver Ekman-Larsson,20,PHX,D,82,13,19,32,0,32,6.7,10,2,1,2,13,6,0,147,8.8,1813,22:07,92,140,0,0,,ekmanol01
215,Michael Grabner,24,NYI,RW,78,20,12,32,-18,12,3.1,18,1,1,3,11,1,0,174,11.5,1212,15:33,30,16,3,2,60.0,grabnmi01
216,Nathan Horton,26,BOS,C,46,17,15,32,0,54,4.1,11,6,0,3,13,2,0,90,18.9,733,15:56,11,32,2,1,66.7,hortona01
217,Tomáš Kopecký,29,FLA,RW,80,10,22,32,-8,32,2.1,8,2,0,2,16,6,0,143,7.0,1382,17:16,35,45,140,126,52.6,kopecto01
218,Filip Kuba,35,OTT,D,73,6,26,32,26,26,7.1,3,3,0,2,16,8,2,78,7.7,1724,23:37,149,53,0,0,,kubafi01
219,Chad Larose,29,CAR,RW,67,19,13,32,-15,48,3.4,15,3,1,5,9,4,0,199,9.5,1123,16:46,15,131,18,25,41.9,larosch01
220,Ryan McDonagh,22,NYR,D,82,7,25,32,25,44,8.7,7,0,0,1,23,2,0,123,5.7,2029,24:44,182,118,1,1,50.0,mcdonry01
221,Nikita Nikitin,25,TOT,D,61,7,25,32,-10,18,5.1,4,3,0,3,18,6,1,103,6.8,1415,23:12,114,47,0,0,,nikitni01
222,Benoît Pouliot,25,BOS,LW,74,16,16,32,18,38,4.4,15,1,0,5,15,1,0,107,15.0,904,12:13,14,97,8,10,44.4,poulibe01
223,Brandon Sutter,22,CAR,C,82,17,15,32,-3,21,3.2,12,2,3,0,14,1,0,171,9.9,1427,17:24,85,53,654,641,50.5,suttebr03
224,Ian White,27,DET,D,77,7,25,32,23,22,7.5,7,0,0,0,15,10,0,196,3.6,1770,22:59,92,49,0,0,,whiteia01
225,Tomáš Kaberle,33,TOT,D,72,3,28,31,-18,12,3.8,2,1,0,0,13,15,0,87,3.4,1276,17:43,80,21,0,0,,kaberto01
226,Mikael Samuelsson,35,TOT,RW,54,14,17,31,1,20,3.7,7,7,0,1,11,6,0,138,10.1,861,15:57,11,79,12,21,36.4,samuemi01
227,Zach Bogosian,21,WPG,D,65,5,25,30,-3,71,4.6,4,1,0,0,19,6,0,150,3.3,1516,23:19,109,117,0,0,,bogosza01
228,David Booth,27,TOT,LW,62,16,14,30,-5,34,3.2,13,3,0,1,9,5,0,159,10.1,926,14:56,13,81,9,9,50.0,boothda01
229,Jake Gardiner,21,TOR,D,75,7,23,30,-2,18,5.2,6,1,0,0,17,6,0,79,8.9,1619,21:35,90,52,0,0,,gardija01
230,Alex Goligoski,26,DAL,D,71,9,21,30,0,16,5.7,7,2,0,1,13,7,1,140,6.4,1617,22:46,93,49,0,0,,goligal01
231,Daymond Langkow,35,PHX,C,73,11,19,30,-4,14,2.4,10,1,0,1,16,2,1,112,9.8,1150,15:45,50,87,441,551,44.5,langkda01
232,Mathieu Perreault,24,WSH,C,64,16,14,30,9,24,4.3,14,2,0,4,14,0,0,60,26.7,770,12:02,29,49,229,222,50.8,perrema01
233,Chris Stewart,24,STL,RW,79,15,15,30,1,109,3.3,13,2,0,1,13,2,0,166,9.0,1220,15:26,21,112,3,10,23.1,stewach02
234,Jordin Tootoo,28,NSH,RW,77,6,24,30,-5,92,2.0,5,1,0,1,23,1,0,136,4.4,1013,13:09,17,151,4,8,33.3,tootojo01
235,Jay Bouwmeester,28,CGY,D,82,5,24,29,-21,26,4.8,3,2,0,1,16,8,0,107,4.7,2129,25:57,118,69,0,0,,bouwmja01
236,Cam Fowler,20,ANA,D,82,5,24,29,-28,18,3.6,3,2,0,0,15,9,0,123,4.1,1907,23:16,93,43,1,0,100.0,fowleca01
237,Dan Girardi,27,NYR,D,82,5,24,29,13,20,7.2,4,1,0,2,14,9,1,122,4.1,2152,26:15,185,211,0,0,,girarda01
238,Kyle Turris,22,TOT,C,55,12,17,29,10,31,3.2,11,1,0,2,13,4,0,142,8.5,927,16:51,14,23,338,385,46.7,turriky01
239,Alexander Burmistrov,20,WPG,C,76,13,15,28,4,42,2.4,11,1,1,0,13,2,0,123,10.6,1266,16:40,15,118,248,316,44.0,burmial01
240,Matt Duchene,21,COL,C,58,14,14,28,-11,8,2.8,9,5,0,2,10,4,0,132,10.6,945,16:17,41,43,200,191,51.2,duchema01
241,Lars Eller,22,MTL,C,79,16,12,28,-5,66,2.9,12,2,2,2,10,1,1,129,12.4,1210,15:19,55,72,319,366,46.6,ellerla01
242,Matt Halischuk,23,NSH,RW,73,15,13,28,9,27,3.8,15,0,0,2,13,0,0,96,15.6,822,11:15,33,41,11,19,36.7,halisma01
243,Nikolai Kulemin,25,TOR,LW,70,7,21,28,2,6,2.0,6,1,0,1,16,4,1,107,6.5,1066,15:13,43,97,32,46,41.0,kulemni01
244,Dmitry Kulikov,21,FLA,D,58,4,24,28,-5,36,4.8,2,2,0,1,16,8,0,104,3.8,1268,21:51,74,104,0,0,,kulikdm01
245,Chris Neil,32,OTT,RW,72,13,15,28,-10,178,2.3,11,2,0,0,11,4,0,127,10.2,921,12:48,20,271,0,2,0.0,neilch01
246,Alexander Steen,27,STL,C,43,15,13,28,24,28,4.7,12,3,0,3,11,2,0,134,11.2,822,19:08,29,24,53,42,55.8,steenal01
247,Lee Stempniak,28,CGY,RW,61,14,14,28,-2,16,3.2,12,2,0,2,11,3,0,130,10.8,990,16:14,22,55,7,19,26.9,stemple01
248,Andrew Brunette,38,CHI,LW,78,12,15,27,-13,4,1.7,8,4,0,0,12,3,0,75,16.0,1057,13:33,15,21,7,7,50.0,brunean01
249,Cal Clutterbuck,24,MIN,RW,74,15,12,27,-4,103,2.8,8,3,4,2,8,4,0,161,9.3,1210,16:21,31,288,5,10,33.3,cluttca01
250,Sean Couturier,19,PHI,C,77,13,14,27,18,14,3.1,11,0,2,4,13,1,0,116,11.2,1089,14:08,33,82,378,426,47.0,coutuse01
251,Mark Giordano,28,CGY,D,61,9,18,27,0,75,5.9,4,5,0,0,12,5,1,125,7.2,1404,23:01,127,84,0,0,,giordma01
252,Marcel Goc,28,FLA,C,57,11,16,27,5,10,2.9,8,3,0,1,15,1,0,97,11.3,1004,17:37,23,38,505,473,51.6,gocma01
253,Martin Havlát,30,SJS,LW,39,7,20,27,10,22,3.0,3,4,0,1,15,4,1,96,7.3,687,17:37,14,6,0,7,0.0,havlama01
254,John-Michael Liles,31,TOR,D,66,7,20,27,-14,20,3.7,3,4,0,0,11,9,0,106,6.6,1409,21:21,111,68,0,0,,lilesjo01
255,Paul Martin,30,PIT,D,73,2,25,27,9,18,4.6,2,0,0,0,20,4,1,93,2.2,1679,23:00,117,24,0,0,,martipa01
256,Jamie McBain,23,CAR,D,76,8,19,27,-7,4,5.1,3,5,0,1,13,6,0,127,6.3,1505,19:48,106,15,0,0,,mcbaija02
257,Tim Stapleton,29,WPG,C,63,11,16,27,-2,10,3.0,7,4,0,3,9,7,0,74,14.9,639,10:09,23,27,97,119,44.9,staplti01
258,Ľubomír Višňovský,35,ANA,D,68,6,21,27,7,47,5.9,5,1,0,1,12,9,0,112,5.4,1414,20:47,78,63,1,0,100.0,visnolu01
259,James Wisniewski,27,CBJ,D,48,6,21,27,-13,37,3.9,4,2,0,2,11,10,0,99,6.1,1190,24:48,74,50,0,1,0.0,wisnija01
260,Brian Boyle,27,NYR,C,82,11,15,26,2,59,2.2,11,0,0,2,13,1,1,165,6.7,1250,15:14,83,236,629,586,51.8,boylebr01
261,Andrew Cogliano,24,ANA,C,82,13,13,26,-4,15,2.2,11,2,0,2,12,1,0,115,11.3,1206,14:42,41,88,162,224,42.0,coglian01
262,Joey Crabb,28,TOR,RW,67,11,15,26,1,33,2.5,9,0,2,4,15,0,0,75,14.7,901,13:27,34,101,1,9,10.0,crabbjo01
263,Darren Helm,25,DET,C,68,9,17,26,5,12,2.2,9,0,0,2,17,0,0,124,7.3,987,14:31,27,97,403,374,51.9,helmda01
264,Erik Johnson,23,COL,D,73,4,22,26,-7,26,4.6,3,1,0,1,11,11,0,155,2.6,1521,20:50,94,123,0,0,,johnser01
265,Nick Johnson,26,MIN,RW,77,8,18,26,-6,45,2.0,8,0,0,1,17,1,0,146,5.5,1113,14:27,21,59,3,10,23.1,johnsni01
266,Marcus Krüger,21,CHI,C,71,9,17,26,11,22,2.2,9,0,0,1,14,3,0,89,10.1,1093,15:24,36,26,284,335,45.9,krugema01
267,Brenden Morrow,33,DAL,LW,57,11,15,26,1,97,2.4,6,5,0,2,13,2,0,88,12.5,971,17:02,33,130,11,16,40.7,morrobr01
268,Kyle Quincey,26,TOT,D,72,7,19,26,-1,89,5.3,3,4,0,1,11,6,2,168,4.2,1574,21:52,94,101,0,1,0.0,quincky01
269,Zack Smith,23,OTT,C,81,14,12,26,4,98,2.3,11,1,2,3,11,0,1,134,10.4,1140,14:04,43,168,484,506,48.9,smithza01
270,Raffi Torres,30,PHX,LW,79,15,11,26,2,83,3.1,14,1,0,1,11,0,0,99,15.2,898,11:22,21,128,7,8,46.7,torrera01
271,Fedor Tyutin,28,CBJ,D,66,5,21,26,-21,49,3.4,4,1,0,0,9,11,1,124,4.0,1593,24:09,91,100,0,0,,tyutife01
272,Erik Condra,25,OTT,RW,81,8,17,25,11,30,1.8,6,0,2,1,15,0,2,140,5.7,1147,14:10,69,16,11,16,40.7,condrer01
273,Joe Corvo,34,BOS,D,75,4,21,25,10,13,4.7,3,1,0,1,13,8,0,168,2.4,1411,18:49,56,27,0,0,,corvojo01
274,Trevor Daley,28,DAL,D,79,4,21,25,3,42,4.9,3,1,0,2,16,5,0,134,3.0,1710,21:39,115,45,0,0,,daleytr01
275,Nathan Gerbe,24,BUF,C,62,6,19,25,2,32,2.0,6,0,0,2,17,1,1,137,4.4,881,14:12,13,53,7,12,36.8,gerbena01
276,Ville Leino,28,BUF,LW,71,8,17,25,-2,16,1.6,7,1,0,1,17,0,0,78,10.3,1131,15:55,28,41,95,135,41.3,leinovi01
277,Mark Letestu,26,TOT,C,62,11,14,25,-9,8,2.0,7,4,0,0,10,4,0,114,9.6,970,15:39,19,60,375,347,51.9,letesma01
278,Andrej Meszároš,26,PHI,D,62,7,18,25,6,38,4.6,5,2,0,2,17,1,0,114,6.1,1281,20:40,88,144,0,0,,meszaan01
279,Drew Miller,27,DET,LW,80,14,11,25,6,20,2.6,14,0,0,4,11,0,0,131,10.7,1030,12:52,66,79,5,20,20.0,milledr01
280,Dominic Moore,31,TOT,C,79,4,21,25,-18,54,0.2,3,0,1,1,18,3,0,103,3.9,1227,15:32,23,52,419,343,55.0,mooredo01
281,Jeff Petry,24,EDM,D,73,2,23,25,-7,26,4.1,1,1,0,0,18,5,0,111,1.8,1589,21:46,126,126,0,0,,petryje01
282,Sami Salo,37,VAN,D,69,9,16,25,7,10,5.5,2,7,0,3,9,7,0,136,6.6,1411,20:27,77,29,0,0,,salosa01
283,Marc-André Bergeron,31,TBL,D,43,4,20,24,6,20,4.0,3,1,0,0,12,8,0,80,5.0,832,19:21,43,37,0,0,,bergema02
284,Bryan Bickell,25,CHI,LW,71,9,15,24,-3,48,1.8,9,0,0,0,15,0,0,84,10.7,862,12:08,23,128,0,1,0.0,bickebr01
285,Rene Bourque,30,TOT,LW,76,18,6,24,-19,68,1.8,14,3,1,1,3,3,0,158,11.4,1355,17:50,25,86,12,8,60.0,bourqre01
286,Tim Brent,27,CAR,C,79,12,12,24,-8,27,2.4,8,3,1,3,8,4,0,71,16.9,860,10:53,33,64,278,293,48.7,brentti01
287,Mikkel Bødker,22,PHX,LW,82,11,13,24,-2,12,1.8,11,0,0,2,12,1,0,86,12.8,1118,13:38,21,108,1,1,50.0,boedkmi01
288,Braydon Coburn,26,PHI,D,81,4,20,24,10,56,4.7,4,0,0,0,18,0,2,113,3.5,1786,22:03,119,164,0,1,0.0,coburbr01
289,Andrew Ference,32,BOS,D,72,6,18,24,9,46,4.7,6,0,0,1,15,2,1,107,5.6,1360,18:53,81,68,1,0,100.0,ferenan01
290,Travis Hamonic,21,NYI,D,73,2,22,24,6,73,5.6,1,1,0,0,17,5,0,124,1.6,1637,22:26,157,170,0,0,,hamontr01
291,Michal Handzuš,34,SJS,C,67,7,17,24,-6,18,1.5,5,2,0,0,14,3,0,81,8.6,968,14:27,59,52,413,402,50.7,handzmi01
292,Tomas Holmström,39,DET,LW,74,11,13,24,-9,40,1.8,1,10,0,3,8,5,0,97,11.3,879,11:52,6,56,1,0,100.0,holmsto01
293,Jamie Langenbrunner,36,STL,RW,70,6,18,24,7,32,2.1,6,0,0,3,18,0,0,127,4.7,1023,14:37,19,70,10,17,37.0,langeja01
294,Jordan Leopold,31,BUF,D,79,10,14,24,4,28,6.0,9,1,0,0,10,4,0,110,9.1,1767,22:22,128,54,0,0,,leopojo01
295,Shawn Matthias,23,FLA,C,79,10,14,24,-2,49,2.0,9,1,0,1,13,1,0,133,7.5,1091,13:49,38,60,295,302,49.4,matthsh01
296,Willie Mitchell,34,LAK,D,76,5,19,24,20,44,7.9,5,0,0,2,11,5,3,104,4.8,1689,22:14,136,74,0,1,0.0,mitchwi01
297,Brian Rolston,38,TOT,C,70,7,17,24,-5,14,1.6,6,1,0,2,14,3,0,151,4.6,1000,14:17,21,86,37,40,48.1,rolstbr01
298,Luca Sbisa,22,ANA,D,80,5,19,24,-5,66,4.5,5,0,0,0,16,3,0,88,5.7,1434,17:56,97,184,0,0,,sbisalu01
299,James van Riemsdyk,22,PHI,LW,43,11,13,24,-1,24,2.6,9,2,0,1,10,3,0,121,9.1,652,15:10,18,37,2,3,40.0,vanrija01
300,Sean Bergenheim,27,FLA,LW,62,17,6,23,-5,48,2.6,11,5,1,2,6,0,0,185,9.2,1018,16:25,21,109,3,8,27.3,bergese01
301,Brad Boyes,29,BUF,C,65,8,15,23,2,6,2.0,6,2,0,0,9,6,0,100,8.0,856,13:10,24,29,126,141,47.2,boyesbr01
302,Boyd Gordon,28,PHX,RW,75,8,15,23,9,10,1.7,7,0,1,2,13,0,2,114,7.0,1194,15:56,86,48,669,508,56.8,gordobo01
303,Niklas Hagman,32,TOT,LW,71,9,14,23,-7,14,1.6,7,2,0,2,14,0,0,125,7.2,1035,14:35,29,49,8,12,40.0,hagmani01
304,Jay Harrison,29,CAR,D,72,9,14,23,-10,60,4.5,7,2,0,2,11,3,0,128,7.0,1480,20:33,153,117,0,0,,harrija01
305,Victor Hedman,21,TBL,D,61,5,18,23,-9,65,2.9,5,0,0,0,13,4,1,82,6.1,1409,23:06,127,96,0,0,,hedmavi01
306,Tyler Myers,21,BUF,D,55,8,15,23,5,33,5.2,5,3,0,1,11,4,0,84,9.5,1237,22:29,70,78,0,0,,myersty01
307,Dennis Seidenberg,30,BOS,D,80,5,18,23,15,39,5.2,5,0,0,2,8,8,2,174,2.9,1923,24:02,151,154,0,0,,seidede01
308,Andrew Shaw,20,CHI,C,37,12,11,23,-1,50,2.7,12,0,0,2,7,4,0,74,16.2,563,15:12,21,82,41,47,46.6,shawan01
309,Jared Spurgeon,22,MIN,D,70,3,20,23,-4,6,5.0,1,2,0,1,10,10,0,92,3.3,1512,21:36,95,36,0,0,,spurgja01
310,Marc-Édouard Vlasic,24,SJS,D,82,4,19,23,11,40,5.9,4,0,0,1,17,1,1,119,3.4,1899,23:09,171,45,0,0,,vlasima01
311,Daniel Winnik,26,TOT,C,84,8,15,23,-11,52,0.8,7,0,1,1,14,0,1,184,4.3,1402,16:42,50,95,33,33,50.0,winnida01
312,Justin Abdelkader,24,DET,LW,81,8,14,22,4,62,1.6,8,0,0,1,14,0,0,121,6.6,997,12:19,42,148,239,213,52.9,abdelju01
313,François Beauchemin,31,ANA,D,82,8,14,22,-14,48,4.5,5,3,0,1,11,2,1,139,5.8,2095,25:33,193,151,1,1,50.0,beaucfr01
314,Pierre-Marc Bouchard,27,MIN,C,37,9,13,22,-1,18,2.6,7,2,0,3,8,5,0,84,10.7,604,16:19,9,3,4,12,25.0,bouchpi02
315,Justin Faulk,19,CAR,D,66,8,14,22,-16,29,3.8,3,5,0,2,7,7,0,101,7.9,1508,22:51,85,113,0,0,,faulkju01
316,Tom Gilbert,29,TOT,D,67,3,19,22,-8,20,4.1,1,2,0,1,15,4,0,72,4.2,1612,24:04,115,65,0,0,,gilbeto01
317,Andy McDonald,34,STL,C,25,10,12,22,4,2,3.1,7,3,0,2,9,3,0,64,15.6,463,18:32,5,3,66,50,56.9,mcdonan01
318,Stéphane Robidas,34,DAL,D,75,5,17,22,-5,48,4.0,3,2,0,1,10,7,0,75,6.7,1707,22:46,110,191,0,0,,robidst01
319,Luke Schenn,22,TOR,D,79,2,20,22,-6,62,3.1,2,0,0,0,18,1,1,81,2.5,1267,16:02,115,270,0,0,,schenlu01
320,Nick Spaling,23,NSH,C,77,10,12,22,-7,18,1.1,10,0,0,3,11,0,1,107,9.3,1210,15:43,38,43,448,446,50.1,spalini01
321,Marek Židlický,34,TOT,D,63,2,20,22,-6,34,4.2,0,2,0,1,14,6,0,70,2.9,1344,21:20,58,62,0,0,,zidlima01
322,Eric Brewer,32,TBL,D,82,1,20,21,-5,49,2.7,1,0,0,0,16,3,1,83,1.2,1908,23:16,176,197,0,0,,breweer01
323,Radek Dvořák,34,DAL,RW,73,4,17,21,-16,12,0.2,3,0,1,0,17,0,0,83,4.8,1042,14:17,56,51,10,15,40.0,dvorara01
324,Vernon Fiddler,31,DAL,C,82,8,13,21,-13,60,0.6,8,0,0,1,12,0,1,123,6.5,1147,13:59,67,82,534,515,50.9,fiddlve01
325,Cody Franson,24,TOR,D,57,5,16,21,-1,22,3.5,3,2,0,0,11,5,0,65,7.7,923,16:11,53,102,0,0,,fransco01
326,Paul Gaustad,29,TOT,C,70,7,14,21,-1,76,1.3,7,0,0,3,13,0,1,75,9.3,1034,14:46,47,114,659,491,57.3,gaustpa01
327,Ryan Johansen,19,CBJ,C,67,9,12,21,-2,24,1.9,6,3,0,3,11,1,0,99,9.1,853,12:44,24,68,97,118,45.1,johanry01
328,Kevin Klein,27,NSH,D,66,4,17,21,-8,4,3.4,4,0,0,2,15,1,1,91,4.4,1316,19:56,151,84,0,0,,kleinke01
329,Matt Niskanen,25,PIT,D,75,4,17,21,9,47,4.1,1,3,0,0,12,5,0,118,3.4,1345,17:56,69,105,0,0,,niskama01
330,Eric Nystrom,28,DAL,LW,74,16,5,21,-10,24,1.8,16,0,0,1,5,0,0,102,15.7,1017,13:45,38,176,14,15,48.3,nystrer01
331,Corey Potter,28,EDM,D,62,4,17,21,-16,24,2.7,3,1,0,0,7,10,0,98,4.1,1237,19:57,79,90,0,0,,potteco01
332,Jim Slater,29,WPG,C,78,13,8,21,-9,42,1.3,12,0,1,1,8,0,0,118,11.0,1152,14:46,73,163,634,531,54.4,slateji01
333,Sheldon Souray,35,DAL,D,64,6,15,21,11,73,5.1,3,2,1,1,11,4,0,179,3.4,1310,20:28,90,55,0,0,,sourash01
334,Jarret Stoll,29,LAK,C,78,6,15,21,2,60,1.3,5,1,0,0,8,7,0,133,4.5,1301,16:41,46,165,652,537,54.8,stollja01
335,Brad Stuart,32,DET,D,81,6,15,21,16,29,5.5,4,1,1,2,15,0,0,96,6.3,1705,21:03,115,177,0,0,,stuarbr02
336,Ryan Wilson,24,COL,D,59,1,20,21,11,33,4.8,1,0,0,0,16,4,0,63,1.6,1105,18:44,70,97,0,1,0.0,wilsory01
337,Luke Adam,21,BUF,LW,52,10,10,20,-6,14,2.0,10,0,0,0,7,3,0,89,11.2,645,12:24,15,26,114,145,44.0,adamlu01
338,Derek Dorsett,25,CBJ,RW,77,12,8,20,-11,235,1.2,9,2,1,1,7,1,0,137,8.8,1131,14:42,40,199,14,14,50.0,dorsede01
339,Ruslan Fedotenko,33,NYR,LW,73,9,11,20,-7,16,1.3,8,1,0,1,10,1,0,94,9.6,993,13:36,57,86,16,18,47.1,fedotru01
340,Matt Gilroy,27,TOT,D,67,3,17,20,2,18,3.2,3,0,0,0,17,0,0,80,3.8,1173,17:30,75,59,0,0,,gilroma01
341,Shane O'Brien,28,COL,D,76,3,17,20,2,105,4.5,2,1,0,0,15,1,1,114,2.6,1461,19:13,86,138,0,0,,obriesh01
342,Mason Raymond,26,VAN,LW,55,10,10,20,4,18,1.9,8,1,1,2,10,0,0,125,8.0,857,15:35,13,32,7,18,28.0,raymoma01
343,Vladimír Sobotka,24,STL,C,73,5,15,20,12,42,1.6,4,0,1,1,14,1,0,117,4.3,1157,15:51,29,152,281,220,56.1,sobotvl01
344,Anthony Stewart,27,CAR,C,77,9,11,20,-2,30,2.2,9,0,0,1,9,2,0,64,14.1,626,8:07,15,92,3,14,17.6,stewaan01
345,Slava Voynov,22,LAK,D,54,8,12,20,12,12,5.9,5,3,0,2,9,3,0,86,9.3,1001,18:32,47,73,0,0,,voynovi01
346,Ryan Whitney,28,EDM,D,51,3,17,20,-16,16,2.3,1,2,0,0,9,8,0,41,7.3,1069,20:58,85,18,0,0,,whitnry01
347,Gabriel Bourque,21,NSH,LW,43,7,12,19,-2,6,1.9,7,0,0,1,12,0,0,59,11.9,550,12:47,19,66,0,1,0.0,bourqga01
